n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
390,2019.0,0.2496260404586792,94.3,480p,20,JPEG,host,172.27.151.145,0.020735740661621094,172.27.151.145,0.07810401916503906,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,cloud,114.212.81.11,0.06333553791046143,114.212.81.11,0.08745074272155762,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
391,2020.0,2.180835008621216,94.3,360p,10,JPEG,cloud,114.212.81.11,0.022559523582458496,114.212.81.11,0.07989370822906494,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,host,172.27.151.145,1.6955111026763916,172.27.151.145,0.3828706741333008,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
392,2021.0,1.9791374206542969,94.3,360p,10,JPEG,cloud,114.212.81.11,0.01325225830078125,114.212.81.11,0.07253503799438477,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,host,172.27.151.145,1.5620309114456177,172.27.151.145,0.3313192129135132,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
393,2023.0,1.224117358525594,94.3,360p,10,JPEG,cloud,114.212.81.11,0.0064775943756103516,114.212.81.11,0.05284865697224935,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,host,172.27.151.145,0.9133990605672201,172.27.151.145,0.2513920466105143,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
394,2025.0,1.2860889434814453,94.3,360p,10,JPEG,cloud,114.212.81.11,0.0065953731536865234,114.212.81.11,0.05404059092203776,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,host,172.27.151.145,1.0042044321695964,172.27.151.145,0.22124854723612453,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
395,2028.0,0.872142493724823,94.3,360p,10,JPEG,cloud,114.212.81.11,0.004130959510803223,114.212.81.11,0.04768437147140503,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,host,172.27.151.145,0.7041786909103394,172.27.151.145,0.11614847183227539,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
396,2030.0,0.13588627179463703,94.3,720p,1,JPEG,host,172.27.151.145,0.005793253580729167,172.27.151.145,0.040941079457600914,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,cloud,114.212.81.11,0.04309550921122233,114.212.81.11,0.04605642954508463,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
397,2031.0,0.5145025253295898,94.3,720p,1,JPEG,host,172.27.151.145,0.15548479557037354,172.27.151.145,0.23173832893371582,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,cloud,114.212.81.11,0.06065702438354492,114.212.81.11,0.06662237644195557,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
398,2050.0,0.053704690933227536,94.3,720p,1,JPEG,host,172.27.151.145,0.012927615642547607,172.27.151.145,0.02275668382644653,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,cloud,114.212.81.11,0.009974098205566407,114.212.81.11,0.008046293258666992,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
399,2075.0,0.04335618019104004,94.3,720p,1,JPEG,host,172.27.151.145,0.011728616861196665,172.27.151.145,0.02228773557222806,2,0.05,0.05975,2,0.05,0.05975,0,0.4,0.24503968550098654,0,0.4,0.24503968550098654,cloud,114.212.81.11,0.00458673330453726,114.212.81.11,0.004753094453078049,0,1.0,0.22010416666666666,0,1.0,0.22010416666666666,0,1.0,0.010856626400624072,0,1.0,0.010856626400624072
