n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
27,675.0,0.00491036818577693,1,81437.00828736328,360p,1,JPEG,cloud,114.212.81.11,0.0046097682072566105,114.212.81.11,0.0017292774640596835,220817,1.0,0.02952083333333333,1.0,9.723257323351334e-05,cloud,114.212.81.11,0.00030059997852032003,114.212.81.11,0.002296722852266752,8509,1.0,0.6824791666666666,1.0,0.00024488596773986385
28,700.0,0.003840437302222619,2,81437.00828736328,360p,1,JPEG,cloud,114.212.81.11,0.0031890502342811,114.212.81.11,0.0014854669570922847,218521,1.0,0.035124999999999997,1.0,9.723257323351334e-05,cloud,114.212.81.11,0.000651387067941519,114.212.81.11,0.0024195726101215067,18904,1.0,0.6736666666666666,1.0,0.00024488596773986385
29,725.0,0.003930495335505559,2,81437.00828736328,360p,1,JPEG,cloud,114.212.81.11,0.0033586575434758114,114.212.81.11,0.0025151234406691333,207857,1.0,0.03575,1.0,9.723257323351334e-05,cloud,114.212.81.11,0.0005718377920297476,114.212.81.11,0.0025295294248140776,24069,1.0,0.75375,1.0,0.00024488596773986385
30,750.0,0.0039923741267277645,1,81437.00828736328,360p,1,JPEG,cloud,114.212.81.11,0.003684557401216947,114.212.81.11,0.0018417009940514197,200470,1.0,0.03258333333333333,1.0,9.723257323351334e-05,cloud,114.212.81.11,0.0003078167255108173,114.212.81.11,0.002439792339618389,12309,1.0,0.6955,1.0,0.00024488596773986385
31,775.0,0.004931000562814565,1,83859.66418208252,360p,1,JPEG,cloud,114.212.81.11,0.004612097373375526,114.212.81.11,0.001459956169128418,182927,1.0,0.03297916666666667,1.0,9.723257323351334e-05,cloud,114.212.81.11,0.00031890318943903997,114.212.81.11,0.002235715205852802,9446,1.0,0.7179583333333333,1.0,0.00024488596773986385
32,776.0,0.18840599060058594,1,83859.66418208252,360p,2,JPEG,host,192.168.1.9,0.12900447845458984,192.168.1.9,0.03883945941925049,182261,1.0,0.25175000000000003,1.0,0.0037316790070065294,host,192.168.1.9,0.059401512145996094,192.168.1.9,0.028569936752319336,9550,1.0,0.65125,1.0,0.007343061448181757
33,788.0,0.0297544002532959,1,83859.66418208252,360p,2,JPEG,host,192.168.1.9,0.01985648962167593,192.168.1.9,0.006088641973642204,194573,1.0,0.25175000000000003,1.0,0.0037316790070065294,host,192.168.1.9,0.009897910631619967,192.168.1.9,0.0045450283930851855,15572,1.0,0.581,1.0,0.007343061448181757
34,800.0,0.030803845478938174,0,83859.66418208252,360p,2,JPEG,host,192.168.1.9,0.03080307520352877,192.168.1.9,0.007103553185096152,172639,1.0,0.16824999999999998,1.0,0.0037316790070065294,host,192.168.1.9,7.702754094050481e-07,192.168.1.9,0.0049039950737586385,627,1.0,0.0,1.0,0.007343061448181757
35,813.0,0.022477337292262485,0,83859.66418208252,360p,2,JPEG,host,192.168.1.9,0.022476673126220703,192.168.1.9,0.00746180330004011,175067,1.0,0.2065,1.0,0.0037316790070065294,host,192.168.1.9,6.641660417829241e-07,192.168.1.9,0.004260114261082241,617,1.0,0.0,1.0,0.007343061448181757
36,825.0,0.02072451664851262,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.020723911432119515,192.168.1.9,0.006297056491558369,175385,1.0,0.24100000000000002,1.0,0.0037316790070065294,host,192.168.1.9,6.052163931039663e-07,192.168.1.9,0.004280878947331355,628,1.0,0.0,1.0,0.007343061448181757
37,838.0,0.018430692808968682,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.01843007973262242,192.168.1.9,0.0054140261241367865,175194,1.0,0.25175000000000003,1.0,0.0037316790070065294,host,192.168.1.9,6.130763462611608e-07,192.168.1.9,0.004237941333225795,628,1.0,0.0,1.0,0.007343061448181757
38,850.0,0.019893902998704176,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.01989326110252967,192.168.1.9,0.006171354880699746,174655,1.0,0.25125,1.0,0.0037316790070065294,host,192.168.1.9,6.418961745042068e-07,192.168.1.9,0.004289902173555814,617,1.0,0.0,1.0,0.007343061448181757
39,863.0,0.018430607659476145,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.01842996052333287,192.168.1.9,0.005908284868512834,174364,1.0,0.2515,1.0,0.0037316790070065294,host,192.168.1.9,6.471361432756697e-07,192.168.1.9,0.00426203863961356,617,1.0,0.0,1.0,0.007343061448181757
40,875.0,0.02004269453195425,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.020041960936326247,192.168.1.9,0.008196665690495417,171586,1.0,0.259,1.0,0.0037316790070065294,host,192.168.1.9,7.335956280048077e-07,192.168.1.9,0.004280548829298753,613,1.0,0.0,1.0,0.007343061448181757
41,888.0,0.018617936543055946,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.018617323466709683,192.168.1.9,0.0057399102619716084,170016,1.0,0.24925,1.0,0.0037316790070065294,host,192.168.1.9,6.130763462611608e-07,192.168.1.9,0.00426638126373291,616,1.0,0.0,1.0,0.007343061448181757
42,900.0,0.020006418228149414,0,99028.60018030445,360p,2,JPEG,host,192.168.1.9,0.020005831351647012,192.168.1.9,0.006033182144165039,170164,1.0,0.2495,1.0,0.0037316790070065294,host,192.168.1.9,5.868765024038462e-07,192.168.1.9,0.004590034484863281,613,1.0,0.0,1.0,0.007343061448181757
43,913.0,0.018447211810520718,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.018446615764072964,192.168.1.9,0.005655441965375627,175117,1.0,0.2515,1.0,0.0037316790070065294,host,192.168.1.9,5.960464477539062e-07,192.168.1.9,0.0042764970234462196,620,1.0,17.48575,1.0,0.007343061448181757
44,925.0,0.020057494823749248,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.020056761228121243,192.168.1.9,0.008020382661085863,181132,1.0,0.249,1.0,0.0037316790070065294,cloud,114.212.81.11,7.335956280048077e-07,114.212.81.11,0.0055844783782958984,616,1.0,0.0,1.0,0.00024488596773986385
45,938.0,0.018648947988237654,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.018648505210876465,192.168.1.9,0.005707008498055593,188720,1.0,0.24875,1.0,0.0037316790070065294,cloud,114.212.81.11,4.427773611886161e-07,114.212.81.11,0.004363877432686942,620,1.0,0.0,1.0,0.00024488596773986385
46,950.0,0.020055477435772236,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.020055037278395433,192.168.1.9,0.006015850947453424,196276,1.0,0.24925,1.0,0.0037316790070065294,cloud,114.212.81.11,4.4015737680288464e-07,114.212.81.11,0.005531127636249249,618,1.0,0.0,1.0,0.00024488596773986385
47,963.0,0.018825037138802667,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.018824662481035506,192.168.1.9,0.006211672510419573,199864,1.0,0.256,1.0,0.0037316790070065294,cloud,114.212.81.11,3.746577671595982e-07,114.212.81.11,0.004173142569405692,618,1.0,0.0,1.0,0.00024488596773986385
48,975.0,0.019976065709040716,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.019975588871882513,192.168.1.9,0.006172840411846452,216053,1.0,0.25,1.0,0.0037316790070065294,cloud,114.212.81.11,4.76837158203125e-07,114.212.81.11,0.005045010493351863,618,1.0,0.0,1.0,0.00024488596773986385
49,988.0,0.018794315201895576,0,78587.69381770997,360p,2,JPEG,host,192.168.1.9,0.018793889454432895,192.168.1.9,0.00648002965109689,222363,1.0,0.24675,1.0,0.0037316790070065294,cloud,114.212.81.11,4.2574746268136163e-07,114.212.81.11,0.004171831267220634,620,1.0,0.0,1.0,0.00024488596773986385
50,1000.0,0.01986411901620718,0,87543.41694475988,360p,2,JPEG,host,192.168.1.9,0.019863715538611777,192.168.1.9,0.006603461045485277,220053,1.0,0.2515,1.0,0.0037316790070065294,cloud,114.212.81.11,4.0347759540264423e-07,114.212.81.11,0.004360180634718674,618,1.0,0.0,1.0,0.00024488596773986385
51,1013.0,0.021813920566013882,2,87543.41694475988,360p,2,JPEG,cloud,114.212.81.11,0.00768050125667027,114.212.81.11,0.0028411831174577984,217087,1.0,0.03289583333333333,1.0,9.723257323351334e-05,host,192.168.1.9,0.014133419309343611,192.168.1.9,0.004305771418980191,14045,1.0,0.7575,1.0,0.007343061448181757
52,1025.0,0.024440306883591875,2,87543.41694475988,360p,2,JPEG,cloud,114.212.81.11,0.007866217539860653,114.212.81.11,0.0031804671654334423,189345,1.0,0.030520833333333334,1.0,9.723257323351334e-05,host,192.168.1.9,0.01657408934373122,192.168.1.9,0.004483516399676982,16274,1.0,0.6725,1.0,0.007343558541428994
53,1038.0,0.03529117788587298,2,87543.41694475988,360p,2,JPEG,cloud,114.212.81.11,0.006067531449454171,114.212.81.11,0.003608107566833496,196724,1.0,0.029416666666666664,1.0,9.723257323351334e-05,host,192.168.1.9,0.029223646436418806,192.168.1.9,0.0033324956893920864,25471,1.0,0.397,1.0,0.007343558541428994
54,1050.0,0.02064266571631798,1,87543.41694475988,360p,2,JPEG,cloud,114.212.81.11,0.008259186377892127,114.212.81.11,0.004045321391179012,210523,1.0,0.03295833333333333,1.0,9.727806570383469e-05,host,192.168.1.9,0.012383479338425856,192.168.1.9,0.004554913594172552,6354,1.0,0.46525,1.0,0.007343558541428994
55,1063.0,0.015530484063284736,1,98124.5648655509,360p,2,JPEG,cloud,114.212.81.11,0.007067407880510602,114.212.81.11,0.0035342488970075336,235022,1.0,0.03364583333333333,1.0,9.727806570383469e-05,host,192.168.1.9,0.008463076182774134,192.168.1.9,0.004088112286158971,11743,1.0,0.611,1.0,0.007343558541428994
56,1075.0,0.029740443596473105,2,98124.5648655509,360p,2,JPEG,cloud,114.212.81.11,0.00785972521855281,114.212.81.11,0.003253441590529222,231504,1.0,0.03258333333333333,1.0,9.727806570383469e-05,host,192.168.1.9,0.021880718377920296,192.168.1.9,0.0045583798335148765,12272,1.0,0.5095000000000001,1.0,0.007343558541428994
57,1088.0,0.023190634591238837,2,98124.5648655509,360p,2,JPEG,cloud,114.212.81.11,0.006579552377973284,114.212.81.11,0.0029087407248360774,236131,1.0,0.031625,1.0,9.727806570383469e-05,host,192.168.1.9,0.016611082213265554,192.168.1.9,0.004307133810860772,14476,1.0,0.63325,1.0,0.007343558541428994
58,1100.0,0.033056791012103744,2,98124.5648655509,360p,2,JPEG,cloud,114.212.81.11,0.008567883418156551,114.212.81.11,0.004527495457575871,235032,1.0,0.029895833333333333,1.0,9.727806570383469e-05,host,192.168.1.9,0.02448890759394719,192.168.1.9,0.004583707222571738,19222,1.0,0.455,1.0,0.0073440556346762295
59,1113.0,0.01644742488861084,1,98124.5648655509,360p,2,JPEG,cloud,114.212.81.11,0.007061651774815151,114.212.81.11,0.004056130136762347,225143,1.0,0.03579166666666667,1.0,9.727806570383469e-05,host,192.168.1.9,0.00938577311379569,192.168.1.9,0.004710861614772251,8087,1.0,0.588,1.0,0.0073440556346762295
60,1125.0,0.027834782233605016,2,82984.11184387293,360p,2,JPEG,cloud,114.212.81.11,0.01068570063664363,114.212.81.11,0.003448688066922702,246776,1.0,0.028479166666666667,1.0,9.727806570383469e-05,host,192.168.1.9,0.017149081596961387,192.168.1.9,0.004560433901273288,13370,1.0,0.6829999999999999,1.0,0.0073440556346762295
61,1138.0,0.009407946041652135,2,82984.11184387293,360p,2,JPEG,cloud,114.212.81.11,0.008353556905473982,114.212.81.11,0.003195575305393763,242225,1.0,0.030270833333333334,1.0,9.727806570383469e-05,cloud,114.212.81.11,0.001054389136178153,114.212.81.11,0.0040803977421351835,16333,1.0,0.6587291666666667,1.0,0.00024488596773986385
62,1150.0,0.007271124766423152,0,82984.11184387293,360p,2,JPEG,cloud,114.212.81.11,0.007270592909592848,114.212.81.11,0.006438420369074896,222140,1.0,0.035208333333333335,1.0,9.72932298606085e-05,cloud,114.212.81.11,5.318568303034856e-07,114.212.81.11,0.0042732862325815055,638,1.0,0.0,1.0,0.00024488596773986385
63,1163.0,0.007785814149039132,2,82984.11184387293,360p,2,JPEG,cloud,114.212.81.11,0.0066574811935424805,114.212.81.11,0.004460300718035017,243118,1.0,0.0335,1.0,9.72932298606085e-05,cloud,114.212.81.11,0.0011283329554966518,114.212.81.11,0.004618797983442034,17393,1.0,0.6158958333333334,1.0,0.00024490113189663766
64,1175.0,0.008290584270770734,2,82984.11184387293,360p,2,JPEG,cloud,114.212.81.11,0.007107771359957182,114.212.81.11,0.004499472104586088,257648,1.0,0.029291666666666664,1.0,9.72932298606085e-05,cloud,114.212.81.11,0.0011828129108135516,114.212.81.11,0.005240000211275541,27378,1.0,0.6732708333333334,1.0,0.00024490113189663766
65,1188.0,0.00808375222342355,0,82984.11184387293,360p,2,JPEG,cloud,114.212.81.11,0.008083326475960868,114.212.81.11,0.006709626742771693,239599,1.0,0.033125,1.0,9.72932298606085e-05,cloud,114.212.81.11,4.2574746268136163e-07,114.212.81.11,0.004639761788504464,625,1.0,0.0,1.0,0.0002449162960534114
66,1200.0,0.007452689684354342,0,86408.8593826073,360p,2,JPEG,cloud,114.212.81.11,0.007452066128070538,114.212.81.11,0.006471505531897911,216734,1.0,0.030083333333333333,1.0,9.72932298606085e-05,cloud,114.212.81.11,6.235562838040865e-07,114.212.81.11,0.004294450466449444,636,1.0,0.0,1.0,0.0002449162960534114
67,1201.0,0.12967371940612793,0,86408.8593826073,360p,3,JPEG,host,192.168.1.9,0.1296687126159668,192.168.1.9,0.039696455001831055,215742,1.0,0.2505,1.0,0.003732176100253766,host,192.168.1.9,5.0067901611328125e-06,192.168.1.9,0.027849435806274414,616,1.0,0.0,1.0,0.0073440556346762295
68,1209.0,0.05463197496202257,2,86408.8593826073,360p,3,JPEG,host,192.168.1.9,0.028698523839314777,192.168.1.9,0.008963240517510306,226696,1.0,0.2515,1.0,0.003732176100253766,host,192.168.1.9,0.02593345112270779,192.168.1.9,0.008282343546549477,17193,1.0,0.59925,1.0,0.0073440556346762295
69,1217.0,0.07575088077121311,2,86408.8593826073,360p,3,JPEG,host,192.168.1.9,0.029399394989013672,192.168.1.9,0.01306788126627604,238176,1.0,0.23600000000000002,1.0,0.0037326731935010027,host,192.168.1.9,0.046351485782199435,192.168.1.9,0.006948921415540911,26082,1.0,0.43700000000000006,1.0,0.0073440556346762295
70,1225.0,0.04706173472934299,1,86408.8593826073,360p,3,JPEG,host,192.168.1.9,0.02901445494757758,192.168.1.9,0.009934955173068576,221257,1.0,0.239,1.0,0.0037386383124678444,host,192.168.1.9,0.01804727978176541,192.168.1.9,0.007248507605658636,10254,1.0,0.50725,1.0,0.0073440556346762295
71,1234.0,0.02664453983306885,0,97922.68475244446,360p,3,JPEG,host,192.168.1.9,0.026643657684326173,192.168.1.9,0.008249282836914062,227363,1.0,0.24375,1.0,0.0037386383124678444,host,192.168.1.9,8.821487426757813e-07,192.168.1.9,0.007962822914123535,618,1.0,0.0,1.0,0.0073440556346762295
72,1242.0,0.04212141036987305,1,97922.68475244446,360p,3,JPEG,host,192.168.1.9,0.028645488950941298,192.168.1.9,0.00953269004821777,249770,1.0,0.252,1.0,0.0037386383124678444,host,192.168.1.9,0.013475921418931749,192.168.1.9,0.006495184368557401,6939,1.0,0.638,1.0,0.007344552727923468
73,1250.0,0.05453644858466254,2,97922.68475244446,360p,3,JPEG,host,192.168.1.9,0.028652323616875544,192.168.1.9,0.009530146916707352,259050,1.0,0.252,1.0,0.003741620871951265,host,192.168.1.9,0.025884124967787,192.168.1.9,0.006656779183281791,12077,1.0,0.6535,1.0,0.007376366695746621
74,1259.0,0.044354915618896484,1,97922.68475244446,360p,3,JPEG,host,192.168.1.9,0.02598302364349365,192.168.1.9,0.008990073204040525,245515,1.0,0.25,1.0,0.003741620871951265,host,192.168.1.9,0.018371891975402833,192.168.1.9,0.006408786773681639,5354,1.0,0.473,1.0,0.007376366695746621
75,1267.0,0.06460391150580512,2,86252.94919158959,360p,3,JPEG,host,192.168.1.9,0.03385665681627062,192.168.1.9,0.013185633553398975,227241,1.0,0.21325,1.0,0.003741620871951265,host,192.168.1.9,0.030747254689534504,192.168.1.9,0.007414261500040691,11907,1.0,0.56875,1.0,0.007376366695746621
76,1275.0,0.030305412080552842,2,86252.94919158959,360p,3,JPEG,host,192.168.1.9,0.028702126608954534,192.168.1.9,0.008867502212524414,214789,1.0,0.25125,1.0,0.003741620871951265,cloud,114.212.81.11,0.0016032854715983074,114.212.81.11,0.006684727138943142,14947,1.0,0.7738125,1.0,0.0002449162960534114
77,1284.0,0.027491545677185057,2,86252.94919158959,360p,3,JPEG,host,192.168.1.9,0.02602982521057129,192.168.1.9,0.008284330368041992,222066,1.0,0.2495,1.0,0.003741620871951265,cloud,114.212.81.11,0.0014617204666137694,114.212.81.11,0.0060428142547607425,18369,1.0,0.6931666666666666,1.0,0.0002449162960534114
78,1292.0,0.03606751230027941,2,86252.94919158959,360p,3,JPEG,host,192.168.1.9,0.0342707633972168,192.168.1.9,0.011138783560858831,235769,1.0,0.2025,1.0,0.003741620871951265,cloud,114.212.81.11,0.0017967489030626086,114.212.81.11,0.0073142846425374355,20343,1.0,0.7286458333333333,1.0,0.0002449162960534114
79,1300.0,0.03127516640557183,3,86252.94919158959,360p,3,JPEG,host,192.168.1.9,0.028870450125800237,192.168.1.9,0.011032740275065109,240830,1.0,0.2595,1.0,0.003741620871951265,cloud,114.212.81.11,0.002404716279771593,114.212.81.11,0.007139099968804253,19085,1.0,0.7370208333333332,1.0,0.0002449162960534114
80,1309.0,0.0277864933013916,2,86252.94919158959,360p,3,JPEG,host,192.168.1.9,0.02627573013305664,192.168.1.9,0.008843970298767094,243170,1.0,0.24725000000000003,1.0,0.003742117965198502,cloud,114.212.81.11,0.001510763168334961,114.212.81.11,0.006044125556945801,17789,1.0,0.753625,1.0,0.0002449162960534114
81,1317.0,0.031132804022894967,3,86566.48460476733,360p,3,JPEG,host,192.168.1.9,0.02894107500712077,192.168.1.9,0.01144819789462619,244872,1.0,0.24925,1.0,0.003742117965198502,cloud,114.212.81.11,0.002191729015774197,114.212.81.11,0.007354047563340929,24223,1.0,0.7341458333333334,1.0,0.0002449314602101852
