n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.1854950189590454,70.1,360p,30,JPEG,host,172.27.143.164,0.1402667760848999,172.27.143.164,0.04580545425415039,2,1.0,0.24925,2,1.0,0.24925,0,0.004,0.0026664081781781037,0,0.004,0.0026664081781781037,host,172.27.143.164,0.04522824287414551,172.27.143.164,0.033458590507507324,2,1.0,0.8525,2,1.0,0.8525,2,0.008,0.007158639853456911,2,0.008,0.007158639853456911
2,2.0,0.19950902462005615,70.1,360p,30,JPEG,host,172.27.143.164,0.13917779922485352,172.27.143.164,0.04761862754821777,2,1.0,0.24225000000000002,2,1.0,0.24225000000000002,0,0.004,0.0029055100300989962,0,0.004,0.0029055100300989962,host,172.27.143.164,0.06033122539520264,172.27.143.164,0.031905412673950195,2,1.0,0.579,2,1.0,0.579,2,0.008,0.007268000367849003,2,0.008,0.007268000367849003
3,3.0,0.18190217018127441,70.1,360p,30,JPEG,host,172.27.143.164,0.1340649127960205,172.27.143.164,0.04067683219909668,2,1.0,0.24225000000000002,2,1.0,0.24225000000000002,0,0.004,0.0029055100300989962,0,0.004,0.0029055100300989962,host,172.27.143.164,0.047837257385253906,172.27.143.164,0.033238887786865234,2,1.0,0.579,2,1.0,0.579,2,0.008,0.007268000367849003,2,0.008,0.007268000367849003
4,4.0,0.19560205936431885,70.4,360p,30,JPEG,host,172.27.143.164,0.13434243202209473,172.27.143.164,0.037325143814086914,2,1.0,0.251,2,1.0,0.251,0,0.004,0.0029070013098407067,0,0.004,0.0029070013098407067,host,172.27.143.164,0.06125962734222412,172.27.143.164,0.03230643272399902,2,1.0,0.61125,2,1.0,0.61125,2,0.008,0.00726849746109624,2,0.008,0.00726849746109624
5,5.0,0.18034148216247559,70.4,360p,30,JPEG,host,172.27.143.164,0.13418185710906982,172.27.143.164,0.03824019432067871,2,1.0,0.251,2,1.0,0.251,0,0.004,0.0029070013098407067,0,0.004,0.0029070013098407067,host,172.27.143.164,0.04615962505340576,172.27.143.164,0.03207588195800781,2,1.0,0.61125,2,1.0,0.61125,2,0.008,0.00726849746109624,2,0.008,0.00726849746109624
6,6.0,0.19122183322906494,70.4,360p,30,JPEG,host,172.27.143.164,0.13320457935333252,172.27.143.164,0.039229393005371094,2,1.0,0.25325,2,1.0,0.25325,0,0.004,0.002910480962571364,0,0.004,0.002910480962571364,host,172.27.143.164,0.05801725387573242,172.27.143.164,0.03461635112762451,2,1.0,0.6665000000000001,2,1.0,0.6665000000000001,2,0.008,0.00726849746109624,2,0.008,0.00726849746109624
7,7.0,0.1900252103805542,70.4,360p,30,JPEG,host,172.27.143.164,0.13578641414642334,172.27.143.164,0.03928267955780029,2,1.0,0.25325,2,1.0,0.25325,0,0.004,0.002910480962571364,0,0.004,0.002910480962571364,host,172.27.143.164,0.05423879623413086,172.27.143.164,0.0323030948638916,2,1.0,0.6665000000000001,2,1.0,0.6665000000000001,2,0.008,0.00726849746109624,2,0.008,0.00726849746109624
8,8.0,0.17481064796447754,70.6,360p,30,JPEG,host,172.27.143.164,0.1355118751525879,172.27.143.164,0.038271307945251465,2,1.0,0.24825,2,1.0,0.24825,0,0.004,0.002910480962571364,0,0.004,0.002910480962571364,host,172.27.143.164,0.03929877281188965,172.27.143.164,0.0320277214050293,2,1.0,0.621,2,1.0,0.621,2,0.008,0.00726849746109624,2,0.008,0.00726849746109624
9,9.0,0.1901857852935791,70.6,360p,30,JPEG,host,172.27.143.164,0.13317692279815674,172.27.143.164,0.04113280773162842,2,1.0,0.25325,2,1.0,0.25325,0,0.004,0.002910978055818601,0,0.004,0.002910978055818601,host,172.27.143.164,0.05700886249542236,172.27.143.164,0.031916022300720215,2,1.0,0.7005,2,1.0,0.7005,2,0.008,0.007343558541428994,2,0.008,0.007343558541428994
10,10.0,0.1874370574951172,70.6,360p,30,JPEG,host,172.27.143.164,0.1363518238067627,172.27.143.164,0.04614067077636719,2,1.0,0.23825,2,1.0,0.23825,0,0.004,0.002910978055818601,0,0.004,0.002910978055818601,host,172.27.143.164,0.05108523368835449,172.27.143.164,0.03211677074432373,2,1.0,0.73275,2,1.0,0.73275,2,0.008,0.007343558541428994,2,0.008,0.007343558541428994
