n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
55,942,0.33369271,0,108753.6401,1080p,3,JPEG,host,192.168.1.9,0.333691782,192.168.1.9,0.043870979,1145802,1,0.248,1,0.013612899,host,192.168.1.9,9.27E-07,192.168.1.9,0.006556273,610,1,0,1,0.007433532
56,950,0.333598428,1,102818.3411,1080p,3,JPEG,host,192.168.1.9,0.332816654,192.168.1.9,0.029496193,1182814,1,0.24775,1,0.01072081,cloud,114.212.81.11,0.000781775,114.212.81.11,0.006729709,10152,1,0.758916667,1,0.0002476
57,959,0.302495861,1,109831.374,1080p,3,JPEG,host,192.168.1.9,0.301898384,192.168.1.9,0.031480742,1195412,1,0.2485,1,0.011475398,cloud,114.212.81.11,0.000597477,114.212.81.11,0.005985308,9748,1,0.792020833,1,0.0002476
58,967,0.336220344,1,109911.3226,1080p,3,JPEG,host,192.168.1.9,0.335494995,192.168.1.9,0.031052325,1220126,1,0.24825,1,0.011475398,cloud,114.212.81.11,0.000725349,114.212.81.11,0.0063622,12689,1,0.784375,1,0.0002476
59,975,0.336787277,1,101664.506,1080p,3,JPEG,host,192.168.1.9,0.336081637,192.168.1.9,0.047077921,1294855,1,0.248,1,0.011475398,cloud,114.212.81.11,0.00070564,114.212.81.11,0.007274495,16347,1,0.742979167,1,0.0002476
60,984,0.335566235,2,107900.3622,1080p,3,JPEG,host,192.168.1.9,0.334225154,192.168.1.9,0.030569816,1355479,1,0.22575,1,0.011475398,cloud,114.212.81.11,0.001341081,114.212.81.11,0.005797338,21670,1,0.8014375,1,0.0002476
61,992,0.335592614,0,107900.3622,1080p,3,JPEG,host,192.168.1.9,0.335591899,192.168.1.9,0.024877893,1324065,1,0.24825,1,0.011475398,cloud,114.212.81.11,7.15E-07,114.212.81.11,0.007557366,619,1,0,1,0.0002476
62,1000,0.335708592,3,108841.5038,1080p,3,JPEG,host,192.168.1.9,0.333781136,192.168.1.9,0.064089696,1341793,1,0.24875,1,0.01072081,cloud,114.212.81.11,0.001927455,114.212.81.11,0.007503324,35268,1,0.825041667,1,0.0002476
63,1009,0.093339872,0,98314.38002,1080p,3,JPEG,cloud,114.212.81.11,0.093339038,114.212.81.11,0.02358582,1313714,1,0.0223125,1,0.000407309,host,192.168.1.9,8.34E-07,192.168.1.9,0.005766487,623,1,0,1,0.007433532
64,1017,0.127775908,2,98314.38002,1080p,3,JPEG,cloud,114.212.81.11,0.096970744,114.212.81.11,0.020408975,1159774,1,0.0224375,1,0.000407309,host,192.168.1.9,0.030805164,192.168.1.9,0.008400917,34702,1,0.58575,1,0.007433532
65,1025,0.152075026,3,111384.7425,1080p,3,JPEG,cloud,114.212.81.11,0.104612536,114.212.81.11,0.02003834,1071811,1,0.0225625,1,0.000342119,host,192.168.1.9,0.04746249,192.168.1.9,0.007726563,56633,1,0.52075,1,0.007433532
66,1034,0.194483352,5,111384.7425,1080p,3,JPEG,cloud,114.212.81.11,0.09047699,114.212.81.11,0.018859601,1088294,1,0.0225625,1,0.000342134,host,192.168.1.9,0.104006362,192.168.1.9,0.008272099,101005,1,0.37475,1,0.007433532
67,1042,0.155697823,4,105688.9263,1080p,3,JPEG,cloud,114.212.81.11,0.102265014,114.212.81.11,0.021755801,1204828,1,0.021958333,1,0.000342134,host,192.168.1.9,0.053432809,192.168.1.9,0.008623229,106108,1,0.608,1,0.00743403
68,1050,0.148267984,3,105688.9263,1080p,3,JPEG,cloud,114.212.81.11,0.102958494,114.212.81.11,0.022725821,1268232,1,0.02225,1,0.000342134,host,192.168.1.9,0.045309491,192.168.1.9,0.009298669,50891,1,0.576,1,0.00743403
69,1059,0.097673965,4,109259.3937,1080p,3,JPEG,cloud,114.212.81.11,0.09539721,114.212.81.11,0.018779087,1384695,1,0.0225,1,0.000342134,cloud,114.212.81.11,0.002276754,114.212.81.11,0.006895661,67235,1,0.801270833,1,0.000247616
70,1067,0.106462691,2,109259.3937,1080p,3,JPEG,cloud,114.212.81.11,0.105091545,114.212.81.11,0.021406545,1345413,1,0.022458333,1,0.000342134,cloud,114.212.81.11,0.001371145,114.212.81.11,0.009548399,23559,1,0.8223125,1,0.000247616
71,1075,0.110022942,4,109233.9973,1080p,3,JPEG,cloud,114.212.81.11,0.107503812,114.212.81.11,0.019919078,1356911,1,0.021958333,1,0.000342134,cloud,114.212.81.11,0.002519131,114.212.81.11,0.00723807,45994,1,0.841333333,1,0.000247616
72,1084,0.111523199,3,109233.9973,1080p,3,JPEG,cloud,114.212.81.11,0.109666252,114.212.81.11,0.021501398,1368470,1,0.022041667,1,0.000342134,cloud,114.212.81.11,0.001856947,114.212.81.11,0.008100867,52954,1,0.825208333,1,0.000247616
73,1092,0.098253462,2,103563.1523,1080p,3,JPEG,cloud,114.212.81.11,0.096650494,114.212.81.11,0.021391895,1361668,1,0.022270833,1,0.000342134,cloud,114.212.81.11,0.001602968,114.212.81.11,0.00769496,66504,1,0.7880625,1,0.000247616
74,1100,0.105729209,4,103563.1523,1080p,3,JPEG,cloud,114.212.81.11,0.102940453,114.212.81.11,0.021346331,1377606,1,0.022479167,1,0.000342134,cloud,114.212.81.11,0.002788756,114.212.81.11,0.008672688,97247,1,0.794666667,1,0.000247616
75,1109,0.092188406,1,100997.6073,1080p,3,JPEG,cloud,114.212.81.11,0.091445208,114.212.81.11,0.01794498,1296488,1,0.022541667,1,0.000342134,cloud,114.212.81.11,0.000743198,114.212.81.11,0.005717111,13326,1,0.718666667,1,0.000247616
76,1110,1.625718236,2,101870.8567,1080p,4,JPEG,host,192.168.1.9,1.51333952,192.168.1.9,0.15591979,1316523,1,0.2485,1,0.011475398,host,192.168.1.9,0.112378716,192.168.1.9,0.031483173,38505,1,0.64475,1,0.00743403
77,1113,0.819568515,2,108526.0566,1080p,4,JPEG,host,192.168.1.9,0.755653858,192.168.1.9,0.060968101,1335542,1,0.249,1,0.011475895,host,192.168.1.9,0.063914657,192.168.1.9,0.018987536,41554,1,0.54725,1,0.00743403
78,1119,0.468966722,2,109640.8836,1080p,4,JPEG,host,192.168.1.9,0.430844613,192.168.1.9,0.046941246,1401468,1,0.24875,1,0.011475895,host,192.168.1.9,0.038122109,192.168.1.9,0.009315661,43427,1,0.52425,1,0.00743403
79,1125,0.500980309,4,101331.9692,1080p,4,JPEG,host,192.168.1.9,0.432249546,192.168.1.9,0.034164701,1461193,1,0.24875,1,0.011475895,host,192.168.1.9,0.068730763,192.168.1.9,0.009526423,71659,1,0.61275,1,0.00743403
80,1132,0.403090984,2,103333.5696,1080p,4,JPEG,host,192.168.1.9,0.377215713,192.168.1.9,0.041698068,1396620,1,0.2485,1,0.011475895,host,192.168.1.9,0.02587527,192.168.1.9,0.008120269,39665,1,0.712,1,0.00743403
81,1138,0.46748645,2,100484.8373,1080p,4,JPEG,host,192.168.1.9,0.432906696,192.168.1.9,0.045443569,1402665,1,0.249,1,0.011475895,host,192.168.1.9,0.034579754,192.168.1.9,0.011035442,55614,1,0.598,1,0.00743403
82,1144,0.434684038,1,100078.931,1080p,4,JPEG,host,192.168.1.9,0.43365751,192.168.1.9,0.065968377,1377995,1,0.24775,1,0.011475895,cloud,114.212.81.11,0.001026528,114.212.81.11,0.010182415,62074,1,0.742875,1,0.000247616
83,1150,0.463431801,1,91652.82392,1080p,4,JPEG,host,192.168.1.9,0.46246423,192.168.1.9,0.041053193,1344656,1,0.2325,1,0.011475895,cloud,114.212.81.11,0.000967571,114.212.81.11,0.008040905,8820,1,0.723979167,1,0.000247616
84,1157,0.401341051,3,112614.427,1080p,4,JPEG,host,192.168.1.9,0.399142742,192.168.1.9,0.045788497,1443660,1,0.23575,1,0.011475895,cloud,114.212.81.11,0.002198309,114.212.81.11,0.008440286,64945,1,0.800625,1,0.000247616
85,1163,0.476059846,4,108053.1358,1080p,4,JPEG,host,192.168.1.9,0.473015036,192.168.1.9,0.039681673,1473213,1,0.22725,1,0.011475895,cloud,114.212.81.11,0.00304481,114.212.81.11,0.010739429,116057,1,0.838208333,1,0.000247616
86,1169,0.436056784,3,103764.8126,1080p,4,JPEG,host,192.168.1.9,0.433060748,192.168.1.9,0.039784602,1541118,1,0.24825,1,0.011479871,cloud,114.212.81.11,0.002996036,114.212.81.11,0.011250632,146904,1,0.779041667,1,0.000247858
87,1175,0.459226506,3,101635.8652,1080p,4,JPEG,host,192.168.1.9,0.456734419,192.168.1.9,0.090710197,1519580,1,0.2345,1,0.01155195,cloud,114.212.81.11,0.002492087,114.212.81.11,0.010518381,120216,1,0.819145833,1,0.000247858
88,1182,0.170656204,2,101635.8652,1080p,4,JPEG,cloud,114.212.81.11,0.114252627,114.212.81.11,0.027761251,1554373,1,0.022333333,1,0.000342134,host,192.168.1.9,0.056403577,192.168.1.9,0.019427299,86085,1,0.34325,1,0.00743403
89,1188,0.172270298,2,105281.8903,1080p,4,JPEG,cloud,114.212.81.11,0.133427484,114.212.81.11,0.032518523,1481173,1,0.021854167,1,0.000342134,host,192.168.1.9,0.038842814,192.168.1.9,0.014809915,21367,1,0.5605,1,0.00743403
90,1194,0.178941761,2,105281.8903,1080p,4,JPEG,cloud,114.212.81.11,0.132784162,114.212.81.11,0.024540731,1398411,1,0.021958333,1,0.000342134,host,192.168.1.9,0.046157598,192.168.1.9,0.00916699,21873,1,0.50225,1,0.00743403
91,1200,0.166824681,2,106822.5945,1080p,4,JPEG,cloud,114.212.81.11,0.135880777,114.212.81.11,0.026830639,1328838,1,0.022125,1,0.000342134,host,192.168.1.9,0.030943905,192.168.1.9,0.009142842,22257,1,0.715,1,0.00743403
92,1207,0.170825243,2,106822.5945,1080p,4,JPEG,cloud,114.212.81.11,0.111826479,114.212.81.11,0.020818561,1313152,1,0.022354167,1,0.000342134,host,192.168.1.9,0.058998764,192.168.1.9,0.027463138,39182,1,0.32825,1,0.00743403
93,1213,0.205853292,4,105694.0074,1080p,4,JPEG,cloud,114.212.81.11,0.136632851,114.212.81.11,0.028489488,1380129,1,0.022208333,1,0.000342134,host,192.168.1.9,0.069220441,192.168.1.9,0.013422115,85321,1,0.624,1,0.00743403
94,1219,0.138167483,4,105694.0074,1080p,4,JPEG,cloud,114.212.81.11,0.134986946,114.212.81.11,0.028221573,1436955,1,0.022479167,1,0.000342134,cloud,114.212.81.11,0.003180538,114.212.81.11,0.011571169,140909,1,0.810625,1,0.000247858
95,1225,0.141120059,3,105259.9551,1080p,4,JPEG,cloud,114.212.81.11,0.138135467,114.212.81.11,0.028915269,1371190,1,0.022395833,1,0.000342149,cloud,114.212.81.11,0.002984592,114.212.81.11,0.010124922,88790,1,0.795333333,1,0.000247858
96,1232,0.125319481,3,105259.9551,1080p,4,JPEG,cloud,114.212.81.11,0.123041242,114.212.81.11,0.028351694,1489263,1,0.0224375,1,0.000342149,cloud,114.212.81.11,0.002278239,114.212.81.11,0.010747015,159306,1,0.830625,1,0.000247858
97,1238,0.138992139,2,109140.4269,1080p,4,JPEG,cloud,114.212.81.11,0.137043919,114.212.81.11,0.028020927,1430628,1,0.022145833,1,0.000342164,cloud,114.212.81.11,0.00194822,114.212.81.11,0.008325338,25302,1,0.788041667,1,0.000247858
98,1244,0.144458635,4,109140.4269,1080p,4,JPEG,cloud,114.212.81.11,0.141186953,114.212.81.11,0.028981107,1531361,1,0.0225625,1,0.000342179,cloud,114.212.81.11,0.003271682,114.212.81.11,0.009930951,48853,1,0.805375,1,0.000247858
99,1250,0.14340009,3,111841.5069,1080p,4,JPEG,cloud,114.212.81.11,0.140747513,114.212.81.11,0.030312777,1465767,1,0.022208333,1,0.000342179,cloud,114.212.81.11,0.002652577,114.212.81.11,0.00875204,33210,1,0.803916667,1,0.000247888
100,1251,1.948008299,5,106897.8038,1080p,5,JPEG,host,192.168.1.9,1.662307739,192.168.1.9,0.176445603,1507501,1,0.22625,1,0.01155195,host,192.168.1.9,0.28570056,192.168.1.9,0.032265186,61452,1,0.6605,1,0.00743403
101,1255,0.70498085,3,108240.8315,1080p,5,JPEG,host,192.168.1.9,0.603018379,192.168.1.9,0.062889671,1472400,1,0.24875,1,0.01155195,host,192.168.1.9,0.101962471,192.168.1.9,0.023563719,34480,1,0.4165,1,0.007434527
102,1260,0.660453717,6,103983.5064,1080p,5,JPEG,host,192.168.1.9,0.504282951,192.168.1.9,0.035041372,1501967,1,0.247,1,0.01155195,host,192.168.1.9,0.156170766,192.168.1.9,0.013258656,83649,1,0.45875,1,0.007434527
103,1265,0.680577238,5,98952.22061,1080p,5,JPEG,host,192.168.1.9,0.500743111,192.168.1.9,0.056677381,1390145,1,0.24875,1,0.011552447,host,192.168.1.9,0.179834127,192.168.1.9,0.01151228,73144,1,0.39375,1,0.007435024
104,1270,0.63065505,5,104839.3562,1080p,5,JPEG,host,192.168.1.9,0.503059705,192.168.1.9,0.061081211,1304035,1,0.2485,1,0.011552447,host,192.168.1.9,0.127595345,192.168.1.9,0.05628856,81047,1,0.496,1,0.007435024
105,1275,0.610397458,4,102185.4289,1080p,5,JPEG,host,192.168.1.9,0.505723556,192.168.1.9,0.058381081,1250258,1,0.24875,1,0.011552447,host,192.168.1.9,0.104673902,192.168.1.9,0.024199843,80098,1,0.4375,1,0.007435024
