n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
11,275,0.01600592,1,58235.7749,360p,1,JPEG,host,192.168.1.9,0.009961715,192.168.1.9,0.003069043,122688,1,0.25075,1,0.003700859,host,192.168.1.9,0.006044204,192.168.1.9,0.002509823,15430,1,0.5085,1,0.007243146
12,300,0.015312782,1,58235.7749,360p,1,JPEG,host,192.168.1.9,0.010015506,192.168.1.9,0.00387023,119918,1,0.24925,1,0.003700859,host,192.168.1.9,0.005297276,192.168.1.9,0.00238237,12996,1,0.54375,1,0.007243146
13,325,0.010786607,1,69261.72296,360p,1,JPEG,host,192.168.1.9,0.009926429,192.168.1.9,0.002899509,121144,1,0.25175,1,0.003701356,cloud,114.212.81.11,0.000860178,114.212.81.11,0.002617396,12994,1,0.5739375,1,0.000239488
14,350,0.010269908,1,69261.72296,360p,1,JPEG,host,192.168.1.9,0.009985401,192.168.1.9,0.002869377,120620,1,0.2405,1,0.003701356,cloud,114.212.81.11,0.000284507,114.212.81.11,0.002452245,13648,1,0.719666667,1,0.000242793
15,375,0.010376362,1,69261.72296,360p,1,JPEG,host,192.168.1.9,0.010043153,192.168.1.9,0.002925313,124092,1,0.2485,1,0.003701356,cloud,114.212.81.11,0.000333208,114.212.81.11,0.002314219,16493,1,0.782666667,1,0.000242808
16,400,0.010250101,1,75691.07152,360p,1,JPEG,host,192.168.1.9,0.009946786,192.168.1.9,0.002821042,122453,1,0.25125,1,0.003701356,cloud,114.212.81.11,0.000303314,114.212.81.11,0.002301803,15427,1,0.7805625,1,0.000242945
17,425,0.010223664,1,75691.07152,360p,1,JPEG,host,192.168.1.9,0.009949152,192.168.1.9,0.002786921,118011,1,0.251,1,0.003701356,cloud,114.212.81.11,0.000274511,114.212.81.11,0.002330771,11077,1,0.804958333,1,0.00024296
18,450,0.010252118,1,75691.07152,360p,1,JPEG,host,192.168.1.9,0.009964824,192.168.1.9,0.002976583,120987,1,0.26025,1,0.003701356,cloud,114.212.81.11,0.000287294,114.212.81.11,0.003073931,13036,1,0.741083333,1,0.00024296
19,475,0.010539788,1,75691.07152,360p,1,JPEG,host,192.168.1.9,0.010265928,192.168.1.9,0.003050657,117410,1,0.24325,1,0.003701356,cloud,114.212.81.11,0.00027386,114.212.81.11,0.002812826,10538,1,0.807666667,1,0.00024296
20,500,0.010220289,1,54611.51469,360p,1,JPEG,host,192.168.1.9,0.009948822,192.168.1.9,0.002863581,124806,1,0.251,1,0.003701356,cloud,114.212.81.11,0.000271467,114.212.81.11,0.002777549,16670,1,0.784875,1,0.00024296
21,525,0.010356564,1,54611.51469,360p,1,JPEG,host,192.168.1.9,0.010097238,192.168.1.9,0.003075535,123221,1,0.2475,1,0.003701356,cloud,114.212.81.11,0.000259326,114.212.81.11,0.003199201,15398,1,0.824770833,1,0.00024296
22,550,0.010254411,1,54611.51469,360p,1,JPEG,host,192.168.1.9,0.009996387,192.168.1.9,0.002972878,118312,1,0.25,1,0.003701356,cloud,114.212.81.11,0.000258024,114.212.81.11,0.002792982,10990,1,0.733291667,1,0.00024296
23,575,0.010167122,1,51307.00808,360p,1,JPEG,host,192.168.1.9,0.009904696,192.168.1.9,0.002845526,120658,1,0.24225,1,0.003701356,cloud,114.212.81.11,0.000262425,114.212.81.11,0.002457353,12994,1,0.780458333,1,0.00024296
24,600,0.008247843,1,51307.00808,360p,1,JPEG,cloud,114.212.81.11,0.004004717,114.212.81.11,0.002464175,119559,1,0.043958333,1,9.07E-05,host,192.168.1.9,0.004243126,192.168.1.9,0.002331459,10743,1,0.67825,1,0.007243146
25,625,0.008565802,1,51307.00808,360p,1,JPEG,cloud,114.212.81.11,0.003816284,114.212.81.11,0.001594461,123552,1,0.0335625,1,9.78E-05,host,192.168.1.9,0.004749518,192.168.1.9,0.002288314,16420,1,0.566,1,0.007243146
26,650,0.009527518,1,51307.00808,360p,1,JPEG,cloud,114.212.81.11,0.003833542,114.212.81.11,0.001460836,125356,1,0.033416667,1,9.79E-05,host,192.168.1.9,0.005693977,192.168.1.9,0.002283271,16259,1,0.5735,1,0.007243146
27,675,0.008634283,1,65340.43546,360p,1,JPEG,cloud,114.212.81.11,0.003768206,114.212.81.11,0.001247278,118649,1,0.033979167,1,9.79E-05,host,192.168.1.9,0.004866077,192.168.1.9,0.002348762,10888,1,0.6115,1,0.007243146
28,700,0.007754573,1,65340.43546,360p,1,JPEG,cloud,114.212.81.11,0.003723493,114.212.81.11,0.00133077,120623,1,0.0365625,1,9.79E-05,host,192.168.1.9,0.00403108,192.168.1.9,0.002414428,13072,1,0.689,1,0.007243146
29,725,0.009705975,1,65340.43546,360p,1,JPEG,cloud,114.212.81.11,0.003532703,114.212.81.11,0.002369596,121520,1,0.033979167,1,9.79E-05,host,192.168.1.9,0.006173271,192.168.1.9,0.00241805,13218,1,0.43575,1,0.007243146
30,750,0.007726257,1,51713.7515,360p,1,JPEG,cloud,114.212.81.11,0.003505982,114.212.81.11,0.00225489,118649,1,0.036291667,1,9.79E-05,host,192.168.1.9,0.004220275,192.168.1.9,0.002253899,11645,1,0.61425,1,0.007243146
31,775,0.008853481,1,51713.7515,360p,1,JPEG,cloud,114.212.81.11,0.003804766,114.212.81.11,0.002889716,126226,1,0.0315625,1,9.79E-05,host,192.168.1.9,0.005048715,192.168.1.9,0.002328726,16605,1,0.5135,1,0.007238175
32,800,0.009104123,1,51713.7515,360p,1,JPEG,cloud,114.212.81.11,0.003644219,114.212.81.11,0.001617853,122702,1,0.035145833,1,9.79E-05,host,192.168.1.9,0.005459905,192.168.1.9,0.002282574,15436,1,0.5445,1,0.007243146
33,825,0.008646131,1,51713.7515,360p,1,JPEG,cloud,114.212.81.11,0.003760228,114.212.81.11,0.003291836,119922,1,0.0340625,1,9.79E-05,host,192.168.1.9,0.004885903,192.168.1.9,0.002369954,13003,1,0.62875,1,0.007243146
34,850,0.00402092,1,39908.84071,360p,1,JPEG,cloud,114.212.81.11,0.003650895,114.212.81.11,0.001473693,121148,1,0.037270833,1,9.79E-05,cloud,114.212.81.11,0.000370026,114.212.81.11,0.002890605,13009,1,0.684791667,1,0.000242657
35,875,0.004025505,1,39908.84071,360p,1,JPEG,cloud,114.212.81.11,0.003749352,114.212.81.11,0.001374135,120621,1,0.032020833,1,9.79E-05,cloud,114.212.81.11,0.000276153,114.212.81.11,0.002591005,13642,1,0.8009375,1,0.000242657
36,900,0.004109273,1,39908.84071,360p,1,JPEG,cloud,114.212.81.11,0.003760365,114.212.81.11,0.00326616,124084,1,0.0361875,1,9.79E-05,cloud,114.212.81.11,0.000348907,114.212.81.11,0.002566319,16488,1,0.725770833,1,0.000242657
37,925,0.00390316,1,52108.34139,360p,1,JPEG,cloud,114.212.81.11,0.003621266,114.212.81.11,0.003110647,122467,1,0.033166667,1,9.79E-05,cloud,114.212.81.11,0.000281893,114.212.81.11,0.002459223,15444,1,0.755729167,1,0.000242672
38,950,0.003908533,1,52108.34139,360p,1,JPEG,cloud,114.212.81.11,0.003650225,114.212.81.11,0.001686839,118027,1,0.035083333,1,9.79E-05,cloud,114.212.81.11,0.000258308,114.212.81.11,0.002633984,11095,1,0.762604167,1,0.000242672
39,975,0.00395519,1,52108.34139,360p,1,JPEG,cloud,114.212.81.11,0.003672251,114.212.81.11,0.002095433,120989,1,0.034875,1,9.79E-05,cloud,114.212.81.11,0.000282939,114.212.81.11,0.003182182,13041,1,0.781104167,1,0.000242672
40,1000,0.004094509,1,52108.34139,360p,1,JPEG,cloud,114.212.81.11,0.003794844,114.212.81.11,0.003098965,117423,1,0.031604167,1,9.79E-05,cloud,114.212.81.11,0.000299665,114.212.81.11,0.003221402,10554,1,0.764104167,1,0.000242672
41,1025,0.003908139,1,43677.42451,360p,1,JPEG,cloud,114.212.81.11,0.003625136,114.212.81.11,0.001549693,124823,1,0.035333333,1,9.79E-05,cloud,114.212.81.11,0.000283003,114.212.81.11,0.002326378,16691,1,0.7563125,1,0.000242672
42,1050,0.004136141,1,43677.42451,360p,1,JPEG,cloud,114.212.81.11,0.003836944,114.212.81.11,0.00127133,123237,1,0.035458333,1,9.79E-05,cloud,114.212.81.11,0.000299197,114.212.81.11,0.002306296,15416,1,0.792354167,1,0.000242672
43,1075,0.00410212,1,43677.42451,360p,1,JPEG,cloud,114.212.81.11,0.003771397,114.212.81.11,0.001397445,118329,1,0.033958333,1,9.79E-05,cloud,114.212.81.11,0.000330723,114.212.81.11,0.003129216,11011,1,0.765020833,1,0.000242672
44,1100,0.004261695,1,43677.42451,360p,1,JPEG,cloud,114.212.81.11,0.003932586,114.212.81.11,0.003320391,120650,1,0.0325625,1,9.79E-05,cloud,114.212.81.11,0.000329109,114.212.81.11,0.00328958,12979,1,0.744625,1,0.000242672
45,1125,0.003924608,1,34474.85056,360p,1,JPEG,cloud,114.212.81.11,0.00362255,114.212.81.11,0.001600128,119559,1,0.035354167,1,9.79E-05,cloud,114.212.81.11,0.000302058,114.212.81.11,0.002941553,10758,1,0.757895833,1,0.000242672
46,1126,0.182697296,1,34474.85056,360p,2,JPEG,host,192.168.1.9,0.129425883,192.168.1.9,0.036554098,117409,1,0.24125,1,0.003704339,host,192.168.1.9,0.053271413,192.168.1.9,0.028593063,10533,1,0.656,1,0.007270983
47,1138,0.038885025,1,34474.85056,360p,2,JPEG,host,192.168.1.9,0.019875233,192.168.1.9,0.005517795,118314,1,0.2515,1,0.003704339,host,192.168.1.9,0.019009792,192.168.1.9,0.006228942,10976,1,0.3435,1,0.007270983
48,1150,0.030869062,1,34474.85056,360p,2,JPEG,host,192.168.1.9,0.019981348,192.168.1.9,0.006156169,123545,1,0.25,1,0.003704339,host,192.168.1.9,0.010887715,192.168.1.9,0.005808574,16398,1,0.56375,1,0.007270983
49,1163,0.025526507,1,76330.5125,360p,2,JPEG,host,192.168.1.9,0.018460734,192.168.1.9,0.00525495,120645,1,0.25125,1,0.003704836,host,192.168.1.9,0.007065773,192.168.1.9,0.004062755,12975,1,0.73025,1,0.007270983
50,1175,0.036514814,1,76330.5125,360p,2,JPEG,host,192.168.1.9,0.020035047,192.168.1.9,0.005812755,125339,1,0.259,1,0.003704836,host,192.168.1.9,0.016479767,192.168.1.9,0.007504298,16239,1,0.3615,1,0.007270983
51,1188,0.026550106,1,76330.5125,360p,2,JPEG,host,192.168.1.9,0.018504722,192.168.1.9,0.005472984,119541,1,0.2505,1,0.003704836,host,192.168.1.9,0.008045384,192.168.1.9,0.004315121,10722,1,0.6425,1,0.007270983
52,1200,0.029675465,1,76330.5125,360p,2,JPEG,host,192.168.1.9,0.019903256,192.168.1.9,0.005777946,118633,1,0.24125,1,0.003704836,host,192.168.1.9,0.009772209,192.168.1.9,0.004668786,10858,1,0.5305,1,0.007270983
53,1213,0.027254139,1,75038.67696,360p,2,JPEG,host,192.168.1.9,0.018451418,192.168.1.9,0.006924697,123545,1,0.2515,1,0.003704836,host,192.168.1.9,0.00880272,192.168.1.9,0.004324709,16398,1,0.5465,1,0.007270983
54,1225,0.028976569,1,75038.67696,360p,2,JPEG,host,192.168.1.9,0.01983881,192.168.1.9,0.005760963,120630,1,0.25175,1,0.003704836,host,192.168.1.9,0.009137759,192.168.1.9,0.004696021,13063,1,0.6095,1,0.007270983
55,1238,0.028672661,1,75038.67696,360p,2,JPEG,host,192.168.1.9,0.018549596,192.168.1.9,0.005407163,125339,1,0.25,1,0.003704836,host,192.168.1.9,0.010123066,192.168.1.9,0.006101506,16239,1,0.49325,1,0.007270983
56,1250,0.028831739,1,75038.67696,360p,2,JPEG,host,192.168.1.9,0.019965208,192.168.1.9,0.006434037,121505,1,0.25025,1,0.003704836,host,192.168.1.9,0.00886653,192.168.1.9,0.004770921,13197,1,0.5845,1,0.007270983
57,1263,0.019089988,1,74607.14153,360p,2,JPEG,host,192.168.1.9,0.018519555,192.168.1.9,0.005051323,118632,1,0.2505,1,0.003704836,cloud,114.212.81.11,0.000570433,114.212.81.11,0.004308462,10873,1,0.745333333,1,0.000242672
58,1275,0.020843561,1,74607.14153,360p,2,JPEG,host,192.168.1.9,0.020273135,192.168.1.9,0.005708841,118633,1,0.2465,1,0.003704836,cloud,114.212.81.11,0.000570426,114.212.81.11,0.004631171,11641,1,0.774833333,1,0.000242672
59,1288,0.019282716,1,74607.14153,360p,2,JPEG,host,192.168.1.9,0.018700123,192.168.1.9,0.005354626,120631,1,0.2385,1,0.003704836,cloud,114.212.81.11,0.000582593,114.212.81.11,0.005323342,13072,1,0.7810625,1,0.000242672
60,1300,0.020743792,1,74607.14153,360p,2,JPEG,host,192.168.1.9,0.020135073,192.168.1.9,0.005732536,126222,1,0.24825,1,0.003704836,cloud,114.212.81.11,0.000608719,114.212.81.11,0.00616125,16603,1,0.751625,1,0.000242672
61,1313,0.019179004,1,79320.03563,360p,2,JPEG,host,192.168.1.9,0.018465298,192.168.1.9,0.006801384,121504,1,0.25125,1,0.003704836,cloud,114.212.81.11,0.000713706,114.212.81.11,0.004863637,13215,1,0.721666667,1,0.000242687
62,1325,0.020492242,1,79320.03563,360p,2,JPEG,host,192.168.1.9,0.019927722,192.168.1.9,0.005660424,122687,1,0.25075,1,0.003704836,cloud,114.212.81.11,0.00056452,114.212.81.11,0.005098563,15424,1,0.84275,1,0.000242687
63,1338,0.019000275,1,79320.03563,360p,2,JPEG,host,192.168.1.9,0.018496871,192.168.1.9,0.005305358,118634,1,0.25075,1,0.003704836,cloud,114.212.81.11,0.000503404,114.212.81.11,0.004466789,11644,1,0.78575,1,0.000242687
64,1350,0.020618145,1,79320.03563,360p,2,JPEG,host,192.168.1.9,0.020096706,192.168.1.9,0.00581138,119929,1,0.2485,1,0.003704836,cloud,114.212.81.11,0.00052144,114.212.81.11,0.005363721,13013,1,0.7275625,1,0.000242687
65,1363,0.019091078,1,55318.53113,360p,2,JPEG,host,192.168.1.9,0.018575345,192.168.1.9,0.005723102,126221,1,0.24025,1,0.003704836,cloud,114.212.81.11,0.000515733,114.212.81.11,0.005132011,16602,1,0.766020833,1,0.000242687
66,1375,0.020392051,1,55318.53113,360p,2,JPEG,host,192.168.1.9,0.019842661,192.168.1.9,0.005544993,121131,1,0.242,1,0.003704836,cloud,114.212.81.11,0.00054939,114.212.81.11,0.004613546,12991,1,0.8065625,1,0.000242687
67,1388,0.018884471,1,55318.53113,360p,2,JPEG,host,192.168.1.9,0.018392035,192.168.1.9,0.005187086,122685,1,0.2425,1,0.003704836,cloud,114.212.81.11,0.000492437,114.212.81.11,0.004541363,15432,1,0.8065625,1,0.000242687
68,1400,0.020459964,1,55318.53113,360p,2,JPEG,host,192.168.1.9,0.019907511,192.168.1.9,0.00689943,120605,1,0.251,1,0.003704836,cloud,114.212.81.11,0.000552453,114.212.81.11,0.006935578,13623,1,0.767125,1,0.000242687
69,1413,0.019728882,1,55318.53113,360p,2,JPEG,host,192.168.1.9,0.019219722,192.168.1.9,0.005464026,119917,1,0.25075,1,0.003704836,cloud,114.212.81.11,0.00050916,114.212.81.11,0.006404877,13011,1,0.776541667,1,0.000242687
70,1425,0.014997354,1,38574.18469,360p,2,JPEG,cloud,114.212.81.11,0.007439522,114.212.81.11,0.006226613,124094,1,0.032270833,1,9.79E-05,host,192.168.1.9,0.007557832,192.168.1.9,0.004501985,16480,1,0.71125,1,0.007270983
71,1438,0.015282427,1,38574.18469,360p,2,JPEG,cloud,114.212.81.11,0.006629399,114.212.81.11,0.002355678,121147,1,0.033645833,1,9.79E-05,host,192.168.1.9,0.008653028,192.168.1.9,0.00440291,13005,1,0.61825,1,0.00727148
72,1450,0.017070935,1,38574.18469,360p,2,JPEG,cloud,114.212.81.11,0.007081179,114.212.81.11,0.002560982,122466,1,0.033916667,1,9.79E-05,host,192.168.1.9,0.009989757,192.168.1.9,0.004551209,15426,1,0.5575,1,0.00727148
73,1463,0.017667174,1,38574.18469,360p,2,JPEG,cloud,114.212.81.11,0.006783826,114.212.81.11,0.004136358,120623,1,0.037270833,1,9.79E-05,host,192.168.1.9,0.010883348,192.168.1.9,0.005161609,13649,1,0.54075,1,0.00727148
74,1475,0.019923559,1,64257.67425,360p,2,JPEG,cloud,114.212.81.11,0.007789227,114.212.81.11,0.006956779,118028,1,0.0349375,1,9.79E-05,host,192.168.1.9,0.012134332,192.168.1.9,0.00462543,11079,1,0.4905,1,0.00727148
75,1488,0.013898781,1,64257.67425,360p,2,JPEG,cloud,114.212.81.11,0.006898148,114.212.81.11,0.004837598,124096,1,0.034479167,1,9.79E-05,host,192.168.1.9,0.007000634,192.168.1.9,0.004261238,16495,1,0.73825,1,0.00727148
76,1500,0.015628044,1,64257.67425,360p,2,JPEG,cloud,114.212.81.11,0.007622187,114.212.81.11,0.003361959,121001,1,0.033604167,1,9.79E-05,host,192.168.1.9,0.008005857,192.168.1.9,0.004498042,13038,1,0.69525,1,0.00727148
77,1513,0.020883713,1,64257.67425,360p,2,JPEG,cloud,114.212.81.11,0.007001928,114.212.81.11,0.005843231,122467,1,0.033958333,1,9.79E-05,host,192.168.1.9,0.013881786,192.168.1.9,0.004459058,15428,1,0.4755,1,0.00727148
78,1525,0.017269318,1,64257.67425,360p,2,JPEG,cloud,114.212.81.11,0.007405428,114.212.81.11,0.005075932,117425,1,0.034583333,1,9.79E-05,host,192.168.1.9,0.00986389,192.168.1.9,0.005091172,10539,1,0.545,1,0.00727148
79,1538,0.015659264,1,50911.97868,360p,2,JPEG,cloud,114.212.81.11,0.007035443,114.212.81.11,0.004651257,118026,1,0.038020833,1,9.79E-05,host,192.168.1.9,0.008623821,192.168.1.9,0.004238435,11080,1,0.62025,1,0.00727148
80,1550,0.018348492,1,50911.97868,360p,2,JPEG,cloud,114.212.81.11,0.007679591,114.212.81.11,0.002802647,124825,1,0.033354167,1,9.79E-05,host,192.168.1.9,0.010668901,192.168.1.9,0.004797972,16685,1,0.522,1,0.00727148
81,1563,0.017766339,1,50911.97868,360p,2,JPEG,cloud,114.212.81.11,0.007071069,114.212.81.11,0.002714089,121002,1,0.035729167,1,9.79E-05,host,192.168.1.9,0.01069527,192.168.1.9,0.004331572,13037,1,0.50025,1,0.00727148
82,1575,0.016944775,1,50911.97868,360p,2,JPEG,cloud,114.212.81.11,0.007390572,114.212.81.11,0.00664159,123238,1,0.034645833,1,9.79E-05,host,192.168.1.9,0.009554203,192.168.1.9,0.00469835,15399,1,0.623,1,0.00727148
83,1588,0.014488493,1,33255.65274,360p,2,JPEG,cloud,114.212.81.11,0.006785035,114.212.81.11,0.006051694,117425,1,0.035041667,1,9.79E-05,host,192.168.1.9,0.007703458,192.168.1.9,0.00471483,10551,1,0.69425,1,0.00727148
84,1600,0.007740094,1,33255.65274,360p,2,JPEG,cloud,114.212.81.11,0.007213061,114.212.81.11,0.002395722,118331,1,0.035520833,1,9.79E-05,cloud,114.212.81.11,0.000527033,114.212.81.11,0.004991696,11015,1,0.811395833,1,0.000242687
85,1613,0.007682817,1,33255.65274,360p,2,JPEG,cloud,114.212.81.11,0.006992153,114.212.81.11,0.002986312,124825,1,0.036145833,1,9.79E-05,cloud,114.212.81.11,0.000690665,114.212.81.11,0.005272882,16703,1,0.510791667,1,0.000242687
86,1625,0.008376507,1,33255.65274,360p,2,JPEG,cloud,114.212.81.11,0.007807071,114.212.81.11,0.005287831,120651,1,0.0328125,1,9.79E-05,cloud,114.212.81.11,0.000569435,114.212.81.11,0.005847106,12991,1,0.747645833,1,0.000242687
87,1638,0.007384947,1,33255.65274,360p,2,JPEG,cloud,114.212.81.11,0.006870798,114.212.81.11,0.005348206,123237,1,0.034625,1,9.79E-05,cloud,114.212.81.11,0.00051415,114.212.81.11,0.006038172,15417,1,0.769895833,1,0.000242687
88,1650,0.007937743,1,45368.32961,360p,2,JPEG,cloud,114.212.81.11,0.007382833,114.212.81.11,0.006048899,119547,1,0.036875,1,9.79E-05,cloud,114.212.81.11,0.00055491,114.212.81.11,0.004914009,10739,1,0.767125,1,0.000242687
89,1663,0.007125803,1,45368.32961,360p,2,JPEG,cloud,114.212.81.11,0.006602407,114.212.81.11,0.002631034,118331,1,0.033791667,1,9.79E-05,cloud,114.212.81.11,0.000523397,114.212.81.11,0.004979968,11014,1,0.7270625,1,0.000242687
90,1675,0.008274775,1,45368.32961,360p,2,JPEG,cloud,114.212.81.11,0.007715262,114.212.81.11,0.003209426,123552,1,0.0331875,1,9.79E-05,cloud,114.212.81.11,0.000559513,114.212.81.11,0.005354735,16425,1,0.789666667,1,0.000242687
91,1688,0.007718103,1,45368.32961,360p,2,JPEG,cloud,114.212.81.11,0.007105589,114.212.81.11,0.005111609,120662,1,0.033479167,1,9.79E-05,cloud,114.212.81.11,0.000612514,114.212.81.11,0.00539325,13002,1,0.718916667,1,0.000242687
92,1700,0.008190522,1,45368.32961,360p,2,JPEG,cloud,114.212.81.11,0.007609789,114.212.81.11,0.004644467,125357,1,0.035770833,1,9.79E-05,cloud,114.212.81.11,0.000580733,114.212.81.11,0.006752216,16269,1,0.7640625,1,0.000242687
93,1713,0.007421868,1,43854.5068,360p,2,JPEG,cloud,114.212.81.11,0.006854994,114.212.81.11,0.002667972,119549,1,0.0346875,1,9.79E-05,cloud,114.212.81.11,0.000566874,114.212.81.11,0.005185451,10750,1,0.775583333,1,0.000242687
94,1725,0.007819543,1,43854.5068,360p,2,JPEG,cloud,114.212.81.11,0.007173557,114.212.81.11,0.00515947,118650,1,0.033479167,1,9.79E-05,cloud,114.212.81.11,0.000645986,114.212.81.11,0.004984746,10894,1,0.7833125,1,0.000242702
95,1738,0.007594534,1,43854.5068,360p,2,JPEG,cloud,114.212.81.11,0.007027115,114.212.81.11,0.003319655,123563,1,0.035958333,1,9.79E-05,cloud,114.212.81.11,0.000567419,114.212.81.11,0.004567998,16435,1,0.79975,1,0.000242702
96,1750,0.008906731,1,43854.5068,360p,2,JPEG,cloud,114.212.81.11,0.008362898,114.212.81.11,0.002493932,120635,1,0.034458333,1,9.79E-05,cloud,114.212.81.11,0.000543833,114.212.81.11,0.005579582,13088,1,0.725104167,1,0.000242702
97,1763,0.007589562,1,43854.5068,360p,2,JPEG,cloud,114.212.81.11,0.006943192,114.212.81.11,0.006068196,125345,1,0.03425,1,9.79E-05,cloud,114.212.81.11,0.00064637,114.212.81.11,0.00587758,16253,1,0.7499375,1,0.000242702
98,1775,0.00804052,1,50517.93351,360p,2,JPEG,cloud,114.212.81.11,0.007450856,114.212.81.11,0.002568997,121521,1,0.034375,1,9.79E-05,cloud,114.212.81.11,0.000589664,114.212.81.11,0.005164568,13236,1,0.749770833,1,0.000242717
99,1776,0.200618148,1,50517.93351,360p,3,JPEG,host,192.168.1.9,0.129650474,192.168.1.9,0.037662506,119543,1,0.2505,1,0.003704836,host,192.168.1.9,0.070967674,192.168.1.9,0.028878927,10734,1,0.54475,1,0.00727148
100,1784,0.044159386,1,50517.93351,360p,3,JPEG,host,192.168.1.9,0.028952996,192.168.1.9,0.008583016,125341,1,0.24925,1,0.003704836,host,192.168.1.9,0.01520639,192.168.1.9,0.00840346,16241,1,0.51075,1,0.00727148
101,1792,0.043275701,1,50517.93351,360p,3,JPEG,host,192.168.1.9,0.028924836,192.168.1.9,0.009557856,120618,1,0.2495,1,0.003704836,host,192.168.1.9,0.014350865,192.168.1.9,0.007673687,13051,1,0.6185,1,0.00727148
102,1800,0.041689846,1,50517.93351,360p,3,JPEG,host,192.168.1.9,0.028933975,192.168.1.9,0.008506907,118634,1,0.24925,1,0.003704836,host,192.168.1.9,0.012755871,192.168.1.9,0.006762769,11626,1,0.6305,1,0.00727148
103,1809,0.04696312,1,48764.40388,360p,3,JPEG,host,192.168.1.9,0.026156759,192.168.1.9,0.007553816,118633,1,0.24825,1,0.003704836,host,192.168.1.9,0.02080636,192.168.1.9,0.009956622,10859,1,0.37225,1,0.00727148
104,1817,0.039781544,1,48764.40388,360p,3,JPEG,host,192.168.1.9,0.028622998,192.168.1.9,0.008545717,121503,1,0.252,1,0.003704836,host,192.168.1.9,0.011158546,192.168.1.9,0.00669588,13208,1,0.71975,1,0.00727148
105,1825,0.050924566,1,48764.40388,360p,3,JPEG,host,192.168.1.9,0.029020309,192.168.1.9,0.008593241,126233,1,0.2485,1,0.003704836,host,192.168.1.9,0.021904257,192.168.1.9,0.006502973,16611,1,0.4055,1,0.00727148
