n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
290,1565.0,0.13734813531239828,94.3,360p,5,JPEG,cloud,114.212.81.11,0.003180344899495443,114.212.81.11,0.0466841459274292,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,host,172.27.151.145,0.06244659423828125,172.27.151.145,0.025037050247192383,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
291,1570.0,0.23019921779632568,94.3,1080p,1,JPEG,host,172.27.151.145,0.03184366226196289,172.27.151.145,0.09644842147827148,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,host,172.27.151.145,0.07793569564819336,172.27.151.145,0.02397143840789795,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
292,1571.0,0.793264627456665,94.3,1080p,1,JPEG,host,172.27.151.145,0.19013547897338867,172.27.151.145,0.34631168842315674,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,host,172.27.151.145,0.18184363842010498,172.27.151.145,0.07497382164001465,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
293,1575.0,0.3381165981292724,94.3,1080p,1,JPEG,host,172.27.151.145,0.07748842239379883,172.27.151.145,0.12149491310119628,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,host,172.27.151.145,0.0941835880279541,172.27.151.145,0.04494967460632324,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
294,1600.0,0.05905535587897667,94.3,1080p,1,JPEG,host,172.27.151.145,0.011196108964773325,172.27.151.145,0.02484482068281907,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,host,172.27.151.145,0.017256562526409443,172.27.151.145,0.005757863704974834,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
295,1625.0,0.058205485343933105,94.3,1080p,1,JPEG,host,172.27.151.145,0.011320352554321289,172.27.151.145,0.028182543241060697,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,host,172.27.151.145,0.013070509983943058,172.27.151.145,0.005632079564608062,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
296,1650.0,0.036761265534621015,94.3,720p,20,JPEG,cloud,114.212.81.11,0.0006976035925058218,114.212.81.11,0.025150390771719128,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,cloud,114.212.81.11,0.00556795413677509,114.212.81.11,0.005345317033620981,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
297,1651.0,0.27363431453704834,94.3,720p,20,JPEG,cloud,114.212.81.11,0.010013699531555176,114.212.81.11,0.12411808967590332,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,cloud,114.212.81.11,0.07547652721405029,114.212.81.11,0.06402599811553955,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
298,1652.0,0.28862082958221436,94.3,720p,20,JPEG,cloud,114.212.81.11,0.010247468948364258,114.212.81.11,0.13415396213531494,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,cloud,114.212.81.11,0.07464683055877686,114.212.81.11,0.0695725679397583,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
299,1653.0,0.2824043035507202,94.3,720p,20,JPEG,cloud,114.212.81.11,0.009616494178771973,114.212.81.11,0.1330949068069458,0,1.0,0.06372916666666666,0,1.0,0.06372916666666666,0,1.0,0.00832551633688442,0,1.0,0.00832551633688442,cloud,114.212.81.11,0.07120561599731445,114.212.81.11,0.06848728656768799,0,1.0,0.21095833333333333,0,1.0,0.21095833333333333,0,1.0,0.010856611236467298,0,1.0,0.010856611236467298
