n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
21,525,0.030044051,3,97755.91836,990p,1,JPEG,cloud,114.212.81.11,0.029324064,114.212.81.11,0.006889187,1270765,1,0.022958333,1,0.000270089,cloud,114.212.81.11,0.000719987,114.212.81.11,0.002659669,66600,1,0.785145833,1,0.000246706
22,550,0.031239739,2,97755.91836,990p,1,JPEG,cloud,114.212.81.11,0.030689359,114.212.81.11,0.007027232,1177921,1,0.022458333,1,0.000367352,cloud,114.212.81.11,0.00055038,114.212.81.11,0.003248792,87439,1,0.7940625,1,0.000247252
23,575,0.033564898,4,98927.85646,990p,1,JPEG,cloud,114.212.81.11,0.032662438,114.212.81.11,0.007407014,1210700,1,0.022083333,1,0.000270104,cloud,114.212.81.11,0.00090246,114.212.81.11,0.00262122,82592,1,0.839354167,1,0.000247252
24,600,0.028688165,3,98927.85646,990p,1,JPEG,cloud,114.212.81.11,0.027980704,114.212.81.11,0.007550707,1225945,1,0.022625,1,0.000366078,cloud,114.212.81.11,0.000707461,114.212.81.11,0.003148611,105139,1,0.787625,1,0.000247252
25,625,0.031262645,4,107101.252,990p,1,JPEG,cloud,114.212.81.11,0.030383789,114.212.81.11,0.007213629,1260312,1,0.022666667,1,0.000270104,cloud,114.212.81.11,0.000878857,114.212.81.11,0.002812615,38589,1,0.823541667,1,0.000247252
26,626,1.368229151,1,107101.252,990p,2,JPEG,host,192.168.1.9,1.309463859,192.168.1.9,0.13461256,1238708,1,0.25,1,0.010065144,host,192.168.1.9,0.058765292,192.168.1.9,0.031126618,11961,1,0.7005,1,0.007443971
27,638,0.231242198,3,99608.28988,990p,2,JPEG,host,192.168.1.9,0.203651245,192.168.1.9,0.022630581,1294360,1,0.24925,1,0.010065144,host,192.168.1.9,0.027590953,192.168.1.9,0.005437081,52916,1,0.66825,1,0.007443971
28,650,0.223789619,2,94526.51078,990p,2,JPEG,host,192.168.1.9,0.204652713,192.168.1.9,0.022022761,1250309,1,0.248,1,0.010065144,host,192.168.1.9,0.019136906,192.168.1.9,0.004855413,24956,1,0.65225,1,0.007443971
29,663,0.201093589,1,95205.99133,990p,2,JPEG,host,192.168.1.9,0.189356378,192.168.1.9,0.020978076,1192228,1,0.248,1,0.010065144,host,192.168.1.9,0.01173721,192.168.1.9,0.00622482,13189,1,0.4855,1,0.007443971
30,675,0.225616033,2,99462.80703,990p,2,JPEG,host,192.168.1.9,0.201602055,192.168.1.9,0.020598705,1165090,1,0.25,1,0.010065144,host,192.168.1.9,0.024013978,192.168.1.9,0.004883033,41395,1,0.576,1,0.007443971
31,688,0.205896667,2,102879.4532,990p,2,JPEG,host,192.168.1.9,0.191602843,192.168.1.9,0.023647462,1157766,1,0.24775,1,0.010065144,host,192.168.1.9,0.014293824,192.168.1.9,0.004856024,47872,1,0.749,1,0.007443971
32,700,0.206662453,3,98918.76655,990p,2,JPEG,host,192.168.1.9,0.205241387,192.168.1.9,0.022379105,1191695,1,0.24925,1,0.010065144,cloud,114.212.81.11,0.001421066,114.212.81.11,0.005700625,114841,1,0.818208333,1,0.000247252
33,713,0.185783693,2,103360.5901,990p,2,JPEG,host,192.168.1.9,0.184852413,192.168.1.9,0.020444904,1107064,1,0.24925,1,0.010118333,cloud,114.212.81.11,0.00093128,114.212.81.11,0.004637803,55114,1,0.7935,1,0.000247252
34,725,0.204889371,1,103360.5901,990p,2,JPEG,host,192.168.1.9,0.204313663,192.168.1.9,0.013899565,1073093,1,0.2485,1,0.010118333,cloud,114.212.81.11,0.000575708,114.212.81.11,0.005850975,78948,1,0.713541667,1,0.000247267
35,738,0.19089973,1,107068.643,990p,2,JPEG,host,192.168.1.9,0.190398761,192.168.1.9,0.016254323,1076939,1,0.2485,1,0.010118333,cloud,114.212.81.11,0.000500969,114.212.81.11,0.004460369,20147,1,0.764333333,1,0.000247267
36,750,0.205343393,1,100745.077,990p,2,JPEG,host,192.168.1.9,0.204736508,192.168.1.9,0.021248286,1057931,1,0.249,1,0.010118333,cloud,114.212.81.11,0.000606885,114.212.81.11,0.004871974,39620,1,0.732,1,0.000247267
37,763,0.191608463,1,101839.7339,990p,2,JPEG,host,192.168.1.9,0.19103069,192.168.1.9,0.019391997,1060986,1,0.2485,1,0.010118333,cloud,114.212.81.11,0.000577773,114.212.81.11,0.005285263,90663,1,0.712,1,0.000247267
38,775,0.068031219,1,101839.7339,990p,2,JPEG,cloud,114.212.81.11,0.059341999,114.212.81.11,0.012664043,969834,1,0.022416667,1,0.000366078,host,192.168.1.9,0.00868922,192.168.1.9,0.004997437,31594,1,0.685,1,0.007443971
39,788,0.06171671,1,103901.0998,990p,2,JPEG,cloud,114.212.81.11,0.052109803,114.212.81.11,0.011012639,1017672,1,0.022833333,1,0.000270104,host,192.168.1.9,0.009606906,192.168.1.9,0.011869703,55547,1,0.5565,1,0.007443971
40,800,0.058095639,0,103901.0998,990p,2,JPEG,cloud,114.212.81.11,0.058094813,114.212.81.11,0.015052869,940726,1,0.022625,1,0.000366078,host,192.168.1.9,8.25E-07,192.168.1.9,0.004383674,634,1,0,1,0.007444468
41,813,0.05636675,0,103901.0998,990p,2,JPEG,cloud,114.212.81.11,0.056366086,114.212.81.11,0.014381102,952943,1,0.022708333,1,0.000270104,host,192.168.1.9,6.64E-07,192.168.1.9,0.004382747,635,1,0,1,0.007444468
42,825,0.05644989,0,105517.2204,990p,2,JPEG,cloud,114.212.81.11,0.056449157,114.212.81.11,0.014744208,959181,1,0.022708333,1,0.000350868,host,192.168.1.9,7.34E-07,192.168.1.9,0.004482013,631,1,0,1,0.007444966
43,838,0.057025909,0,105517.2204,990p,2,JPEG,cloud,114.212.81.11,0.057025194,114.212.81.11,0.014182125,962475,1,0.0224375,1,0.000270104,host,192.168.1.9,7.15E-07,192.168.1.9,0.004292931,625,1,0,1,0.007444966
44,850,0.057534273,0,105517.2204,990p,2,JPEG,cloud,114.212.81.11,0.057533594,114.212.81.11,0.015131345,955863,1,0.022833333,1,0.000350868,host,192.168.1.9,6.79E-07,192.168.1.9,0.004517665,633,1,0,1,0.007444966
45,863,0.052230358,0,106103.3773,990p,2,JPEG,cloud,114.212.81.11,0.052229745,114.212.81.11,0.013453313,953074,1,0.0225,1,0.000270104,host,192.168.1.9,6.13E-07,192.168.1.9,0.004180789,633,1,0,1,0.007444966
46,875,0.056870864,0,106103.3773,990p,2,JPEG,cloud,114.212.81.11,0.05687013,114.212.81.11,0.014597673,941951,1,0.023104167,1,0.000350868,cloud,114.212.81.11,7.34E-07,114.212.81.11,0.004593464,633,1,0,1,0.000247282
47,888,0.05468343,0,106103.3773,990p,2,JPEG,cloud,114.212.81.11,0.054682783,114.212.81.11,0.013824752,935197,1,0.022854167,1,0.000270104,cloud,114.212.81.11,6.47E-07,114.212.81.11,0.004256453,637,1,0,1,0.000247282
48,900,0.057591548,0,108413.2716,990p,2,JPEG,cloud,114.212.81.11,0.057590943,114.212.81.11,0.014745859,938394,1,0.022541667,1,0.000350868,cloud,114.212.81.11,6.05E-07,114.212.81.11,0.004296431,636,1,0,1,0.000247282
49,913,0.052191036,0,108413.2716,990p,2,JPEG,cloud,114.212.81.11,0.052190372,114.212.81.11,0.012811184,954566,1,0.0228125,1,0.000270104,cloud,114.212.81.11,6.64E-07,114.212.81.11,0.004270622,626,1,0,1,0.000247282
50,925,0.060319479,0,108413.2716,990p,2,JPEG,cloud,114.212.81.11,0.060318855,114.212.81.11,0.015538601,984867,1,0.022583333,1,0.000350868,cloud,114.212.81.11,6.24E-07,114.212.81.11,0.004577985,636,1,0,1,0.000247282
51,938,0.05313376,0,100224.9816,990p,2,JPEG,cloud,114.212.81.11,0.053133164,114.212.81.11,0.013071162,1008305,1,0.022395833,1,0.000270104,cloud,114.212.81.11,5.96E-07,114.212.81.11,0.004260319,637,1,0,1,0.000247282
52,939,1.309752345,0,100224.9816,990p,3,JPEG,host,192.168.1.9,1.309747458,192.168.1.9,0.106340051,1008901,1,0.25,1,0.010118333,host,192.168.1.9,4.89E-06,192.168.1.9,0.029672146,611,1,0,1,0.007444966
53,942,0.625378668,0,107216.765,990p,3,JPEG,host,192.168.1.9,0.625376523,192.168.1.9,0.062779307,1019346,1,0.24975,1,0.011914828,host,192.168.1.9,2.15E-06,192.168.1.9,0.017073035,626,1,0,1,0.007444966
54,950,0.29563578,1,102550.2293,990p,3,JPEG,host,192.168.1.9,0.283549892,192.168.1.9,0.034398105,1056162,1,0.24875,1,0.009484042,host,192.168.1.9,0.012085888,192.168.1.9,0.006994512,10100,1,0.68825,1,0.007444966
55,959,0.29091332,1,103988.9633,990p,3,JPEG,host,192.168.1.9,0.27779696,192.168.1.9,0.022489429,1062918,1,0.23925,1,0.010118333,host,192.168.1.9,0.01311636,192.168.1.9,0.006049705,10053,1,0.571,1,0.007444966
56,967,0.313325087,1,98696.25618,990p,3,JPEG,host,192.168.1.9,0.297711982,192.168.1.9,0.030864318,1082324,1,0.249,1,0.010118333,host,192.168.1.9,0.015613106,192.168.1.9,0.008328994,10342,1,0.53225,1,0.007444966
57,975,0.31028729,1,98696.25618,990p,3,JPEG,host,192.168.1.9,0.295211289,192.168.1.9,0.033187787,1150316,1,0.24825,1,0.010118333,host,192.168.1.9,0.015076001,192.168.1.9,0.006686582,13374,1,0.57025,1,0.007444966
58,984,0.285795784,2,100749.5211,990p,3,JPEG,host,192.168.1.9,0.263134003,192.168.1.9,0.025064993,1206873,1,0.249,1,0.010118333,host,192.168.1.9,0.022661781,192.168.1.9,0.00610714,23145,1,0.6945,1,0.007444966
59,992,0.295372778,1,109535.0832,990p,3,JPEG,host,192.168.1.9,0.294563532,192.168.1.9,0.032793098,1194035,1,0.24975,1,0.010118333,cloud,114.212.81.11,0.000809246,114.212.81.11,0.006957054,15841,1,0.7311875,1,0.000247282
60,1000,0.29567888,3,104139.4795,990p,3,JPEG,host,192.168.1.9,0.293655713,192.168.1.9,0.037766404,1197496,1,0.24875,1,0.010118333,cloud,114.212.81.11,0.002023167,114.212.81.11,0.007709026,36801,1,0.797041667,1,0.000247282
61,1009,0.265398121,0,101728.0264,990p,3,JPEG,host,192.168.1.9,0.265397215,192.168.1.9,0.027059746,1166575,1,0.2495,1,0.01011883,cloud,114.212.81.11,9.06E-07,114.212.81.11,0.005687022,615,1,0,1,0.000247282
62,1017,0.286476956,3,101728.0264,990p,3,JPEG,host,192.168.1.9,0.284398264,192.168.1.9,0.026728392,1044465,1,0.249,1,0.009484539,cloud,114.212.81.11,0.002078692,114.212.81.11,0.00794673,41147,1,0.796541667,1,0.000247297
63,1025,0.295841138,3,101624.8225,990p,3,JPEG,host,192.168.1.9,0.29385225,192.168.1.9,0.021442758,968742,1,0.2485,1,0.01011883,cloud,114.212.81.11,0.001988888,114.212.81.11,0.008324809,69319,1,0.834104167,1,0.000247297
64,1034,0.267931199,4,89303.99861,990p,3,JPEG,host,192.168.1.9,0.265437031,192.168.1.9,0.022429442,962598,1,0.2485,1,0.01011883,cloud,114.212.81.11,0.002494168,114.212.81.11,0.008413243,84845,1,0.815979167,1,0.000247297
65,1042,0.13911642,4,103382.2833,990p,3,JPEG,cloud,114.212.81.11,0.089767986,114.212.81.11,0.020083904,1087279,1,0.0224375,1,0.000350883,host,192.168.1.9,0.049348434,192.168.1.9,0.023870839,111640,1,0.67475,1,0.007444966
66,1050,0.132244137,3,103382.2833,990p,3,JPEG,cloud,114.212.81.11,0.085151249,114.212.81.11,0.017251703,1122515,1,0.022833333,1,0.00027206,host,192.168.1.9,0.047092888,192.168.1.9,0.009017282,38992,1,0.554,1,0.007444966
67,1059,0.122947097,5,105725.9162,990p,3,JPEG,cloud,114.212.81.11,0.079194474,114.212.81.11,0.01830523,1238001,1,0.022625,1,0.000368034,host,192.168.1.9,0.043752623,192.168.1.9,0.006654692,63746,1,0.86225,1,0.007444966
68,1067,0.119571129,2,105725.9162,990p,3,JPEG,cloud,114.212.81.11,0.085365666,114.212.81.11,0.018662771,1195589,1,0.022770833,1,0.00027206,host,192.168.1.9,0.034205463,192.168.1.9,0.006912443,20511,1,0.568,1,0.007445463
69,1075,0.140187396,3,104278.6957,990p,3,JPEG,cloud,114.212.81.11,0.093776888,114.212.81.11,0.01909905,1192552,1,0.022458333,1,0.000368034,host,192.168.1.9,0.046410508,192.168.1.9,0.012169255,28370,1,0.5265,1,0.007445463
70,1084,0.142195225,4,104278.6957,990p,3,JPEG,cloud,114.212.81.11,0.079770207,114.212.81.11,0.017057633,1233335,1,0.022458333,1,0.00027206,host,192.168.1.9,0.062425017,192.168.1.9,0.006893897,60109,1,0.51225,1,0.007445463
71,1092,0.106975291,2,103018.2184,990p,3,JPEG,cloud,114.212.81.11,0.089187172,114.212.81.11,0.021811088,1201046,1,0.022583333,1,0.000368034,host,192.168.1.9,0.017788119,192.168.1.9,0.00711502,48611,1,0.93475,1,0.007445463
72,1100,0.089355522,3,103018.2184,990p,3,JPEG,cloud,114.212.81.11,0.087261995,114.212.81.11,0.020015743,1235326,1,0.0228125,1,0.00027206,cloud,114.212.81.11,0.002093527,114.212.81.11,0.008623123,94666,1,0.791520833,1,0.000247297
73,1109,0.082952809,3,103018.2184,990p,3,JPEG,cloud,114.212.81.11,0.081021929,114.212.81.11,0.018083096,1196625,1,0.022625,1,0.000368034,cloud,114.212.81.11,0.001930881,114.212.81.11,0.006806135,54623,1,0.793833333,1,0.000247297
74,1117,0.089328898,2,104163.2615,990p,3,JPEG,cloud,114.212.81.11,0.087666697,114.212.81.11,0.018988027,1232937,1,0.0224375,1,0.00027206,cloud,114.212.81.11,0.001662201,114.212.81.11,0.00676518,27927,1,0.774145833,1,0.000247312
75,1125,0.095260355,4,104163.2615,990p,3,JPEG,cloud,114.212.81.11,0.092849572,114.212.81.11,0.020041492,1291361,1,0.0224375,1,0.000368034,cloud,114.212.81.11,0.002410783,114.212.81.11,0.007790777,54946,1,0.842020833,1,0.000247312
76,1134,0.079679441,2,107777.9616,990p,3,JPEG,cloud,114.212.81.11,0.078375745,114.212.81.11,0.017005897,1237918,1,0.022583333,1,0.00027206,cloud,114.212.81.11,0.001303697,114.212.81.11,0.006332612,32818,1,0.809541667,1,0.000247312
77,1142,0.087998867,2,107777.9616,990p,3,JPEG,cloud,114.212.81.11,0.086506844,114.212.81.11,0.020101415,1205225,1,0.022479167,1,0.000368034,cloud,114.212.81.11,0.001492023,114.212.81.11,0.008004189,52241,1,0.7226875,1,0.000247312
78,1150,0.088529375,1,107777.9616,990p,3,JPEG,cloud,114.212.81.11,0.087706142,114.212.81.11,0.019788159,1192172,1,0.0226875,1,0.00027206,cloud,114.212.81.11,0.000823233,114.212.81.11,0.006896204,7575,1,0.776458333,1,0.000247312
79,1151,1.305297017,0,103544.8167,990p,4,JPEG,host,192.168.1.9,1.305291772,192.168.1.9,0.132009506,1189537,1,0.249,1,0.01011883,host,192.168.1.9,5.25E-06,192.168.1.9,0.041667104,613,1,0,1,0.007445463
80,1157,0.445983478,3,108836.2796,990p,4,JPEG,host,192.168.1.9,0.363540888,192.168.1.9,0.039736816,1291454,1,0.2485,1,0.009484539,host,192.168.1.9,0.08244259,192.168.1.9,0.010670662,63776,1,0.49775,1,0.007445463
81,1163,0.448062216,4,99159.15587,990p,4,JPEG,host,192.168.1.9,0.381238086,192.168.1.9,0.037505865,1297248,1,0.24925,1,0.01011883,host,192.168.1.9,0.06682413,192.168.1.9,0.009988342,90507,1,0.673,1,0.007445463
82,1169,0.428336314,4,105289.2512,990p,4,JPEG,host,192.168.1.9,0.378282172,192.168.1.9,0.039255347,1341488,1,0.24825,1,0.01011883,host,192.168.1.9,0.050054141,192.168.1.9,0.01000183,98314,1,0.85575,1,0.007520524
83,1175,0.426661389,3,102253.5178,990p,4,JPEG,host,192.168.1.9,0.369945458,192.168.1.9,0.052120822,1371432,1,0.249,1,0.01011883,host,192.168.1.9,0.056715931,192.168.1.9,0.025259938,126012,1,0.56625,1,0.007520524
84,1182,0.358746529,2,101956.9018,990p,4,JPEG,host,192.168.1.9,0.331888288,192.168.1.9,0.031564802,1371562,1,0.2495,1,0.010158598,host,192.168.1.9,0.02685824,192.168.1.9,0.00861302,68520,1,0.69725,1,0.007520524
85,1188,0.382109165,3,103149.2071,990p,4,JPEG,host,192.168.1.9,0.379463877,192.168.1.9,0.042496102,1317743,1,0.2495,1,0.010158598,cloud,114.212.81.11,0.002645288,114.212.81.11,0.008634874,22488,1,0.81625,1,0.000247312
86,1194,0.386152199,2,103429.0747,990p,4,JPEG,host,192.168.1.9,0.384219817,192.168.1.9,0.036942686,1242028,1,0.249,1,0.010158598,cloud,114.212.81.11,0.001932383,114.212.81.11,0.008206163,19464,1,0.7783125,1,0.000247312
87,1200,0.387468713,2,101150.9642,990p,4,JPEG,host,192.168.1.9,0.385630063,192.168.1.9,0.048258168,1183772,1,0.25,1,0.010158598,cloud,114.212.81.11,0.00183865,114.212.81.11,0.009239469,22158,1,0.805104167,1,0.000247312
88,1207,0.333958954,2,101150.9642,990p,4,JPEG,host,192.168.1.9,0.332270771,192.168.1.9,0.037387222,1174195,1,0.24925,1,0.010158598,cloud,114.212.81.11,0.001688182,114.212.81.11,0.008201957,38880,1,0.749333333,1,0.000247312
89,1213,0.378210442,4,102514.4275,990p,4,JPEG,host,192.168.1.9,0.375005824,192.168.1.9,0.036379303,1253562,1,0.2495,1,0.010158598,cloud,114.212.81.11,0.003204618,114.212.81.11,0.011641026,98202,1,0.83075,1,0.000247312
90,1219,0.383922441,4,106502.336,990p,4,JPEG,host,192.168.1.9,0.380690098,192.168.1.9,0.03266045,1270975,1,0.2495,1,0.010158598,cloud,114.212.81.11,0.003232343,114.212.81.11,0.010609491,117485,1,0.7875625,1,0.000249708
91,1225,0.178734677,3,99976.86502,990p,4,JPEG,cloud,114.212.81.11,0.11559466,114.212.81.11,0.029840163,1228181,1,0.021875,1,0.000368034,host,192.168.1.9,0.063140018,192.168.1.9,0.010347537,91258,1,0.55975,1,0.007520524
92,1232,0.147566915,2,99976.86502,990p,4,JPEG,cloud,114.212.81.11,0.10552901,114.212.81.11,0.019530833,1204594,1,0.022458333,1,0.00027206,host,192.168.1.9,0.042037904,192.168.1.9,0.008305699,21824,1,0.5275,1,0.007520524
93,1238,0.165125336,3,94659.52373,990p,4,JPEG,cloud,114.212.81.11,0.118482181,114.212.81.11,0.024283273,1288945,1,0.022354167,1,0.000368034,host,192.168.1.9,0.046643155,192.168.1.9,0.008770091,34316,1,0.68875,1,0.007520524
94,1244,0.183019025,4,94659.52373,990p,4,JPEG,cloud,114.212.81.11,0.116282633,114.212.81.11,0.023588555,1353733,1,0.022770833,1,0.00027206,host,192.168.1.9,0.066736392,192.168.1.9,0.008879628,38309,1,0.674,1,0.007520524
95,1250,0.180488348,5,102913.2392,990p,4,JPEG,cloud,114.212.81.11,0.1065854,114.212.81.11,0.025353909,1323278,1,0.022895833,1,0.000369323,host,192.168.1.9,0.073902948,192.168.1.9,0.009340014,46943,1,0.74875,1,0.007520524
96,1257,0.168172657,4,102913.2392,990p,4,JPEG,cloud,114.212.81.11,0.100825369,114.212.81.11,0.021263033,1311876,1,0.022208333,1,0.00027206,host,192.168.1.9,0.067347288,192.168.1.9,0.008957177,39128,1,0.54275,1,0.007521021
97,1263,0.191706215,5,98716.28742,990p,4,JPEG,cloud,114.212.81.11,0.11246797,114.212.81.11,0.026137011,1252090,1,0.0225,1,0.000369338,host,192.168.1.9,0.079238244,192.168.1.9,0.009860005,72261,1,0.69825,1,0.007521021
98,1269,0.11840088,5,98716.28742,990p,4,JPEG,cloud,114.212.81.11,0.114628213,114.212.81.11,0.023456948,1161648,1,0.022583333,1,0.000272075,cloud,114.212.81.11,0.003772667,114.212.81.11,0.010573421,69791,1,0.840541667,1,0.000249708
99,1275,0.122115442,4,98716.28742,990p,4,JPEG,cloud,114.212.81.11,0.118697745,114.212.81.11,0.02638432,1114962,1,0.0228125,1,0.000368049,cloud,114.212.81.11,0.003417696,114.212.81.11,0.012318271,74436,1,0.806833333,1,0.000249708
100,1282,0.101914376,3,110070.3102,990p,4,JPEG,cloud,114.212.81.11,0.099703133,114.212.81.11,0.02102071,1150903,1,0.0221875,1,0.000272075,cloud,114.212.81.11,0.002211243,114.212.81.11,0.009251088,81068,1,0.807125,1,0.000249708
101,1288,0.118398326,3,110070.3102,990p,4,JPEG,cloud,114.212.81.11,0.115823678,114.212.81.11,0.033794369,1135769,1,0.022604167,1,0.000368049,cloud,114.212.81.11,0.002574648,114.212.81.11,0.010560649,66025,1,0.827104167,1,0.000249708
102,1294,0.116315603,4,108431.7765,990p,4,JPEG,cloud,114.212.81.11,0.113037893,114.212.81.11,0.027831827,1303944,1,0.022645833,1,0.000272075,cloud,114.212.81.11,0.003277711,114.212.81.11,0.01158343,138012,1,0.802791667,1,0.000249708
103,1300,0.120571102,4,108431.7765,990p,4,JPEG,cloud,114.212.81.11,0.111826522,114.212.81.11,0.025033304,1232016,1,0.022625,1,0.000368307,cloud,114.212.81.11,0.00874458,114.212.81.11,0.009999173,70391,1,0.652479167,1,0.000249708
104,1307,0.102608919,4,109900.9105,990p,4,JPEG,cloud,114.212.81.11,0.099846542,114.212.81.11,0.02344659,1254050,1,0.0226875,1,0.000272333,cloud,114.212.81.11,0.002762377,114.212.81.11,0.00869599,76227,1,0.834875,1,0.000249708
105,1308,1.459511161,3,98801.4043,990p,5,JPEG,host,192.168.1.9,1.339102745,192.168.1.9,0.213978648,1245476,1,0.24925,1,0.010158598,host,192.168.1.9,0.120408416,192.168.1.9,0.033445239,59382,1,0.933,1,0.007521021
