n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
652,4225.0,1.2972323099772136,73.8,1080p,5,JPEG,host,172.27.143.164,1.2598261833190918,172.27.143.164,0.4055027961730957,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.03740612665812174,172.27.143.164,0.04226295153299967,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
653,4226.0,0.9757609367370605,73.8,360p,20,JPEG,host,172.27.143.164,0.798064112663269,172.27.143.164,1.8210089206695557,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.1776968240737915,172.27.143.164,0.8039156198501587,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
654,4227.0,0.8488427400588989,73.8,360p,20,JPEG,host,172.27.143.164,0.6543375253677368,172.27.143.164,0.6595315933227539,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.1945052146911621,172.27.143.164,0.36012518405914307,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
655,4228.0,0.857363224029541,73.8,360p,20,JPEG,host,172.27.143.164,0.6536356210708618,172.27.143.164,0.6122269630432129,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.2037276029586792,172.27.143.164,0.06436192989349365,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
656,4229.0,0.8608061075210571,73.8,360p,20,JPEG,host,172.27.143.164,0.6524127721786499,172.27.143.164,0.464078426361084,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.20839333534240723,172.27.143.164,1.2494144439697266,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
657,4230.0,0.8628426790237427,73.8,360p,20,JPEG,host,172.27.143.164,0.6546899080276489,172.27.143.164,0.5842056274414062,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.20815277099609375,172.27.143.164,0.3443666696548462,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
658,4231.0,0.9627060890197754,73.8,480p,5,JPEG,host,172.27.143.164,0.30452990531921387,172.27.143.164,1.3876652717590332,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.6581761837005615,172.27.143.164,1.3516337871551514,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
659,4235.0,0.4140716075897217,73.8,480p,5,JPEG,host,172.27.143.164,0.11377420425415039,172.27.143.164,0.10853352546691894,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.3002974033355713,172.27.143.164,0.23158388137817376,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
660,4240.0,0.34915868441263836,73.8,480p,5,JPEG,host,172.27.143.164,0.09539902210235596,172.27.143.164,0.3811279535293579,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.2537596623102824,172.27.143.164,0.1671668688456217,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
661,4245.0,0.30475572745005286,73.8,480p,5,JPEG,host,172.27.143.164,0.09425544738769531,172.27.143.164,0.4332021872202555,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.21050028006235758,172.27.143.164,0.14780628681182864,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
662,4250.0,0.3273739814758301,73.8,480p,5,JPEG,host,172.27.143.164,0.09530436992645264,172.27.143.164,0.20979634920756024,0,0.2,0.20550000000000002,0,0.2,0.20550000000000002,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.23206961154937744,172.27.143.164,0.44594927628835046,0,0.05,0.048499999999999995,0,0.05,0.048499999999999995,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
663,4255.0,0.3301340341567993,73.8,480p,5,JPEG,host,172.27.143.164,0.09721442063649495,172.27.143.164,0.24785105387369794,0,0.2,0.20125,0,0.2,0.20125,2,0.006,0.007729302901284737,2,0.006,0.007729302901284737,host,172.27.143.164,0.23291961352030435,172.27.143.164,0.049036860466003446,0,0.05,0.04825,0,0.05,0.04825,0,0.006,0.0073425643549345195,0,0.006,0.0073425643549345195
664,4256.0,0.6925704479217529,73.8,480p,30,JPEG,host,172.27.143.164,0.5689538717269897,172.27.143.164,0.1144331693649292,0,0.1,0.10325,0,0.1,0.10325,0,0.005,0.0067440640852614335,0,0.005,0.0067440640852614335,host,172.27.143.164,0.12361657619476318,172.27.143.164,0.07831501960754395,0,0.45,0.28300000000000003,0,0.45,0.28300000000000003,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
665,4257.0,0.6504913568496704,73.8,480p,30,JPEG,host,172.27.143.164,0.568665623664856,172.27.143.164,0.3975527286529541,0,0.1,0.10325,0,0.1,0.10325,0,0.005,0.006714238490427227,0,0.005,0.006714238490427227,host,172.27.143.164,0.08182573318481445,172.27.143.164,0.8021829128265381,0,0.45,0.473,0,0.45,0.473,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
666,4258.0,0.661034107208252,73.9,480p,30,JPEG,host,172.27.143.164,0.5618784427642822,172.27.143.164,1.1143805980682373,0,0.1,0.10325,0,0.1,0.10325,0,0.005,0.006714238490427227,0,0.005,0.006714238490427227,host,172.27.143.164,0.09915566444396973,172.27.143.164,0.08489525318145752,0,0.45,0.473,0,0.45,0.473,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
667,4259.0,0.6288617849349976,73.9,480p,30,JPEG,host,172.27.143.164,0.5545212030410767,172.27.143.164,0.7432049512863159,0,0.1,0.1105,0,0.1,0.1105,0,0.005,0.006714238490427227,0,0.005,0.006714238490427227,host,172.27.143.164,0.0743405818939209,172.27.143.164,0.046824097633361816,0,0.45,0.48700000000000004,0,0.45,0.48700000000000004,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
668,4260.0,0.6352400779724121,73.9,480p,30,JPEG,host,172.27.143.164,0.5536866188049316,172.27.143.164,1.2450323104858398,0,0.1,0.10825,0,0.1,0.10825,0,0.005,0.006714238490427227,0,0.005,0.006714238490427227,host,172.27.143.164,0.08155345916748047,172.27.143.164,0.2432570457458496,0,0.45,0.444,0,0.45,0.444,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
669,4261.0,0.6818535327911377,73.8,480p,30,JPEG,host,172.27.143.164,0.5685003995895386,172.27.143.164,1.2365576028823853,0,0.1,0.10825,0,0.1,0.10825,0,0.005,0.006714238490427227,0,0.005,0.006714238490427227,host,172.27.143.164,0.11335313320159912,172.27.143.164,0.05066192150115967,0,0.45,0.444,0,0.45,0.444,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
670,4262.0,0.38409364223480225,73.8,360p,5,JPEG,host,172.27.143.164,0.16266846656799316,172.27.143.164,1.9468225240707397,0,0.1,0.10325,0,0.1,0.10325,0,0.005,0.006714238490427227,0,0.005,0.006714238490427227,host,172.27.143.164,0.22142517566680908,172.27.143.164,0.587300181388855,0,0.45,0.3085,0,0.45,0.3085,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
671,4265.0,0.1968761682510376,73.8,360p,5,JPEG,host,172.27.143.164,0.08760941028594971,172.27.143.164,0.7636597156524658,0,0.2,0.19175,0,0.2,0.19175,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.10926675796508789,172.27.143.164,0.019739270210266113,0,0.15,0.14875,0,0.15,0.14875,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
672,4270.0,0.1279008388519287,73.9,360p,5,JPEG,host,172.27.143.164,0.05405243237813314,172.27.143.164,0.02985187371571859,0,0.2,0.20024999999999998,0,0.2,0.20024999999999998,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.07384840647379558,172.27.143.164,0.03748579819997151,0,0.15,0.15775,0,0.15,0.15775,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
673,4275.0,0.14099506537119547,73.8,360p,5,JPEG,host,172.27.143.164,0.055145064989725746,172.27.143.164,0.06087231636047364,0,0.2,0.19399999999999998,0,0.2,0.19399999999999998,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.08585000038146973,172.27.143.164,0.3159966866175334,0,0.15,0.14550000000000002,0,0.15,0.14550000000000002,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
674,4280.0,0.15253420670827228,73.8,360p,5,JPEG,host,172.27.143.164,0.0662773847579956,172.27.143.164,0.1136711835861206,0,0.2,0.19399999999999998,0,0.2,0.19399999999999998,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.08625682195027669,172.27.143.164,0.581063985824585,0,0.15,0.14550000000000002,0,0.15,0.14550000000000002,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
675,4281.0,0.4495922327041626,74.0,360p,30,JPEG,host,172.27.143.164,0.31532347202301025,172.27.143.164,1.5790519714355469,0,0.1,0.10300000000000001,0,0.1,0.10300000000000001,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.13426876068115234,172.27.143.164,0.30683135986328125,0,0.35,0.28850000000000003,0,0.35,0.28850000000000003,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
676,4282.0,0.40676236152648926,74.0,360p,30,JPEG,host,172.27.143.164,0.3154010772705078,172.27.143.164,1.329276442527771,0,0.1,0.10300000000000001,0,0.1,0.10300000000000001,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.09136128425598145,172.27.143.164,0.24609673023223877,0,0.35,0.28850000000000003,0,0.35,0.28850000000000003,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
677,4283.0,0.4596980810165405,73.9,360p,30,JPEG,host,172.27.143.164,0.3137325048446655,172.27.143.164,2.175150156021118,0,0.1,0.1075,0,0.1,0.1075,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.145965576171875,172.27.143.164,0.11065912246704102,0,0.35,0.25675000000000003,0,0.35,0.25675000000000003,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
678,4284.0,0.44508278369903564,73.9,360p,30,JPEG,host,172.27.143.164,0.31284570693969727,172.27.143.164,0.11799216270446777,0,0.1,0.1075,0,0.1,0.1075,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.13223707675933838,172.27.143.164,1.4016164541244507,0,0.35,0.25675000000000003,0,0.35,0.25675000000000003,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
679,4285.0,0.41495680809020996,73.9,360p,30,JPEG,host,172.27.143.164,0.314672589302063,172.27.143.164,1.4579466581344604,0,0.1,0.10325,0,0.1,0.10325,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.10028421878814697,172.27.143.164,1.199135184288025,0,0.35,0.36075,0,0.35,0.36075,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
680,4286.0,0.4369546175003052,73.9,360p,30,JPEG,host,172.27.143.164,0.31582629680633545,172.27.143.164,0.8821688890457153,0,0.1,0.10325,0,0.1,0.10325,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.12112832069396973,172.27.143.164,1.3996644020080566,0,0.35,0.36075,0,0.35,0.36075,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
681,4287.0,1.233376383781433,74.0,480p,1,JPEG,host,172.27.143.164,1.1529951095581055,172.27.143.164,1.1721078157424927,0,0.1,0.10675000000000001,0,0.1,0.10675000000000001,2,0.005,0.0067410815257780135,2,0.005,0.0067410815257780135,host,172.27.143.164,0.08038127422332764,172.27.143.164,0.2637789249420166,0,0.35,0.299,0,0.35,0.299,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
682,4300.0,0.17923074109213694,73.9,480p,1,JPEG,host,172.27.143.164,0.16535072667258127,172.27.143.164,0.034954275403703966,0,0.05,0.05175,0,0.05,0.05175,0,0.005,0.0067410815257780135,0,0.005,0.0067410815257780135,host,172.27.143.164,0.013880014419555664,172.27.143.164,0.03168952465057373,0,0.6,0.37274999999999997,0,0.6,0.37274999999999997,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
683,4325.0,0.09462230939131518,73.8,480p,1,JPEG,host,172.27.143.164,0.0892784045292781,172.27.143.164,0.02612254252800575,0,0.05,0.05175,0,0.05,0.05175,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.005343904862037072,172.27.143.164,0.08110554401691143,0,0.6,0.503,0,0.6,0.503,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
684,4350.0,0.09680226215949425,73.8,480p,1,JPEG,host,172.27.143.164,0.08880180578965408,172.27.143.164,0.09891912570366493,0,0.05,0.052000000000000005,0,0.05,0.052000000000000005,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.008000456369840182,172.27.143.164,0.06824180713066688,0,0.6,0.32325000000000004,0,0.6,0.32325000000000004,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
685,4375.0,0.09714276057023269,73.8,480p,1,JPEG,host,172.27.143.164,0.08716607093811035,172.27.143.164,0.0658550629248986,0,0.05,0.053,0,0.05,0.053,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.009976689632122334,172.27.143.164,0.07502594360938439,0,0.6,0.289,0,0.6,0.289,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
686,4400.0,0.09559938540825477,73.8,480p,1,JPEG,host,172.27.143.164,0.0891265318943904,172.27.143.164,0.06448685205899751,0,0.05,0.05175,0,0.05,0.05175,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.00647285351386437,172.27.143.164,0.027380090493422292,0,0.6,0.43024999999999997,0,0.6,0.43024999999999997,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
687,4401.0,0.7976045608520508,73.8,480p,10,JPEG,host,172.27.143.164,0.5698299407958984,172.27.143.164,0.7296276092529297,0,0.1,0.10300000000000001,0,0.1,0.10300000000000001,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.22777462005615234,172.27.143.164,0.33530330657958984,0,0.15,0.159,0,0.15,0.159,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
688,4403.0,0.521475632985433,73.9,480p,10,JPEG,host,172.27.143.164,0.3780040740966797,172.27.143.164,0.6494692166646321,0,0.1,0.10300000000000001,0,0.1,0.10300000000000001,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.14347155888875326,172.27.143.164,0.36820975939432776,0,0.15,0.159,0,0.15,0.159,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
689,4405.0,0.5257872740427654,73.9,480p,10,JPEG,host,172.27.143.164,0.3776332537333171,172.27.143.164,0.5962216059366863,0,0.1,0.10375,0,0.1,0.10375,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.14815402030944824,172.27.143.164,0.06757179896036783,0,0.15,0.163,0,0.15,0.163,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
690,4408.0,0.40047210454940796,73.9,480p,10,JPEG,host,172.27.143.164,0.28304606676101685,172.27.143.164,0.6169240474700928,0,0.1,0.10375,0,0.1,0.10375,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.11742603778839111,172.27.143.164,0.024392247200012207,0,0.15,0.15425,0,0.15,0.15425,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
691,4410.0,0.5235892136891683,73.9,480p,10,JPEG,host,172.27.143.164,0.3790934085845947,172.27.143.164,0.3564039866129557,0,0.1,0.10550000000000001,0,0.1,0.10550000000000001,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.14449580510457358,172.27.143.164,0.18833525975545248,0,0.15,0.16125,0,0.15,0.16125,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
692,4413.0,0.39895135164260864,73.9,480p,10,JPEG,host,172.27.143.164,0.2857949733734131,172.27.143.164,0.5053560137748718,0,0.1,0.10550000000000001,0,0.1,0.10550000000000001,0,0.005,0.006700816972751834,0,0.005,0.006700816972751834,host,172.27.143.164,0.11315637826919556,172.27.143.164,0.3332534432411194,0,0.15,0.16125,0,0.15,0.16125,0,0.005,0.0073425643549345195,0,0.005,0.0073425643549345195
