n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,5.0,0.17302294572194418,68.4,1080p,5,JPEG,cloud,114.212.81.11,0.16752076148986816,114.212.81.11,0.042710105578104646,2,1.0,0.021770833333333333,2,1.0,0.021770833333333333,2,1.0,0.00030994020029940416,2,1.0,0.00030994020029940416,cloud,114.212.81.11,0.005502184232076009,114.212.81.11,0.019153237342834473,2,1.0,0.3335416666666667,2,1.0,0.3335416666666667,2,1.0,0.0002399121243180622,2,1.0,0.0002399121243180622
2,10.0,0.16316370169321698,68.8,1080p,5,JPEG,cloud,114.212.81.11,0.16120572884877524,114.212.81.11,0.04394817352294922,2,1.0,0.021750000000000002,2,1.0,0.021750000000000002,2,1.0,0.00042565788064016216,2,1.0,0.00042565788064016216,cloud,114.212.81.11,0.001957972844441732,114.212.81.11,0.021228790283203125,2,1.0,0.45712499999999995,2,1.0,0.45712499999999995,2,1.0,0.00024490113189663766,2,1.0,0.00024490113189663766
3,15.0,0.1706916093826294,68.8,1080p,5,JPEG,cloud,114.212.81.11,0.16890879472096762,114.212.81.11,0.048987229665120424,2,1.0,0.021750000000000002,2,1.0,0.021750000000000002,2,1.0,0.00042565788064016216,2,1.0,0.00042565788064016216,cloud,114.212.81.11,0.001782814661661784,114.212.81.11,0.019522428512573242,2,1.0,0.45712499999999995,2,1.0,0.45712499999999995,2,1.0,0.00024490113189663766,2,1.0,0.00024490113189663766
4,20.0,0.1786829630533854,68.8,1080p,5,JPEG,cloud,114.212.81.11,0.17646324634552002,114.212.81.11,0.04149043560028076,2,1.0,0.0214375,2,1.0,0.0214375,2,1.0,0.00042565788064016216,2,1.0,0.00042565788064016216,cloud,114.212.81.11,0.002219716707865397,114.212.81.11,0.01851848761240641,2,1.0,0.4344791666666667,2,1.0,0.4344791666666667,2,1.0,0.0002473577252939909,2,1.0,0.0002473577252939909
5,25.0,0.22092310587565106,68.9,1080p,5,JPEG,cloud,114.212.81.11,0.21954413255055746,114.212.81.11,0.04683935642242429,2,1.0,0.0214375,2,1.0,0.0214375,2,1.0,0.00042565788064016216,2,1.0,0.00042565788064016216,cloud,114.212.81.11,0.0013789733250935872,114.212.81.11,0.020836830139160156,2,1.0,0.4344791666666667,2,1.0,0.4344791666666667,2,1.0,0.0002473577252939909,2,1.0,0.0002473577252939909
6,26.0,0.04807686805725098,68.9,360p,20,JPEG,cloud,114.212.81.11,0.04368162155151367,114.212.81.11,0.028601884841918945,2,1.0,0.030979166666666665,2,1.0,0.030979166666666665,2,1.0,0.00031251810695094774,2,1.0,0.00031251810695094774,cloud,114.212.81.11,0.004395246505737305,114.212.81.11,0.034897685050964355,2,1.0,0.5172916666666666,2,1.0,0.5172916666666666,2,1.0,0.0002477823216836569,2,1.0,0.0002477823216836569
7,27.0,0.06380319595336914,68.9,360p,20,JPEG,cloud,114.212.81.11,0.05975675582885742,114.212.81.11,0.0323336124420166,2,1.0,0.027854166666666666,2,1.0,0.027854166666666666,2,1.0,0.00031253327110772143,2,1.0,0.00031253327110772143,cloud,114.212.81.11,0.004046440124511719,114.212.81.11,0.041460394859313965,2,1.0,0.4845416666666667,2,1.0,0.4845416666666667,2,1.0,0.0002479946198784899,2,1.0,0.0002479946198784899
8,28.0,0.06470108032226562,68.7,360p,20,JPEG,cloud,114.212.81.11,0.05996572971343994,114.212.81.11,0.03787839412689209,2,1.0,0.02777083333333334,2,1.0,0.02777083333333334,2,1.0,0.00031253327110772143,2,1.0,0.00031253327110772143,cloud,114.212.81.11,0.004735350608825684,114.212.81.11,0.03886127471923828,2,1.0,0.5022291666666666,2,1.0,0.5022291666666666,2,1.0,0.00024813109728945396,2,1.0,0.00024813109728945396
9,29.0,0.06637263298034668,68.7,360p,20,JPEG,cloud,114.212.81.11,0.06163680553436279,114.212.81.11,0.028063654899597168,2,1.0,0.02702083333333333,2,1.0,0.02702083333333333,2,1.0,0.00031253327110772143,2,1.0,0.00031253327110772143,cloud,114.212.81.11,0.004735827445983887,114.212.81.11,0.049616456031799316,2,1.0,0.48047916666666673,2,1.0,0.48047916666666673,2,1.0,0.00024813109728945396,2,1.0,0.00024813109728945396
10,30.0,0.06444084644317627,68.7,360p,20,JPEG,cloud,114.212.81.11,0.06049787998199463,114.212.81.11,0.031316280364990234,2,1.0,0.02702083333333333,2,1.0,0.02702083333333333,2,1.0,0.00031253327110772143,2,1.0,0.00031253327110772143,cloud,114.212.81.11,0.003942966461181641,114.212.81.11,0.03544330596923828,2,1.0,0.48047916666666673,2,1.0,0.48047916666666673,2,1.0,0.00024813109728945396,2,1.0,0.00024813109728945396
11,31.0,0.5333808660507202,68.7,1080p,10,JPEG,cloud,114.212.81.11,0.5297945737838745,114.212.81.11,0.13504111766815186,2,1.0,0.0214375,2,1.0,0.0214375,2,1.0,0.00035065596123701854,2,1.0,0.00035065596123701854,cloud,114.212.81.11,0.003586292266845703,114.212.81.11,0.06028556823730469,2,1.0,0.48822916666666666,2,1.0,0.48822916666666666,2,1.0,0.00024813109728945396,2,1.0,0.00024813109728945396
