n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
490,2452.0,0.37170588970184326,94.3,360p,30,JPEG,cloud,114.212.81.11,0.009192585945129395,114.212.81.11,0.06600069999694824,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.22491908073425293,172.27.151.145,0.0715935230255127,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
491,2453.0,0.36935102939605713,94.3,720p,1,JPEG,host,172.27.151.145,0.01067972183227539,172.27.151.145,0.072845458984375,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.21373140811920166,172.27.151.145,0.07209444046020508,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
492,2454.0,0.6767704486846924,94.3,720p,1,JPEG,host,172.27.151.145,0.14972460269927979,172.27.151.145,0.28046584129333496,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.1714850664138794,172.27.151.145,0.07509493827819824,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
493,2475.0,0.0666714689948342,94.3,720p,1,JPEG,host,172.27.151.145,0.013567404313520952,172.27.151.145,0.023324077779596504,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.018589572473005814,172.27.151.145,0.011190414428710938,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
494,2500.0,0.04822750274951641,94.3,720p,1,JPEG,host,172.27.151.145,0.008013202593876766,172.27.151.145,0.020896618182842545,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.013601458989656888,172.27.151.145,0.005716222983140212,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
495,2525.0,0.06996393203735352,94.3,720p,1,JPEG,host,172.27.151.145,0.008253739430354191,172.27.151.145,0.03466243010300856,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.020486290638263408,172.27.151.145,0.006561471865727354,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
496,2550.0,0.043948283562293425,94.3,480p,20,JPEG,cloud,114.212.81.11,0.0006464352974524865,114.212.81.11,0.020435617520258978,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.017217049231896035,172.27.151.145,0.005649181512685921,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
497,2551.0,0.41396844387054443,94.3,480p,20,JPEG,cloud,114.212.81.11,0.009494423866271973,114.212.81.11,0.09337913990020752,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.23530054092407227,172.27.151.145,0.07579433917999268,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
498,2552.0,0.3956456184387207,94.3,480p,20,JPEG,cloud,114.212.81.11,0.008552908897399902,114.212.81.11,0.08155250549316406,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.22939252853393555,172.27.151.145,0.07614767551422119,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
499,2553.0,0.4685317277908325,94.3,480p,20,JPEG,cloud,114.212.81.11,0.008196711540222168,114.212.81.11,0.1051863431930542,0,1.0,0.0651875,0,1.0,0.0651875,0,1.0,0.008326972095934703,0,1.0,0.008326972095934703,host,172.27.151.145,0.21227788925170898,172.27.151.145,0.14287078380584717,2,0.25,0.25475000000000003,2,0.25,0.25475000000000003,0,0.4,0.2746015778680573,0,0.4,0.2746015778680573
