n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
52,950,0.052105812,1,107706.1592,900p,2,JPEG,cloud,114.212.81.11,0.051601722,114.212.81.11,0.013342674,847818,1,0.022666667,1,0.000306862,cloud,114.212.81.11,0.00050409,114.212.81.11,0.004385636,8128,1,0.788666667,1,0.000247585
53,951,1.271001101,2,107706.1592,900p,3,JPEG,host,192.168.1.9,1.089424253,192.168.1.9,0.088953376,855586,1,0.25,1,0.00931851,host,192.168.1.9,0.181576848,192.168.1.9,0.083958864,15953,1,0.46075,1,0.007628393
54,959,0.262071186,1,109277.3099,900p,3,JPEG,host,192.168.1.9,0.240454541,192.168.1.9,0.026945008,865992,1,0.24825,1,0.00931851,host,192.168.1.9,0.021616644,192.168.1.9,0.006795168,7805,1,0.50025,1,0.007628393
55,967,0.250945012,1,110015.2743,900p,3,JPEG,host,192.168.1.9,0.241783116,192.168.1.9,0.0245591,881656,1,0.24375,1,0.009319007,host,192.168.1.9,0.009161896,192.168.1.9,0.00680044,10541,1,0.9075,1,0.00762889
56,975,0.256954087,1,106901.4781,900p,3,JPEG,host,192.168.1.9,0.242282391,192.168.1.9,0.029007832,936102,1,0.24875,1,0.009319007,host,192.168.1.9,0.014671697,192.168.1.9,0.006639825,13554,1,0.586,1,0.00762889
57,984,0.23443377,1,106901.4781,900p,3,JPEG,host,192.168.1.9,0.217877507,192.168.1.9,0.020354748,976876,1,0.249,1,0.009319007,host,192.168.1.9,0.016556263,192.168.1.9,0.005990291,10116,1,0.49775,1,0.00762889
58,992,0.240350326,0,108705.3686,900p,3,JPEG,host,192.168.1.9,0.240349266,192.168.1.9,0.020668215,959849,1,0.2495,1,0.009319007,host,192.168.1.9,1.06E-06,192.168.1.9,0.006637361,610,1,0,1,0.00762889
59,1000,0.244652377,4,106013.2961,900p,3,JPEG,host,192.168.1.9,0.241892046,192.168.1.9,0.032403416,984149,1,0.25025,1,0.010800345,cloud,114.212.81.11,0.002760331,114.212.81.11,0.007092741,36204,1,0.767333333,1,0.000247585
60,1009,0.216924953,0,106013.2961,900p,3,JPEG,host,192.168.1.9,0.216924167,192.168.1.9,0.031073737,951469,1,0.249,1,0.009319504,cloud,114.212.81.11,7.87E-07,114.212.81.11,0.006050539,615,1,0,1,0.000247585
61,1017,0.241995679,2,100209.6685,900p,3,JPEG,host,192.168.1.9,0.240406699,192.168.1.9,0.025186857,841354,1,0.2485,1,0.010800842,cloud,114.212.81.11,0.00158898,114.212.81.11,0.007248878,28221,1,0.794895833,1,0.000247585
62,1025,0.25214529,3,110532.9481,900p,3,JPEG,host,192.168.1.9,0.250125859,192.168.1.9,0.018667857,776340,1,0.241,1,0.009319504,cloud,114.212.81.11,0.002019432,114.212.81.11,0.007443666,45826,1,0.809458333,1,0.000247585
63,1034,0.222270846,5,110532.9481,900p,3,JPEG,host,192.168.1.9,0.219471979,192.168.1.9,0.015794897,782614,1,0.24475,1,0.009319504,cloud,114.212.81.11,0.002798867,114.212.81.11,0.007522321,80387,1,0.815583333,1,0.000247585
64,1042,0.242145618,4,105653.7532,900p,3,JPEG,host,192.168.1.9,0.239483674,192.168.1.9,0.021384027,879657,1,0.24925,1,0.009319504,cloud,114.212.81.11,0.002661943,114.212.81.11,0.008068562,86246,1,0.779041667,1,0.000247585
65,1050,0.11967357,3,105653.7532,900p,3,JPEG,cloud,114.212.81.11,0.080827475,114.212.81.11,0.018793742,922631,1,0.022916667,1,0.000259535,host,192.168.1.9,0.038846095,192.168.1.9,0.00698434,43172,1,0.679,1,0.00762889
66,1059,0.100779009,4,99410.43724,900p,3,JPEG,cloud,114.212.81.11,0.068230152,114.212.81.11,0.014676785,1007050,1,0.022895833,1,0.000259535,host,192.168.1.9,0.032548857,192.168.1.9,0.006255078,54907,1,0.93625,1,0.00762889
67,1067,0.106229067,2,99410.43724,900p,3,JPEG,cloud,114.212.81.11,0.07420116,114.212.81.11,0.019074784,978013,1,0.022770833,1,0.000312579,host,192.168.1.9,0.032027907,192.168.1.9,0.013496213,20737,1,0.56325,1,0.007623422
68,1075,0.112943702,4,105755.2957,900p,3,JPEG,cloud,114.212.81.11,0.076286077,114.212.81.11,0.016986582,987331,1,0.0230625,1,0.000259535,host,192.168.1.9,0.036657625,192.168.1.9,0.007177618,37882,1,0.9005,1,0.00762889
69,1084,0.100727606,2,105755.2957,900p,3,JPEG,cloud,114.212.81.11,0.065279889,114.212.81.11,0.014466882,991905,1,0.023291667,1,0.000312579,host,192.168.1.9,0.035447717,192.168.1.9,0.022044468,36161,1,0.492,1,0.00762889
70,1092,0.098017825,2,105478.7454,900p,3,JPEG,cloud,114.212.81.11,0.073481533,114.212.81.11,0.018247551,993131,1,0.023,1,0.000259535,host,192.168.1.9,0.024536292,192.168.1.9,0.007464727,51047,1,0.66725,1,0.00762889
71,1100,0.069667737,4,105478.7454,900p,3,JPEG,cloud,114.212.81.11,0.067204105,114.212.81.11,0.016403516,1005856,1,0.0230625,1,0.000312579,cloud,114.212.81.11,0.002463632,114.212.81.11,0.007759598,76485,1,0.843395833,1,0.0002476
72,1109,0.067758274,1,105478.7454,900p,3,JPEG,cloud,114.212.81.11,0.067085218,114.212.81.11,0.013159132,943808,1,0.022666667,1,0.000259535,cloud,114.212.81.11,0.000673056,114.212.81.11,0.006054592,10893,1,0.762541667,1,0.0002476
73,1117,0.074927065,3,108834.7844,900p,3,JPEG,cloud,114.212.81.11,0.073012061,114.212.81.11,0.015268114,1028643,1,0.023145833,1,0.000312579,cloud,114.212.81.11,0.001915005,114.212.81.11,0.007402738,47371,1,0.8295625,1,0.0002476
74,1125,0.069810788,4,108834.7844,900p,3,JPEG,cloud,114.212.81.11,0.067371262,114.212.81.11,0.015451034,1071910,1,0.023020833,1,0.000259535,cloud,114.212.81.11,0.002439525,114.212.81.11,0.007770538,64039,1,0.840541667,1,0.0002476
75,1134,0.064211416,2,108834.7844,900p,3,JPEG,cloud,114.212.81.11,0.062867403,114.212.81.11,0.01455853,1017632,1,0.0231875,1,0.000312579,cloud,114.212.81.11,0.001344013,114.212.81.11,0.006647468,33309,1,0.833,1,0.0002476
76,1142,0.074996577,2,108363.3717,900p,3,JPEG,cloud,114.212.81.11,0.073597034,114.212.81.11,0.017631001,984016,1,0.022958333,1,0.000259535,cloud,114.212.81.11,0.001399544,114.212.81.11,0.007888688,51567,1,0.806541667,1,0.0002476
77,1143,1.16486907,1,108363.3717,900p,4,JPEG,host,192.168.1.9,1.091323495,192.168.1.9,0.143278956,1000463,1,0.2485,1,0.009319504,host,192.168.1.9,0.073545575,192.168.1.9,0.038208842,46860,1,0.47525,1,0.00762889
78,1144,1.163000941,1,109442.9219,900p,4,JPEG,host,192.168.1.9,1.083399057,192.168.1.9,0.120503783,999934,1,0.25025,1,0.009319504,host,192.168.1.9,0.079601884,192.168.1.9,0.034254313,47899,1,0.5325,1,0.00762889
79,1150,0.325606755,1,110894.4301,900p,4,JPEG,host,192.168.1.9,0.307692153,192.168.1.9,0.072157076,979082,1,0.2495,1,0.009319504,host,192.168.1.9,0.017914602,192.168.1.9,0.012297085,7739,1,0.63675,1,0.00762889
80,1157,0.320608765,3,110314.8282,900p,4,JPEG,host,192.168.1.9,0.271344572,192.168.1.9,0.032119632,1057385,1,0.2425,1,0.009319504,host,192.168.1.9,0.049264193,192.168.1.9,0.01382786,51523,1,0.55125,1,0.00762889
81,1163,0.358258792,4,106835.5669,900p,4,JPEG,host,192.168.1.9,0.312230519,192.168.1.9,0.067627634,1078879,1,0.24925,1,0.009319504,host,192.168.1.9,0.046028273,192.168.1.9,0.009956769,91118,1,0.93825,1,0.007703951
82,1169,0.411860909,4,106835.5669,900p,4,JPEG,host,192.168.1.9,0.334737335,192.168.1.9,0.024138348,1136632,1,0.2305,1,0.009319504,host,192.168.1.9,0.077123574,192.168.1.9,0.021087408,119712,1,0.59225,1,0.007703951
83,1175,0.312530926,3,98743.78434,900p,4,JPEG,host,192.168.1.9,0.309937443,192.168.1.9,0.023519652,1112824,1,0.25,1,0.009351318,cloud,114.212.81.11,0.002593483,114.212.81.11,0.011195932,91761,1,0.823166667,1,0.0002476
84,1182,0.272631317,3,103710.7601,900p,4,JPEG,host,192.168.1.9,0.270384014,192.168.1.9,0.026073486,1144677,1,0.24725,1,0.009351318,cloud,114.212.81.11,0.002247304,114.212.81.11,0.008436471,74599,1,0.820020833,1,0.0002476
85,1188,0.310136318,2,109476.2265,900p,4,JPEG,host,192.168.1.9,0.308298486,192.168.1.9,0.035255466,1074776,1,0.249,1,0.009351318,cloud,114.212.81.11,0.001837833,114.212.81.11,0.008695773,16979,1,0.822,1,0.0002476
86,1194,0.312875101,2,108571.442,900p,4,JPEG,host,192.168.1.9,0.311164004,192.168.1.9,0.044976541,1011541,1,0.25025,1,0.009351318,cloud,114.212.81.11,0.001711096,114.212.81.11,0.008341449,15660,1,0.829395833,1,0.0002476
87,1200,0.312156882,1,108571.442,900p,4,JPEG,host,192.168.1.9,0.311137744,192.168.1.9,0.034375804,954167,1,0.249,1,0.009351318,cloud,114.212.81.11,0.001019137,114.212.81.11,0.009684392,8947,1,0.747333333,1,0.0002476
88,1207,0.271765143,3,109693.2047,900p,4,JPEG,host,192.168.1.9,0.269596964,192.168.1.9,0.033939719,972507,1,0.24925,1,0.009351318,cloud,114.212.81.11,0.002168179,114.212.81.11,0.009415567,52828,1,0.813083333,1,0.0002476
89,1213,0.153352465,3,109693.2047,900p,4,JPEG,cloud,114.212.81.11,0.102273124,114.212.81.11,0.024396249,983819,1,0.022395833,1,0.000312579,host,192.168.1.9,0.051079341,192.168.1.9,0.009764365,45837,1,0.67075,1,0.007703951
90,1219,0.147381987,4,99012.6837,900p,4,JPEG,cloud,114.212.81.11,0.096365758,114.212.81.11,0.022253105,1046721,1,0.023166667,1,0.000259535,host,192.168.1.9,0.051016229,192.168.1.9,0.010296174,107182,1,0.8465,1,0.007703951
91,1225,0.156947545,3,99012.6837,900p,4,JPEG,cloud,114.212.81.11,0.096764803,114.212.81.11,0.021019357,996923,1,0.0230625,1,0.000312594,host,192.168.1.9,0.060182742,192.168.1.9,0.015644789,68096,1,0.581,1,0.007703951
92,1232,0.117470086,3,107786.8482,900p,4,JPEG,cloud,114.212.81.11,0.085462481,114.212.81.11,0.018654913,1085597,1,0.022854167,1,0.00025955,host,192.168.1.9,0.032007605,192.168.1.9,0.009194702,120208,1,0.88775,1,0.007703951
93,1238,0.137596233,2,107786.8482,900p,4,JPEG,cloud,114.212.81.11,0.098199504,114.212.81.11,0.021702051,1032943,1,0.022729167,1,0.000313231,host,192.168.1.9,0.039396729,192.168.1.9,0.011316095,20567,1,0.58875,1,0.007703951
94,1244,0.130826609,3,105365.5061,900p,4,JPEG,cloud,114.212.81.11,0.094842161,114.212.81.11,0.021323204,1100878,1,0.023208333,1,0.000260187,host,192.168.1.9,0.035984448,192.168.1.9,0.009912934,23068,1,0.9125,1,0.007704448
95,1250,0.090027196,4,105365.5061,900p,4,JPEG,cloud,114.212.81.11,0.086663451,114.212.81.11,0.02152804,1070477,1,0.023,1,0.000313231,cloud,114.212.81.11,0.003363746,114.212.81.11,0.010801145,36058,1,0.801875,1,0.0002476
96,1257,0.087589383,4,105365.5061,900p,4,JPEG,cloud,114.212.81.11,0.084695518,114.212.81.11,0.019999027,1074199,1,0.02275,1,0.000260187,cloud,114.212.81.11,0.002893865,114.212.81.11,0.008673221,33827,1,0.832645833,1,0.000247616
97,1263,0.101967812,4,109788.9609,900p,4,JPEG,cloud,114.212.81.11,0.098398209,114.212.81.11,0.020444802,1013129,1,0.022979167,1,0.000313246,cloud,114.212.81.11,0.003569603,114.212.81.11,0.009499277,53036,1,0.813541667,1,0.000247616
98,1269,0.09825291,5,109788.9609,900p,4,JPEG,cloud,114.212.81.11,0.094444207,114.212.81.11,0.019217593,955995,1,0.022375,1,0.000260202,cloud,114.212.81.11,0.003808703,114.212.81.11,0.009990454,61782,1,0.848333333,1,0.000247616
99,1275,0.101577827,4,108258.1951,900p,4,JPEG,cloud,114.212.81.11,0.098257916,114.212.81.11,0.021126747,910318,1,0.023020833,1,0.000313246,cloud,114.212.81.11,0.003319911,114.212.81.11,0.009803261,62890,1,0.821625,1,0.000247616
100,1282,0.08007443,3,108258.1951,900p,4,JPEG,cloud,114.212.81.11,0.077857792,114.212.81.11,0.01755935,948959,1,0.022416667,1,0.000260202,cloud,114.212.81.11,0.002216637,114.212.81.11,0.008731574,71346,1,0.805479167,1,0.000247631
101,1288,0.097603764,2,108258.1951,900p,4,JPEG,cloud,114.212.81.11,0.095779691,114.212.81.11,0.021811792,934389,1,0.0226875,1,0.000313246,cloud,114.212.81.11,0.001824072,114.212.81.11,0.010528122,61276,1,0.808833333,1,0.000247631
102,1294,0.102343525,4,99000.75136,900p,4,JPEG,cloud,114.212.81.11,0.094413553,114.212.81.11,0.028108767,1071721,1,0.023,1,0.000260202,cloud,114.212.81.11,0.007929972,114.212.81.11,0.010918788,114544,1,0.700041667,1,0.000247631
103,1295,1.310886025,4,102244.3825,900p,5,JPEG,host,192.168.1.9,1.093323469,192.168.1.9,0.147412181,1077503,1,0.248,1,0.009351318,host,192.168.1.9,0.217562556,192.168.1.9,0.162118435,114625,1,0.712,1,0.007779509
104,1300,0.411507328,2,102244.3825,900p,5,JPEG,host,192.168.1.9,0.363693277,192.168.1.9,0.046178857,988829,1,0.2485,1,0.009351318,host,192.168.1.9,0.047814051,192.168.1.9,0.012093226,38337,1,0.496,1,0.007779509
105,1305,0.518153707,4,105810.5382,900p,5,JPEG,host,192.168.1.9,0.390848319,192.168.1.9,0.041575631,1013771,1,0.23125,1,0.009351318,host,192.168.1.9,0.127305388,192.168.1.9,0.011319041,62766,1,0.4775,1,0.007779509
106,1310,0.433618347,3,103448.9924,900p,5,JPEG,host,192.168.1.9,0.359148304,192.168.1.9,0.044980089,987878,1,0.2495,1,0.009351318,host,192.168.1.9,0.074470043,192.168.1.9,0.018145641,60275,1,0.497,1,0.007779509
