n_loop,frame_id,all_delay,proc_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
56,280.0,0.0466533899307251,0.028658747673034668,1,85065.01882305798,480p,5,JPEG,cloud,114.212.81.11,0.027180790901184082,114.212.81.11,0.007528821627298989,187737,1.0,0.028083333333333335,1.0,0.00034064761776632,cloud,114.212.81.11,0.001477956771850586,114.212.81.11,0.01046582063039144,20004,1.0,0.7843958333333333,1.0,0.00024352119363022314
57,285.0,0.14650281270345053,0.02349853515625,1,85065.01882305798,480p,5,JPEG,cloud,114.212.81.11,0.022149523099263508,114.212.81.11,0.11211812496185304,182354,1.0,0.03289583333333333,1.0,0.00034064761776632,cloud,114.212.81.11,0.001349012056986491,114.212.81.11,0.010886152585347494,15668,1.0,0.7872500000000001,1.0,0.00024352119363022314
58,290.0,0.04768864313761393,0.02470842997233073,1,87921.04628734155,480p,5,JPEG,cloud,114.212.81.11,0.023393789927164715,114.212.81.11,0.012996912002563473,191709,1.0,0.032624999999999994,1.0,0.00034064761776632,cloud,114.212.81.11,0.0013146400451660156,114.212.81.11,0.009983301162719727,24381,1.0,0.677,1.0,0.00024352119363022314
59,295.0,0.042052666346232094,0.025013128916422527,1,87921.04628734155,480p,5,JPEG,cloud,114.212.81.11,0.023645202318827312,114.212.81.11,0.007170995076497395,182476,1.0,0.030812500000000003,1.0,0.00034064761776632,cloud,114.212.81.11,0.0013679265975952148,114.212.81.11,0.009868542353312174,16984,1.0,0.8013958333333333,1.0,0.00024352119363022314
60,300.0,0.04672825336456299,0.028651992479960125,1,87921.04628734155,480p,5,JPEG,cloud,114.212.81.11,0.027251720428466797,114.212.81.11,0.007557551066080727,186717,1.0,0.02802083333333333,1.0,0.00034064761776632,cloud,114.212.81.11,0.001400272051493327,114.212.81.11,0.010518709818522137,19630,1.0,0.753,1.0,0.00024353635778699692
61,305.0,0.0475468635559082,0.02860573927561442,1,87921.04628734155,480p,5,JPEG,cloud,114.212.81.11,0.027080416679382324,114.212.81.11,0.008555769920349121,187915,1.0,0.03075,1.0,0.00034064761776632,cloud,114.212.81.11,0.0015253225962320964,114.212.81.11,0.010385354359944662,19745,1.0,0.8095625000000001,1.0,0.00024353635778699692
62,310.0,0.13191715876261395,0.024387359619140625,1,83859.12522565783,480p,5,JPEG,cloud,114.212.81.11,0.023053526878356934,114.212.81.11,0.09753934542338054,189557,1.0,0.03160416666666666,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013338327407836914,114.212.81.11,0.009990453720092773,23854,1.0,0.7438333333333333,1.0,0.00024353635778699692
63,315.0,0.05328178405761719,0.024077932039896645,1,83859.12522565783,480p,5,JPEG,cloud,114.212.81.11,0.02297051747639974,114.212.81.11,0.019005338350931805,182318,1.0,0.033249999999999995,1.0,0.0003223899730106821,cloud,114.212.81.11,0.0011074145634969075,114.212.81.11,0.010198513666788736,16543,1.0,0.8346874999999999,1.0,0.00024353635778699692
64,320.0,0.044157822926839195,0.024610360463460285,1,83859.12522565783,480p,5,JPEG,cloud,114.212.81.11,0.023226499557495117,114.212.81.11,0.007220864295959473,182857,1.0,0.031375,1.0,0.0003223899730106821,cloud,114.212.81.11,0.0013838609059651692,114.212.81.11,0.012326598167419434,16070,1.0,0.7911458333333333,1.0,0.00024353635778699692
65,325.0,0.05156187216440837,0.028864224751790367,1,83859.12522565783,480p,5,JPEG,cloud,114.212.81.11,0.027535478274027508,114.212.81.11,0.01144246260325114,188829,1.0,0.028979166666666667,1.0,0.0003223899730106821,cloud,114.212.81.11,0.0013287464777628581,114.212.81.11,0.011255184809366863,19835,1.0,0.7460416666666667,1.0,0.00024353635778699692
66,330.0,0.05146571000417073,0.03409032026926677,1,88574.41365524939,480p,5,JPEG,cloud,114.212.81.11,0.02765051523844401,114.212.81.11,0.007214268048604328,184368,1.0,0.030125,1.0,0.0003223899730106821,cloud,114.212.81.11,0.006439805030822754,114.212.81.11,0.01016112168629964,17221,1.0,0.5932916666666667,1.0,0.0002435818502573183
67,335.0,0.1356802781422933,0.025564352671305336,1,88574.41365524939,480p,5,JPEG,cloud,114.212.81.11,0.022971947987874348,114.212.81.11,0.09942551453908285,192734,1.0,0.030208333333333334,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0025924046834309897,114.212.81.11,0.01069041093190511,24594,1.0,0.6513541666666667,1.0,0.0002435818502573183
68,340.0,0.04609982172648112,0.023882269859313965,1,88574.41365524939,480p,5,JPEG,cloud,114.212.81.11,0.022889455159505207,114.212.81.11,0.011879007021586101,182300,1.0,0.03185416666666667,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0009928146998087566,114.212.81.11,0.010338544845581055,16215,1.0,0.8287083333333333,1.0,0.0002435818502573183
69,345.0,0.049006104469299316,0.028268297513326008,1,88574.41365524939,480p,5,JPEG,cloud,114.212.81.11,0.02697145938873291,114.212.81.11,0.009615222613016762,188366,1.0,0.029583333333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012968381245930989,114.212.81.11,0.011122584342956543,19748,1.0,0.7911458333333333,1.0,0.0002435818502573183
70,350.0,0.04634690284729004,0.028996706008911133,1,87760.43118074743,480p,5,JPEG,cloud,114.212.81.11,0.027723153432210285,114.212.81.11,0.007352113723754886,184042,1.0,0.030041666666666664,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012735525767008464,114.212.81.11,0.009998083114624023,17040,1.0,0.8048541666666668,1.0,0.0002435818502573183
71,355.0,0.04643885294596354,0.02901764710744222,1,87760.43118074743,480p,5,JPEG,cloud,114.212.81.11,0.02772541840871175,114.212.81.11,0.007443706194559734,192776,1.0,0.03129166666666666,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012922286987304688,114.212.81.11,0.009977499643961588,24629,1.0,0.7943124999999999,1.0,0.0002435818502573183
72,360.0,0.11127114295959473,0.023511648178100586,1,87760.43118074743,480p,5,JPEG,cloud,114.212.81.11,0.022325317064921062,114.212.81.11,0.07667656739552815,183009,1.0,0.03264583333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011863311131795247,114.212.81.11,0.011082927385965982,16302,1.0,0.777875,1.0,0.0002435818502573183
73,365.0,0.04595959186553955,0.024905800819396973,1,87760.43118074743,480p,5,JPEG,cloud,114.212.81.11,0.02360049883524577,114.212.81.11,0.008949995040893551,188603,1.0,0.030875,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013053019841512044,114.212.81.11,0.012103796005249023,20015,1.0,0.7373541666666666,1.0,0.0002435818502573183
74,370.0,0.043503761291503906,0.025253574053446453,1,83828.20360760999,480p,5,JPEG,cloud,114.212.81.11,0.02404598395029704,114.212.81.11,0.007040262222290039,182271,1.0,0.030291666666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001207590103149414,114.212.81.11,0.011209925015767416,15477,1.0,0.7636250000000001,1.0,0.0002435970144140921
75,375.0,0.04639295736948649,0.028908411661783855,1,83828.20360760999,480p,5,JPEG,cloud,114.212.81.11,0.027677456537882488,114.212.81.11,0.007321556409200031,192611,1.0,0.028833333333333336,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012309551239013672,114.212.81.11,0.010162989298502604,24504,1.0,0.7438958333333333,1.0,0.0002435970144140921
