n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.18467223644256592,70.0,360p,30,JPEG,host,172.27.143.164,0.14149689674377441,172.27.143.164,0.043460726737976074,2,0.3,0.23825,2,0.3,0.23825,0,0.004,0.0026843035350786275,0,0.004,0.0026843035350786275,host,172.27.143.164,0.043175339698791504,172.27.143.164,0.03306126594543457,0,0.7,0.86625,0,0.7,0.86625,2,0.008,0.00711539274094731,2,0.008,0.00711539274094731
2,2.0,0.18696177005767822,70.0,360p,30,JPEG,host,172.27.143.164,0.13509976863861084,172.27.143.164,0.039830803871154785,2,0.3,0.23825,2,0.3,0.23825,0,0.004,0.0026843035350786275,0,0.004,0.0026843035350786275,host,172.27.143.164,0.05186200141906738,172.27.143.164,0.031107425689697266,0,0.7,0.86625,0,0.7,0.86625,2,0.008,0.00711539274094731,2,0.008,0.00711539274094731
3,3.0,0.17611169815063477,70.0,360p,30,JPEG,host,172.27.143.164,0.13569355010986328,172.27.143.164,0.038118839263916016,2,0.3,0.24850000000000003,2,0.3,0.24850000000000003,0,0.004,0.002917440268032679,0,0.004,0.002917440268032679,host,172.27.143.164,0.040418148040771484,172.27.143.164,0.03181564807891846,0,0.7,0.9245,0,0.7,0.9245,2,0.008,0.007225747441833876,2,0.008,0.007225747441833876
4,4.0,0.21759355068206787,70.6,360p,30,JPEG,host,172.27.143.164,0.13390350341796875,172.27.143.164,0.03821122646331787,2,0.3,0.2425,2,0.3,0.2425,0,0.004,0.002917440268032679,0,0.004,0.002917440268032679,host,172.27.143.164,0.08369004726409912,172.27.143.164,0.04585850238800049,0,0.7,0.4475,0,0.7,0.4475,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
5,5.0,0.19716715812683105,70.6,360p,30,JPEG,host,172.27.143.164,0.13475215435028076,172.27.143.164,0.04241228103637695,2,0.3,0.25025,2,0.3,0.25025,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.06241500377655029,172.27.143.164,0.029484868049621582,0,0.7,0.59975,0,0.7,0.59975,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
6,6.0,0.17621028423309326,70.6,360p,30,JPEG,host,172.27.143.164,0.1338813304901123,172.27.143.164,0.04331552982330322,2,0.3,0.2425,2,0.3,0.2425,0,0.004,0.0029263879464829414,0,0.004,0.0029263879464829414,host,172.27.143.164,0.04232895374298096,172.27.143.164,0.03437185287475586,0,0.7,0.8835,0,0.7,0.8835,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
7,7.0,0.17378902435302734,70.6,360p,30,JPEG,host,172.27.143.164,0.1329483985900879,172.27.143.164,0.03880810737609863,2,0.3,0.25375,2,0.3,0.25375,0,0.004,0.0029268850397301776,0,0.004,0.0029268850397301776,host,172.27.143.164,0.04084062576293945,172.27.143.164,0.033493995666503906,0,0.7,0.946,0,0.7,0.946,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
8,8.0,0.19269084930419922,70.8,360p,30,JPEG,host,172.27.143.164,0.13238251209259033,172.27.143.164,0.04633915424346924,2,0.3,0.2545,2,0.3,0.2545,0,0.004,0.0029268850397301776,0,0.004,0.0029268850397301776,host,172.27.143.164,0.06030833721160889,172.27.143.164,0.036316514015197754,0,0.7,0.62075,0,0.7,0.62075,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
9,9.0,0.19415152072906494,70.8,360p,30,JPEG,host,172.27.143.164,0.13438034057617188,172.27.143.164,0.04075133800506592,2,0.3,0.2545,2,0.3,0.2545,0,0.004,0.0029268850397301776,0,0.004,0.0029268850397301776,host,172.27.143.164,0.059771180152893066,172.27.143.164,0.031473636627197266,0,0.7,0.62075,0,0.7,0.62075,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
10,10.0,0.17609798908233643,70.8,360p,30,JPEG,host,172.27.143.164,0.13700473308563232,172.27.143.164,0.038117408752441406,2,0.3,0.24600000000000002,2,0.3,0.24600000000000002,0,0.004,0.0029268850397301776,0,0.004,0.0029268850397301776,host,172.27.143.164,0.0390932559967041,172.27.143.164,0.031062602996826172,0,0.7,0.92525,0,0.7,0.92525,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
