n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,5.0,0.033055742581685386,1,112130.24813355762,480p,5,JPEG,cloud,114.212.81.11,0.029296278953552246,114.212.81.11,0.008924603462219238,182871,1.0,0.034354166666666665,1.0,0.00010925774955512535,cloud,114.212.81.11,0.003759463628133138,114.212.81.11,0.010179281234741211,16083,1.0,0.6142708333333333,1.0,0.00024180764391478542
2,10.0,0.03135184446970622,1,112130.24813355762,480p,5,JPEG,cloud,114.212.81.11,0.029913822809855144,114.212.81.11,0.007642626762390133,188829,1.0,0.02783333333333333,1.0,0.00012034274815676262,cloud,114.212.81.11,0.0014380216598510742,114.212.81.11,0.009870648384094238,19835,1.0,0.7630624999999999,1.0,0.00024476465448567357
3,15.0,0.028912703196207683,1,112130.24813355762,480p,5,JPEG,cloud,114.212.81.11,0.027576327323913574,114.212.81.11,0.008265813191731773,184370,1.0,0.0276875,1.0,0.00011979683851290634,cloud,114.212.81.11,0.0013363758722941081,114.212.81.11,0.009906689325968426,17225,1.0,0.7430833333333333,1.0,0.00024198961379607084
4,20.0,0.03091875712076823,1,112130.24813355762,480p,5,JPEG,cloud,114.212.81.11,0.02963864803314209,114.212.81.11,0.007996996243794761,192735,1.0,0.02691666666666666,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012801090876261394,114.212.81.11,0.01080008347829183,24596,1.0,0.7752083333333334,1.0,0.00024198961379607084
5,25.0,0.02836032708485921,1,112130.24813355762,480p,5,JPEG,cloud,114.212.81.11,0.027060747146606445,114.212.81.11,0.010447978973388672,182302,1.0,0.028208333333333335,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012995799382527669,114.212.81.11,0.010968446731567383,16218,1.0,0.7903541666666666,1.0,0.00024198961379607084
6,30.0,0.028238375981648765,1,100024.27808529077,480p,5,JPEG,cloud,114.212.81.11,0.026897350947062176,114.212.81.11,0.007071018218994137,188366,1.0,0.02966666666666667,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0013410250345865886,114.212.81.11,0.009932120641072592,19736,1.0,0.7145,1.0,0.00024200477795284462
7,35.0,0.028806845347086586,1,100024.27808529077,480p,5,JPEG,cloud,114.212.81.11,0.027172168095906574,114.212.81.11,0.007680018742879231,184031,1.0,0.029375,1.0,0.00012081283701674997,cloud,114.212.81.11,0.001634677251180013,114.212.81.11,0.010386824607849121,17030,1.0,0.6935208333333334,1.0,0.00024200477795284462
8,40.0,0.029395858446757,1,100024.27808529077,480p,5,JPEG,cloud,114.212.81.11,0.02807331085205078,114.212.81.11,0.007173617680867515,192777,1.0,0.02841666666666667,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0013225475947062175,114.212.81.11,0.009926676750183105,24622,1.0,0.7505625,1.0,0.00024200477795284462
9,45.0,0.02881654103597005,1,100024.27808529077,480p,5,JPEG,cloud,114.212.81.11,0.02753909428914388,114.212.81.11,0.009532252947489422,183011,1.0,0.028979166666666667,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012774467468261719,114.212.81.11,0.010851422945658365,16305,1.0,0.7496875,1.0,0.00024201994210961835
10,50.0,0.02918080488840739,1,100024.27808529077,480p,5,JPEG,cloud,114.212.81.11,0.027830998102823894,114.212.81.11,0.011142571767171223,188617,1.0,0.028666666666666663,1.0,0.00012081283701674997,cloud,114.212.81.11,0.001349806785583496,114.212.81.11,0.011304100354512533,20029,1.0,0.7352500000000001,1.0,0.00024201994210961835
11,55.0,0.02883279323577881,1,100024.27808529077,480p,5,JPEG,cloud,114.212.81.11,0.027544140815734863,114.212.81.11,0.008325139681498207,182272,1.0,0.030229166666666665,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012886524200439453,114.212.81.11,0.01080024242401123,15479,1.0,0.7968958333333332,1.0,0.00024201994210961835
12,60.0,0.02799693743387858,1,87637.06219260693,480p,5,JPEG,cloud,114.212.81.11,0.026697834332784016,114.212.81.11,0.006861766179402668,192610,1.0,0.02729166666666667,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012991031010945637,114.212.81.11,0.01067360242207845,24504,1.0,0.7365833333333334,1.0,0.00024201994210961835
13,65.0,0.02831399440765381,1,87637.06219260693,480p,5,JPEG,cloud,114.212.81.11,0.027033448219299316,114.212.81.11,0.00677490234375,183033,1.0,0.028229166666666666,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012805461883544922,114.212.81.11,0.009987751642862955,16961,1.0,0.7477916666666666,1.0,0.00024201994210961835
14,70.0,0.028999169667561848,1,87637.06219260693,480p,5,JPEG,cloud,114.212.81.11,0.027707338333129883,114.212.81.11,0.00698697566986084,187740,1.0,0.027562500000000004,1.0,0.00012081283701674997,cloud,114.212.81.11,0.001291831334431966,114.212.81.11,0.010007898012797037,20007,1.0,0.7959166666666667,1.0,0.00024201994210961835
15,75.0,0.028563817342122395,1,87637.06219260693,480p,5,JPEG,cloud,114.212.81.11,0.027268369992574055,114.212.81.11,0.008946736653645832,182358,1.0,0.029270833333333333,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0012954473495483398,114.212.81.11,0.011886040369669596,15673,1.0,0.7402708333333333,1.0,0.00024201994210961835
16,80.0,0.02821667989095052,1,87637.06219260693,480p,5,JPEG,cloud,114.212.81.11,0.02686770757039388,114.212.81.11,0.010045091311136883,191712,1.0,0.029708333333333333,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0013489723205566406,114.212.81.11,0.011980811754862467,24386,1.0,0.76125,1.0,0.00024201994210961835
17,85.0,0.02852793534596761,1,110490.83549087145,480p,5,JPEG,cloud,114.212.81.11,0.02721536159515381,114.212.81.11,0.009109417597452797,182468,1.0,0.0280625,1.0,0.00012081283701674997,cloud,114.212.81.11,0.001312573750813802,114.212.81.11,0.009980440139770508,16976,1.0,0.7816041666666665,1.0,0.00024201994210961835
18,90.0,0.029039899508158367,1,110490.83549087145,480p,5,JPEG,cloud,114.212.81.11,0.02764705816904704,114.212.81.11,0.006559054056803387,186721,1.0,0.028874999999999998,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0013928413391113281,114.212.81.11,0.01052713394165039,19647,1.0,0.7387291666666668,1.0,0.00024201994210961835
19,95.0,0.028470635414123535,1,110490.83549087145,480p,5,JPEG,cloud,114.212.81.11,0.02699732780456543,114.212.81.11,0.00633692741394043,187916,1.0,0.027,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0014733076095581055,114.212.81.11,0.009848674138387045,19746,1.0,0.7205624999999999,1.0,0.00024201994210961835
20,100.0,0.02861074606577555,1,110490.83549087145,480p,5,JPEG,cloud,114.212.81.11,0.027205904324849445,114.212.81.11,0.008187651634216312,189560,1.0,0.029333333333333336,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0014048417409261067,114.212.81.11,0.011601487795511881,23857,1.0,0.7310416666666667,1.0,0.00024201994210961835
21,105.0,0.02754807472229004,1,110490.83549087145,480p,5,JPEG,cloud,114.212.81.11,0.025977730751037598,114.212.81.11,0.00895043214162191,182319,1.0,0.029395833333333333,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0015703439712524414,114.212.81.11,0.010281801223754883,16535,1.0,0.7648125,1.0,0.00024201994210961835
22,110.0,0.02943710486094157,1,110490.83549087145,480p,5,JPEG,cloud,114.212.81.11,0.028012514114379883,114.212.81.11,0.008600433667500816,182856,1.0,0.0285,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0014245907465616863,114.212.81.11,0.010809858640034994,16069,1.0,0.7453124999999999,1.0,0.00024201994210961835
23,115.0,0.028914451599121094,1,113306.4913765398,480p,5,JPEG,cloud,114.212.81.11,0.027611454327901203,114.212.81.11,0.006877740224202473,188829,1.0,0.02891666666666667,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0013029972712198894,114.212.81.11,0.009979605674743652,19824,1.0,0.73375,1.0,0.00024201994210961835
24,120.0,0.02893209457397461,1,113306.4913765398,480p,5,JPEG,cloud,114.212.81.11,0.02756214141845703,114.212.81.11,0.006834149360656738,184380,1.0,0.028958333333333332,1.0,0.00012081283701674997,cloud,114.212.81.11,0.0013699531555175781,114.212.81.11,0.010354121526082357,17225,1.0,0.750625,1.0,0.00024201994210961835
25,125.0,0.028981606165568035,1,113306.4913765398,480p,5,JPEG,cloud,114.212.81.11,0.027632633845011394,114.212.81.11,0.007625460624694821,192736,1.0,0.027624999999999997,1.0,0.00012082800117352378,cloud,114.212.81.11,0.0013489723205566406,114.212.81.11,0.009943803151448568,24597,1.0,0.7865833333333333,1.0,0.00024201994210961835
26,130.0,0.029338280359903973,1,113306.4913765398,480p,5,JPEG,cloud,114.212.81.11,0.028031031290690105,114.212.81.11,0.007378657658894856,182287,1.0,0.026,1.0,0.00012082800117352378,cloud,114.212.81.11,0.0013072490692138672,114.212.81.11,0.009998242060343424,16194,1.0,0.7629375,1.0,0.00024201994210961835
27,135.0,0.02894941965738932,1,113306.4913765398,480p,5,JPEG,cloud,114.212.81.11,0.027600844701131184,114.212.81.11,0.00782148043314616,188365,1.0,0.02891666666666667,1.0,0.00012082800117352378,cloud,114.212.81.11,0.001348574956258138,114.212.81.11,0.009894847869873047,19748,1.0,0.7348750000000001,1.0,0.00024201994210961835
