n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.0505831791804387,1,112064.37297537012,360p,1,JPEG,host,192.168.1.9,0.024494024423452523,192.168.1.9,0.0031484457162710353,118313,0.1,0.106,1.0,0.0034294463126865655,host,192.168.1.9,0.02608915475698618,192.168.1.9,0.003003450540395882,10974,0.1,0.1105,1.0,0.007051267712053766
2,50.0,0.04916727542877197,1,109844.33362085022,360p,1,JPEG,host,192.168.1.9,0.022624474305372972,192.168.1.9,0.003074746865492601,120645,0.1,0.10625,1.0,0.003668548164607458,host,192.168.1.9,0.026542801123399,192.168.1.9,0.002820436771099385,12961,0.1,0.1015,1.0,0.00718498579556046
3,75.0,0.04357344370621902,1,109844.33362085022,360p,1,JPEG,host,192.168.1.9,0.021382707815903883,192.168.1.9,0.0028763917776254526,119543,0.1,0.11675,1.0,0.0036715307240908785,host,192.168.1.9,0.02219073589031513,192.168.1.9,0.0028167871328500585,10735,0.1,0.11699999999999999,1.0,0.007209343364675063
4,100.0,0.04849361456357516,1,87356.41182420215,360p,1,JPEG,host,192.168.1.9,0.022935848969679613,192.168.1.9,0.002962616773752067,123545,0.1,0.109,1.0,0.0036715307240908785,host,192.168.1.9,0.025557765593895547,192.168.1.9,0.0022743573555579523,16409,0.1,0.10525000000000001,1.0,0.007209343364675063
5,125.0,0.04756040756519024,1,87356.41182420215,360p,1,JPEG,host,192.168.1.9,0.021505016546982985,192.168.1.9,0.0029168312366192155,125342,0.1,0.12075,1.0,0.0036715307240908785,host,192.168.1.9,0.026055391018207256,192.168.1.9,0.0024195359303401075,16241,0.1,0.11425,1.0,0.007233203840542428
6,150.0,0.0473318283374493,1,95976.95322611365,360p,1,JPEG,host,192.168.1.9,0.02310161407177265,192.168.1.9,0.0036921684558574967,118634,0.1,0.10825,1.0,0.0036715307240908785,host,192.168.1.9,0.024230214265676644,192.168.1.9,0.0025254579690786524,10856,0.1,0.115,1.0,0.007233203840542428
7,175.0,0.03165992406698374,1,95976.95322611365,360p,1,JPEG,host,192.168.1.9,0.021375060081481934,192.168.1.9,0.0029852481988760157,120631,0.1,0.11699999999999999,1.0,0.0036715307240908785,host,192.168.1.9,0.010284863985501803,192.168.1.9,0.00229353171128493,13063,0.25,0.299,1.0,0.007233203840542428
8,200.0,0.030667790999779336,1,109073.82674594666,360p,1,JPEG,host,192.168.1.9,0.02129048567551833,192.168.1.9,0.0029220947852501497,121505,0.1,0.11725,1.0,0.0036715307240908785,host,192.168.1.9,0.009377305324261006,192.168.1.9,0.0023661668484027554,13200,0.25,0.29725,1.0,0.007233203840542428
9,225.0,0.031840737049396224,1,109073.82674594666,360p,1,JPEG,host,192.168.1.9,0.021952298971322868,192.168.1.9,0.002883342596200794,118635,0.1,0.11375,1.0,0.0036715307240908785,host,192.168.1.9,0.009888438078073354,192.168.1.9,0.0030275124769944418,11626,0.25,0.2815,1.0,0.007233203840542428
10,250.0,0.03423176361964299,1,109073.82674594666,360p,1,JPEG,host,192.168.1.9,0.023511739877554085,192.168.1.9,0.0028788309830885678,126221,0.1,0.1105,1.0,0.0036715307240908785,host,192.168.1.9,0.010720023742088905,192.168.1.9,0.0023428660172682535,16585,0.25,0.29575,1.0,0.007233203840542428
11,275.0,0.028938660254845254,1,96626.10382512622,360p,1,JPEG,host,192.168.1.9,0.02151669905735896,192.168.1.9,0.0036885646673349252,122687,0.1,0.11625,1.0,0.0036715307240908785,host,192.168.1.9,0.007421961197486291,192.168.1.9,0.0022608133462759163,15430,0.25,0.34924999999999995,1.0,0.007233203840542428
12,300.0,0.03298841072962834,1,96626.10382512622,360p,1,JPEG,host,192.168.1.9,0.022944285319401667,192.168.1.9,0.0029552533076359702,119916,0.1,0.109,1.0,0.0036715307240908785,host,192.168.1.9,0.010044125410226675,192.168.1.9,0.002562587077801045,12993,0.25,0.2965,1.0,0.007233203840542428
13,325.0,0.028729613010699935,1,88693.6394410122,360p,1,JPEG,host,192.168.1.9,0.02177113753098708,192.168.1.9,0.0029038649338942284,121145,0.1,0.11474999999999999,1.0,0.0036715307240908785,host,192.168.1.9,0.006958475479712853,192.168.1.9,0.0022724316670344417,13001,0.25,0.37274999999999997,1.0,0.007233203840542428
14,350.0,0.037890489284808815,1,88693.6394410122,360p,1,JPEG,host,192.168.1.9,0.009975809317368727,192.168.1.9,0.003490438828101525,120607,0.25,0.2505,1.0,0.0036715307240908785,host,192.168.1.9,0.02791467996744009,192.168.1.9,0.005579150640047513,13630,0.1,0.11699999999999999,1.0,0.007233203840542428
15,375.0,0.034714460372924805,1,108847.70756810742,360p,1,JPEG,host,192.168.1.9,0.010121877376849834,192.168.1.9,0.002984276184668908,124081,0.25,0.24675,1.0,0.0036720278173381147,host,192.168.1.9,0.02459258299607497,192.168.1.9,0.0023140173691969627,16476,0.1,0.11324999999999999,1.0,0.007233203840542428
16,400.0,0.04065811634063721,1,108847.70756810742,360p,1,JPEG,host,192.168.1.9,0.009935479897719163,192.168.1.9,0.0028091302284827604,122453,0.25,0.2515,1.0,0.0036720278173381147,host,192.168.1.9,0.030722636442918044,192.168.1.9,0.002371769685011644,15420,0.1,0.10949999999999999,1.0,0.007233700933789664
17,425.0,0.035522644336407005,1,87941.24282088135,360p,1,JPEG,host,192.168.1.9,0.010040980118971605,192.168.1.9,0.003066833202655498,118013,0.25,0.24875,1.0,0.0036720278173381147,host,192.168.1.9,0.025481664217435397,192.168.1.9,0.003121788685138408,11074,0.1,0.10949999999999999,1.0,0.007263029435376635
18,450.0,0.03653941704676701,1,87941.24282088135,360p,1,JPEG,host,192.168.1.9,0.00993651610154372,192.168.1.9,0.0028703487836397607,120986,0.25,0.2515,1.0,0.0036745132835742994,host,192.168.1.9,0.026602900945223294,192.168.1.9,0.0023423708402193523,13018,0.1,0.10125,1.0,0.007263029435376635
19,475.0,0.037150566394512474,1,87941.24282088135,360p,1,JPEG,host,192.168.1.9,0.009973443471468411,192.168.1.9,0.002859739156869743,117409,0.25,0.2505,1.0,0.0036745132835742994,host,192.168.1.9,0.02717712292304406,192.168.1.9,0.0023415180353017935,10531,0.1,0.11324999999999999,1.0,0.007263029435376635
20,500.0,0.0217213538976816,1,79119.96720665894,360p,1,JPEG,host,192.168.1.9,0.009995863987849308,192.168.1.9,0.002828845610985389,124811,0.25,0.24025,1.0,0.0036745132835742994,host,192.168.1.9,0.011725489909832295,192.168.1.9,0.00333271576808049,16671,0.25,0.22125,1.0,0.007263029435376635
21,525.0,0.023449457608736478,1,79119.96720665894,360p,1,JPEG,host,192.168.1.9,0.013984157488896297,192.168.1.9,0.0031897288102370035,123223,0.25,0.17875,1.0,0.0036745132835742994,host,192.168.1.9,0.009465300119840182,192.168.1.9,0.002515829526461087,15384,0.25,0.30425,1.0,0.007263029435376635
22,550.0,0.01882516420804537,1,106941.83575365308,360p,1,JPEG,host,192.168.1.9,0.01001413051898663,192.168.1.9,0.0034197935691246614,118316,0.25,0.2495,1.0,0.0036745132835742994,host,192.168.1.9,0.008811033689058743,192.168.1.9,0.002408348597013034,10981,0.25,0.31625,1.0,0.007263029435376635
23,575.0,0.017084213403555065,1,106941.83575365308,360p,1,JPEG,host,192.168.1.9,0.009938230881324181,192.168.1.9,0.0028930443983811605,120646,0.25,0.2515,1.0,0.0036745132835742994,host,192.168.1.9,0.007145982522230882,192.168.1.9,0.004247903823852539,12968,0.25,0.38925,1.0,0.007263029435376635
24,600.0,0.021300123288081244,1,106941.83575365308,360p,1,JPEG,host,192.168.1.9,0.010069957146277795,192.168.1.9,0.0033374016101543717,119544,0.25,0.248,1.0,0.0036745132835742994,host,192.168.1.9,0.011230166141803447,192.168.1.9,0.002298309252812313,10739,0.25,0.25675000000000003,1.0,0.007263029435376635
25,625.0,0.01956041959615854,1,113025.3587916709,360p,1,JPEG,host,192.168.1.9,0.009990187791677622,192.168.1.9,0.002888789543738732,123561,0.25,0.24050000000000002,1.0,0.0036745132835742994,host,192.168.1.9,0.00957023180448092,192.168.1.9,0.0022656183976393473,16414,0.25,0.31125,1.0,0.007263029435376635
26,626.0,0.7029649019241333,1,113025.3587916709,360p,5,JPEG,host,192.168.1.9,0.292417049407959,192.168.1.9,0.03876066207885742,124806,0.1,0.111,1.0,0.0036745132835742994,host,192.168.1.9,0.4105478525161743,192.168.1.9,0.03440737724304199,16675,0.1,0.10949999999999999,1.0,0.007263029435376635
27,630.0,0.24678592681884765,1,88822.58386645556,360p,5,JPEG,host,192.168.1.9,0.11277070045471191,192.168.1.9,0.01576681137084962,123222,0.1,0.11525,1.0,0.0036745132835742994,host,192.168.1.9,0.13401522636413574,192.168.1.9,0.01234579086303711,15393,0.1,0.11199999999999999,1.0,0.007263029435376635
28,635.0,0.18777763843536377,1,88822.58386645556,360p,5,JPEG,host,192.168.1.9,0.09207435448964436,192.168.1.9,0.012429674466451018,118010,0.1,0.113,1.0,0.0036745132835742994,host,192.168.1.9,0.0957032839457194,192.168.1.9,0.009716391563415527,11071,0.1,0.11324999999999999,1.0,0.007263029435376635
29,640.0,0.2024083137512207,1,88822.58386645556,360p,5,JPEG,host,192.168.1.9,0.09423609574635823,192.168.1.9,0.014070312182108566,121131,0.1,0.115,1.0,0.0036745132835742994,host,192.168.1.9,0.10817221800486247,192.168.1.9,0.01110696792602539,12973,0.1,0.11175,1.0,0.007263029435376635
