n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.20404326915740967,70.0,360p,30,JPEG,host,172.27.143.164,0.15225327014923096,172.27.143.164,0.04280567169189453,0,0.25,0.22975,0,0.25,0.22975,0,0.004,0.0026803267891007333,0,0.004,0.0026803267891007333,host,172.27.143.164,0.05178999900817871,172.27.143.164,0.03274881839752197,0,0.75,0.7447499999999999,0,0.75,0.7447499999999999,2,0.008,0.0071163869274417845,2,0.008,0.0071163869274417845
2,2.0,0.18693137168884277,70.0,360p,30,JPEG,host,172.27.143.164,0.13919782638549805,172.27.143.164,0.04609560966491699,0,0.25,0.24225000000000002,0,0.25,0.24225000000000002,0,0.004,0.002919925734268863,0,0.004,0.002919925734268863,host,172.27.143.164,0.04773354530334473,172.27.143.164,0.03219962120056152,0,0.75,0.784,0,0.75,0.784,2,0.008,0.007225747441833876,2,0.008,0.007225747441833876
3,3.0,0.18484210968017578,70.0,360p,30,JPEG,host,172.27.143.164,0.1346513032913208,172.27.143.164,0.048457980155944824,0,0.25,0.24225000000000002,0,0.25,0.24225000000000002,0,0.004,0.002919925734268863,0,0.004,0.002919925734268863,host,172.27.143.164,0.05019080638885498,172.27.143.164,0.03449296951293945,0,0.75,0.784,0,0.75,0.784,2,0.008,0.007225747441833876,2,0.008,0.007225747441833876
4,4.0,0.1789696216583252,70.0,360p,30,JPEG,host,172.27.143.164,0.13562405109405518,172.27.143.164,0.03731238842010498,0,0.25,0.2395,0,0.25,0.2395,0,0.004,0.002919925734268863,0,0.004,0.002919925734268863,host,172.27.143.164,0.04334557056427002,172.27.143.164,0.03562593460083008,0,0.75,0.8342499999999999,0,0.75,0.8342499999999999,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
5,5.0,0.18781447410583496,70.6,360p,30,JPEG,host,172.27.143.164,0.13766193389892578,172.27.143.164,0.044033050537109375,0,0.25,0.245,0,0.25,0.245,0,0.004,0.0029204228275160997,0,0.004,0.0029204228275160997,host,172.27.143.164,0.05015254020690918,172.27.143.164,0.03370332717895508,0,0.75,0.77075,0,0.75,0.77075,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
6,6.0,0.17839932441711426,70.6,360p,30,JPEG,host,172.27.143.164,0.13515889644622803,172.27.143.164,0.037607550621032715,0,0.25,0.24925,0,0.25,0.24925,0,0.004,0.00292340538699952,0,0.004,0.00292340538699952,host,172.27.143.164,0.04324042797088623,172.27.143.164,0.030352354049682617,0,0.75,0.8365,0,0.75,0.8365,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
7,7.0,0.19746816158294678,70.6,360p,30,JPEG,host,172.27.143.164,0.1346210241317749,172.27.143.164,0.05042421817779541,0,0.25,0.2505,0,0.25,0.2505,0,0.004,0.00292340538699952,0,0.004,0.00292340538699952,host,172.27.143.164,0.06284713745117188,172.27.143.164,0.03158712387084961,0,0.75,0.61575,0,0.75,0.61575,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
8,8.0,0.18957722187042236,70.6,360p,30,JPEG,host,172.27.143.164,0.13596785068511963,172.27.143.164,0.03832113742828369,0,0.25,0.248,0,0.25,0.248,0,0.004,0.0029239024802467572,0,0.004,0.0029239024802467572,host,172.27.143.164,0.053609371185302734,172.27.143.164,0.03140461444854736,0,0.75,0.7215,0,0.75,0.7215,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
9,9.0,0.17669415473937988,70.6,360p,30,JPEG,host,172.27.143.164,0.13241231441497803,172.27.143.164,0.04127490520477295,0,0.25,0.25475000000000003,0,0.25,0.25475000000000003,0,0.004,0.0029239024802467572,0,0.004,0.0029239024802467572,host,172.27.143.164,0.044281840324401855,172.27.143.164,0.036817193031311035,0,0.75,0.8434999999999999,0,0.75,0.8434999999999999,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
10,10.0,0.17601752281188965,70.6,360p,30,JPEG,host,172.27.143.164,0.13397502899169922,172.27.143.164,0.03991234302520752,0,0.25,0.2515,0,0.25,0.2515,0,0.004,0.0029239024802467572,0,0.004,0.0029239024802467572,host,172.27.143.164,0.04204249382019043,172.27.143.164,0.03313291072845459,0,0.75,0.89,0,0.75,0.89,2,0.008,0.007226244535081114,2,0.008,0.007226244535081114
