n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.1825730800628662,70.2,360p,30,JPEG,host,172.27.143.164,0.13789165019989014,172.27.143.164,0.04468250274658203,0,0.25,0.2535,0,0.25,0.2535,0,0.004,0.002708164010945993,0,0.004,0.002708164010945993,host,172.27.143.164,0.044681429862976074,172.27.143.164,0.03786182403564453,0,0.75,0.8340000000000001,0,0.75,0.8340000000000001,2,0.008,0.007136767750578492,2,0.008,0.007136767750578492
2,2.0,0.19879841804504395,70.2,360p,30,JPEG,host,172.27.143.164,0.13709020614624023,172.27.143.164,0.040471434593200684,0,0.25,0.2535,0,0.25,0.2535,0,0.004,0.002708164010945993,0,0.004,0.002708164010945993,host,172.27.143.164,0.06170821189880371,172.27.143.164,0.0438762903213501,0,0.75,0.8340000000000001,0,0.75,0.8340000000000001,2,0.008,0.007136767750578492,2,0.008,0.007136767750578492
3,3.0,0.18793630599975586,70.2,360p,30,JPEG,host,172.27.143.164,0.1330348253250122,172.27.143.164,0.04078662395477295,0,0.25,0.2535,0,0.25,0.2535,0,0.004,0.0029457745831251757,0,0.004,0.0029457745831251757,host,172.27.143.164,0.05490148067474365,172.27.143.164,0.03339087963104248,0,0.75,0.7040000000000001,0,0.75,0.7040000000000001,2,0.008,0.0072466253582178205,2,0.008,0.0072466253582178205
4,4.0,0.17561352252960205,70.7,360p,30,JPEG,host,172.27.143.164,0.13254773616790771,172.27.143.164,0.037667155265808105,0,0.25,0.2545,0,0.25,0.2545,0,0.004,0.0029457745831251757,0,0.004,0.0029457745831251757,host,172.27.143.164,0.043065786361694336,172.27.143.164,0.03279006481170654,0,0.75,0.89775,0,0.75,0.89775,2,0.008,0.0072466253582178205,2,0.008,0.0072466253582178205
5,5.0,0.1778864860534668,70.7,360p,30,JPEG,host,172.27.143.164,0.13312673568725586,172.27.143.164,0.03857707977294922,0,0.25,0.24375,0,0.25,0.24375,0,0.004,0.0029457745831251757,0,0.004,0.0029457745831251757,host,172.27.143.164,0.04475975036621094,172.27.143.164,0.03566336631774902,0,0.75,0.836,0,0.75,0.836,2,0.008,0.0072466253582178205,2,0.008,0.0072466253582178205
6,6.0,0.20630669593811035,70.7,360p,30,JPEG,host,172.27.143.164,0.13562440872192383,172.27.143.164,0.039647459983825684,0,0.25,0.24875,0,0.25,0.24875,0,0.004,0.002949254235855833,0,0.004,0.002949254235855833,host,172.27.143.164,0.07068228721618652,172.27.143.164,0.042183756828308105,0,0.75,0.51125,0,0.75,0.51125,2,0.008,0.0072466253582178205,2,0.008,0.0072466253582178205
7,7.0,0.18437087535858154,70.7,360p,30,JPEG,host,172.27.143.164,0.13385367393493652,172.27.143.164,0.03886258602142334,0,0.25,0.2425,0,0.25,0.2425,0,0.004,0.00294975132910307,0,0.004,0.00294975132910307,host,172.27.143.164,0.05051720142364502,172.27.143.164,0.03424203395843506,0,0.75,0.741,0,0.75,0.741,2,0.008,0.0072466253582178205,2,0.008,0.0072466253582178205
8,8.0,0.4643958806991577,70.8,360p,5,JPEG,host,172.27.143.164,0.19741904735565186,172.27.143.164,0.04046165943145752,0,0.15,0.17725000000000002,0,0.15,0.17725000000000002,0,0.003,0.00294975132910307,0,0.003,0.00294975132910307,host,172.27.143.164,0.26697683334350586,172.27.143.164,0.033832669258117676,0,0.15,0.17775,0,0.15,0.17775,0,0.005,0.0072466253582178205,0,0.005,0.0072466253582178205
9,10.0,0.2902804215749105,70.8,360p,5,JPEG,host,172.27.143.164,0.1491669019063314,172.27.143.164,0.02644936243693033,0,0.15,0.162,0,0.15,0.162,0,0.003,0.00294975132910307,0,0.003,0.00294975132910307,host,172.27.143.164,0.1411135196685791,172.27.143.164,0.027675787607828767,0,0.15,0.17125,0,0.15,0.17125,0,0.005,0.0072466253582178205,0,0.005,0.0072466253582178205
10,15.0,0.18207867940266928,70.9,360p,5,JPEG,host,172.27.143.164,0.0671221415201823,172.27.143.164,0.019517620404561356,0,0.15,0.1675,0,0.15,0.1675,0,0.003,0.00294975132910307,0,0.003,0.00294975132910307,host,172.27.143.164,0.11495653788248698,172.27.143.164,0.025238076845804855,0,0.15,0.17024999999999998,0,0.15,0.17024999999999998,0,0.005,0.0072466253582178205,0,0.005,0.0072466253582178205
