n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.39293646812438965,70.1,360p,30,JPEG,host,172.27.143.164,0.17606604099273682,172.27.143.164,0.0423431396484375,0,0.2,0.21275,0,0.2,0.21275,0,0.004,0.002647021541535869,0,0.004,0.002647021541535869,host,172.27.143.164,0.21687042713165283,172.27.143.164,0.03738820552825928,0,0.2,0.213,0,0.2,0.213,2,0.008,0.0070970002907995485,2,0.008,0.0070970002907995485
2,2.0,0.3542870283126831,70.1,360p,30,JPEG,host,172.27.143.164,0.16592514514923096,172.27.143.164,0.04254448413848877,0,0.2,0.21075,0,0.2,0.21075,0,0.004,0.002882643740726104,0,0.004,0.002882643740726104,host,172.27.143.164,0.18836188316345215,172.27.143.164,0.033167123794555664,0,0.2,0.25175000000000003,0,0.2,0.25175000000000003,2,0.008,0.0072068578984388785,2,0.008,0.0072068578984388785
3,3.0,0.3418152332305908,70.1,360p,30,JPEG,host,172.27.143.164,0.16307270526885986,172.27.143.164,0.04720127582550049,0,0.2,0.20675000000000002,0,0.2,0.20675000000000002,0,0.004,0.0028841350204678144,0,0.004,0.0028841350204678144,host,172.27.143.164,0.17874252796173096,172.27.143.164,0.03375232219696045,0,0.2,0.2725,0,0.2,0.2725,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
4,4.0,0.4074455499649048,70.7,360p,30,JPEG,host,172.27.143.164,0.1567603349685669,172.27.143.164,0.04198634624481201,0,0.2,0.21525,0,0.2,0.21525,0,0.004,0.0028841350204678144,0,0.004,0.0028841350204678144,host,172.27.143.164,0.2506852149963379,172.27.143.164,0.04043865203857422,0,0.2,0.209,0,0.2,0.209,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
5,5.0,0.3637504577636719,70.7,360p,30,JPEG,host,172.27.143.164,0.15905320644378662,172.27.143.164,0.0417710542678833,0,0.2,0.22774999999999998,0,0.2,0.22774999999999998,0,0.004,0.0028841350204678144,0,0.004,0.0028841350204678144,host,172.27.143.164,0.20469725131988525,172.27.143.164,0.03350627422332764,0,0.2,0.21375,0,0.2,0.21375,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
6,6.0,0.3164876699447632,70.7,360p,30,JPEG,host,172.27.143.164,0.1535656452178955,172.27.143.164,0.04041635990142822,0,0.2,0.21975,0,0.2,0.21975,0,0.004,0.002887614673198472,0,0.004,0.002887614673198472,host,172.27.143.164,0.16292202472686768,172.27.143.164,0.034357666969299316,0,0.2,0.26075,0,0.2,0.26075,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
7,7.0,0.3585038185119629,70.7,360p,30,JPEG,host,172.27.143.164,0.16054439544677734,172.27.143.164,0.045191287994384766,0,0.2,0.21975,0,0.2,0.21975,0,0.004,0.002887614673198472,0,0.004,0.002887614673198472,host,172.27.143.164,0.19795942306518555,172.27.143.164,0.035823941230773926,0,0.2,0.26075,0,0.2,0.26075,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
8,8.0,0.31955206394195557,70.7,360p,30,JPEG,host,172.27.143.164,0.15670180320739746,172.27.143.164,0.03972148895263672,0,0.2,0.21525,0,0.2,0.21525,0,0.004,0.0028881117664457086,0,0.004,0.0028881117664457086,host,172.27.143.164,0.1628502607345581,172.27.143.164,0.034616947174072266,0,0.2,0.24525,0,0.2,0.24525,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
9,9.0,0.3593510389328003,70.7,360p,30,JPEG,host,172.27.143.164,0.15321648120880127,172.27.143.164,0.041143178939819336,0,0.2,0.22,0,0.2,0.22,0,0.004,0.0028881117664457086,0,0.004,0.0028881117664457086,host,172.27.143.164,0.20613455772399902,172.27.143.164,0.03256654739379883,0,0.2,0.22425,0,0.2,0.22425,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
10,10.0,0.3585822582244873,70.7,360p,30,JPEG,host,172.27.143.164,0.15533757209777832,172.27.143.164,0.04315030574798584,0,0.2,0.217,0,0.2,0.217,0,0.004,0.0028881117664457086,0,0.004,0.0028881117664457086,host,172.27.143.164,0.20324468612670898,172.27.143.164,0.03479111194610596,0,0.2,0.2335,0,0.2,0.2335,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
11,11.0,0.31149303913116455,70.7,360p,30,JPEG,host,172.27.143.164,0.15516972541809082,172.27.143.164,0.04154062271118164,0,0.2,0.21725000000000003,0,0.2,0.21725000000000003,0,0.004,0.0028881117664457086,0,0.004,0.0028881117664457086,host,172.27.143.164,0.15632331371307373,172.27.143.164,0.03400838375091553,0,0.2,0.22375,0,0.2,0.22375,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
12,12.0,0.3598668575286865,70.7,360p,30,JPEG,host,172.27.143.164,0.16850340366363525,172.27.143.164,0.04196584224700928,0,0.2,0.21725000000000003,0,0.2,0.21725000000000003,0,0.004,0.0028881117664457086,0,0.004,0.0028881117664457086,host,172.27.143.164,0.19136345386505127,172.27.143.164,0.032509684562683105,0,0.2,0.22375,0,0.2,0.22375,2,0.008,0.007207354991686116,2,0.008,0.007207354991686116
