n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004936933517456055,1,88217.9070950597,360p,1,JPEG,cloud,114.212.81.11,0.003909422801091121,114.212.81.11,0.0014711343325101416,1.0,0.045020833333333336,1.0,9.242553553622331e-05,cloud,114.212.81.11,0.0010275107163649339,114.212.81.11,0.0028829757983867936,1.0,0.6433541666666667,1.0,0.00024203510626639218
2,50.0,0.004075866479140062,1,88217.9070950597,360p,1,JPEG,cloud,114.212.81.11,0.0037352305192213794,114.212.81.11,0.0014242117221538834,1.0,0.034270833333333334,1.0,9.927973439797441e-05,cloud,114.212.81.11,0.0003406359599186824,114.212.81.11,0.0027012183116032528,1.0,0.6730208333333333,1.0,0.00024474949032889977
3,75.0,0.004124678098238432,1,88217.9070950597,360p,1,JPEG,cloud,114.212.81.11,0.003791139676020696,114.212.81.11,0.002030216730557955,1.0,0.035875,1.0,9.818791511026185e-05,cloud,114.212.81.11,0.0003335384222177359,114.212.81.11,0.0026620534750131457,1.0,0.7802708333333334,1.0,0.0002417014948173689
4,100.0,0.003954199644235465,1,109452.17186234742,360p,1,JPEG,cloud,114.212.81.11,0.0036322336930495044,114.212.81.11,0.0015406150084275464,1.0,0.03525,1.0,9.818791511026185e-05,cloud,114.212.81.11,0.00032196595118596003,114.212.81.11,0.0024393430122962366,1.0,0.7863333333333333,1.0,0.0002417014948173689
5,101.0,0.8512141704559326,1,109452.17186234742,540p,30,JPEG,cloud,114.212.81.11,0.13852882385253906,114.212.81.11,0.03309929370880127,1.0,0.025541666666666667,1.0,0.00014013197274655284,host,192.168.1.7,0.7126853466033936,192.168.1.7,0.08308649063110352,0.05,0.055,1.0,0.007119866580172443
6,102.0,1.0578135251998901,1,81441.30406428284,540p,30,JPEG,cloud,114.212.81.11,0.1350998878479004,114.212.81.11,0.03697335720062256,1.0,0.026208333333333333,1.0,0.0001606945693318061,host,192.168.1.7,0.9227136373519897,192.168.1.7,0.0417248010635376,0.05,0.05333333333333334,1.0,0.007168084625154409
7,103.0,0.8855772018432617,1,85544.55676580261,540p,30,JPEG,cloud,114.212.81.11,0.13115966320037842,114.212.81.11,0.03188300132751465,1.0,0.026187500000000002,1.0,0.0001606945693318061,host,192.168.1.7,0.7544175386428833,192.168.1.7,0.04594862461090088,0.05,0.051833333333333335,1.0,0.007168581718401647
8,104.0,0.6838420629501343,1,85544.55676580261,540p,30,JPEG,cloud,114.212.81.11,0.13183963298797607,114.212.81.11,0.03696334362030029,1.0,0.0260625,1.0,0.0001606945693318061,host,192.168.1.7,0.5520024299621582,192.168.1.7,0.03169584274291992,0.05,0.051333333333333335,1.0,0.007168581718401647
9,105.0,0.7701789140701294,1,94420.38240768091,540p,30,JPEG,cloud,114.212.81.11,0.12596619129180908,114.212.81.11,0.034618258476257324,1.0,0.025604166666666667,1.0,0.0001606945693318061,host,192.168.1.7,0.6442127227783203,192.168.1.7,0.03826546669006348,0.05,0.050499999999999996,1.0,0.007243642798734401
10,106.0,0.7600762844085693,1,94420.38240768091,540p,30,JPEG,cloud,114.212.81.11,0.13030266761779785,114.212.81.11,0.031017661094665527,1.0,0.026375,1.0,0.0001606945693318061,host,192.168.1.7,0.6297736167907715,192.168.1.7,0.034450531005859375,0.05,0.051666666666666666,1.0,0.007243642798734401
