n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004931046412541316,1,68520.82035601429,360p,1,JPEG,cloud,114.212.81.11,0.003975345538212703,114.212.81.11,0.0014593234428992644,1.0,0.044270833333333336,1.0,9.203126746010489e-05,cloud,114.212.81.11,0.0009557008743286133,114.212.81.11,0.002257530505840595,1.0,0.6246041666666666,1.0,0.0002429601198295931
2,50.0,0.00413973514850323,1,68520.82035601429,360p,1,JPEG,cloud,114.212.81.11,0.0037717452416053186,114.212.81.11,0.0014655314959012545,1.0,0.0360625,1.0,9.84457057754162e-05,cloud,114.212.81.11,0.0003679899068979117,114.212.81.11,0.002952172205998347,1.0,0.6669375000000001,1.0,0.00024555319063791043
3,75.0,0.004113609974200909,1,68520.82035601429,360p,1,JPEG,cloud,114.212.81.11,0.003810873398414025,114.212.81.11,0.0017504967175997217,1.0,0.035708333333333335,1.0,9.788463197478613e-05,cloud,114.212.81.11,0.000302736575786884,114.212.81.11,0.0024902362089890702,1.0,0.7838125000000001,1.0,0.00024239904602896302
4,100.0,0.004052464778606708,1,107797.24737593238,360p,1,JPEG,cloud,114.212.81.11,0.0037545240842379057,114.212.81.11,0.0014783235696645886,1.0,0.03197916666666666,1.0,9.788463197478613e-05,cloud,114.212.81.11,0.0002979406943688026,114.212.81.11,0.002374117191021259,1.0,0.7949375,1.0,0.00024253552343992706
5,101.0,0.5551114082336426,1,107797.24737593238,360p,30,JPEG,host,192.168.1.7,0.5513571500778198,192.168.1.7,0.04104423522949219,0.05,0.051333333333333335,1.0,0.0026892744675509955,cloud,114.212.81.11,0.003754258155822754,114.212.81.11,0.036060452461242676,1.0,0.7643749999999999,1.0,0.00024253552343992706
6,102.0,0.38389110565185547,1,107797.24737593238,360p,30,JPEG,host,192.168.1.7,0.38019585609436035,192.168.1.7,0.07895994186401367,0.05,0.057,1.0,0.002942792023641755,cloud,114.212.81.11,0.003695249557495117,114.212.81.11,0.031229853630065918,1.0,0.8097916666666666,1.0,0.0002425506875967009
7,103.0,0.5026066303253174,1,89985.91926713672,360p,30,JPEG,host,192.168.1.7,0.4988945722579956,192.168.1.7,0.044333577156066895,0.05,0.0535,1.0,0.0029442833033834653,cloud,114.212.81.11,0.0037120580673217773,114.212.81.11,0.029074549674987793,1.0,0.8037083333333334,1.0,0.0002425506875967009
8,104.0,0.4230114221572876,1,89985.91926713672,360p,30,JPEG,host,192.168.1.7,0.4189995527267456,192.168.1.7,0.05428206920623779,0.05,0.05566666666666666,1.0,0.0029442833033834653,cloud,114.212.81.11,0.004011869430541992,114.212.81.11,0.029436469078063965,1.0,0.7936875,1.0,0.0002425506875967009
9,105.0,0.4414329528808594,1,99595.91693527343,360p,30,JPEG,host,192.168.1.7,0.4375399351119995,192.168.1.7,0.038806796073913574,0.05,0.051333333333333335,1.0,0.0029442833033834653,cloud,114.212.81.11,0.0038930177688598633,114.212.81.11,0.03053450584411621,1.0,0.792875,1.0,0.0002425506875967009
10,106.0,0.5277502536773682,1,99595.91693527343,360p,30,JPEG,host,192.168.1.7,0.5239874124526978,192.168.1.7,0.07119059562683105,0.05,0.054,1.0,0.0029442833033834653,cloud,114.212.81.11,0.00376284122467041,114.212.81.11,0.02976059913635254,1.0,0.7922291666666667,1.0,0.0002425506875967009
11,107.0,0.44642841815948486,1,99595.91693527343,360p,30,JPEG,host,192.168.1.7,0.4425961971282959,192.168.1.7,0.06785094738006592,0.05,0.050833333333333335,1.0,0.0029442833033834653,cloud,114.212.81.11,0.003832221031188965,114.212.81.11,0.030359745025634766,1.0,0.8058749999999999,1.0,0.0002425506875967009
12,108.0,0.22507143020629883,1,99648.82741002637,360p,30,JPEG,host,192.168.1.7,0.22119081020355225,192.168.1.7,0.03718161582946777,0.1,0.1055,1.0,0.0029442833033834653,cloud,114.212.81.11,0.003880620002746582,114.212.81.11,0.027805328369140625,1.0,0.7948958333333334,1.0,0.0002425506875967009
13,109.0,0.1970195770263672,1,99648.82741002637,360p,30,JPEG,host,192.168.1.7,0.19314849376678467,192.168.1.7,0.03637039661407471,0.1,0.1165,1.0,0.0029442833033834653,cloud,114.212.81.11,0.0038710832595825195,114.212.81.11,0.02985703945159912,1.0,0.6866666666666666,1.0,0.0002425506875967009
14,110.0,0.21351170539855957,1,99648.82741002637,360p,30,JPEG,host,192.168.1.7,0.2091374397277832,192.168.1.7,0.038990139961242676,0.1,0.1035,1.0,0.0029442833033834653,cloud,114.212.81.11,0.004374265670776367,114.212.81.11,0.030636310577392578,1.0,0.7990624999999999,1.0,0.0002425506875967009
