n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004952146456791804,1,100298.01340966455,360p,1,JPEG,cloud,114.212.81.11,0.004030695328345666,114.212.81.11,0.0015907562696016748,1.0,0.0436875,1.0,9.039353852853604e-05,cloud,114.212.81.11,0.0009214511284461388,114.212.81.11,0.002630949020385742,1.0,0.6306875000000001,1.0,0.0002412617342709291
2,50.0,0.004134700848506047,1,100298.01340966455,360p,1,JPEG,cloud,114.212.81.11,0.003813312603877141,114.212.81.11,0.0013865415866558366,1.0,0.03358333333333333,1.0,9.706576750900171e-05,cloud,114.212.81.11,0.00032138824462890625,114.212.81.11,0.0024442305931678186,1.0,0.7385416666666668,1.0,0.00024397611833343671
3,75.0,0.004082569709190955,1,100298.01340966455,360p,1,JPEG,cloud,114.212.81.11,0.0037268308492807243,114.212.81.11,0.001502312146700345,1.0,0.03220833333333333,1.0,9.659567864901434e-05,cloud,114.212.81.11,0.0003557388599102314,114.212.81.11,0.0022887449998121993,1.0,0.7381458333333333,1.0,0.00024118591348706018
4,100.0,0.003965001839857835,1,106416.89151491552,360p,1,JPEG,cloud,114.212.81.11,0.0036756075345552885,114.212.81.11,0.0014557655041034403,1.0,0.03702083333333333,1.0,9.659567864901434e-05,cloud,114.212.81.11,0.0002893943053025466,114.212.81.11,0.002786883941063514,1.0,0.7635833333333334,1.0,0.00024118591348706018
5,101.0,3.4306236505508423,1,77007.5778137273,810p,30,JPEG,host,192.168.1.7,3.426727771759033,192.168.1.7,0.05992698669433594,0.05,0.050166666666666665,1.0,0.00697173279249588,cloud,114.212.81.11,0.003895878791809082,114.212.81.11,0.03228187561035156,1.0,0.7650208333333333,1.0,0.00024118591348706018
6,102.0,3.3975796699523926,1,101506.30063572168,810p,30,JPEG,host,192.168.1.7,3.393355131149292,192.168.1.7,0.0727088451385498,0.05,0.050166666666666665,1.0,0.006994599081868772,cloud,114.212.81.11,0.004224538803100586,114.212.81.11,0.03718292713165283,1.0,0.778625,1.0,0.00024120107764383396
7,103.0,3.3923816680908203,1,92094.15334325109,810p,30,JPEG,host,192.168.1.7,3.38843309879303,192.168.1.7,0.0769352912902832,0.05,0.049999999999999996,1.0,0.006994599081868772,cloud,114.212.81.11,0.003948569297790527,114.212.81.11,0.03650665283203125,1.0,0.7810625,1.0,0.00024120107764383396
8,104.0,3.3622498512268066,1,107459.89674768933,810p,30,JPEG,host,192.168.1.7,3.3583379983901978,192.168.1.7,0.11484992504119873,0.05,0.050333333333333334,1.0,0.006994599081868772,cloud,114.212.81.11,0.003911852836608887,114.212.81.11,0.034001946449279785,1.0,0.7619166666666666,1.0,0.00024120107764383396
9,105.0,3.2433016300201416,1,92592.82880876282,810p,30,JPEG,host,192.168.1.7,3.239630937576294,192.168.1.7,0.11155080795288086,0.05,0.050333333333333334,1.0,0.006994599081868772,cloud,114.212.81.11,0.0036706924438476562,114.212.81.11,0.03201758861541748,1.0,0.7821875,1.0,0.00024120107764383396
10,106.0,3.2344194650650024,1,80974.38648351807,810p,30,JPEG,host,192.168.1.7,3.231466770172119,192.168.1.7,0.07584381103515625,0.05,0.050833333333333335,1.0,0.006994599081868772,cloud,114.212.81.11,0.0029526948928833008,114.212.81.11,0.03214669227600098,1.0,0.8000625,1.0,0.00024120107764383396
11,107.0,1.5124704837799072,1,99798.19404395398,810p,30,JPEG,host,192.168.1.7,1.5077266693115234,192.168.1.7,0.07182586193084717,0.1,0.10066666666666667,1.0,0.006994599081868772,cloud,114.212.81.11,0.004743814468383789,114.212.81.11,0.034738898277282715,1.0,0.6513541666666667,1.0,0.00024120107764383396
12,108.0,1.526948094367981,1,108472.67444887414,810p,30,JPEG,host,192.168.1.7,1.5229034423828125,192.168.1.7,0.07272028923034668,0.1,0.10116666666666667,1.0,0.007000067107588377,cloud,114.212.81.11,0.004044651985168457,114.212.81.11,0.036109328269958496,1.0,0.8128333333333333,1.0,0.00024120107764383396
13,109.0,1.5037972927093506,1,107793.20840279358,810p,30,JPEG,host,192.168.1.7,1.4998265504837036,192.168.1.7,0.07360947132110596,0.1,0.10166666666666667,1.0,0.007000067107588377,cloud,114.212.81.11,0.003970742225646973,114.212.81.11,0.0360407829284668,1.0,0.7760416666666666,1.0,0.00024120107764383396
14,110.0,1.493525743484497,1,106268.89598133594,810p,30,JPEG,host,192.168.1.7,1.4894706010818481,192.168.1.7,0.07251513004302979,0.1,0.10233333333333333,1.0,0.007000067107588377,cloud,114.212.81.11,0.004055142402648926,114.212.81.11,0.03759801387786865,1.0,0.7596249999999999,1.0,0.00024120107764383396
15,111.0,1.545018196105957,1,108444.07394117114,810p,30,JPEG,host,192.168.1.7,1.5412182807922363,192.168.1.7,0.0812215805053711,0.1,0.09899999999999999,1.0,0.007000067107588377,cloud,114.212.81.11,0.003799915313720703,114.212.81.11,0.03237652778625488,1.0,0.7587916666666666,1.0,0.00024120107764383396
16,112.0,1.5102940797805786,1,110653.4382841195,810p,30,JPEG,host,192.168.1.7,1.5068252086639404,192.168.1.7,0.130379319190979,0.1,0.10066666666666667,1.0,0.007000067107588377,cloud,114.212.81.11,0.0034688711166381836,114.212.81.11,0.0328829288482666,1.0,0.7402916666666667,1.0,0.00024120107764383396
