n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.00484311580657959,1,89651.48874413013,360p,1,JPEG,cloud,114.212.81.11,0.0039040033633892354,114.212.81.11,0.0013448366752037634,1.0,0.0430625,1.0,9.209192408720003e-05,cloud,114.212.81.11,0.0009391124431903546,114.212.81.11,0.0024126859811636116,1.0,0.6275208333333333,1.0,0.00024142853999544074
2,50.0,0.003910156396719125,1,89651.48874413013,360p,1,JPEG,cloud,114.212.81.11,0.0035573610892662634,114.212.81.11,0.0015132794013390173,1.0,0.03377083333333333,1.0,9.873382475411813e-05,cloud,114.212.81.11,0.0003527953074528621,114.212.81.11,0.0024677331631000224,1.0,0.7406041666666666,1.0,0.00024414292405794836
3,75.0,0.003935492955721341,1,89651.48874413013,360p,1,JPEG,cloud,114.212.81.11,0.003642449012169471,114.212.81.11,0.0014525468532855697,1.0,0.03516666666666667,1.0,9.81272584831667e-05,cloud,114.212.81.11,0.00029304394355187047,114.212.81.11,0.002354135880103478,1.0,0.7828750000000001,1.0,0.0002415953457199524
4,76.0,1.4860762357711792,1,92780.57702023425,540p,30,JPEG,host,192.168.1.7,1.482478141784668,192.168.1.7,0.032353758811950684,0.05,0.051166666666666666,1.0,0.004213859456826209,cloud,114.212.81.11,0.0035980939865112305,114.212.81.11,0.036199212074279785,1.0,0.7991666666666667,1.0,0.0002415953457199524
5,77.0,1.4850488901138306,1,104383.94871358886,540p,30,JPEG,host,192.168.1.7,1.4813015460968018,192.168.1.7,0.09271562099456787,0.05,0.052333333333333336,1.0,0.004927685359858229,cloud,114.212.81.11,0.0037473440170288086,114.212.81.11,0.03218948841094971,1.0,0.7935,1.0,0.0002415953457199524
6,78.0,1.464927315711975,1,84923.97476341602,540p,30,JPEG,host,192.168.1.7,1.4612555503845215,192.168.1.7,0.05476343631744385,0.05,0.050833333333333335,1.0,0.004927685359858229,cloud,114.212.81.11,0.0036717653274536133,114.212.81.11,0.04074549674987793,1.0,0.7849375,1.0,0.00024161050987672617
7,79.0,1.4464328289031982,1,101098.90854248352,540p,30,JPEG,host,192.168.1.7,1.442647099494934,192.168.1.7,0.05405008792877197,0.05,0.050833333333333335,1.0,0.004927685359858229,cloud,114.212.81.11,0.00378572940826416,114.212.81.11,0.036437034606933594,1.0,0.7575,1.0,0.00024161050987672617
8,80.0,1.4210487604141235,1,100605.651752297,540p,30,JPEG,host,192.168.1.7,1.4172075986862183,192.168.1.7,0.05601310729980469,0.05,0.051666666666666666,1.0,0.004927685359858229,cloud,114.212.81.11,0.0038411617279052734,114.212.81.11,0.03584277629852295,1.0,0.8009375,1.0,0.00024161050987672617
9,81.0,1.3191453218460083,1,93538.1871837743,540p,30,JPEG,host,192.168.1.7,1.3147615194320679,192.168.1.7,0.0937798023223877,0.05,0.051333333333333335,1.0,0.004927685359858229,cloud,114.212.81.11,0.00438380241394043,114.212.81.11,0.030729055404663086,1.0,0.7505833333333333,1.0,0.00024161050987672617
10,82.0,0.6665749549865723,1,93538.1871837743,540p,30,JPEG,host,192.168.1.7,0.6632275581359863,192.168.1.7,0.05863749980926514,0.1,0.103,1.0,0.004927685359858229,cloud,114.212.81.11,0.0033473968505859375,114.212.81.11,0.0331798791885376,1.0,0.7695833333333333,1.0,0.00024161050987672617
