n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004919363902165339,1,90462.31180342224,360p,1,JPEG,cloud,114.212.81.11,0.003995739496671236,114.212.81.11,0.00157613937671368,1.0,0.04604166666666667,1.0,9.183413342204566e-05,cloud,114.212.81.11,0.0009236244054941031,114.212.81.11,0.0022970346304086535,1.0,0.5964583333333333,1.0,0.00024127689842770288
2,50.0,0.004229820691622221,1,90462.31180342224,360p,1,JPEG,cloud,114.212.81.11,0.003828910680917593,114.212.81.11,0.002008557319641113,1.0,0.03345833333333333,1.0,9.861251149992785e-05,cloud,114.212.81.11,0.0004009100107046274,114.212.81.11,0.00301818664257343,1.0,0.7069791666666667,1.0,0.0002441732523714959
3,75.0,0.003907854740436261,1,90462.31180342224,360p,1,JPEG,cloud,114.212.81.11,0.0035845774870652417,114.212.81.11,0.001531555102421687,1.0,0.0335,1.0,9.785430366123856e-05,cloud,114.212.81.11,0.0003232772533710186,114.212.81.11,0.002483468789320726,1.0,0.8322083333333333,1.0,0.00024171665897414267
4,100.0,0.003863160426800068,1,101716.51310342859,360p,1,JPEG,cloud,114.212.81.11,0.0035759669083815357,114.212.81.11,0.001324295997619629,1.0,0.0380625,1.0,9.785430366123856e-05,cloud,114.212.81.11,0.00028719351841853216,114.212.81.11,0.002502899903517503,1.0,0.769875,1.0,0.00024171665897414267
5,101.0,0.8967626094818115,1,101716.51310342859,480p,30,JPEG,host,192.168.1.7,0.8929551839828491,192.168.1.7,0.04078221321105957,0.05,0.050333333333333334,1.0,0.0035149463512112924,cloud,114.212.81.11,0.0038074254989624023,114.212.81.11,0.032241225242614746,1.0,0.7842708333333334,1.0,0.00024171665897414267
6,102.0,0.8370509147644043,1,107710.24154276832,480p,30,JPEG,host,192.168.1.7,0.833126425743103,192.168.1.7,0.04463756084442139,0.05,0.052,1.0,0.003948411662801766,cloud,114.212.81.11,0.0039244890213012695,114.212.81.11,0.03310239315032959,1.0,0.8119791666666667,1.0,0.00024173182313091645
7,103.0,0.8099011182785034,1,107710.24154276832,480p,30,JPEG,host,192.168.1.7,0.8060991764068604,192.168.1.7,0.06640970706939697,0.05,0.050666666666666665,1.0,0.003948411662801766,cloud,114.212.81.11,0.0038019418716430664,114.212.81.11,0.033391714096069336,1.0,0.8406458333333333,1.0,0.00024173182313091645
8,104.0,0.8664822578430176,1,87451.76797519105,480p,30,JPEG,host,192.168.1.7,0.8626788854598999,192.168.1.7,0.04437541961669922,0.05,0.051166666666666666,1.0,0.003948411662801766,cloud,114.212.81.11,0.0038033723831176758,114.212.81.11,0.029860377311706543,1.0,0.8132291666666666,1.0,0.00024173182313091645
9,105.0,0.766914963722229,1,91609.34558285901,480p,30,JPEG,host,192.168.1.7,0.7628029584884644,192.168.1.7,0.04836153984069824,0.05,0.051333333333333335,1.0,0.003948411662801766,cloud,114.212.81.11,0.0041120052337646484,114.212.81.11,0.03157985210418701,1.0,0.7996875,1.0,0.00024173182313091645
10,106.0,0.8744144439697266,1,91609.34558285901,480p,30,JPEG,host,192.168.1.7,0.8705843687057495,192.168.1.7,0.046973586082458496,0.05,0.05266666666666667,1.0,0.003948411662801766,cloud,114.212.81.11,0.0038300752639770508,114.212.81.11,0.03981423377990723,1.0,0.8042083333333333,1.0,0.00024173182313091645
11,107.0,0.8460248708724976,1,100039.20330604566,480p,30,JPEG,host,192.168.1.7,0.8425179719924927,192.168.1.7,0.04611563682556152,0.05,0.0515,1.0,0.003948411662801766,cloud,114.212.81.11,0.003506898880004883,114.212.81.11,0.03266727924346924,1.0,0.7908749999999999,1.0,0.00024173182313091645
12,108.0,0.3726789951324463,1,100039.20330604566,480p,30,JPEG,host,192.168.1.7,0.3688352108001709,192.168.1.7,0.06515884399414062,0.1,0.10616666666666667,1.0,0.003948411662801766,cloud,114.212.81.11,0.0038437843322753906,114.212.81.11,0.0322420597076416,1.0,0.8026041666666667,1.0,0.00024173182313091645
13,109.0,0.3785998821258545,1,100039.20330604566,480p,30,JPEG,host,192.168.1.7,0.3749392032623291,192.168.1.7,0.04508340358734131,0.1,0.1045,1.0,0.003948411662801766,cloud,114.212.81.11,0.0036606788635253906,114.212.81.11,0.03290903568267822,1.0,0.75725,1.0,0.00024173182313091645
14,110.0,0.3843860626220703,1,103491.3605073877,480p,30,JPEG,host,192.168.1.7,0.38043999671936035,192.168.1.7,0.047035932540893555,0.1,0.10516666666666667,1.0,0.003948411662801766,cloud,114.212.81.11,0.003946065902709961,114.212.81.11,0.031533002853393555,1.0,0.781,1.0,0.00024173182313091645
15,111.0,0.3801906108856201,1,103491.3605073877,480p,30,JPEG,host,192.168.1.7,0.37609899044036865,192.168.1.7,0.04256737232208252,0.1,0.10416666666666667,1.0,0.003948411662801766,cloud,114.212.81.11,0.004091620445251465,114.212.81.11,0.03163790702819824,1.0,0.77875,1.0,0.00024173182313091645
16,112.0,0.3787825107574463,1,103491.3605073877,480p,30,JPEG,host,192.168.1.7,0.37465739250183105,192.168.1.7,0.05422329902648926,0.1,0.1045,1.0,0.003948411662801766,cloud,114.212.81.11,0.004125118255615234,114.212.81.11,0.03131067752838135,1.0,0.797125,1.0,0.00024173182313091645
