n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004889011383056641,1,75818.58048200232,360p,1,JPEG,cloud,114.212.81.11,0.003863839002755972,114.212.81.11,0.0017298276607806864,1.0,0.043500000000000004,1.0,9.324440000200773e-05,cloud,114.212.81.11,0.0010251723803006685,114.212.81.11,0.002649362270648663,1.0,0.6446875,1.0,0.00024206543457993974
2,50.0,0.0040075320463914136,1,75818.58048200232,360p,1,JPEG,cloud,114.212.81.11,0.0036669052564180815,114.212.81.11,0.0017955578290499174,1.0,0.03710416666666667,1.0,0.00010026540458827047,cloud,114.212.81.11,0.0003406267899733323,114.212.81.11,0.002554004008953388,1.0,0.717625,1.0,0.0002446585053882571
3,75.0,0.004056673783522386,1,75818.58048200232,360p,1,JPEG,cloud,114.212.81.11,0.003719357343820425,114.212.81.11,0.002090206513038048,1.0,0.0344375,1.0,9.952236090635497e-05,cloud,114.212.81.11,0.00033731643970196065,114.212.81.11,0.0025953971422635596,1.0,0.7497708333333334,1.0,0.0002418531363851067
4,100.0,0.0041191302813016455,1,86926.65576949829,360p,1,JPEG,cloud,114.212.81.11,0.0037622635181133565,114.212.81.11,0.001508905337407039,1.0,0.036166666666666666,1.0,9.952236090635497e-05,cloud,114.212.81.11,0.0003568667631882888,114.212.81.11,0.0025281997827383187,1.0,0.7543541666666668,1.0,0.0002418531363851067
5,101.0,0.6444553136825562,1,86926.65576949829,630p,30,JPEG,cloud,114.212.81.11,0.17555904388427734,114.212.81.11,0.03967916965484619,1.0,0.0243125,1.0,0.00016615366577036892,host,192.168.1.7,0.4688962697982788,192.168.1.7,0.07381045818328857,0.05,0.05683333333333334,1.0,0.007122849139655862
6,102.0,0.7389060258865356,1,103637.22410152954,630p,30,JPEG,cloud,114.212.81.11,0.17802441120147705,114.212.81.11,0.04591929912567139,1.0,0.0245625,1.0,0.0001938889085096228,host,192.168.1.7,0.5608816146850586,192.168.1.7,0.08578252792358398,0.05,0.057999999999999996,1.0,0.007172061371132304
7,103.0,0.9118958711624146,1,103637.22410152954,630p,30,JPEG,cloud,114.212.81.11,0.16592192649841309,114.212.81.11,0.045261383056640625,1.0,0.025104166666666667,1.0,0.0001938889085096228,host,192.168.1.7,0.7459739446640015,192.168.1.7,0.036023497581481934,0.05,0.050333333333333334,1.0,0.007247619544712295
8,104.0,1.0296003818511963,1,100042.38286369946,630p,30,JPEG,cloud,114.212.81.11,0.16907930374145508,114.212.81.11,0.04314076900482178,1.0,0.024624999999999998,1.0,0.00019441965399670535,host,192.168.1.7,0.8605210781097412,192.168.1.7,0.03987908363342285,0.05,0.05333333333333334,1.0,0.007247619544712295
9,105.0,0.7512993812561035,1,85796.13760350647,630p,30,JPEG,cloud,114.212.81.11,0.1716235876083374,114.212.81.11,0.046964287757873535,1.0,0.024874999999999998,1.0,0.00019441965399670535,host,192.168.1.7,0.5796757936477661,192.168.1.7,0.035598039627075195,0.05,0.056,1.0,0.007247619544712295
10,106.0,0.9134944677352905,1,85796.13760350647,630p,30,JPEG,cloud,114.212.81.11,0.16572976112365723,114.212.81.11,0.04632580280303955,1.0,0.025770833333333337,1.0,0.00019441965399670535,host,192.168.1.7,0.7477647066116333,192.168.1.7,0.032989501953125,0.05,0.051333333333333335,1.0,0.007247619544712295
11,107.0,0.7138267755508423,1,97488.71463903919,630p,30,JPEG,cloud,114.212.81.11,0.16527831554412842,114.212.81.11,0.041651010513305664,1.0,0.025208333333333333,1.0,0.00019441965399670535,host,192.168.1.7,0.5485484600067139,192.168.1.7,0.05454695224761963,0.05,0.04699999999999999,1.0,0.007247619544712295
