n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.00514982296870305,1,79312.90478648768,360p,1,JPEG,cloud,114.212.81.11,0.0040747294059166545,114.212.81.11,0.001541532002962552,1.0,0.04516666666666667,1.0,9.183413342204566e-05,cloud,114.212.81.11,0.0010750935627863957,114.212.81.11,0.002580064993638259,1.0,0.5255,1.0,0.00024132239089802427
2,50.0,0.004392550541804387,1,79312.90478648768,360p,1,JPEG,cloud,114.212.81.11,0.004048530872051532,114.212.81.11,0.0018447729257436898,1.0,0.03360416666666667,1.0,9.850636240251134e-05,cloud,114.212.81.11,0.00034401966975285456,114.212.81.11,0.0024004441041212818,1.0,0.7122916666666667,1.0,0.00024403677496053186
3,75.0,0.003981315172635592,1,79312.90478648768,360p,1,JPEG,cloud,114.212.81.11,0.0036517931864811825,114.212.81.11,0.0015961390275221607,1.0,0.0350625,1.0,9.799078107220263e-05,cloud,114.212.81.11,0.00032952198615440953,114.212.81.11,0.002524412595308744,1.0,0.6956041666666667,1.0,0.0002409736152922272
4,100.0,0.00404809071467473,1,89652.7262074508,360p,1,JPEG,cloud,114.212.81.11,0.003759145736694336,114.212.81.11,0.0014841006352351261,1.0,0.036208333333333335,1.0,9.799078107220263e-05,cloud,114.212.81.11,0.0002889449779803936,114.212.81.11,0.0025155727679912862,1.0,0.7908749999999999,1.0,0.0002409736152922272
5,101.0,0.9493181705474854,1,89652.7262074508,810p,30,JPEG,cloud,114.212.81.11,0.27775096893310547,114.212.81.11,0.059426069259643555,1.0,0.023249999999999996,1.0,0.00022497542989588338,host,192.168.1.7,0.6715672016143799,192.168.1.7,0.03520011901855469,0.05,0.05333333333333334,1.0,0.007164604972423752
6,102.0,1.0853582620620728,1,101932.43978087048,810p,30,JPEG,cloud,114.212.81.11,0.2669264078140259,114.212.81.11,0.05535900592803955,1.0,0.02341666666666667,1.0,0.0002669801441592695,host,192.168.1.7,0.8184318542480469,192.168.1.7,0.031786322593688965,0.05,0.052,1.0,0.007213320110652957
7,103.0,0.9643373489379883,1,91288.09459867932,810p,30,JPEG,cloud,114.212.81.11,0.26643335819244385,114.212.81.11,0.05835843086242676,1.0,0.02345833333333333,1.0,0.0002669801441592695,host,192.168.1.7,0.6979039907455444,192.168.1.7,0.03928816318511963,0.05,0.050166666666666665,1.0,0.007213817203900194
8,104.0,0.8406531810760498,1,91288.09459867932,810p,30,JPEG,cloud,114.212.81.11,0.2706087827682495,114.212.81.11,0.05283761024475098,1.0,0.023479166666666666,1.0,0.00022458116181976493,host,192.168.1.7,0.5700443983078003,192.168.1.7,0.033336758613586426,0.05,0.054,1.0,0.007213817203900194
9,105.0,1.1821283102035522,1,100926.4464130127,810p,30,JPEG,cloud,114.212.81.11,0.2688291072845459,114.212.81.11,0.06319630146026611,1.0,0.023249999999999996,1.0,0.00022458116181976493,host,192.168.1.7,0.9132992029190063,192.168.1.7,0.036150455474853516,0.05,0.052833333333333336,1.0,0.007213817203900194
10,106.0,0.7615898847579956,1,102341.13731280627,810p,30,JPEG,cloud,114.212.81.11,0.2683373689651489,114.212.81.11,0.05921018123626709,1.0,0.022895833333333334,1.0,0.0002669801441592695,host,192.168.1.7,0.4932525157928467,192.168.1.7,0.08048689365386963,0.05,0.054,1.0,0.007288878284232947
11,107.0,0.5115311145782471,1,102341.13731280627,810p,30,JPEG,cloud,114.212.81.11,0.2676889896392822,114.212.81.11,0.05273914337158203,1.0,0.023729166666666666,1.0,0.0002669801441592695,host,192.168.1.7,0.24384212493896484,192.168.1.7,0.03341948986053467,0.1,0.11950000000000001,1.0,0.007288878284232947
12,108.0,0.520318865776062,1,102341.13731280627,810p,30,JPEG,cloud,114.212.81.11,0.2757296562194824,114.212.81.11,0.06152784824371338,1.0,0.02341666666666667,1.0,0.00022458116181976493,host,192.168.1.7,0.2445892095565796,192.168.1.7,0.03892242908477783,0.1,0.1055,1.0,0.007288878284232947
13,109.0,0.6055096387863159,1,78714.7923242821,810p,30,JPEG,cloud,114.212.81.11,0.2574368715286255,114.212.81.11,0.053263187408447266,1.0,0.023874999999999997,1.0,0.00022458116181976493,host,192.168.1.7,0.34807276725769043,192.168.1.7,0.030957937240600586,0.1,0.10766666666666665,1.0,0.007288878284232947
14,110.0,0.51854407787323,1,78714.7923242821,810p,30,JPEG,cloud,114.212.81.11,0.29480886459350586,114.212.81.11,0.06193864345550537,1.0,0.023666666666666666,1.0,0.0002669801441592695,host,192.168.1.7,0.22373521327972412,192.168.1.7,0.030309081077575684,0.1,0.108,1.0,0.007288878284232947
15,111.0,0.5758200883865356,1,90747.81401923792,810p,30,JPEG,cloud,114.212.81.11,0.2740490436553955,114.212.81.11,0.055193185806274414,1.0,0.0231875,1.0,0.0002669801441592695,host,192.168.1.7,0.30177104473114014,192.168.1.7,0.03208780288696289,0.1,0.10216666666666667,1.0,0.007289375377480185
16,112.0,0.49367737770080566,1,90747.81401923792,810p,30,JPEG,cloud,114.212.81.11,0.26844704151153564,114.212.81.11,0.05637645721435547,1.0,0.023270833333333334,1.0,0.00022458116181976493,host,192.168.1.7,0.22523033618927002,192.168.1.7,0.031198859214782715,0.1,0.1295,1.0,0.007289375377480185
17,113.0,0.5397592782974243,1,78401.08037878161,810p,30,JPEG,cloud,114.212.81.11,0.2734391689300537,114.212.81.11,0.06205606460571289,1.0,0.023229166666666665,1.0,0.00022458116181976493,host,192.168.1.7,0.2663201093673706,192.168.1.7,0.04087483882904053,0.1,0.1125,1.0,0.007289375377480185
18,114.0,0.43798530101776123,1,78401.08037878161,810p,30,JPEG,cloud,114.212.81.11,0.2779964208602905,114.212.81.11,0.05546295642852783,1.0,0.023604166666666666,1.0,0.0002669801441592695,host,192.168.1.7,0.1599888801574707,192.168.1.7,0.030140280723571777,0.15,0.1718333333333333,1.0,0.007289375377480185
19,115.0,0.42121660709381104,1,103756.51854544715,810p,30,JPEG,cloud,114.212.81.11,0.2622596025466919,114.212.81.11,0.04958927631378174,1.0,0.0234375,1.0,0.0002669801441592695,host,192.168.1.7,0.15895700454711914,192.168.1.7,0.031834959983825684,0.15,0.16766666666666666,1.0,0.007289375377480185
20,116.0,0.39928555488586426,1,103756.51854544715,810p,30,JPEG,cloud,114.212.81.11,0.277673602104187,114.212.81.11,0.05885803699493408,1.0,0.023249999999999996,1.0,0.00022458116181976493,host,192.168.1.7,0.12161195278167725,192.168.1.7,0.031459808349609375,0.15,0.21233333333333335,1.0,0.007289375377480185
21,117.0,0.42537593841552734,1,103756.51854544715,810p,30,JPEG,cloud,114.212.81.11,0.27406036853790283,114.212.81.11,0.05498147010803223,1.0,0.0231875,1.0,0.00022458116181976493,host,192.168.1.7,0.1513155698776245,192.168.1.7,0.03288829326629639,0.15,0.18166666666666667,1.0,0.007289375377480185
22,118.0,0.39659929275512695,1,95026.10128176502,810p,30,JPEG,cloud,114.212.81.11,0.24206960201263428,114.212.81.11,0.05061149597167969,1.0,0.023666666666666666,1.0,0.0002669801441592695,host,192.168.1.7,0.15452969074249268,192.168.1.7,0.04841446876525879,0.15,0.16166666666666665,1.0,0.007289375377480185
23,119.0,0.36809325218200684,1,95026.10128176502,810p,30,JPEG,cloud,114.212.81.11,0.24003887176513672,114.212.81.11,0.04628336429595947,1.0,0.024291666666666666,1.0,0.0002669953083160433,host,192.168.1.7,0.12805438041687012,192.168.1.7,0.032720088958740234,0.15,0.2081666666666667,1.0,0.007289375377480185
24,120.0,0.43941354751586914,1,108603.10695063708,810p,30,JPEG,cloud,114.212.81.11,0.24737286567687988,114.212.81.11,0.06209886074066162,1.0,0.023583333333333335,1.0,0.0002245963259765387,host,192.168.1.7,0.19204068183898926,192.168.1.7,0.038790225982666016,0.15,0.1431666666666667,1.0,0.007289375377480185
25,121.0,0.372464656829834,1,108603.10695063708,810p,30,JPEG,cloud,114.212.81.11,0.26511168479919434,114.212.81.11,0.05410778522491455,1.0,0.0235625,1.0,0.0002245963259765387,host,192.168.1.7,0.10735297203063965,192.168.1.7,0.03136909008026123,0.2,0.23266666666666666,1.0,0.007289375377480185
26,122.0,0.3410201072692871,1,108603.10695063708,810p,30,JPEG,cloud,114.212.81.11,0.24710583686828613,114.212.81.11,0.060363173484802246,1.0,0.023604166666666666,1.0,0.0002669953083160433,host,192.168.1.7,0.09391427040100098,192.168.1.7,0.03414559364318848,0.2,0.2925,1.0,0.007289375377480185
27,123.0,0.35077881813049316,1,104000.03748949768,810p,30,JPEG,cloud,114.212.81.11,0.24724102020263672,114.212.81.11,0.055570363998413086,1.0,0.023583333333333335,1.0,0.0002669953083160433,host,192.168.1.7,0.10353779792785645,192.168.1.7,0.030890941619873047,0.2,0.24133333333333337,1.0,0.007289375377480185
28,124.0,0.35919880867004395,1,104000.03748949768,810p,30,JPEG,cloud,114.212.81.11,0.24764180183410645,114.212.81.11,0.04881441593170166,1.0,0.023979166666666666,1.0,0.0002245963259765387,host,192.168.1.7,0.1115570068359375,192.168.1.7,0.034654855728149414,0.2,0.23883333333333334,1.0,0.007309259107369656
29,125.0,0.38699769973754883,1,104000.03748949768,810p,30,JPEG,cloud,114.212.81.11,0.29834747314453125,114.212.81.11,0.061316490173339844,1.0,0.023395833333333334,1.0,0.0002245963259765387,host,192.168.1.7,0.08865022659301758,192.168.1.7,0.03144514560699463,0.2,0.2816666666666667,1.0,0.007309259107369656
30,126.0,0.3730647563934326,1,94127.38648778333,810p,30,JPEG,cloud,114.212.81.11,0.2693976163864136,114.212.81.11,0.05750918388366699,1.0,0.023583333333333335,1.0,0.0002669953083160433,host,192.168.1.7,0.10366714000701904,192.168.1.7,0.0321427583694458,0.2,0.25699999999999995,1.0,0.007309259107369656
31,127.0,0.31468093395233154,1,94127.38648778333,810p,30,JPEG,cloud,114.212.81.11,0.26046502590179443,114.212.81.11,0.048771023750305176,1.0,0.023583333333333335,1.0,0.0002669953083160433,host,192.168.1.7,0.05421590805053711,192.168.1.7,0.05666148662567139,0.25,0.46049999999999996,1.0,0.007309259107369656
32,128.0,0.37325429916381836,1,94127.38648778333,810p,30,JPEG,cloud,114.212.81.11,0.2807903289794922,114.212.81.11,0.05759608745574951,1.0,0.023000000000000003,1.0,0.0002245963259765387,host,192.168.1.7,0.09246397018432617,192.168.1.7,0.035143136978149414,0.25,0.306,1.0,0.007309259107369656
33,129.0,0.3053305149078369,1,91730.12627523474,810p,30,JPEG,cloud,114.212.81.11,0.24132418632507324,114.212.81.11,0.054987430572509766,1.0,0.023729166666666666,1.0,0.0002245963259765387,host,192.168.1.7,0.06400632858276367,192.168.1.7,0.06229233741760254,0.25,0.3901666666666666,1.0,0.007309259107369656
34,130.0,0.37221837043762207,1,91730.12627523474,810p,30,JPEG,cloud,114.212.81.11,0.2661457061767578,114.212.81.11,0.05730116367340088,1.0,0.023874999999999997,1.0,0.0002669953083160433,host,192.168.1.7,0.10607266426086426,192.168.1.7,0.032966017723083496,0.25,0.28250000000000003,1.0,0.007309259107369656
35,131.0,0.3723803758621216,1,91730.12627523474,810p,30,JPEG,cloud,114.212.81.11,0.2767014503479004,114.212.81.11,0.051839351654052734,1.0,0.023333333333333334,1.0,0.0002669953083160433,host,192.168.1.7,0.09567892551422119,192.168.1.7,0.03408241271972656,0.25,0.2871666666666667,1.0,0.007309259107369656
36,132.0,0.3375321626663208,1,86317.35078036218,810p,30,JPEG,cloud,114.212.81.11,0.26627469062805176,114.212.81.11,0.052838683128356934,1.0,0.023854166666666666,1.0,0.0002245963259765387,host,192.168.1.7,0.07125747203826904,192.168.1.7,0.03250861167907715,0.25,0.3621666666666667,1.0,0.007309259107369656
37,133.0,0.38368654251098633,1,86317.35078036218,810p,30,JPEG,cloud,114.212.81.11,0.2770799398422241,114.212.81.11,0.05779135227203369,1.0,0.0233125,1.0,0.0002245963259765387,host,192.168.1.7,0.10660660266876221,192.168.1.7,0.03200829029083252,0.25,0.25733333333333336,1.0,0.007309259107369656
38,134.0,0.36584579944610596,1,89513.74820313598,810p,30,JPEG,cloud,114.212.81.11,0.2885652780532837,114.212.81.11,0.05391979217529297,1.0,0.02345833333333333,1.0,0.0002245963259765387,host,192.168.1.7,0.07728052139282227,192.168.1.7,0.03295719623565674,0.25,0.323,1.0,0.007309259107369656
39,135.0,0.34335505962371826,1,89513.74820313598,810p,30,JPEG,cloud,114.212.81.11,0.2733473777770996,114.212.81.11,0.05570352077484131,1.0,0.023249999999999996,1.0,0.0002245963259765387,host,192.168.1.7,0.07000768184661865,192.168.1.7,0.036429643630981445,0.3,0.3685,1.0,0.007309259107369656
40,136.0,0.3639751672744751,1,89513.74820313598,810p,30,JPEG,cloud,114.212.81.11,0.2857084274291992,114.212.81.11,0.05833864212036133,1.0,0.022604166666666665,1.0,0.0002669953083160433,host,192.168.1.7,0.07826673984527588,192.168.1.7,0.03221118450164795,0.3,0.3403333333333333,1.0,0.007309259107369656
41,137.0,0.3515671491622925,1,97734.83319381738,810p,30,JPEG,cloud,114.212.81.11,0.2769937515258789,114.212.81.11,0.05104327201843262,1.0,0.0233125,1.0,0.0002669953083160433,host,192.168.1.7,0.07457339763641357,192.168.1.7,0.03876078128814697,0.3,0.357,1.0,0.007309259107369656
