n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.005819302338820237,1,82162.7094117467,360p,1,JPEG,cloud,114.212.81.11,0.004851478796738844,114.212.81.11,0.001539853902963492,1.0,0.03960416666666667,1.0,9.184929757881946e-05,cloud,114.212.81.11,0.0009678235420813927,114.212.81.11,0.002603521713843712,1.0,0.5922291666666667,1.0,0.00024095845113545342
2,50.0,0.004037866225609412,1,82162.7094117467,360p,1,JPEG,cloud,114.212.81.11,0.0036959373033963717,114.212.81.11,0.0014270177254310022,1.0,0.034645833333333334,1.0,9.853669071605893e-05,cloud,114.212.81.11,0.0003419289222130409,114.212.81.11,0.0024530612505399263,1.0,0.7168958333333334,1.0,0.00024397611833343671
3,75.0,0.00408327579498291,1,82162.7094117467,360p,1,JPEG,cloud,114.212.81.11,0.0037935788814838114,114.212.81.11,0.001363754272460938,1.0,0.035875,1.0,9.79149602883337e-05,cloud,114.212.81.11,0.00028969691349909856,114.212.81.11,0.002277200038616474,1.0,0.7926875,1.0,0.00024123140595738154
4,100.0,0.00402528506058913,1,92386.59438019055,360p,1,JPEG,cloud,114.212.81.11,0.003701952787546011,114.212.81.11,0.0014174626423762399,1.0,0.034604166666666665,1.0,9.79149602883337e-05,cloud,114.212.81.11,0.000323332273043119,114.212.81.11,0.0025784969329833984,1.0,0.7604166666666666,1.0,0.00024123140595738154
5,101.0,1.8717015981674194,1,102475.3375012201,630p,30,JPEG,host,192.168.1.7,1.8676713705062866,192.168.1.7,0.07791125774383545,0.05,0.051333333333333335,1.0,0.005010202838899535,cloud,114.212.81.11,0.0040302276611328125,114.212.81.11,0.03226327896118164,1.0,0.7631666666666667,1.0,0.00024123140595738154
6,102.0,1.9408988952636719,1,106838.49632831225,630p,30,JPEG,host,192.168.1.7,1.936765193939209,192.168.1.7,0.06384289264678955,0.05,0.050833333333333335,1.0,0.005954182915402186,cloud,114.212.81.11,0.004133701324462891,114.212.81.11,0.031875014305114746,1.0,0.7698125,1.0,0.00024124657011415532
7,103.0,1.7705378532409668,1,98332.87886384618,630p,30,JPEG,host,192.168.1.7,1.766436219215393,192.168.1.7,0.06953024864196777,0.05,0.0515,1.0,0.005954182915402186,cloud,114.212.81.11,0.0041016340255737305,114.212.81.11,0.03599214553833008,1.0,0.7505000000000001,1.0,0.00024124657011415532
8,104.0,1.920727252960205,1,110807.60483782568,630p,30,JPEG,host,192.168.1.7,1.9166420698165894,192.168.1.7,0.06303918361663818,0.05,0.051333333333333335,1.0,0.005965616060088632,cloud,114.212.81.11,0.004085183143615723,114.212.81.11,0.035474419593811035,1.0,0.7538958333333333,1.0,0.00024124657011415532
9,105.0,1.8434513807296753,1,103080.11885926551,630p,30,JPEG,host,192.168.1.7,1.8393144607543945,192.168.1.7,0.07263290882110596,0.05,0.050666666666666665,1.0,0.005965616060088632,cloud,114.212.81.11,0.004136919975280762,114.212.81.11,0.03359949588775635,1.0,0.7685000000000001,1.0,0.00024124657011415532
10,106.0,1.9305872917175293,1,103823.54053427014,630p,30,JPEG,host,192.168.1.7,1.926694631576538,192.168.1.7,0.09377777576446533,0.05,0.0515,1.0,0.005965616060088632,cloud,114.212.81.11,0.003892660140991211,114.212.81.11,0.03305959701538086,1.0,0.7635000000000001,1.0,0.00024124657011415532
11,107.0,0.8771711587905884,1,91060.39842690283,630p,30,JPEG,host,192.168.1.7,0.8732842206954956,192.168.1.7,0.1577768325805664,0.1,0.10216666666666667,1.0,0.005965616060088632,cloud,114.212.81.11,0.0038869380950927734,114.212.81.11,0.03583109378814697,1.0,0.8210208333333333,1.0,0.00024124657011415532
12,108.0,0.9016093015670776,1,91060.39842690283,630p,30,JPEG,host,192.168.1.7,0.8976461887359619,192.168.1.7,0.1453303098678589,0.1,0.09933333333333333,1.0,0.005965616060088632,cloud,114.212.81.11,0.003963112831115723,114.212.81.11,0.034696221351623535,1.0,0.750625,1.0,0.00024124657011415532
13,109.0,0.8733787536621094,1,107648.5739850149,630p,30,JPEG,host,192.168.1.7,0.8686925172805786,192.168.1.7,0.07147216796875,0.1,0.10166666666666667,1.0,0.005965616060088632,cloud,114.212.81.11,0.004686236381530762,114.212.81.11,0.033199191093444824,1.0,0.7244999999999999,1.0,0.00024124657011415532
14,110.0,0.8788847923278809,1,94618.19932329627,630p,30,JPEG,host,192.168.1.7,0.8754972219467163,192.168.1.7,0.05738270282745361,0.1,0.10183333333333333,1.0,0.005965616060088632,cloud,114.212.81.11,0.0033875703811645508,114.212.81.11,0.03362846374511719,1.0,0.7254583333333332,1.0,0.00024124657011415532
15,111.0,0.9129714965820312,1,94618.19932329627,630p,30,JPEG,host,192.168.1.7,0.9087018966674805,192.168.1.7,0.05830717086791992,0.1,0.09816666666666667,1.0,0.005965616060088632,cloud,114.212.81.11,0.004269599914550781,114.212.81.11,0.034664273262023926,1.0,0.7457083333333334,1.0,0.00024124657011415532
