n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.006695004609914926,1,92968.37344849463,360p,1,JPEG,cloud,114.212.81.11,0.005687731962937575,114.212.81.11,0.0013372623003446143,1.0,0.032375,1.0,9.165216354076024e-05,cloud,114.212.81.11,0.0010072726469773513,114.212.81.11,0.002347524349506085,1.0,0.5931875000000001,1.0,0.0002403215565509544
2,50.0,0.0041228532791137695,1,92968.37344849463,360p,1,JPEG,cloud,114.212.81.11,0.0037754223896906925,114.212.81.11,0.0013880362877478963,1.0,0.03391666666666667,1.0,9.827890005090456e-05,cloud,114.212.81.11,0.00034743088942307694,114.212.81.11,0.002351265687208909,1.0,0.7274166666666666,1.0,0.00024309659724055716
3,75.0,0.004079103469848633,1,92968.37344849463,360p,1,JPEG,cloud,114.212.81.11,0.0037782008831317607,114.212.81.11,0.0016017510340763977,1.0,0.038125,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.000300902586716872,114.212.81.11,0.0023535123238196736,1.0,0.7592708333333333,1.0,0.0002404580339619185
4,100.0,0.004053381773141714,1,100762.28672299963,360p,1,JPEG,cloud,114.212.81.11,0.0037564772825974682,114.212.81.11,0.0012749250118549056,1.0,0.034083333333333334,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.0002969044905442458,114.212.81.11,0.002295851707458496,1.0,0.7730416666666667,1.0,0.00024047319811869227
5,101.0,0.05334639549255371,1,100762.28672299963,360p,30,JPEG,cloud,114.212.81.11,0.04927229881286621,114.212.81.11,0.019570589065551758,1.0,0.033791666666666664,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.0040740966796875,114.212.81.11,0.032035112380981445,1.0,0.8083125,1.0,0.00024047319811869227
6,102.0,0.0509876012802124,1,100762.28672299963,360p,30,JPEG,cloud,114.212.81.11,0.04752755165100098,114.212.81.11,0.02387535572052002,1.0,0.035020833333333334,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.0034600496292114258,114.212.81.11,0.03820931911468506,1.0,0.83575,1.0,0.00024048836227546605
7,103.0,0.05796980857849121,1,100762.28672299963,360p,30,JPEG,cloud,114.212.81.11,0.05353987216949463,114.212.81.11,0.02409660816192627,1.0,0.03297916666666667,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.004429936408996582,114.212.81.11,0.03294932842254639,1.0,0.7923958333333333,1.0,0.00024048836227546605
8,104.0,0.05235862731933594,1,100762.28672299963,360p,30,JPEG,cloud,114.212.81.11,0.04803204536437988,114.212.81.11,0.022239208221435547,1.0,0.036833333333333336,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.004326581954956055,114.212.81.11,0.034894347190856934,1.0,0.7844166666666667,1.0,0.00024048836227546605
9,105.0,0.05235171318054199,1,102834.48666841467,360p,30,JPEG,cloud,114.212.81.11,0.04832768440246582,114.212.81.11,0.017548441886901855,1.0,0.0344375,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.004024028778076172,114.212.81.11,0.03259897232055664,1.0,0.7928333333333333,1.0,0.00024048836227546605
10,106.0,0.05335128307342529,1,102834.48666841467,360p,30,JPEG,cloud,114.212.81.11,0.04919588565826416,114.212.81.11,0.01926255226135254,1.0,0.03383333333333333,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.004155397415161133,114.212.81.11,0.03161180019378662,1.0,0.7922083333333333,1.0,0.00024048836227546605
11,107.0,0.05258142948150635,1,102834.48666841467,360p,30,JPEG,cloud,114.212.81.11,0.04871809482574463,114.212.81.11,0.01757979393005371,1.0,0.034166666666666665,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.0038633346557617188,114.212.81.11,0.02930593490600586,1.0,0.7718333333333334,1.0,0.00024048836227546605
12,108.0,0.0515674352645874,1,102834.48666841467,360p,30,JPEG,cloud,114.212.81.11,0.047756314277648926,114.212.81.11,0.019314885139465332,1.0,0.034854166666666665,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.0038111209869384766,114.212.81.11,0.03027486801147461,1.0,0.7285208333333334,1.0,0.00024048836227546605
13,109.0,0.05255305767059326,1,102834.48666841467,360p,30,JPEG,cloud,114.212.81.11,0.04856264591217041,114.212.81.11,0.017586112022399902,1.0,0.036416666666666674,1.0,9.783913950446478e-05,cloud,114.212.81.11,0.0039904117584228516,114.212.81.11,0.03155958652496338,1.0,0.8267083333333333,1.0,0.00024048836227546605
