n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004933659846966083,1,81916.795511505,360p,1,JPEG,cloud,114.212.81.11,0.004014840492835412,114.212.81.11,0.0015940391100369962,1.0,0.04583333333333334,1.0,9.294111686653203e-05,cloud,114.212.81.11,0.0009188193541306716,114.212.81.11,0.0023480562063363884,1.0,0.6425208333333333,1.0,0.00024171665897414267
2,50.0,0.004162476612971379,1,81916.795511505,360p,1,JPEG,cloud,114.212.81.11,0.003746518721947303,114.212.81.11,0.0013263225555419922,1.0,0.03204166666666667,1.0,9.979531572828312e-05,cloud,114.212.81.11,0.00041595789102407603,114.212.81.11,0.0025350497319148136,1.0,0.7623541666666668,1.0,0.0002445068638205192
3,75.0,0.004142302733201247,1,81916.795511505,360p,1,JPEG,cloud,114.212.81.11,0.0038282321049616886,114.212.81.11,0.00140379942380465,1.0,0.035541666666666666,1.0,9.859734734315405e-05,cloud,114.212.81.11,0.0003140706282395583,114.212.81.11,0.002424753629244291,1.0,0.7804375,1.0,0.00024147403246576213
4,100.0,0.004148226517897386,1,105062.60360869019,360p,1,JPEG,cloud,114.212.81.11,0.003883105057936448,114.212.81.11,0.0015210096652691183,1.0,0.035020833333333334,1.0,9.859734734315405e-05,cloud,114.212.81.11,0.0002651214599609375,114.212.81.11,0.002375923670255221,1.0,0.8077291666666667,1.0,0.00024147403246576213
5,101.0,0.7701225280761719,1,105062.60360869019,720p,30,JPEG,cloud,114.212.81.11,0.22582197189331055,114.212.81.11,0.05820059776306152,1.0,0.023979166666666666,1.0,0.00019350980459027819,host,192.168.1.7,0.5443005561828613,192.168.1.7,0.07835161685943604,0.05,0.055,1.0,0.0071163869274417845
6,102.0,0.9577618837356567,1,88195.41360973193,720p,30,JPEG,cloud,114.212.81.11,0.22412395477294922,114.212.81.11,0.04628157615661621,1.0,0.024166666666666666,1.0,0.00022699226274679684,host,192.168.1.7,0.7336379289627075,192.168.1.7,0.0327526330947876,0.05,0.05333333333333334,1.0,0.007265514901612818
7,103.0,0.956346869468689,1,89431.77573959241,720p,30,JPEG,cloud,114.212.81.11,0.2418884038925171,114.212.81.11,0.058197975158691406,1.0,0.023666666666666666,1.0,0.00022699226274679684,host,192.168.1.7,0.7144584655761719,192.168.1.7,0.03307199478149414,0.05,0.0525,1.0,0.007266011994860056
8,104.0,1.1081856489181519,1,89431.77573959241,720p,30,JPEG,cloud,114.212.81.11,0.21233808994293213,114.212.81.11,0.04525959491729736,1.0,0.024520833333333335,1.0,0.00023041936217767242,host,192.168.1.7,0.8958475589752197,192.168.1.7,0.03549671173095703,0.05,0.051166666666666666,1.0,0.007266011994860056
9,105.0,1.1519335508346558,1,98517.8238553396,720p,30,JPEG,cloud,114.212.81.11,0.2207251787185669,114.212.81.11,0.0454784631729126,1.0,0.024541666666666666,1.0,0.00023041936217767242,host,192.168.1.7,0.9312083721160889,192.168.1.7,0.0332719087600708,0.05,0.051833333333333335,1.0,0.007266011994860056
10,106.0,0.7109434604644775,1,98517.8238553396,720p,30,JPEG,cloud,114.212.81.11,0.23560750484466553,114.212.81.11,0.04359543323516846,1.0,0.023874999999999997,1.0,0.00023041936217767242,host,192.168.1.7,0.475335955619812,192.168.1.7,0.03302621841430664,0.05,0.0525,1.0,0.007266011994860056
11,107.0,0.5176656246185303,1,83074.73643183667,720p,30,JPEG,cloud,114.212.81.11,0.21874964237213135,114.212.81.11,0.04226374626159668,1.0,0.0238125,1.0,0.00023041936217767242,host,192.168.1.7,0.2989159822463989,192.168.1.7,0.032494306564331055,0.1,0.10583333333333333,1.0,0.007266011994860056
12,108.0,0.48760926723480225,1,83074.73643183667,720p,30,JPEG,cloud,114.212.81.11,0.2320650815963745,114.212.81.11,0.047350525856018066,1.0,0.02379166666666667,1.0,0.00023041936217767242,host,192.168.1.7,0.25554418563842773,192.168.1.7,0.031992435455322266,0.1,0.1075,1.0,0.007266011994860056
13,109.0,0.51283860206604,1,100583.79017289124,720p,30,JPEG,cloud,114.212.81.11,0.21691274642944336,114.212.81.11,0.04207146167755127,1.0,0.024000000000000004,1.0,0.00023041936217767242,host,192.168.1.7,0.2959258556365967,192.168.1.7,0.038870930671691895,0.1,0.10416666666666667,1.0,0.007266011994860056
14,110.0,0.46169960498809814,1,100583.79017289124,720p,30,JPEG,cloud,114.212.81.11,0.2179473638534546,114.212.81.11,0.043070077896118164,1.0,0.023895833333333335,1.0,0.00023041936217767242,host,192.168.1.7,0.24375224113464355,192.168.1.7,0.03637111186981201,0.1,0.10933333333333332,1.0,0.007266011994860056
15,111.0,0.4663797616958618,1,94104.53308022521,720p,30,JPEG,cloud,114.212.81.11,0.22243750095367432,114.212.81.11,0.0470433235168457,1.0,0.023874999999999997,1.0,0.00023041936217767242,host,192.168.1.7,0.2439422607421875,192.168.1.7,0.03265810012817383,0.1,0.10933333333333332,1.0,0.007266011994860056
16,112.0,0.4885464906692505,1,94104.53308022521,720p,30,JPEG,cloud,114.212.81.11,0.22160160541534424,114.212.81.11,0.0445256233215332,1.0,0.023499999999999997,1.0,0.00023041936217767242,host,192.168.1.7,0.26694488525390625,192.168.1.7,0.06763410568237305,0.1,0.12483333333333335,1.0,0.007266011994860056
17,113.0,0.44293415546417236,1,94104.53308022521,720p,30,JPEG,cloud,114.212.81.11,0.228967547416687,114.212.81.11,0.047814369201660156,1.0,0.023645833333333335,1.0,0.00023041936217767242,host,192.168.1.7,0.21396660804748535,192.168.1.7,0.07225954532623291,0.1,0.12066666666666669,1.0,0.007266011994860056
18,114.0,0.4989631175994873,1,104474.36192956836,720p,30,JPEG,cloud,114.212.81.11,0.2200077772140503,114.212.81.11,0.04474031925201416,1.0,0.0231875,1.0,0.00023041936217767242,host,192.168.1.7,0.278955340385437,192.168.1.7,0.037184834480285645,0.1,0.11349999999999999,1.0,0.007266509088107292
