n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
11,275,0.052885358,4,112752.7964,720p,1,JPEG,host,192.168.1.9,0.051981761,192.168.1.9,0.005886802,784505,1,0.24775,1,0.007976855,cloud,114.212.81.11,0.000903597,114.212.81.11,0.002350184,39699,1,0.821,1,0.000244522
12,300,0.054797805,3,112752.7964,720p,1,JPEG,host,192.168.1.9,0.054072472,192.168.1.9,0.005925619,759515,1,0.24,1,0.007976855,cloud,114.212.81.11,0.000725334,114.212.81.11,0.002260236,30123,1,0.79225,1,0.000244537
13,325,0.02716191,2,96283.17527,720p,1,JPEG,cloud,114.212.81.11,0.018801882,114.212.81.11,0.005106963,785309,1,0.024708333,1,0.000188809,host,192.168.1.9,0.008360028,192.168.1.9,0.002377354,22085,1,0.69925,1,0.007318207
14,350,0.033023,2,96283.17527,720p,1,JPEG,cloud,114.212.81.11,0.018480659,114.212.81.11,0.004457373,805994,1,0.023833333,1,0.000225233,host,192.168.1.9,0.014542341,192.168.1.9,0.002694212,37576,1,0.456,1,0.007318207
15,375,0.026416669,2,99994.8934,720p,1,JPEG,cloud,114.212.81.11,0.017095025,114.212.81.11,0.006433313,873413,1,0.0234375,1,0.000226431,host,192.168.1.9,0.009321644,192.168.1.9,0.00248765,61844,1,0.62875,1,0.007346541
16,400,0.031672964,3,99994.8934,720p,1,JPEG,cloud,114.212.81.11,0.015053657,114.212.81.11,0.004218542,753818,1,0.0239375,1,0.000226825,host,192.168.1.9,0.016619306,192.168.1.9,0.002482423,46619,1,0.51475,1,0.007346541
17,425,0.033450484,3,99994.8934,720p,1,JPEG,cloud,114.212.81.11,0.016177388,114.212.81.11,0.005259835,803280,1,0.024270833,1,0.000226825,host,192.168.1.9,0.017273096,192.168.1.9,0.002843426,74463,1,0.54525,1,0.007346541
18,450,0.036072162,4,102193.0246,720p,1,JPEG,cloud,114.212.81.11,0.017928619,114.212.81.11,0.004004341,835216,1,0.0236875,1,0.000226947,host,192.168.1.9,0.018143544,192.168.1.9,0.002425872,30896,1,0.657,1,0.007346541
19,475,0.017036832,3,102193.0246,720p,1,JPEG,cloud,114.212.81.11,0.016317441,114.212.81.11,0.004313808,734456,1,0.0235625,1,0.000226962,cloud,114.212.81.11,0.000719391,114.212.81.11,0.00272131,64892,1,0.809708333,1,0.000244492
20,500,0.016030495,3,102193.0246,720p,1,JPEG,cloud,114.212.81.11,0.015254672,114.212.81.11,0.00472199,776464,1,0.0246875,1,0.000226962,cloud,114.212.81.11,0.000775823,114.212.81.11,0.002686812,39207,1,0.761979167,1,0.000246781
21,525,0.017862311,3,108268.5824,720p,1,JPEG,cloud,114.212.81.11,0.017196509,114.212.81.11,0.004289361,810546,1,0.02375,1,0.000226962,cloud,114.212.81.11,0.000665802,114.212.81.11,0.002555939,49045,1,0.754479167,1,0.000246781
22,550,0.018267366,4,108268.5824,720p,1,JPEG,cloud,114.212.81.11,0.017417972,114.212.81.11,0.004315046,777355,1,0.023916667,1,0.000226962,cloud,114.212.81.11,0.000849394,114.212.81.11,0.003270745,89336,1,0.815104167,1,0.000246781
23,575,0.016948232,3,108268.5824,720p,1,JPEG,cloud,114.212.81.11,0.016217177,114.212.81.11,0.004388974,771634,1,0.024208333,1,0.000227569,cloud,114.212.81.11,0.000731056,114.212.81.11,0.002755559,62493,1,0.818645833,1,0.000246781
24,576,0.957884312,4,107952.321,720p,2,JPEG,host,192.168.1.9,0.672084332,192.168.1.9,0.055622935,761893,1,0.24925,1,0.007980335,host,192.168.1.9,0.28579998,192.168.1.9,0.034267426,68370,1,0.53325,1,0.007346541
25,588,0.155942917,6,111090.2026,720p,2,JPEG,host,192.168.1.9,0.105424147,192.168.1.9,0.009339039,724157,1,0.248,1,0.007980335,host,192.168.1.9,0.050518769,192.168.1.9,0.005461693,110869,1,0.6925,1,0.007421602
26,600,0.160418235,5,111090.2026,720p,2,JPEG,host,192.168.1.9,0.105055296,192.168.1.9,0.010283544,807563,1,0.249,1,0.008028056,host,192.168.1.9,0.05536294,192.168.1.9,0.008300836,99087,1,0.545,1,0.007422099
27,613,0.125476037,2,109575.9828,720p,2,JPEG,host,192.168.1.9,0.097631148,192.168.1.9,0.012050901,749752,1,0.245,1,0.008041477,host,192.168.1.9,0.027844889,192.168.1.9,0.004347392,19260,1,0.455,1,0.007422099
28,625,0.131510514,3,106562.7885,720p,2,JPEG,host,192.168.1.9,0.105290926,192.168.1.9,0.013007109,796433,1,0.2465,1,0.008041477,host,192.168.1.9,0.026219588,192.168.1.9,0.004538096,22384,1,0.60825,1,0.007422099
29,638,0.153331808,4,106562.7885,720p,2,JPEG,host,192.168.1.9,0.102548582,192.168.1.9,0.012375474,829624,1,0.235,1,0.008041477,host,192.168.1.9,0.050783225,192.168.1.9,0.008850898,44269,1,0.4605,1,0.007422099
30,650,0.105263031,3,107221.5372,720p,2,JPEG,host,192.168.1.9,0.103791769,192.168.1.9,0.012822316,800172,1,0.24625,1,0.008041477,cloud,114.212.81.11,0.001471263,114.212.81.11,0.004741247,26156,1,0.8125625,1,0.000246781
31,663,0.100222128,1,107221.5372,720p,2,JPEG,host,192.168.1.9,0.099634034,192.168.1.9,0.011421033,779333,1,0.242,1,0.008041477,cloud,114.212.81.11,0.000588093,114.212.81.11,0.004765408,34402,1,0.748833333,1,0.000246781
32,675,0.111526141,2,110203.6025,720p,2,JPEG,host,192.168.1.9,0.110477521,192.168.1.9,0.014031685,737684,1,0.23325,1,0.008041477,cloud,114.212.81.11,0.00104862,114.212.81.11,0.004770206,27219,1,0.818041667,1,0.000246781
33,688,0.102681586,2,110203.6025,720p,2,JPEG,host,192.168.1.9,0.101696866,192.168.1.9,0.012855411,740061,1,0.23875,1,0.008041477,cloud,114.212.81.11,0.00098472,114.212.81.11,0.004971555,41866,1,0.764270833,1,0.000246781
34,700,0.104476782,3,106438.8188,720p,2,JPEG,host,192.168.1.9,0.102990426,192.168.1.9,0.008796215,747836,1,0.24825,1,0.008041477,cloud,114.212.81.11,0.001486356,114.212.81.11,0.005222009,69695,1,0.771395833,1,0.000246797
35,713,0.097931555,2,106438.8188,720p,2,JPEG,host,192.168.1.9,0.096973675,192.168.1.9,0.019624335,704578,1,0.2485,1,0.008041477,cloud,114.212.81.11,0.000957881,114.212.81.11,0.004753879,46782,1,0.7871875,1,0.000246797
36,725,0.043835126,1,102505.7077,720p,2,JPEG,cloud,114.212.81.11,0.034581808,114.212.81.11,0.008366035,668983,1,0.023625,1,0.000227569,host,192.168.1.9,0.009253318,192.168.1.9,0.006273141,47035,1,0.60025,1,0.007422099
37,738,0.036226937,1,102505.7077,720p,2,JPEG,cloud,114.212.81.11,0.028016193,114.212.81.11,0.006190147,690075,1,0.024958333,1,0.000227569,host,192.168.1.9,0.008210744,192.168.1.9,0.004471813,26919,1,0.62975,1,0.007422099
38,750,0.044247352,1,102505.7077,720p,2,JPEG,cloud,114.212.81.11,0.03291816,114.212.81.11,0.007460521,675503,1,0.023854167,1,0.000227569,host,192.168.1.9,0.011329192,192.168.1.9,0.004932642,35267,1,0.5595,1,0.007422099
39,763,0.036388993,1,100341.6309,720p,2,JPEG,cloud,114.212.81.11,0.028444495,114.212.81.11,0.008039457,663842,1,0.0240625,1,0.000227569,host,192.168.1.9,0.007944499,192.168.1.9,0.004615647,53134,1,0.62825,1,0.007422099
40,775,0.043312898,1,100341.6309,720p,2,JPEG,cloud,114.212.81.11,0.03162881,114.212.81.11,0.007087909,610175,1,0.0233125,1,0.000227599,host,192.168.1.9,0.011684088,192.168.1.9,0.004685163,20829,1,0.5425,1,0.007422596
41,788,0.043175425,1,100341.6309,720p,2,JPEG,cloud,114.212.81.11,0.032376596,114.212.81.11,0.008425679,639151,1,0.022520833,1,0.000227599,host,192.168.1.9,0.010798829,192.168.1.9,0.007384964,33590,1,0.4785,1,0.007422596
42,800,0.036177488,0,100341.6309,720p,2,JPEG,cloud,114.212.81.11,0.036176755,114.212.81.11,0.010601484,592260,1,0.023916667,1,0.000227599,host,192.168.1.9,7.34E-07,192.168.1.9,0.004679331,633,1,0,1,0.007422596
43,813,0.030273863,0,106820.0213,720p,2,JPEG,cloud,114.212.81.11,0.030273284,114.212.81.11,0.009449141,601537,1,0.024083333,1,0.000227599,host,192.168.1.9,5.79E-07,192.168.1.9,0.004151957,633,1,0,1,0.007422596
44,825,0.030028747,0,106820.0213,720p,2,JPEG,cloud,114.212.81.11,0.030028288,114.212.81.11,0.010071021,603722,1,0.025083333,1,0.000227599,cloud,114.212.81.11,4.58E-07,114.212.81.11,0.004594509,639,1,0,1,0.000246812
45,838,0.029462235,0,106820.0213,720p,2,JPEG,cloud,114.212.81.11,0.029461741,114.212.81.11,0.009608337,604015,1,0.02475,1,0.000227599,cloud,114.212.81.11,4.94E-07,114.212.81.11,0.004291977,639,1,0,1,0.000246812
46,850,0.031212183,0,106820.0213,720p,2,JPEG,cloud,114.212.81.11,0.031211798,114.212.81.11,0.011574965,598725,1,0.024125,1,0.000227599,cloud,114.212.81.11,3.85E-07,114.212.81.11,0.00567273,640,1,0,1,0.000246812
47,863,0.029152887,0,108689.8887,720p,2,JPEG,cloud,114.212.81.11,0.02915241,114.212.81.11,0.010034221,599740,1,0.023979167,1,0.000227599,cloud,114.212.81.11,4.77E-07,114.212.81.11,0.004241109,638,1,0,1,0.000246812
48,875,0.03026181,0,108689.8887,720p,2,JPEG,cloud,114.212.81.11,0.030261333,114.212.81.11,0.010113918,592258,1,0.024875,1,0.000227599,cloud,114.212.81.11,4.77E-07,114.212.81.11,0.004283043,639,1,0,1,0.000246812
49,888,0.027832338,0,108689.8887,720p,2,JPEG,cloud,114.212.81.11,0.027832031,114.212.81.11,0.009074535,588266,1,0.025125,1,0.000227599,cloud,114.212.81.11,3.07E-07,114.212.81.11,0.003982936,632,1,0,1,0.000246812
50,900,0.030470646,0,108689.8887,720p,2,JPEG,cloud,114.212.81.11,0.03047028,114.212.81.11,0.010233237,586956,1,0.024708333,1,0.000227599,cloud,114.212.81.11,3.67E-07,114.212.81.11,0.005187328,638,1,0,1,0.000246812
51,913,0.029794727,0,108689.8887,720p,2,JPEG,cloud,114.212.81.11,0.029794284,114.212.81.11,0.010233521,598418,1,0.023958333,1,0.000227599,cloud,114.212.81.11,4.43E-07,114.212.81.11,0.00414397,638,1,0,1,0.000246812
52,925,0.033446532,0,103732.2955,720p,2,JPEG,cloud,114.212.81.11,0.033445982,114.212.81.11,0.011190469,618701,1,0.023958333,1,0.000227599,cloud,114.212.81.11,5.50E-07,114.212.81.11,0.004268023,637,1,0,1,0.000246812
53,926,0.67283833,0,103732.2955,720p,3,JPEG,host,192.168.1.9,0.6728338,192.168.1.9,0.074238777,620654,1,0.249,1,0.008041477,host,192.168.1.9,4.53E-06,192.168.1.9,0.034216285,610,1,0,1,0.007422596
54,934,0.159637531,0,103732.2955,720p,3,JPEG,host,192.168.1.9,0.15963655,192.168.1.9,0.026948929,621911,1,0.23475,1,0.008041477,host,192.168.1.9,9.80E-07,192.168.1.9,0.006367445,625,1,0,1,0.007422596
55,942,0.150741524,0,110356.6703,720p,3,JPEG,host,192.168.1.9,0.15074057,192.168.1.9,0.01481443,642110,1,0.24675,1,0.008041477,host,192.168.1.9,9.54E-07,192.168.1.9,0.0066145,611,1,0,1,0.007422596
56,950,0.182960431,1,110356.6703,720p,3,JPEG,host,192.168.1.9,0.162039836,192.168.1.9,0.017864969,666316,1,0.233,1,0.008041477,host,192.168.1.9,0.020920595,192.168.1.9,0.007493867,7530,1,0.397,1,0.007422596
57,959,0.144589901,1,108375.5835,720p,3,JPEG,host,192.168.1.9,0.133995295,192.168.1.9,0.014586782,671696,1,0.25,1,0.008041477,host,192.168.1.9,0.010594606,192.168.1.9,0.005787325,7346,1,0.729,1,0.007422596
58,967,0.167579412,1,108375.5835,720p,3,JPEG,host,192.168.1.9,0.152020454,192.168.1.9,0.015385681,684037,1,0.2485,1,0.008041477,host,192.168.1.9,0.015558958,192.168.1.9,0.006647083,7598,1,0.51625,1,0.007422596
59,975,0.168243355,1,107003.5433,720p,3,JPEG,host,192.168.1.9,0.156579283,192.168.1.9,0.017697361,731204,1,0.23775,1,0.008041477,host,192.168.1.9,0.011664073,192.168.1.9,0.008283456,11697,1,0.71325,1,0.007422596
60,984,0.159724379,1,107003.5433,720p,3,JPEG,host,192.168.1.9,0.158951497,192.168.1.9,0.015166426,750316,1,0.2155,1,0.008041477,cloud,114.212.81.11,0.000772882,114.212.81.11,0.006462336,5614,1,0.716333333,1,0.000246812
61,992,0.151291211,0,99932.79099,720p,3,JPEG,host,192.168.1.9,0.151290576,192.168.1.9,0.030428145,743047,1,0.246,1,0.008041477,cloud,114.212.81.11,6.36E-07,114.212.81.11,0.006761577,627,1,0,1,0.000246812
62,1000,0.153919458,3,99932.79099,720p,3,JPEG,host,192.168.1.9,0.151844263,192.168.1.9,0.021258884,759940,1,0.24875,1,0.008041477,cloud,114.212.81.11,0.002075195,114.212.81.11,0.00782858,27708,1,0.7979375,1,0.000246827
63,1009,0.141085958,1,109242.2967,720p,3,JPEG,host,192.168.1.9,0.140424514,192.168.1.9,0.015763402,743246,1,0.24025,1,0.008041477,cloud,114.212.81.11,0.000661445,114.212.81.11,0.006464338,9324,1,0.779854167,1,0.000246827
64,1017,0.157327784,3,109242.2967,720p,3,JPEG,host,192.168.1.9,0.155360328,192.168.1.9,0.024680773,653422,1,0.24125,1,0.008041477,cloud,114.212.81.11,0.001967457,114.212.81.11,0.007371823,24702,1,0.831729167,1,0.000246827
65,1025,0.152518723,2,111047.3623,720p,3,JPEG,host,192.168.1.9,0.151038143,192.168.1.9,0.015015417,601146,1,0.24825,1,0.008041477,cloud,114.212.81.11,0.001480579,114.212.81.11,0.007115497,32651,1,0.7461875,1,0.000246827
66,1034,0.106607652,4,111047.3623,720p,3,JPEG,cloud,114.212.81.11,0.046562862,114.212.81.11,0.010153341,615973,1,0.023708333,1,0.000227599,host,192.168.1.9,0.060044789,192.168.1.9,0.00685451,63034,1,0.54925,1,0.007422596
67,1042,0.114793989,4,106944.8447,720p,3,JPEG,cloud,114.212.81.11,0.049526903,114.212.81.11,0.014163547,685612,1,0.023833333,1,0.000227614,host,192.168.1.9,0.065267086,192.168.1.9,0.007730193,70605,1,0.5445,1,0.007422596
68,1050,0.089762264,3,106944.8447,720p,3,JPEG,cloud,114.212.81.11,0.051527659,114.212.81.11,0.011009826,710575,1,0.0238125,1,0.00022775,host,192.168.1.9,0.038234605,192.168.1.9,0.008318583,28091,1,0.64625,1,0.007422596
69,1059,0.104698086,4,106944.8447,720p,3,JPEG,cloud,114.212.81.11,0.046698737,114.212.81.11,0.013164282,782181,1,0.023645833,1,0.00022775,host,192.168.1.9,0.057999349,192.168.1.9,0.006415343,39721,1,0.517,1,0.007422596
70,1067,0.081427601,2,106318.1855,720p,3,JPEG,cloud,114.212.81.11,0.046863185,114.212.81.11,0.013023827,767602,1,0.0241875,1,0.00022775,host,192.168.1.9,0.034564416,192.168.1.9,0.009353823,27531,1,0.4815,1,0.007422596
71,1075,0.095841037,3,106318.1855,720p,3,JPEG,cloud,114.212.81.11,0.051778979,114.212.81.11,0.012089623,755201,1,0.0236875,1,0.00022775,host,192.168.1.9,0.044062058,192.168.1.9,0.006889211,20875,1,0.59225,1,0.007422596
72,1084,0.11585896,3,106318.1855,720p,3,JPEG,cloud,114.212.81.11,0.043858933,114.212.81.11,0.011385512,771163,1,0.024229167,1,0.00022775,host,192.168.1.9,0.072000027,192.168.1.9,0.006355524,31887,1,0.39225,1,0.007422596
73,1092,0.050052987,2,95515.96431,720p,3,JPEG,cloud,114.212.81.11,0.048466682,114.212.81.11,0.012530989,766310,1,0.023875,1,0.00022775,cloud,114.212.81.11,0.001586305,114.212.81.11,0.006796175,41007,1,0.810854167,1,0.000246827
74,1100,0.049358394,3,95515.96431,720p,3,JPEG,cloud,114.212.81.11,0.047088464,114.212.81.11,0.012335486,781089,1,0.023104167,1,0.00022775,cloud,114.212.81.11,0.00226993,114.212.81.11,0.008519994,59872,1,0.800895833,1,0.000246827
75,1109,0.049310899,2,95515.96431,720p,3,JPEG,cloud,114.212.81.11,0.048061323,114.212.81.11,0.011434484,740571,1,0.023833333,1,0.00022775,cloud,114.212.81.11,0.001249576,114.212.81.11,0.006106448,21043,1,0.8291875,1,0.000246827
76,1117,0.052777317,3,103714.1222,720p,3,JPEG,cloud,114.212.81.11,0.050617695,114.212.81.11,0.012413793,796789,1,0.023770833,1,0.00022775,cloud,114.212.81.11,0.002159622,114.212.81.11,0.006706662,36776,1,0.8008125,1,0.000246827
77,1125,0.04571218,2,103714.1222,720p,3,JPEG,cloud,114.212.81.11,0.044172366,114.212.81.11,0.013249265,807703,1,0.024625,1,0.00022775,cloud,114.212.81.11,0.001539813,114.212.81.11,0.006875621,29076,1,0.774958333,1,0.000246842
78,1134,0.042732096,2,103714.1222,720p,3,JPEG,cloud,114.212.81.11,0.041386533,114.212.81.11,0.012365055,789802,1,0.024145833,1,0.00022775,cloud,114.212.81.11,0.001345563,114.212.81.11,0.007207036,27515,1,0.7824375,1,0.000246842
79,1142,0.050547918,1,106653.9769,720p,3,JPEG,cloud,114.212.81.11,0.049620019,114.212.81.11,0.01298666,736466,1,0.023791667,1,0.00022775,cloud,114.212.81.11,0.000927899,114.212.81.11,0.006638871,6097,1,0.7390625,1,0.000246842
80,1143,0.734367609,1,106653.9769,720p,4,JPEG,host,192.168.1.9,0.65589726,192.168.1.9,0.076289296,775976,1,0.24775,1,0.008041975,host,192.168.1.9,0.078470349,192.168.1.9,0.04034853,38094,1,0.4455,1,0.007423093
81,1144,0.733413815,1,105653.3125,720p,4,JPEG,host,192.168.1.9,0.681878328,192.168.1.9,0.150397062,776234,1,0.24,1,0.008041975,host,192.168.1.9,0.051535487,192.168.1.9,0.032285929,36907,1,0.72625,1,0.007423093
82,1150,0.217323916,1,105653.3125,720p,4,JPEG,host,192.168.1.9,0.199641909,192.168.1.9,0.021117823,750994,1,0.23425,1,0.008041975,host,192.168.1.9,0.017682007,192.168.1.9,0.008555651,6201,1,0.605,1,0.007423093
83,1157,0.207861751,2,106126.119,720p,4,JPEG,host,192.168.1.9,0.172383457,192.168.1.9,0.023827404,806101,1,0.2375,1,0.008041975,host,192.168.1.9,0.035478294,192.168.1.9,0.009491473,31756,1,0.57175,1,0.007423093
84,1163,0.291340726,3,106126.119,720p,4,JPEG,host,192.168.1.9,0.186886413,192.168.1.9,0.022262812,812394,1,0.24825,1,0.008041975,host,192.168.1.9,0.104454313,192.168.1.9,0.010365282,53011,1,0.4,1,0.007423093
85,1169,0.259083918,4,99292.63486,720p,4,JPEG,host,192.168.1.9,0.189016649,192.168.1.9,0.018382686,864861,1,0.2455,1,0.008041975,host,192.168.1.9,0.070067269,192.168.1.9,0.009891238,84595,1,0.59075,1,0.007423093
86,1175,0.18995176,2,99292.63486,720p,4,JPEG,host,192.168.1.9,0.188096115,192.168.1.9,0.042777538,870712,1,0.24875,1,0.008043963,cloud,114.212.81.11,0.001855646,114.212.81.11,0.010653734,87474,1,0.813958333,1,0.000246842
87,1182,0.169961959,2,106253.8075,720p,4,JPEG,host,192.168.1.9,0.168254256,192.168.1.9,0.025854468,879147,1,0.2415,1,0.008043963,cloud,114.212.81.11,0.001707703,114.212.81.11,0.008445531,56696,1,0.788875,1,0.000246842
88,1188,0.204581703,2,106253.8075,720p,4,JPEG,host,192.168.1.9,0.202603749,192.168.1.9,0.030566658,830101,1,0.2325,1,0.008043963,cloud,114.212.81.11,0.001977955,114.212.81.11,0.008621999,12664,1,0.776395833,1,0.000246842
89,1194,0.188525472,2,108527.5257,720p,4,JPEG,host,192.168.1.9,0.186477218,192.168.1.9,0.021237918,782480,1,0.249,1,0.008043963,cloud,114.212.81.11,0.002048254,114.212.81.11,0.008312362,14160,1,0.735395833,1,0.000246842
90,1200,0.198295866,2,108527.5257,720p,4,JPEG,host,192.168.1.9,0.196221863,192.168.1.9,0.021786111,745862,1,0.23825,1,0.008043963,cloud,114.212.81.11,0.002074003,114.212.81.11,0.008540767,17437,1,0.769104167,1,0.000246842
91,1207,0.12973243,4,109774.5378,720p,4,JPEG,cloud,114.212.81.11,0.051785827,114.212.81.11,0.01359424,761752,1,0.024625,1,0.00022775,host,192.168.1.9,0.077946603,192.168.1.9,0.010992169,51311,1,0.47275,1,0.007423093
92,1213,0.162747008,4,109774.5378,720p,4,JPEG,cloud,114.212.81.11,0.063479798,114.212.81.11,0.01658971,783874,1,0.023895833,1,0.00022775,host,192.168.1.9,0.09926721,192.168.1.9,0.009645496,62232,1,0.49975,1,0.007423591
93,1219,0.134039981,4,104293.6806,720p,4,JPEG,cloud,114.212.81.11,0.066680499,114.212.81.11,0.017935957,793598,1,0.023645833,1,0.00022775,host,192.168.1.9,0.067359482,192.168.1.9,0.00985183,74659,1,0.652,1,0.007423591
94,1225,0.133387702,3,104293.6806,720p,4,JPEG,cloud,114.212.81.11,0.0665461,114.212.81.11,0.016697884,770083,1,0.024145833,1,0.00022775,host,192.168.1.9,0.066841602,192.168.1.9,0.010020018,55130,1,0.47525,1,0.007423591
95,1232,0.091450512,2,104293.6806,720p,4,JPEG,cloud,114.212.81.11,0.056526005,114.212.81.11,0.015650183,761881,1,0.023958333,1,0.00022775,host,192.168.1.9,0.034924507,192.168.1.9,0.00794217,17760,1,0.57175,1,0.007423591
96,1238,0.0688466,2,106157.9779,720p,4,JPEG,cloud,114.212.81.11,0.067019701,114.212.81.11,0.014365298,806777,1,0.023979167,1,0.00022775,cloud,114.212.81.11,0.001826899,114.212.81.11,0.008425644,18030,1,0.775125,1,0.000246842
97,1244,0.063528572,4,106157.9779,720p,4,JPEG,cloud,114.212.81.11,0.06025001,114.212.81.11,0.016310794,866903,1,0.023708333,1,0.000227766,cloud,114.212.81.11,0.003278562,114.212.81.11,0.009743418,34513,1,0.821791667,1,0.000246842
98,1250,0.067876441,4,106157.9779,720p,4,JPEG,cloud,114.212.81.11,0.064305237,114.212.81.11,0.018578427,842297,1,0.0240625,1,0.000227766,cloud,114.212.81.11,0.003571204,114.212.81.11,0.00952564,32524,1,0.813125,1,0.000246842
99,1257,0.053462535,5,103200.6723,720p,4,JPEG,cloud,114.212.81.11,0.050180733,114.212.81.11,0.017368287,842692,1,0.024375,1,0.000227766,cloud,114.212.81.11,0.003281802,114.212.81.11,0.007701248,41387,1,0.837604167,1,0.000246842
100,1263,0.066039767,3,103200.6723,720p,4,JPEG,cloud,114.212.81.11,0.063125576,114.212.81.11,0.014043399,772959,1,0.023104167,1,0.000227766,cloud,114.212.81.11,0.00291419,114.212.81.11,0.008490733,26686,1,0.730708333,1,0.000246842
101,1269,0.072881358,4,103200.6723,720p,4,JPEG,cloud,114.212.81.11,0.069766692,114.212.81.11,0.014854091,731632,1,0.023458333,1,0.000227766,cloud,114.212.81.11,0.003114666,114.212.81.11,0.00980602,41415,1,0.8185625,1,0.000246842
102,1275,0.067132541,4,103200.6723,720p,4,JPEG,cloud,114.212.81.11,0.064051662,114.212.81.11,0.01851075,704873,1,0.024625,1,0.000227766,cloud,114.212.81.11,0.003080879,114.212.81.11,0.010387523,49753,1,0.835541667,1,0.000246842
103,1276,1.062919259,4,106930.8472,720p,5,JPEG,host,192.168.1.9,0.654226661,192.168.1.9,0.11032927,702711,1,0.24825,1,0.008043963,host,192.168.1.9,0.408692598,192.168.1.9,0.033396482,50184,1,0.41275,1,0.007423591
104,1280,0.355735779,3,110033.4997,720p,5,JPEG,host,192.168.1.9,0.279888391,192.168.1.9,0.034331608,711846,1,0.234,1,0.008043963,host,192.168.1.9,0.075847387,192.168.1.9,0.013693523,48775,1,0.57325,1,0.007423591
105,1285,0.282290777,2,110033.4997,720p,5,JPEG,host,192.168.1.9,0.218957146,192.168.1.9,0.025314172,726299,1,0.24925,1,0.008043963,host,192.168.1.9,0.063333631,192.168.1.9,0.013903697,55410,1,0.36825,1,0.007423591
106,1290,0.29472971,4,99482.70863,720p,5,JPEG,host,192.168.1.9,0.218804995,192.168.1.9,0.018874208,764913,1,0.2455,1,0.008043963,host,192.168.1.9,0.075924714,192.168.1.9,0.011440158,68099,1,0.66925,1,0.007423591
