n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.2275453805923462,69.4,360p,30,JPEG,host,172.27.143.164,0.139349102973938,172.27.143.164,0.04372048377990723,0,0.25,0.24175000000000002,0,0.25,0.24175000000000002,0,0.004,0.0026564663132333678,0,0.004,0.0026564663132333678,host,172.27.143.164,0.0881962776184082,172.27.143.164,0.0356907844543457,0,0.75,0.48125,0,0.75,0.48125,2,0.008,0.007085070052865867,2,0.008,0.007085070052865867
2,2.0,0.18135380744934082,69.4,360p,30,JPEG,host,172.27.143.164,0.13424015045166016,172.27.143.164,0.03746664524078369,0,0.25,0.25125,0,0.25,0.25125,0,0.004,0.0029010361908738654,0,0.004,0.0029010361908738654,host,172.27.143.164,0.047113656997680664,172.27.143.164,0.033114075660705566,0,0.75,0.76625,0,0.75,0.76625,2,0.008,0.007242648612239927,2,0.008,0.007242648612239927
3,3.0,0.17601275444030762,69.4,360p,30,JPEG,host,172.27.143.164,0.13553738594055176,172.27.143.164,0.038413047790527344,0,0.25,0.24875,0,0.25,0.24875,0,0.004,0.0029010361908738654,0,0.004,0.0029010361908738654,host,172.27.143.164,0.04047536849975586,172.27.143.164,0.03098464012145996,0,0.75,0.92425,0,0.75,0.92425,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
4,4.0,0.17406201362609863,69.4,360p,30,JPEG,host,172.27.143.164,0.13264691829681396,172.27.143.164,0.03796267509460449,0,0.25,0.24875,0,0.25,0.24875,0,0.004,0.0029010361908738654,0,0.004,0.0029010361908738654,host,172.27.143.164,0.04141509532928467,172.27.143.164,0.02967381477355957,0,0.75,0.92425,0,0.75,0.92425,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
5,5.0,0.19199717044830322,69.5,360p,30,JPEG,host,172.27.143.164,0.137315034866333,172.27.143.164,0.039092063903808594,0,0.25,0.2455,0,0.25,0.2455,0,0.004,0.002902527470615575,0,0.004,0.002902527470615575,host,172.27.143.164,0.054682135581970215,172.27.143.164,0.031106114387512207,0,0.75,0.66175,0,0.75,0.66175,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
6,6.0,0.19227123260498047,69.5,360p,30,JPEG,host,172.27.143.164,0.13680171966552734,172.27.143.164,0.04168498516082764,0,0.25,0.24625,0,0.25,0.24625,0,0.004,0.002906007123346233,0,0.004,0.002906007123346233,host,172.27.143.164,0.055469512939453125,172.27.143.164,0.032024383544921875,0,0.75,0.6975,0,0.75,0.6975,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
7,7.0,0.17143142223358154,69.5,360p,30,JPEG,host,172.27.143.164,0.13250374794006348,172.27.143.164,0.042545318603515625,0,0.25,0.24625,0,0.25,0.24625,0,0.004,0.002906007123346233,0,0.004,0.002906007123346233,host,172.27.143.164,0.038927674293518066,172.27.143.164,0.03212261199951172,0,0.75,0.6975,0,0.75,0.6975,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
8,8.0,0.17604577541351318,69.5,360p,30,JPEG,host,172.27.143.164,0.13416969776153564,172.27.143.164,0.03873717784881592,0,0.25,0.25125,0,0.25,0.25125,0,0.004,0.0029065042165934696,0,0.004,0.0029065042165934696,host,172.27.143.164,0.04187607765197754,172.27.143.164,0.03287005424499512,0,0.75,0.863,0,0.75,0.863,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
9,9.0,0.21088802814483643,69.9,360p,30,JPEG,host,172.27.143.164,0.13570690155029297,172.27.143.164,0.038353919982910156,0,0.25,0.23925000000000002,0,0.25,0.23925000000000002,0,0.004,0.0029065042165934696,0,0.004,0.0029065042165934696,host,172.27.143.164,0.07518112659454346,172.27.143.164,0.04320168495178223,0,0.75,0.4815,0,0.75,0.4815,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
10,10.0,0.17478322982788086,69.9,360p,30,JPEG,host,172.27.143.164,0.13511264324188232,172.27.143.164,0.04282736778259277,0,0.25,0.24025,0,0.25,0.24025,0,0.004,0.0029065042165934696,0,0.004,0.0029065042165934696,host,172.27.143.164,0.039670586585998535,172.27.143.164,0.03190815448760986,0,0.75,0.9109999999999999,0,0.75,0.9109999999999999,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
11,11.0,0.19954156875610352,69.9,360p,30,JPEG,host,172.27.143.164,0.13335084915161133,172.27.143.164,0.038649678230285645,0,0.25,0.24350000000000002,0,0.25,0.24350000000000002,0,0.004,0.0029065042165934696,0,0.004,0.0029065042165934696,host,172.27.143.164,0.06619071960449219,172.27.143.164,0.033506035804748535,0,0.75,0.56575,0,0.75,0.56575,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
12,12.0,0.18292856216430664,69.9,360p,30,JPEG,host,172.27.143.164,0.1338590383529663,172.27.143.164,0.03805100917816162,0,0.25,0.25175000000000003,0,0.25,0.25175000000000003,0,0.004,0.0029065042165934696,0,0.004,0.0029065042165934696,host,172.27.143.164,0.04906952381134033,172.27.143.164,0.03194570541381836,0,0.75,0.8392499999999999,0,0.75,0.8392499999999999,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
