n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.19681310653686523,70.2,360p,30,JPEG,host,172.27.143.164,0.14053547382354736,172.27.143.164,0.04470980167388916,0,0.25,0.24875,0,0.25,0.24875,0,0.004,0.002662928525447446,0,0.004,0.002662928525447446,host,172.27.143.164,0.05627763271331787,172.27.143.164,0.03382003307342529,0,0.75,0.6417499999999999,0,0.75,0.6417499999999999,2,0.008,0.007130305538364415,2,0.008,0.007130305538364415
2,2.0,0.1919698715209961,70.2,360p,30,JPEG,host,172.27.143.164,0.13356292247772217,172.27.143.164,0.03800678253173828,0,0.25,0.24325,0,0.25,0.24325,0,0.004,0.002902527470615575,0,0.004,0.002902527470615575,host,172.27.143.164,0.058406949043273926,172.27.143.164,0.03147602081298828,0,0.75,0.6409999999999999,0,0.75,0.6409999999999999,2,0.008,0.0072376776797675605,2,0.008,0.0072376776797675605
3,3.0,0.1793762445449829,70.7,360p,30,JPEG,host,172.27.143.164,0.1373128890991211,172.27.143.164,0.05766034126281738,0,0.25,0.2455,0,0.25,0.2455,0,0.004,0.002904018750357286,0,0.004,0.002904018750357286,host,172.27.143.164,0.042063355445861816,172.27.143.164,0.031046032905578613,0,0.75,0.8597499999999999,0,0.75,0.8597499999999999,2,0.008,0.007238174773014796,2,0.008,0.007238174773014796
4,4.0,0.17262816429138184,70.7,360p,30,JPEG,host,172.27.143.164,0.13337492942810059,172.27.143.164,0.038422226905822754,0,0.25,0.25275,0,0.25,0.25275,0,0.004,0.002904018750357286,0,0.004,0.002904018750357286,host,172.27.143.164,0.03925323486328125,172.27.143.164,0.03168952465057373,0,0.75,0.9207500000000001,0,0.75,0.9207500000000001,2,0.008,0.007238174773014796,2,0.008,0.007238174773014796
5,5.0,0.20180058479309082,70.7,360p,30,JPEG,host,172.27.143.164,0.13789689540863037,172.27.143.164,0.03825390338897705,0,0.25,0.25275,0,0.25,0.25275,0,0.004,0.002904018750357286,0,0.004,0.002904018750357286,host,172.27.143.164,0.06390368938446045,172.27.143.164,0.03077244758605957,0,0.75,0.9207500000000001,0,0.75,0.9207500000000001,2,0.008,0.007238174773014796,2,0.008,0.007238174773014796
6,6.0,0.1906501054763794,70.7,360p,30,JPEG,host,172.27.143.164,0.13459289073944092,172.27.143.164,0.03833436965942383,0,0.25,0.2445,0,0.25,0.2445,0,0.004,0.0029045158436045225,0,0.004,0.0029045158436045225,host,172.27.143.164,0.05605721473693848,172.27.143.164,0.03647613525390625,0,0.75,0.60475,0,0.75,0.60475,2,0.008,0.007238174773014796,2,0.008,0.007238174773014796
7,7.0,0.20572972297668457,70.8,360p,30,JPEG,host,172.27.143.164,0.16538453102111816,172.27.143.164,0.08153665065765381,0,0.25,0.19649999999999998,0,0.25,0.19649999999999998,0,0.004,0.00290799549633518,0,0.004,0.00290799549633518,host,172.27.143.164,0.040345191955566406,172.27.143.164,0.03186678886413574,0,0.75,0.9272499999999999,0,0.75,0.9272499999999999,2,0.008,0.007238174773014796,2,0.008,0.007238174773014796
8,8.0,0.25837576389312744,70.8,360p,10,JPEG,host,172.27.143.164,0.21015191078186035,172.27.143.164,0.0412212610244751,0,0.15,0.16625,0,0.15,0.16625,2,0.008,0.00290799549633518,2,0.008,0.00290799549633518,host,172.27.143.164,0.04822385311126709,172.27.143.164,0.029222965240478516,0,0.6,0.77575,0,0.6,0.77575,0,0.007,0.007238174773014796,0,0.007,0.007238174773014796
9,10.0,0.18137605985005695,70.8,360p,10,JPEG,host,172.27.143.164,0.14058581988016763,172.27.143.164,0.02874294916788739,0,0.15,0.16,0,0.15,0.16,2,0.008,0.00290799549633518,2,0.008,0.00290799549633518,host,172.27.143.164,0.04079023996988932,172.27.143.164,0.022197961807250984,0,0.6,0.63225,0,0.6,0.63225,0,0.007,0.007238174773014796,0,0.007,0.007238174773014796
10,13.0,0.11993706226348877,70.9,360p,10,JPEG,host,172.27.143.164,0.09707552194595337,172.27.143.164,0.021045029163360596,0,0.15,0.17375,0,0.15,0.17375,2,0.008,0.00290799549633518,2,0.008,0.00290799549633518,host,172.27.143.164,0.0228615403175354,172.27.143.164,0.015958547592163086,0,0.6,0.8172499999999999,0,0.6,0.8172499999999999,0,0.007,0.007238174773014796,0,0.007,0.007238174773014796
11,15.0,0.17244068781534833,70.9,360p,10,JPEG,host,172.27.143.164,0.14544947942097983,172.27.143.164,0.025758822758992495,0,0.15,0.16024999999999998,0,0.15,0.16024999999999998,2,0.008,0.00290799549633518,2,0.008,0.00290799549633518,host,172.27.143.164,0.02699120839436849,172.27.143.164,0.020410537719726566,0,0.6,0.9235,0,0.6,0.9235,0,0.007,0.007238174773014796,0,0.007,0.007238174773014796
12,18.0,0.19135034084320068,70.9,360p,10,JPEG,host,172.27.143.164,0.17086076736450195,172.27.143.164,0.020701944828033447,0,0.15,0.16024999999999998,0,0.15,0.16024999999999998,2,0.008,0.00290799549633518,2,0.008,0.00290799549633518,host,172.27.143.164,0.02048957347869873,172.27.143.164,0.016321241855621338,0,0.6,0.9235,0,0.6,0.9235,0,0.007,0.007238174773014796,0,0.007,0.007238174773014796
13,20.0,0.23667367299397787,70.8,360p,10,JPEG,host,172.27.143.164,0.19579195976257324,172.27.143.164,0.054616610209147154,0,0.1,0.11900000000000001,0,0.1,0.11900000000000001,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.040881713231404625,172.27.143.164,0.02085622151692708,0,0.5,0.56975,0,0.5,0.56975,2,0.008,0.007238671866262033,2,0.008,0.007238671866262033
14,23.0,0.18734556436538696,70.8,360p,10,JPEG,host,172.27.143.164,0.16715788841247559,172.27.143.164,0.02109748125076294,0,0.1,0.11574999999999999,0,0.1,0.11574999999999999,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.020187675952911377,172.27.143.164,0.016237378120422363,0,0.5,0.89575,0,0.5,0.89575,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
15,25.0,0.2605407238006592,70.8,360p,10,JPEG,host,172.27.143.164,0.2136057217915853,172.27.143.164,0.02465049425760904,0,0.1,0.11574999999999999,0,0.1,0.11574999999999999,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.04693500200907389,172.27.143.164,0.0370024840037028,0,0.5,0.89575,0,0.5,0.89575,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
16,28.0,0.1401587724685669,70.9,360p,10,JPEG,host,172.27.143.164,0.1065782904624939,172.27.143.164,0.020175397396087646,0,0.1,0.10925000000000001,0,0.1,0.10925000000000001,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.033580482006073,172.27.143.164,0.016399085521697998,0,0.5,0.47875,0,0.5,0.47875,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
17,30.0,0.18345904350280762,70.9,360p,10,JPEG,host,172.27.143.164,0.14829476674397787,172.27.143.164,0.028680086135864258,0,0.15,0.16399999999999998,0,0.15,0.16399999999999998,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.03516427675882975,172.27.143.164,0.020604451497395836,0,0.55,0.575,0,0.55,0.575,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
18,33.0,0.1333048939704895,70.9,360p,10,JPEG,host,172.27.143.164,0.0967758297920227,172.27.143.164,0.029240071773529053,0,0.15,0.17425000000000002,0,0.15,0.17425000000000002,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.0365290641784668,172.27.143.164,0.01650547981262207,0,0.55,0.51225,0,0.55,0.51225,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
19,35.0,0.19007293383280435,70.8,360p,10,JPEG,host,172.27.143.164,0.14644122123718262,172.27.143.164,0.030338525772094727,0,0.15,0.15925,0,0.15,0.15925,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.04363171259562174,172.27.143.164,0.02177325884501139,0,0.55,0.57125,0,0.55,0.57125,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
20,38.0,0.12653827667236328,70.8,360p,10,JPEG,host,172.27.143.164,0.10658413171768188,172.27.143.164,0.018875300884246826,0,0.15,0.15925,0,0.15,0.15925,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.019954144954681396,172.27.143.164,0.015841960906982422,0,0.55,0.57125,0,0.55,0.57125,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
21,40.0,0.1818877061208089,70.8,360p,10,JPEG,host,172.27.143.164,0.13733331362406412,172.27.143.164,0.029372692108154297,0,0.15,0.16975,0,0.15,0.16975,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.04455439249674479,172.27.143.164,0.02195247014363607,0,0.55,0.56025,0,0.55,0.56025,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
22,43.0,0.13201916217803955,70.9,360p,10,JPEG,host,172.27.143.164,0.10975509881973267,172.27.143.164,0.020565032958984375,0,0.15,0.1595,0,0.15,0.1595,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.022264063358306885,172.27.143.164,0.01632213592529297,0,0.55,0.8125,0,0.55,0.8125,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
23,45.0,0.16402037938435873,70.9,360p,10,JPEG,host,172.27.143.164,0.13661964734395346,172.27.143.164,0.024850130081176758,0,0.15,0.1595,0,0.15,0.1595,2,0.01,0.00290799549633518,2,0.01,0.00290799549633518,host,172.27.143.164,0.027400732040405273,172.27.143.164,0.02207159996032715,0,0.55,0.8125,0,0.55,0.8125,0,0.007,0.0072391689595092705,0,0.007,0.0072391689595092705
24,48.0,0.17648422718048096,70.9,360p,10,JPEG,host,172.27.143.164,0.08334070444107056,172.27.143.164,0.019277215003967285,0,0.2,0.20225,0,0.2,0.20225,0,0.004,0.00290799549633518,0,0.004,0.00290799549633518,host,172.27.143.164,0.0931435227394104,172.27.143.164,0.0199735164642334,0,0.15,0.1945,0,0.15,0.1945,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
25,50.0,0.2656063238779704,70.8,360p,10,JPEG,host,172.27.143.164,0.11043349901835124,172.27.143.164,0.027633587519327804,0,0.2,0.20225,0,0.2,0.20225,0,0.004,0.00290799549633518,0,0.004,0.00290799549633518,host,172.27.143.164,0.15517282485961914,172.27.143.164,0.053366581598917634,0,0.15,0.1945,0,0.15,0.1945,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
