n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
19,475.0,0.013499810145451473,1,70744.62679352735,360p,1,JPEG,host,192.168.1.9,0.010119034693791317,192.168.1.9,0.004447588553795448,117409,0.6,0.24675,1.0,0.0036929057337220603,host,192.168.1.9,0.0033807754516601562,192.168.1.9,0.0023017754921546346,10534,0.55,0.8497499999999999,1.0,0.007232706747295191
20,500.0,0.01370076949779804,1,70744.62679352735,360p,1,JPEG,host,192.168.1.9,0.010018687981825609,192.168.1.9,0.002952676552992601,124809,0.6,0.24925,1.0,0.0036929057337220603,host,192.168.1.9,0.003682081515972431,192.168.1.9,0.0022837015298696663,16678,0.6,0.8077500000000001,1.0,0.007232706747295191
21,525.0,0.018440650059626654,1,70744.62679352735,360p,1,JPEG,host,192.168.1.9,0.010073414215674767,192.168.1.9,0.003245326188894419,123221,0.6,0.248,1.0,0.0036929057337220603,host,192.168.1.9,0.008367235843951885,192.168.1.9,0.008202827893770658,15382,0.6,0.36725,1.0,0.007260543969140451
22,550.0,0.013224390836862417,1,109652.74995568786,360p,1,JPEG,host,192.168.1.9,0.010015166722811185,192.168.1.9,0.0028000428126408513,118314,0.6,0.24925,1.0,0.003695391199958244,host,192.168.1.9,0.003209224114051232,192.168.1.9,0.0023145859058086686,10976,0.6,0.897,1.0,0.007260543969140451
23,575.0,0.015873615558330827,1,109652.74995568786,360p,1,JPEG,host,192.168.1.9,0.010065133755023662,192.168.1.9,0.003388203107393706,120646,0.6,0.24825,1.0,0.003695391199958244,host,192.168.1.9,0.005808481803307166,192.168.1.9,0.003047961455125075,12979,0.6,0.46299999999999997,1.0,0.007260543969140451
24,600.0,0.014693581140958346,1,109652.74995568786,360p,1,JPEG,host,192.168.1.9,0.010271191596984863,192.168.1.9,0.00356899774991549,119544,0.6,0.24325,1.0,0.003695391199958244,host,192.168.1.9,0.004422389543973482,192.168.1.9,0.0023398399353027344,10725,0.6,0.67175,1.0,0.007260543969140451
25,625.0,0.015127924772409292,1,110350.47227772204,360p,1,JPEG,host,192.168.1.9,0.01001444229712853,192.168.1.9,0.0029378579213069043,123546,0.6,0.24925,1.0,0.003695391199958244,host,192.168.1.9,0.005113482475280762,192.168.1.9,0.0031837775157048144,16398,0.6,0.56325,1.0,0.007260543969140451
26,626.0,0.17555999755859375,1,110350.47227772204,360p,5,JPEG,host,192.168.1.9,0.13016533851623535,192.168.1.9,0.03779125213623047,124809,0.55,0.24925,1.0,0.003695391199958244,host,192.168.1.9,0.0453946590423584,192.168.1.9,0.030494332313537598,16666,0.55,0.852,1.0,0.007260543969140451
27,630.0,0.09538140296936035,1,110350.47227772204,360p,5,JPEG,host,192.168.1.9,0.05210223197937012,192.168.1.9,0.014848184585571293,123222,0.55,0.24925,1.0,0.003695391199958244,host,192.168.1.9,0.043279170989990234,192.168.1.9,0.01367993354797363,15384,0.55,0.45025,1.0,0.007260543969140451
28,635.0,0.06547753016153972,1,110350.47227772204,360p,5,JPEG,host,192.168.1.9,0.043297012646993004,192.168.1.9,0.013291756312052407,118023,0.55,0.24975000000000003,1.0,0.003695391199958244,host,192.168.1.9,0.02218051751454671,192.168.1.9,0.01243078708648682,11075,0.55,0.60025,1.0,0.007260543969140451
29,640.0,0.06426286697387695,1,94127.66847050427,360p,5,JPEG,host,192.168.1.9,0.043290177981058754,192.168.1.9,0.01275634765625,121146,0.55,0.24975000000000003,1.0,0.003695391199958244,host,192.168.1.9,0.020972688992818195,192.168.1.9,0.009645183881123863,12991,0.55,0.59525,1.0,0.007260543969140451
30,645.0,0.0617982546488444,1,94127.66847050427,360p,5,JPEG,host,192.168.1.9,0.04348913828531901,192.168.1.9,0.012410402297973633,118635,0.55,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.01830911636352539,192.168.1.9,0.009637832641601562,11629,0.55,0.65875,1.0,0.007260543969140451
31,650.0,0.06177087624867757,1,94127.66847050427,360p,5,JPEG,host,192.168.1.9,0.043828725814819336,192.168.1.9,0.012472947438557945,125340,0.55,0.247,1.0,0.0036958882932054808,host,192.168.1.9,0.017942150433858235,192.168.1.9,0.01012122631072998,16242,0.55,0.71875,1.0,0.007260543969140451
32,655.0,0.07055330276489258,1,94127.66847050427,360p,5,JPEG,host,192.168.1.9,0.04385689894358317,192.168.1.9,0.019035140673319496,118315,0.55,0.24675,1.0,0.0036958882932054808,host,192.168.1.9,0.026696403821309406,192.168.1.9,0.00991646448771159,10976,0.55,0.498,1.0,0.007260543969140451
33,660.0,0.06794492403666177,1,94127.66847050427,360p,5,JPEG,host,192.168.1.9,0.043307224909464516,192.168.1.9,0.015305479367574058,120984,0.55,0.25,1.0,0.0036958882932054808,host,192.168.1.9,0.024637699127197266,192.168.1.9,0.009954611460367836,13018,0.55,0.55675,1.0,0.007260543969140451
34,665.0,0.06105995178222656,1,111800.15901286707,360p,5,JPEG,host,192.168.1.9,0.043467442194620766,192.168.1.9,0.012352625528971359,120606,0.55,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.017592509587605793,192.168.1.9,0.009685317675272625,13616,0.6,0.708,1.0,0.007260543969140451
35,670.0,0.06282269954681396,1,111800.15901286707,360p,5,JPEG,host,192.168.1.9,0.04335582256317139,192.168.1.9,0.0130083958307902,126235,0.55,0.24975000000000003,1.0,0.0036958882932054808,host,192.168.1.9,0.019466876983642578,192.168.1.9,0.009811083475748699,16601,0.6,0.64125,1.0,0.007260543969140451
36,675.0,0.06626482804616293,1,111800.15901286707,360p,5,JPEG,host,192.168.1.9,0.043313940366109215,192.168.1.9,0.01299961407979329,118632,0.55,0.25,1.0,0.0036958882932054808,host,192.168.1.9,0.02295088768005371,192.168.1.9,0.010337869326273598,10855,0.6,0.58,1.0,0.007260543969140451
37,680.0,0.06494692961374918,1,111800.15901286707,360p,5,JPEG,host,192.168.1.9,0.04342106978098551,192.168.1.9,0.012677987416585289,120647,0.55,0.24925,1.0,0.0036958882932054808,host,192.168.1.9,0.021525859832763672,192.168.1.9,0.009856263796488442,12966,0.6,0.6375,1.0,0.007260543969140451
38,685.0,0.07446571191151938,1,95728.98036122082,360p,5,JPEG,host,192.168.1.9,0.05520745118459066,192.168.1.9,0.02612356344858805,117409,0.55,0.196,1.0,0.0036958882932054808,host,192.168.1.9,0.01925826072692871,192.168.1.9,0.01069021224975586,10520,0.6,0.648,1.0,0.007260543969140451
39,690.0,0.06132046381632487,1,95728.98036122082,360p,5,JPEG,host,192.168.1.9,0.043258349100748696,192.168.1.9,0.012593388557434082,124081,0.55,0.25025,1.0,0.0036958882932054808,host,192.168.1.9,0.018062114715576172,192.168.1.9,0.009884158770243328,16465,0.6,0.69075,1.0,0.007260543969140451
40,695.0,0.0647504727045695,1,95728.98036122082,360p,5,JPEG,host,192.168.1.9,0.04374547799428304,192.168.1.9,0.012369751930236816,122689,0.55,0.2475,1.0,0.0036958882932054808,host,192.168.1.9,0.021004994710286457,192.168.1.9,0.010191400845845543,15419,0.6,0.614,1.0,0.007260543969140451
41,700.0,0.07118189334869385,1,95728.98036122082,360p,5,JPEG,host,192.168.1.9,0.04378084341684977,192.168.1.9,0.01333308219909668,120633,0.55,0.24725000000000003,1.0,0.0036958882932054808,host,192.168.1.9,0.027401049931844074,192.168.1.9,0.01393727461496989,13079,0.6,0.45549999999999996,1.0,0.007260543969140451
42,705.0,0.0641262928644816,1,95728.98036122082,360p,5,JPEG,host,192.168.1.9,0.043662468592325844,192.168.1.9,0.01390759150187175,119543,0.55,0.248,1.0,0.0036958882932054808,host,192.168.1.9,0.02046382427215576,192.168.1.9,0.010136326154073078,10724,0.6,0.6505,1.0,0.007260543969140451
43,710.0,0.05705086390177409,1,84553.0591506062,360p,5,JPEG,host,192.168.1.9,0.04317482312520345,192.168.1.9,0.012230952580769852,124809,0.6,0.25075,1.0,0.0036958882932054808,host,192.168.1.9,0.013876040776570639,192.168.1.9,0.0100783904393514,16669,0.55,0.89875,1.0,0.007260543969140451
44,715.0,0.07008512814839682,1,84553.0591506062,360p,5,JPEG,host,192.168.1.9,0.043465097745259605,192.168.1.9,0.012464523315429688,122450,0.6,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.026620030403137207,192.168.1.9,0.012009421984354653,15410,0.55,0.48475,1.0,0.007260543969140451
45,720.0,0.07929710547129312,1,84553.0591506062,360p,5,JPEG,host,192.168.1.9,0.043314615885416664,192.168.1.9,0.012753923734029136,119912,0.6,0.25,1.0,0.0036958882932054808,host,192.168.1.9,0.035982489585876465,192.168.1.9,0.010021885236104332,12989,0.55,0.40475,1.0,0.007260543969140451
46,725.0,0.0707016388575236,1,84553.0591506062,360p,5,JPEG,host,192.168.1.9,0.04324674606323242,192.168.1.9,0.012798905372619629,121506,0.6,0.25025,1.0,0.0036958882932054808,host,192.168.1.9,0.02745489279429118,192.168.1.9,0.009783347447713215,13197,0.55,0.5,1.0,0.007260543969140451
47,730.0,0.07341114679972331,1,109462.11483803442,360p,5,JPEG,host,192.168.1.9,0.04355275630950928,192.168.1.9,0.012388269106547035,123546,0.6,0.258,1.0,0.0036958882932054808,host,192.168.1.9,0.02985839049021403,192.168.1.9,0.018696149190266926,16400,0.55,0.41825,1.0,0.007260543969140451
48,735.0,0.057112693786621094,1,109462.11483803442,360p,5,JPEG,host,192.168.1.9,0.04347562789916992,192.168.1.9,0.013116916020711265,123221,0.6,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.013637065887451172,192.168.1.9,0.009656508763631184,15381,0.55,0.9145,1.0,0.007260543969140451
49,740.0,0.0778501828511556,1,109462.11483803442,360p,5,JPEG,host,192.168.1.9,0.04328636328379313,192.168.1.9,0.012529214223225914,118009,0.6,0.25,1.0,0.0036958882932054808,host,192.168.1.9,0.034563819567362465,192.168.1.9,0.010036190350850425,11072,0.55,0.48174999999999996,1.0,0.007260543969140451
50,745.0,0.07481996218363444,1,109462.11483803442,360p,5,JPEG,host,192.168.1.9,0.04362638791402181,192.168.1.9,0.013545910517374672,121134,0.6,0.24825,1.0,0.0036958882932054808,host,192.168.1.9,0.03119357426961263,192.168.1.9,0.02406922976175944,12978,0.55,0.44025,1.0,0.007260543969140451
51,750.0,0.06410149733225505,1,111254.22097466383,360p,5,JPEG,host,192.168.1.9,0.043351968129475914,192.168.1.9,0.013670206069946289,118648,0.6,0.24975000000000003,1.0,0.0036958882932054808,host,192.168.1.9,0.020749529202779133,192.168.1.9,0.009877165158589683,11651,0.55,0.6214999999999999,1.0,0.007260543969140451
52,755.0,0.06386256217956543,1,111254.22097466383,360p,5,JPEG,host,192.168.1.9,0.0434194008509318,192.168.1.9,0.01259430249532064,125342,0.6,0.24925,1.0,0.0036958882932054808,host,192.168.1.9,0.020443161328633625,192.168.1.9,0.010173757870992027,16243,0.6,0.63075,1.0,0.007260543969140451
53,760.0,0.06993309656778972,1,111254.22097466383,360p,5,JPEG,host,192.168.1.9,0.04370041688283285,192.168.1.9,0.0147709051767985,118316,0.6,0.24775,1.0,0.0036958882932054808,host,192.168.1.9,0.026232679684956867,192.168.1.9,0.014699260393778484,10978,0.6,0.42825,1.0,0.007260543969140451
54,765.0,0.06617212295532227,1,111254.22097466383,360p,5,JPEG,host,192.168.1.9,0.04322246710459391,192.168.1.9,0.01323012510935466,120986,0.6,0.24075,1.0,0.0036958882932054808,host,192.168.1.9,0.02294965585072835,192.168.1.9,0.013648589452107746,13017,0.6,0.562,1.0,0.007261041062387687
55,770.0,0.06772828102111816,1,111254.22097466383,360p,5,JPEG,host,192.168.1.9,0.043233791987101235,192.168.1.9,0.012894471486409508,120606,0.6,0.2505,1.0,0.0036958882932054808,host,192.168.1.9,0.024494489034016926,192.168.1.9,0.01078208287556966,13618,0.6,0.50975,1.0,0.007261041062387687
56,775.0,0.07387097676595052,1,93661.6227784154,360p,5,JPEG,host,192.168.1.9,0.043488780657450356,192.168.1.9,0.01521376768747966,126221,0.6,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.030382196108500164,192.168.1.9,0.011571526527404782,16586,0.6,0.39725,1.0,0.007261041062387687
57,780.0,0.0650713046391805,1,93661.6227784154,360p,5,JPEG,host,192.168.1.9,0.04391078154246012,192.168.1.9,0.012782971064249679,118633,0.6,0.237,1.0,0.0036958882932054808,host,192.168.1.9,0.02116052309672038,192.168.1.9,0.010098735491434734,10857,0.6,0.6095,1.0,0.007261041062387687
58,785.0,0.07690417766571045,1,93661.6227784154,360p,5,JPEG,host,192.168.1.9,0.04334946473439535,192.168.1.9,0.016179879506429032,120659,0.6,0.24975000000000003,1.0,0.0036958882932054808,host,192.168.1.9,0.0335547129313151,192.168.1.9,0.010838945706685386,12991,0.6,0.45899999999999996,1.0,0.007261041062387687
59,790.0,0.07044863700866699,1,93661.6227784154,360p,5,JPEG,host,192.168.1.9,0.043488780657450356,192.168.1.9,0.013396064440409347,117408,0.6,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.026959856351216633,192.168.1.9,0.012945294380187992,10531,0.6,0.46299999999999997,1.0,0.007261041062387687
60,795.0,0.06725788116455078,1,88656.85268506994,360p,5,JPEG,host,192.168.1.9,0.04342913627624512,192.168.1.9,0.012259999910990395,124080,0.6,0.25875,1.0,0.0036958882932054808,host,192.168.1.9,0.023828744888305664,192.168.1.9,0.01012070973714193,16475,0.6,0.5589999999999999,1.0,0.007261041062387687
61,796.0,0.1709151268005371,1,88656.85268506994,360p,10,JPEG,host,192.168.1.9,0.13028645515441895,192.168.1.9,0.037428975105285645,126221,0.55,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.040628671646118164,192.168.1.9,0.031217336654663086,16599,0.55,0.9207500000000001,1.0,0.007261041062387687
62,798.0,0.12575666109720865,1,88656.85268506994,360p,10,JPEG,host,192.168.1.9,0.08701046307881673,192.168.1.9,0.02764447530110678,123223,0.55,0.24875,1.0,0.0036958882932054808,host,192.168.1.9,0.03874619801839193,192.168.1.9,0.027571519215901695,15383,0.55,0.616,1.0,0.007261041062387687
63,800.0,0.13398218154907227,1,88656.85268506994,360p,10,JPEG,host,192.168.1.9,0.08667262395222981,192.168.1.9,0.023854414621988937,122689,0.55,0.2495,1.0,0.0036958882932054808,host,192.168.1.9,0.047309557596842446,192.168.1.9,0.020798683166503913,15423,0.55,0.56275,1.0,0.007261041062387687
64,803.0,0.09804373979568481,1,88656.85268506994,360p,10,JPEG,host,192.168.1.9,0.06480729579925537,192.168.1.9,0.01953643560409546,118012,0.55,0.2505,1.0,0.0036958882932054808,host,192.168.1.9,0.03323644399642944,192.168.1.9,0.014663934707641602,11064,0.55,0.61975,1.0,0.007261041062387687
65,805.0,0.12416505813598633,1,95997.68299725,360p,10,JPEG,host,192.168.1.9,0.08716313044230144,192.168.1.9,0.035525639851888016,120632,0.55,0.24850000000000003,1.0,0.0036958882932054808,host,192.168.1.9,0.0370019276936849,192.168.1.9,0.0202486515045166,13069,0.55,0.69675,1.0,0.007261041062387687
66,808.0,0.09645706415176392,1,95997.68299725,360p,10,JPEG,host,192.168.1.9,0.06635034084320068,192.168.1.9,0.019551098346710205,121147,0.55,0.24475000000000002,1.0,0.0036958882932054808,host,192.168.1.9,0.030106723308563232,192.168.1.9,0.014801383018493652,12993,0.55,0.64125,1.0,0.007261041062387687
67,810.0,0.14656599362691242,1,95997.68299725,360p,10,JPEG,host,192.168.1.9,0.08677132924397786,192.168.1.9,0.026589393615722656,119544,0.55,0.2495,1.0,0.0036958882932054808,host,192.168.1.9,0.05979466438293457,192.168.1.9,0.0200808048248291,10725,0.55,0.529,1.0,0.007261041062387687
68,813.0,0.09978890419006348,1,95997.68299725,360p,10,JPEG,host,192.168.1.9,0.06517481803894043,192.168.1.9,0.02255535125732422,118634,0.55,0.249,1.0,0.0036958882932054808,host,192.168.1.9,0.03461408615112305,192.168.1.9,0.015290796756744385,11625,0.55,0.595,1.0,0.007261041062387687
69,815.0,0.12342413266499838,1,100123.48250000086,360p,10,JPEG,host,192.168.1.9,0.08805529276529948,192.168.1.9,0.027674198150634766,124811,0.55,0.25525,1.0,0.0036958882932054808,host,192.168.1.9,0.03536883989969889,192.168.1.9,0.029933849970499672,16672,0.55,0.70575,1.0,0.007261041062387687
70,818.0,0.09321284294128418,1,100123.48250000086,360p,10,JPEG,host,192.168.1.9,0.06510597467422485,192.168.1.9,0.019425392150878906,125343,0.55,0.24925,1.0,0.0036958882932054808,host,192.168.1.9,0.028106868267059326,192.168.1.9,0.014857947826385498,16255,0.6,0.6214999999999999,1.0,0.007261041062387687
71,820.0,0.11704182624816895,1,100123.48250000086,360p,10,JPEG,host,192.168.1.9,0.0880567232767741,192.168.1.9,0.02450760205586751,122454,0.55,0.24575,1.0,0.0036958882932054808,host,192.168.1.9,0.028985102971394856,192.168.1.9,0.020257075627644856,15413,0.6,0.86075,1.0,0.007261041062387687
72,823.0,0.10790222883224487,1,100123.48250000086,360p,10,JPEG,host,192.168.1.9,0.06523311138153076,192.168.1.9,0.027595102787017822,118316,0.55,0.24875,1.0,0.003696385386452718,host,192.168.1.9,0.04266911745071411,192.168.1.9,0.018303275108337402,10992,0.6,0.5267499999999999,1.0,0.007261041062387687
73,825.0,0.14232269922892254,1,100123.48250000086,360p,10,JPEG,host,192.168.1.9,0.08678905169169109,192.168.1.9,0.027636051177978516,119919,0.55,0.24925,1.0,0.003696385386452718,host,192.168.1.9,0.055533647537231445,192.168.1.9,0.020431836446126297,13009,0.6,0.47950000000000004,1.0,0.007261041062387687
74,828.0,0.08546096086502075,1,93069.06502911072,360p,10,JPEG,host,192.168.1.9,0.0651853084564209,192.168.1.9,0.01843327283859253,120984,0.55,0.249,1.0,0.003696385386452718,host,192.168.1.9,0.020275652408599854,192.168.1.9,0.014647841453552246,13029,0.6,0.9227500000000001,1.0,0.007261041062387687
75,830.0,0.1281328996022542,1,93069.06502911072,360p,10,JPEG,host,192.168.1.9,0.0871280034383138,192.168.1.9,0.025032202402750656,121517,0.55,0.24850000000000003,1.0,0.003696385386452718,host,192.168.1.9,0.04100489616394043,192.168.1.9,0.02155900001525879,13211,0.6,0.608,1.0,0.007261041062387687
76,833.0,0.09316742420196533,1,93069.06502911072,360p,10,JPEG,host,192.168.1.9,0.06525564193725586,192.168.1.9,0.019514501094818115,120608,0.55,0.24875,1.0,0.003696385386452718,host,192.168.1.9,0.027911782264709473,192.168.1.9,0.015123069286346436,13619,0.6,0.7155,1.0,0.007261041062387687
77,835.0,0.13169471422831217,1,93069.06502911072,360p,10,JPEG,host,192.168.1.9,0.086823304494222,192.168.1.9,0.03184549013773601,123546,0.55,0.24925,1.0,0.003696385386452718,host,192.168.1.9,0.04487140973409017,192.168.1.9,0.020314772923787437,16397,0.6,0.6305,1.0,0.007261041062387687
78,838.0,0.09702211618423462,1,93069.06502911072,360p,10,JPEG,host,192.168.1.9,0.06496745347976685,192.168.1.9,0.01893836259841919,126219,0.55,0.25,1.0,0.003696385386452718,host,192.168.1.9,0.03205466270446777,192.168.1.9,0.015832841396331787,16583,0.6,0.584,1.0,0.007261538155634925
79,840.0,0.1522219181060791,1,107907.40647957874,360p,10,JPEG,host,192.168.1.9,0.0873866081237793,192.168.1.9,0.025380929311116532,123222,0.55,0.24775,1.0,0.003696385386452718,host,192.168.1.9,0.0648353099822998,192.168.1.9,0.037719806035359696,15383,0.6,0.37225,1.0,0.007261538155634925
80,843.0,0.09647828340530396,1,107907.40647957874,360p,10,JPEG,host,192.168.1.9,0.06511121988296509,192.168.1.9,0.01868748664855957,118633,0.6,0.2495,1.0,0.003696385386452718,host,192.168.1.9,0.03136706352233887,192.168.1.9,0.015561938285827637,10872,0.55,0.5770000000000001,1.0,0.007261538155634925
81,845.0,0.13554533322652182,1,107907.40647957874,360p,10,JPEG,host,192.168.1.9,0.08696691195170085,192.168.1.9,0.02576692899068196,118010,0.6,0.249,1.0,0.003696385386452718,host,192.168.1.9,0.04857842127482096,192.168.1.9,0.021819591522216804,11062,0.55,0.58225,1.0,0.007261538155634925
82,848.0,0.1073540449142456,1,107907.40647957874,360p,10,JPEG,host,192.168.1.9,0.06503152847290039,192.168.1.9,0.020892441272735596,120645,0.6,0.2495,1.0,0.003696385386452718,host,192.168.1.9,0.042322516441345215,192.168.1.9,0.016570687294006348,12980,0.55,0.48674999999999996,1.0,0.007261538155634925
83,850.0,0.11348811785380046,1,97117.98411595654,360p,10,JPEG,host,192.168.1.9,0.0863954226175944,192.168.1.9,0.025302886962890625,121131,0.6,0.2505,1.0,0.003696385386452718,host,192.168.1.9,0.027092695236206055,192.168.1.9,0.019443273544311523,12973,0.55,0.89,1.0,0.007261538155634925
84,853.0,0.09654432535171509,1,97117.98411595654,360p,10,JPEG,host,192.168.1.9,0.0652000904083252,192.168.1.9,0.018520474433898926,117406,0.6,0.249,1.0,0.003696385386452718,host,192.168.1.9,0.03134423494338989,192.168.1.9,0.01461094617843628,10519,0.55,0.5775,1.0,0.007261538155634925
