n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.18389737606048584,69.3,360p,30,JPEG,host,172.27.143.164,0.14065587520599365,172.27.143.164,0.045873045921325684,0,0.25,0.23975000000000002,0,0.25,0.23975000000000002,0,0.004,0.0026828122553369175,0,0.004,0.0026828122553369175,host,172.27.143.164,0.04324150085449219,172.27.143.164,0.033493876457214355,0,0.75,0.89375,0,0.75,0.89375,2,0.008,0.007106942155744286,2,0.008,0.007106942155744286
2,2.0,0.19792890548706055,69.3,360p,30,JPEG,host,172.27.143.164,0.13637781143188477,172.27.143.164,0.042112112045288086,0,0.25,0.24725000000000003,0,0.25,0.24725000000000003,0,0.004,0.002917440268032679,0,0.004,0.002917440268032679,host,172.27.143.164,0.06155109405517578,172.27.143.164,0.031759023666381836,0,0.75,0.608,0,0.75,0.608,2,0.008,0.0072167997633836144,2,0.008,0.0072167997633836144
3,3.0,0.2056037187576294,69.9,360p,30,JPEG,host,172.27.143.164,0.13400399684906006,172.27.143.164,0.06591594219207764,0,0.25,0.24225000000000002,0,0.25,0.24225000000000002,0,0.004,0.002917440268032679,0,0.004,0.002917440268032679,host,172.27.143.164,0.07159972190856934,172.27.143.164,0.03702867031097412,0,0.75,0.523,0,0.75,0.523,2,0.008,0.007217296856630851,2,0.008,0.007217296856630851
4,4.0,0.18957769870758057,69.9,360p,30,JPEG,host,172.27.143.164,0.13448035717010498,172.27.143.164,0.03982686996459961,0,0.25,0.24225000000000002,0,0.25,0.24225000000000002,0,0.004,0.002917440268032679,0,0.004,0.002917440268032679,host,172.27.143.164,0.055097341537475586,172.27.143.164,0.03063511848449707,0,0.75,0.523,0,0.75,0.523,2,0.008,0.007217296856630851,2,0.008,0.007217296856630851
5,5.0,0.1926870346069336,69.9,360p,30,JPEG,host,172.27.143.164,0.13887262344360352,172.27.143.164,0.0376967191696167,0,0.25,0.25075,0,0.25,0.25075,0,0.004,0.0029189315477743893,0,0.004,0.0029189315477743893,host,172.27.143.164,0.05381441116333008,172.27.143.164,0.032575130462646484,0,0.75,0.6795,0,0.75,0.6795,2,0.008,0.007217296856630851,2,0.008,0.007217296856630851
6,6.0,0.17411696910858154,69.9,360p,30,JPEG,host,172.27.143.164,0.13414573669433594,172.27.143.164,0.04164087772369385,0,0.25,0.23375,0,0.25,0.23375,0,0.004,0.0029189315477743893,0,0.004,0.0029189315477743893,host,172.27.143.164,0.039971232414245605,172.27.143.164,0.03243851661682129,0,0.75,0.69525,0,0.75,0.69525,2,0.008,0.007217296856630851,2,0.008,0.007217296856630851
7,7.0,0.18515527248382568,69.9,360p,30,JPEG,host,172.27.143.164,0.13293898105621338,172.27.143.164,0.05749952793121338,0,0.25,0.24425,0,0.25,0.24425,0,0.004,0.002922411200505047,0,0.004,0.002922411200505047,host,172.27.143.164,0.052216291427612305,172.27.143.164,0.03627645969390869,0,0.75,0.7170000000000001,0,0.75,0.7170000000000001,2,0.008,0.007217296856630851,2,0.008,0.007217296856630851
8,8.0,0.19026100635528564,69.9,360p,30,JPEG,host,172.27.143.164,0.13359534740447998,172.27.143.164,0.03945040702819824,0,0.25,0.25225000000000003,0,0.25,0.25225000000000003,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.056665658950805664,172.27.143.164,0.030879855155944824,0,0.75,0.61675,0,0.75,0.61675,2,0.008,0.007217296856630851,2,0.008,0.007217296856630851
9,9.0,0.17952919006347656,69.9,360p,30,JPEG,host,172.27.143.164,0.13335394859313965,172.27.143.164,0.03685426712036133,0,0.25,0.253,0,0.25,0.253,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.046175241470336914,172.27.143.164,0.03051173686981201,0,0.75,0.8105,0,0.75,0.8105,2,0.008,0.007292357936963605,2,0.008,0.007292357936963605
10,10.0,0.17220616340637207,69.9,360p,30,JPEG,host,172.27.143.164,0.13372552394866943,172.27.143.164,0.03866243362426758,0,0.25,0.253,0,0.25,0.253,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.03848063945770264,172.27.143.164,0.0326465368270874,0,0.75,0.8105,0,0.75,0.8105,2,0.008,0.007292357936963605,2,0.008,0.007292357936963605
11,11.0,0.1930375099182129,70.0,360p,30,JPEG,host,172.27.143.164,0.13531339168548584,172.27.143.164,0.0507580041885376,0,0.25,0.252,0,0.25,0.252,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.05772411823272705,172.27.143.164,0.03777945041656494,0,0.75,0.93975,0,0.75,0.93975,2,0.008,0.007292357936963605,2,0.008,0.007292357936963605
12,12.0,0.19120073318481445,70.0,360p,30,JPEG,host,172.27.143.164,0.13395118713378906,172.27.143.164,0.04009735584259033,0,0.25,0.2425,0,0.25,0.2425,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.05724954605102539,172.27.143.164,0.02862262725830078,0,0.75,0.654,0,0.75,0.654,2,0.008,0.007292357936963605,2,0.008,0.007292357936963605
13,13.0,0.17806529998779297,70.0,360p,30,JPEG,host,172.27.143.164,0.13753938674926758,172.27.143.164,0.0389939546585083,0,0.25,0.2425,0,0.25,0.2425,0,0.004,0.002922908293752283,0,0.004,0.002922908293752283,host,172.27.143.164,0.04052591323852539,172.27.143.164,0.030417680740356445,0,0.75,0.654,0,0.75,0.654,2,0.008,0.007292357936963605,2,0.008,0.007292357936963605
14,14.0,0.1820211410522461,70.0,360p,30,JPEG,host,172.27.143.164,0.1341620683670044,172.27.143.164,0.04626667499542236,0,0.25,0.25125,0,0.25,0.25125,0,0.004,0.0029288734127191247,0,0.004,0.0029288734127191247,host,172.27.143.164,0.0478590726852417,172.27.143.164,0.03751218318939209,0,0.75,0.78125,0,0.75,0.78125,2,0.008,0.007318703879067155,2,0.008,0.007318703879067155
