n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.3096942901611328,70.0,360p,30,JPEG,host,172.27.143.164,0.17438983917236328,172.27.143.164,0.049808382987976074,0,0.2,0.2145,0,0.2,0.2145,0,0.004,0.0026798296958534967,0,0.004,0.0026798296958534967,host,172.27.143.164,0.13530445098876953,172.27.143.164,0.03419625759124756,0,0.2,0.28600000000000003,0,0.2,0.28600000000000003,2,0.008,0.007131299724858888,2,0.008,0.007131299724858888
2,2.0,0.31788861751556396,70.0,360p,30,JPEG,host,172.27.143.164,0.15530192852020264,172.27.143.164,0.03707432746887207,0,0.2,0.21725000000000003,0,0.2,0.21725000000000003,0,0.004,0.0029248966667412305,0,0.004,0.0029248966667412305,host,172.27.143.164,0.16258668899536133,172.27.143.164,0.0315403938293457,0,0.2,0.2535,0,0.2,0.2535,2,0.008,0.007238671866262033,2,0.008,0.007238671866262033
3,3.0,0.3178586959838867,70.0,360p,30,JPEG,host,172.27.143.164,0.1518183946609497,172.27.143.164,0.03769528865814209,0,0.2,0.22225,0,0.2,0.22225,0,0.004,0.0029263879464829414,0,0.004,0.0029263879464829414,host,172.27.143.164,0.166040301322937,172.27.143.164,0.04255867004394531,0,0.2,0.2255,0,0.2,0.2255,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
4,4.0,0.3289005756378174,70.0,360p,30,JPEG,host,172.27.143.164,0.1541064977645874,172.27.143.164,0.03799140453338623,0,0.2,0.22225,0,0.2,0.22225,0,0.004,0.0029263879464829414,0,0.004,0.0029263879464829414,host,172.27.143.164,0.17479407787322998,172.27.143.164,0.035466551780700684,0,0.2,0.2255,0,0.2,0.2255,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
5,5.0,0.2779378890991211,70.6,360p,30,JPEG,host,172.27.143.164,0.15291094779968262,172.27.143.164,0.03738892078399658,0,0.2,0.21225000000000002,0,0.2,0.21225000000000002,0,0.004,0.0029263879464829414,0,0.004,0.0029263879464829414,host,172.27.143.164,0.12502694129943848,172.27.143.164,0.0664510726928711,0,0.2,0.3195,0,0.2,0.3195,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
6,6.0,0.28693652153015137,70.6,360p,30,JPEG,host,172.27.143.164,0.15641629695892334,172.27.143.164,0.038658738136291504,0,0.2,0.21225000000000002,0,0.2,0.21225000000000002,0,0.004,0.0029263879464829414,0,0.004,0.0029263879464829414,host,172.27.143.164,0.13052022457122803,172.27.143.164,0.046857237815856934,0,0.2,0.3195,0,0.2,0.3195,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
7,7.0,0.3337228298187256,70.6,360p,30,JPEG,host,172.27.143.164,0.16632413864135742,172.27.143.164,0.04724407196044922,0,0.2,0.2155,0,0.2,0.2155,0,0.004,0.0029298675992135985,0,0.004,0.0029298675992135985,host,172.27.143.164,0.16739869117736816,172.27.143.164,0.035130858421325684,0,0.2,0.287,0,0.2,0.287,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
8,8.0,0.34855055809020996,70.6,360p,30,JPEG,host,172.27.143.164,0.16892480850219727,172.27.143.164,0.04083359241485596,0,0.2,0.2145,0,0.2,0.2145,0,0.004,0.002930364692460835,0,0.004,0.002930364692460835,host,172.27.143.164,0.1796257495880127,172.27.143.164,0.03571772575378418,0,0.2,0.22949999999999998,0,0.2,0.22949999999999998,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
9,9.0,0.3548473119735718,70.6,360p,30,JPEG,host,172.27.143.164,0.15850579738616943,172.27.143.164,0.045165061950683594,0,0.2,0.2145,0,0.2,0.2145,0,0.004,0.002930364692460835,0,0.004,0.002930364692460835,host,172.27.143.164,0.19634151458740234,172.27.143.164,0.03252875804901123,0,0.2,0.22949999999999998,0,0.2,0.22949999999999998,2,0.008,0.0072391689595092705,2,0.008,0.0072391689595092705
10,10.0,0.32468855381011963,70.6,360p,30,JPEG,host,172.27.143.164,0.1598975658416748,172.27.143.164,0.03835570812225342,0,0.2,0.21850000000000003,0,0.2,0.21850000000000003,0,0.004,0.002930364692460835,0,0.004,0.002930364692460835,host,172.27.143.164,0.16479098796844482,172.27.143.164,0.031053781509399414,0,0.2,0.25775,0,0.2,0.25775,2,0.008,0.0073142300398420235,2,0.008,0.0073142300398420235
