n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.20421576499938965,69.4,360p,30,JPEG,host,172.27.143.164,0.14163851737976074,172.27.143.164,0.04738342761993408,0,0.25,0.23800000000000002,0,0.25,0.23800000000000002,0,0.004,0.0026584546862223144,0,0.004,0.0026584546862223144,host,172.27.143.164,0.0625772476196289,172.27.143.164,0.04327845573425293,0,0.75,0.5775,0,0.75,0.5775,2,0.008,0.0071139014612056,2,0.008,0.0071139014612056
2,2.0,0.1786937713623047,69.4,360p,30,JPEG,host,172.27.143.164,0.1383655071258545,172.27.143.164,0.04398775100708008,0,0.25,0.2525,0,0.25,0.2525,0,0.004,0.0029020303773683387,0,0.004,0.0029020303773683387,host,172.27.143.164,0.040328264236450195,172.27.143.164,0.03235793113708496,0,0.75,0.8645,0,0.75,0.8645,2,0.008,0.0072237590688449295,2,0.008,0.0072237590688449295
3,3.0,0.1828857660293579,69.6,360p,30,JPEG,host,172.27.143.164,0.13700103759765625,172.27.143.164,0.04277360439300537,0,0.25,0.237,0,0.25,0.237,0,0.004,0.0029020303773683387,0,0.004,0.0029020303773683387,host,172.27.143.164,0.04588472843170166,172.27.143.164,0.03133285045623779,0,0.75,0.8155,0,0.75,0.8155,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
4,4.0,0.19231414794921875,69.6,360p,30,JPEG,host,172.27.143.164,0.13387691974639893,172.27.143.164,0.03989136219024658,0,0.25,0.237,0,0.25,0.237,0,0.004,0.0029020303773683387,0,0.004,0.0029020303773683387,host,172.27.143.164,0.058437228202819824,172.27.143.164,0.03350377082824707,0,0.75,0.8155,0,0.75,0.8155,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
5,5.0,0.20150911808013916,69.6,360p,30,JPEG,host,172.27.143.164,0.13363051414489746,172.27.143.164,0.03945517539978027,0,0.25,0.252,0,0.25,0.252,0,0.004,0.0029020303773683387,0,0.004,0.0029020303773683387,host,172.27.143.164,0.0678786039352417,172.27.143.164,0.03798937797546387,0,0.75,0.515,0,0.75,0.515,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
6,6.0,0.18170571327209473,69.6,360p,30,JPEG,host,172.27.143.164,0.133345365524292,172.27.143.164,0.03882241249084473,0,0.25,0.25275,0,0.25,0.25275,0,0.004,0.0029055100300989962,0,0.004,0.0029055100300989962,host,172.27.143.164,0.048360347747802734,172.27.143.164,0.03291511535644531,0,0.75,0.7482500000000001,0,0.75,0.7482500000000001,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
7,7.0,0.17376255989074707,69.9,360p,30,JPEG,host,172.27.143.164,0.13498139381408691,172.27.143.164,0.04156184196472168,0,0.25,0.25275,0,0.25,0.25275,0,0.004,0.0029055100300989962,0,0.004,0.0029055100300989962,host,172.27.143.164,0.038781166076660156,172.27.143.164,0.03434121608734131,0,0.75,0.7482500000000001,0,0.75,0.7482500000000001,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
8,8.0,0.1778806447982788,69.9,360p,30,JPEG,host,172.27.143.164,0.13515186309814453,172.27.143.164,0.03928089141845703,0,0.25,0.2495,0,0.25,0.2495,0,0.004,0.0029074984030879438,0,0.004,0.0029074984030879438,host,172.27.143.164,0.04272878170013428,172.27.143.164,0.03203988075256348,0,0.75,0.8755,0,0.75,0.8755,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
9,9.0,0.22211146354675293,69.9,360p,30,JPEG,host,172.27.143.164,0.13740897178649902,172.27.143.164,0.04060959815979004,0,0.25,0.2455,0,0.25,0.2455,0,0.004,0.0029074984030879438,0,0.004,0.0029074984030879438,host,172.27.143.164,0.0847024917602539,172.27.143.164,0.039476633071899414,0,0.75,0.44225000000000003,0,0.75,0.44225000000000003,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
10,10.0,0.18475806713104248,69.9,360p,30,JPEG,host,172.27.143.164,0.13761663436889648,172.27.143.164,0.03901255130767822,0,0.25,0.254,0,0.25,0.254,0,0.004,0.0029074984030879438,0,0.004,0.0029074984030879438,host,172.27.143.164,0.047141432762145996,172.27.143.164,0.032648563385009766,0,0.75,0.7675,0,0.75,0.7675,2,0.008,0.007224256162092166,2,0.008,0.007224256162092166
