n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
29,650.0,0.2388012959406926,1,98916.69178147987,1080p,2,JPEG,host,192.168.1.9,0.2323777308830848,192.168.1.9,0.015324647610004127,740854,1.0,0.249,1.0,0.011414255143051008,host,192.168.1.9,0.006423565057607798,192.168.1.9,0.004939812880295973,61929,1.0,0.956,1.0,0.007354494592868203
30,663.0,0.23377931118011475,1,111760.94043388293,1080p,2,JPEG,host,192.168.1.9,0.22577410084860666,192.168.1.9,0.010831236839294434,751654,1.0,0.23800000000000002,1.0,0.011414255143051008,host,192.168.1.9,0.008005210331508092,192.168.1.9,0.00709564345223563,73670,1.0,0.6679999999999999,1.0,0.007354494592868203
31,675.0,0.24394657061650202,1,73750.4256305531,1080p,2,JPEG,host,192.168.1.9,0.24336915749769944,192.168.1.9,0.016841870087843658,729614,1.0,0.23625,1.0,0.011414255143051008,cloud,114.212.81.11,0.0005774131188025841,114.212.81.11,0.005522581247182993,75492,1.0,0.737,1.0,0.0002453408924430774
32,688.0,0.2167821271078927,1,96849.59722098388,1080p,2,JPEG,host,192.168.1.9,0.2162092583520072,192.168.1.9,0.010136757578168593,725692,1.0,0.24850000000000003,1.0,0.011414255143051008,cloud,114.212.81.11,0.0005728687558855329,114.212.81.11,0.005805832999093192,76108,1.0,0.718625,1.0,0.0002453408924430774
33,700.0,0.23271989822387695,1,105080.30869728344,1080p,2,JPEG,host,192.168.1.9,0.2320999548985408,192.168.1.9,0.022264700669508697,744830,1.0,0.24850000000000003,1.0,0.011414255143051008,cloud,114.212.81.11,0.0006199433253361628,114.212.81.11,0.0052529848538912256,70778,1.0,0.7145833333333332,1.0,0.0002453408924430774
34,713.0,0.21652538435799734,1,110350.88279658997,1080p,2,JPEG,host,192.168.1.9,0.21602090767451695,192.168.1.9,0.018166712352207737,740856,1.0,0.24875,1.0,0.011414255143051008,cloud,114.212.81.11,0.000504476683480399,114.212.81.11,0.004788194383893694,61947,1.0,0.6965625000000001,1.0,0.0002453408924430774
35,725.0,0.24065382664020246,1,110350.88279658997,1080p,2,JPEG,host,192.168.1.9,0.23998559438265288,192.168.1.9,0.019575430796696602,753971,1.0,0.242,1.0,0.011414255143051008,cloud,114.212.81.11,0.0006682322575495794,114.212.81.11,0.006112575531005859,73800,1.0,0.7334583333333332,1.0,0.0002453408924430774
36,738.0,0.07214791434151785,1,111624.89439826025,1080p,2,JPEG,cloud,114.212.81.11,0.06633155686514718,114.212.81.11,0.01011438029153007,729629,1.0,0.02220833333333333,1.0,0.00034043531957148705,host,192.168.1.9,0.005816357476370675,192.168.1.9,0.004958186830793108,75508,1.0,0.9495,1.0,0.007354494592868203
37,750.0,0.08358285977290227,1,111624.89439826025,1080p,2,JPEG,cloud,114.212.81.11,0.07450096423809345,114.212.81.11,0.012532729368943438,761965,1.0,0.022583333333333334,1.0,0.00034043531957148705,host,192.168.1.9,0.009081895534808818,192.168.1.9,0.005420079598060021,82284,1.0,0.655,1.0,0.007354494592868203
38,763.0,0.06833546502249581,1,101048.49908191626,1080p,2,JPEG,cloud,114.212.81.11,0.061578103474208286,114.212.81.11,0.010719180107116706,744833,1.0,0.022479166666666665,1.0,0.00034043531957148705,host,192.168.1.9,0.006757361548287528,192.168.1.9,0.0046912261417933875,70768,1.0,0.816,1.0,0.007354494592868203
39,775.0,0.07901642872737005,1,101048.49908191626,1080p,2,JPEG,cloud,114.212.81.11,0.069959988960853,114.212.81.11,0.013127895501943723,736645,1.0,0.02266666666666667,1.0,0.00034043531957148705,host,192.168.1.9,0.009056439766517052,192.168.1.9,0.005419694460355319,62410,1.0,0.67825,1.0,0.007354494592868203
40,788.0,0.0705768040248326,1,108021.87632125427,1080p,2,JPEG,cloud,114.212.81.11,0.06429798262459892,114.212.81.11,0.01033459390912736,753978,1.0,0.0226875,1.0,0.00034043531957148705,host,192.168.1.9,0.006278821400233677,192.168.1.9,0.004841072218758719,73794,1.0,0.823,1.0,0.007354494592868203
41,800.0,0.08138082577632023,1,108021.87632125427,1080p,2,JPEG,cloud,114.212.81.11,0.07053732872009277,114.212.81.11,0.011106087611271784,721278,1.0,0.022041666666666668,1.0,0.00034043531957148705,host,192.168.1.9,0.010843497056227464,192.168.1.9,0.005460317318256084,75885,1.0,0.60125,1.0,0.007354494592868203
42,813.0,0.06655921254839216,1,109196.95516690894,1080p,2,JPEG,cloud,114.212.81.11,0.060642668179103305,114.212.81.11,0.01103465897696359,761965,1.0,0.022333333333333334,1.0,0.00034043531957148705,host,192.168.1.9,0.005916544369288853,192.168.1.9,0.004932965551103864,82286,1.0,0.90125,1.0,0.007354494592868203
43,825.0,0.06743288040161133,1,109196.95516690894,1080p,2,JPEG,cloud,114.212.81.11,0.06691910670353816,114.212.81.11,0.011680309589092538,742729,1.0,0.022500000000000003,1.0,0.00034043531957148705,cloud,114.212.81.11,0.0005137736980731671,114.212.81.11,0.005843327595637394,75518,1.0,0.7719999999999999,1.0,0.0002453408924430774
44,838.0,0.06801719324929374,1,109294.41311368969,1080p,2,JPEG,cloud,114.212.81.11,0.06752824783325195,114.212.81.11,0.010692323957170763,736646,1.0,0.022479166666666665,1.0,0.00034043531957148705,cloud,114.212.81.11,0.0004889454160417829,114.212.81.11,0.004903146198817662,62414,1.0,0.784625,1.0,0.0002453408924430774
45,850.0,0.07088519976689264,1,109294.41311368969,1080p,2,JPEG,cloud,114.212.81.11,0.07034712571364182,114.212.81.11,0.012573590645423308,754736,1.0,0.022541666666666668,1.0,0.00034043531957148705,cloud,114.212.81.11,0.0005380740532508263,114.212.81.11,0.007073035606971154,74695,1.0,0.7679166666666667,1.0,0.0002453408924430774
46,863.0,0.0668142523084368,1,110967.91959959033,1080p,2,JPEG,cloud,114.212.81.11,0.06631187030247279,114.212.81.11,0.01117326532091413,721268,1.0,0.0224375,1.0,0.00034043531957148705,cloud,114.212.81.11,0.0005023820059640067,114.212.81.11,0.0054721832275390625,75888,1.0,0.7298541666666667,1.0,0.0002453408924430774
47,875.0,0.0694597134223351,1,110967.91959959033,1080p,2,JPEG,cloud,114.212.81.11,0.06882148522597092,114.212.81.11,0.010789687816913321,737491,1.0,0.022583333333333334,1.0,0.00034043531957148705,cloud,114.212.81.11,0.0006382281963641827,114.212.81.11,0.005504809893094576,61009,1.0,0.7438333333333333,1.0,0.0002453408924430774
48,888.0,0.0674351794379098,1,110967.91959959033,1080p,2,JPEG,cloud,114.212.81.11,0.06692337989807129,114.212.81.11,0.011571168899536133,742728,1.0,0.022229166666666664,1.0,0.00034043531957148705,cloud,114.212.81.11,0.0005117995398385185,114.212.81.11,0.005482452256338937,75516,1.0,0.7435208333333333,1.0,0.0002453408924430774
49,889.0,1.5710763931274414,1,110602.13431020532,1080p,3,JPEG,host,192.168.1.9,1.5101293325424194,192.168.1.9,0.08957886695861816,744815,1.0,0.249,1.0,0.011414255143051008,host,192.168.1.9,0.06094706058502197,192.168.1.9,0.034963369369506836,70748,1.0,0.63475,1.0,0.007354494592868203
50,892.0,0.8201339244842529,1,109600.46658759008,1080p,3,JPEG,host,192.168.1.9,0.7580121755599976,192.168.1.9,0.05962109565734863,754732,1.0,0.24725000000000003,1.0,0.011414255143051008,host,192.168.1.9,0.06212174892425537,192.168.1.9,0.019494235515594482,74671,1.0,0.38,1.0,0.007354494592868203
51,900.0,0.3521333005693224,1,108251.84907442468,1080p,3,JPEG,host,192.168.1.9,0.33473865191141766,192.168.1.9,0.02744703822665745,732867,1.0,0.249,1.0,0.011414752236298247,host,192.168.1.9,0.01739464865790473,192.168.1.9,0.007455295986599393,62098,1.0,0.51025,1.0,0.007354494592868203
52,909.0,0.3155563354492188,1,109906.68998888464,1080p,3,JPEG,host,192.168.1.9,0.30256774425506594,192.168.1.9,0.024506568908691406,742711,1.0,0.2495,1.0,0.011414752236298247,host,192.168.1.9,0.012988591194152832,192.168.1.9,0.007375478744506838,75481,1.0,0.615,1.0,0.007354494592868203
53,917.0,0.34686191876729333,1,105962.25307349011,1080p,3,JPEG,host,192.168.1.9,0.3339204523298476,192.168.1.9,0.027071899837917746,737474,1.0,0.24875,1.0,0.011414752236298247,host,192.168.1.9,0.012941466437445747,192.168.1.9,0.007880316840277778,60975,1.0,0.64275,1.0,0.007354494592868203
54,925.0,0.34977176454332143,1,106303.59179750501,1080p,3,JPEG,host,192.168.1.9,0.33428721957736546,192.168.1.9,0.02126767900254989,720993,1.0,0.24850000000000003,1.0,0.011414752236298247,host,192.168.1.9,0.015484544965955947,192.168.1.9,0.008061276541815862,75494,1.0,0.5539999999999999,1.0,0.007354494592868203
55,934.0,0.30261869430541993,1,107777.1865263109,1080p,3,JPEG,host,192.168.1.9,0.3019042253494263,192.168.1.9,0.015626072883605957,754732,1.0,0.24850000000000003,1.0,0.011414752236298247,cloud,114.212.81.11,0.0007144689559936523,114.212.81.11,0.00791466236114502,74689,1.0,0.6889375000000001,1.0,0.0002453408924430774
56,942.0,0.33367930518256295,1,106767.03235774109,1080p,3,JPEG,host,192.168.1.9,0.3329312536451552,192.168.1.9,0.023474587334526897,732869,1.0,0.2495,1.0,0.011414752236298247,cloud,114.212.81.11,0.0007480515374077691,114.212.81.11,0.008158047993977865,62106,1.0,0.7306875,1.0,0.0002453408924430774
57,950.0,0.33562636375427246,1,109254.8617277196,1080p,3,JPEG,host,192.168.1.9,0.3348391585879856,192.168.1.9,0.026155180401272238,739318,1.0,0.24875,1.0,0.011414752236298247,cloud,114.212.81.11,0.0007872051662868924,114.212.81.11,0.008990923563639322,76319,1.0,0.7235833333333334,1.0,0.0002453408924430774
58,959.0,0.3029915809631348,1,109728.96394217933,1080p,3,JPEG,host,192.168.1.9,0.30226750373840333,192.168.1.9,0.021665740013122547,737472,1.0,0.248,1.0,0.011414752236298247,cloud,114.212.81.11,0.0007240772247314453,114.212.81.11,0.006960034370422363,60987,1.0,0.7357708333333334,1.0,0.00024535605659985123
59,967.0,0.3351022402445475,1,109856.58695423901,1080p,3,JPEG,host,192.168.1.9,0.3340910275777181,192.168.1.9,0.031266795264350056,720993,1.0,0.24850000000000003,1.0,0.011414752236298247,cloud,114.212.81.11,0.001011212666829427,114.212.81.11,0.008157359229193794,75487,1.0,0.79275,1.0,0.00024535605659985123
60,975.0,0.3356571462419298,1,108869.30718141602,1080p,3,JPEG,host,192.168.1.9,0.33465247684054905,192.168.1.9,0.02377133899264866,747119,1.0,0.249,1.0,0.011414752236298247,cloud,114.212.81.11,0.0010046694013807508,114.212.81.11,0.007170862621731227,70130,1.0,0.7295208333333333,1.0,0.00024535605659985123
61,984.0,0.10987257957458496,1,108869.30718141602,1080p,3,JPEG,cloud,114.212.81.11,0.09681200981140137,114.212.81.11,0.014668798446655279,732886,1.0,0.022375000000000003,1.0,0.00034045048372826074,host,192.168.1.9,0.013060569763183594,192.168.1.9,0.006813907623291017,62121,1.0,0.61175,1.0,0.007354494592868203
62,992.0,0.10623992813958062,1,101937.59616834167,1080p,3,JPEG,cloud,114.212.81.11,0.09705906444125706,114.212.81.11,0.016596688164605022,739336,1.0,0.022645833333333334,1.0,0.00034045048372826074,host,192.168.1.9,0.009180863698323568,192.168.1.9,0.007569842868381077,76324,1.0,0.935,1.0,0.007354494592868203
63,1000.0,0.11544770664638943,1,101937.59616834167,1080p,3,JPEG,cloud,114.212.81.11,0.09788881407843696,114.212.81.11,0.016733911302354604,749436,1.0,0.022458333333333334,1.0,0.00034045048372826074,host,192.168.1.9,0.017558892567952473,192.168.1.9,0.008975214428371854,72889,1.0,0.505,1.0,0.007354494592868203
64,1009.0,0.10582156181335449,1,107772.94236877978,1080p,3,JPEG,cloud,114.212.81.11,0.09259278774261474,114.212.81.11,0.01457228660583497,720998,1.0,0.021833333333333333,1.0,0.00034045048372826074,host,192.168.1.9,0.013228774070739746,192.168.1.9,0.009055519104003908,75501,1.0,0.5277499999999999,1.0,0.007354494592868203
65,1017.0,0.10861574278937446,1,107772.94236877978,1080p,3,JPEG,cloud,114.212.81.11,0.09669378068712023,114.212.81.11,0.016259749730428055,747136,1.0,0.022020833333333333,1.0,0.00034045048372826074,host,192.168.1.9,0.011921962102254232,192.168.1.9,0.007812526490953231,70133,1.0,0.721,1.0,0.007354494592868203
66,1025.0,0.11243022812737358,1,107772.94236877978,1080p,3,JPEG,cloud,114.212.81.11,0.09976763195461696,114.212.81.11,0.01721019215053983,723639,1.0,0.022270833333333333,1.0,0.00034045048372826074,host,192.168.1.9,0.01266259617275662,192.168.1.9,0.007757054434882268,61810,1.0,0.67875,1.0,0.007354494592868203
67,1034.0,0.08807604312896729,1,107904.13044451502,1080p,3,JPEG,cloud,114.212.81.11,0.0872239351272583,114.212.81.11,0.014412546157836909,739335,1.0,0.022458333333333334,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0008521080017089844,114.212.81.11,0.00710744857788086,76340,1.0,0.7243750000000001,1.0,0.00024535605659985123
68,1042.0,0.09989794095357259,1,107904.13044451502,1080p,3,JPEG,cloud,114.212.81.11,0.09908461570739746,114.212.81.11,0.016919083065456808,749425,1.0,0.0221875,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0008133252461751302,114.212.81.11,0.00800776481628418,72896,1.0,0.7285624999999999,1.0,0.00024535605659985123
69,1050.0,0.09693619940016004,1,110850.32287976025,1080p,3,JPEG,cloud,114.212.81.11,0.0960694154103597,114.212.81.11,0.015850173102484807,693141,1.0,0.022416666666666665,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0008667839898003472,114.212.81.11,0.008011579513549805,74842,1.0,0.7366041666666666,1.0,0.00024535605659985123
70,1059.0,0.08897111415863038,1,110850.32287976025,1080p,3,JPEG,cloud,114.212.81.11,0.08824598789215088,114.212.81.11,0.01603899002075196,747137,1.0,0.022416666666666665,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0007251262664794922,114.212.81.11,0.007662272453308106,70142,1.0,0.7380625,1.0,0.00024535605659985123
71,1067.0,0.10484112633599176,1,109737.74026179907,1080p,3,JPEG,cloud,114.212.81.11,0.10405492782592773,114.212.81.11,0.015995025634765625,723639,1.0,0.022458333333333334,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0007861985100640191,114.212.81.11,0.007617155710856119,61825,1.0,0.7841250000000001,1.0,0.00024535605659985123
72,1075.0,0.09687773386637369,1,109737.74026179907,1080p,3,JPEG,cloud,114.212.81.11,0.09605688518948025,114.212.81.11,0.01537677976820205,734220,1.0,0.022645833333333334,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0008208486768934461,114.212.81.11,0.0075969166225857195,75511,1.0,0.7235625,1.0,0.00024535605659985123
73,1084.0,0.09072463512420655,1,109737.74026179907,1080p,3,JPEG,cloud,114.212.81.11,0.09006690979003906,114.212.81.11,0.014811134338378912,749435,1.0,0.02266666666666667,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0006577253341674804,114.212.81.11,0.007543611526489258,72906,1.0,0.7846041666666667,1.0,0.00024535605659985123
74,1092.0,0.09656246503194173,1,112145.12964511292,1080p,3,JPEG,cloud,114.212.81.11,0.09579979048834907,114.212.81.11,0.01628783014085558,693141,1.0,0.022458333333333334,1.0,0.00034045048372826074,cloud,114.212.81.11,0.0007626745435926649,114.212.81.11,0.007653077443440754,74842,1.0,0.8127916666666667,1.0,0.00024535605659985123
75,1093.0,1.5565382242202759,1,110863.95035343824,1080p,4,JPEG,host,192.168.1.9,1.5037034749984741,192.168.1.9,0.1013343334197998,720994,1.0,0.24850000000000003,1.0,0.011414752236298247,host,192.168.1.9,0.05283474922180176,192.168.1.9,0.035035133361816406,75494,1.0,0.7084999999999999,1.0,0.007354494592868203
76,1094.0,1.5552345514297485,1,108078.74289247839,1080p,4,JPEG,host,192.168.1.9,1.505542516708374,192.168.1.9,0.07259130477905273,721260,1.0,0.249,1.0,0.011414752236298247,host,192.168.1.9,0.04969203472137451,192.168.1.9,0.03401303291320801,75864,1.0,0.77825,1.0,0.007354494592868203
77,1100.0,0.45255749566214426,1,108078.74289247839,1080p,4,JPEG,host,192.168.1.9,0.43150356837681364,192.168.1.9,0.0342834677015032,745673,1.0,0.249,1.0,0.011414752236298247,host,192.168.1.9,0.021053927285330638,192.168.1.9,0.009769133159092492,70313,1.0,0.5760000000000001,1.0,0.00735499168611544
78,1107.0,0.39431360363960266,1,108994.55938256922,1080p,4,JPEG,host,192.168.1.9,0.3771623969078064,192.168.1.9,0.03178122639656067,761948,1.0,0.24925,1.0,0.011414752236298247,host,192.168.1.9,0.017151206731796265,192.168.1.9,0.009791016578674316,82276,1.0,0.5457500000000001,1.0,0.00735499168611544
79,1113.0,0.4496150016784668,1,108649.36364704846,1080p,4,JPEG,host,192.168.1.9,0.43098654065813335,192.168.1.9,0.031846080507550945,693137,1.0,0.24850000000000003,1.0,0.011414752236298247,host,192.168.1.9,0.018628461020333425,192.168.1.9,0.009884221213204522,74816,1.0,0.6125,1.0,0.00735499168611544
80,1119.0,0.4629877635410854,1,108114.24405507227,1080p,4,JPEG,host,192.168.1.9,0.43090265137808664,192.168.1.9,0.03471742357526508,742712,1.0,0.2495,1.0,0.011414752236298247,host,192.168.1.9,0.032085112162998745,192.168.1.9,0.012929098946707587,75481,1.0,0.35575,1.0,0.00735499168611544
81,1125.0,0.43178302901131765,1,104651.48898683459,1080p,4,JPEG,host,192.168.1.9,0.43072833333696636,192.168.1.9,0.021247523171561145,751643,1.0,0.24875,1.0,0.011414752236298247,cloud,114.212.81.11,0.0010546956743512834,114.212.81.11,0.011104175022670202,73654,1.0,0.8100625,1.0,0.00024535605659985123
