n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
59,1113,0.016447425,1,98124.56487,360p,2,JPEG,cloud,114.212.81.11,0.007061652,114.212.81.11,0.00405613,225143,1,0.035791667,1,9.73E-05,host,192.168.1.9,0.009385773,192.168.1.9,0.004710862,8087,1,0.588,1,0.007344056
60,1125,0.027834782,2,82984.11184,360p,2,JPEG,cloud,114.212.81.11,0.010685701,114.212.81.11,0.003448688,246776,1,0.028479167,1,9.73E-05,host,192.168.1.9,0.017149082,192.168.1.9,0.004560434,13370,1,0.683,1,0.007344056
61,1138,0.009407946,2,82984.11184,360p,2,JPEG,cloud,114.212.81.11,0.008353557,114.212.81.11,0.003195575,242225,1,0.030270833,1,9.73E-05,cloud,114.212.81.11,0.001054389,114.212.81.11,0.004080398,16333,1,0.658729167,1,0.000244886
62,1150,0.007271125,0,82984.11184,360p,2,JPEG,cloud,114.212.81.11,0.007270593,114.212.81.11,0.00643842,222140,1,0.035208333,1,9.73E-05,cloud,114.212.81.11,5.32E-07,114.212.81.11,0.004273286,638,1,0,1,0.000244886
63,1163,0.007785814,2,82984.11184,360p,2,JPEG,cloud,114.212.81.11,0.006657481,114.212.81.11,0.004460301,243118,1,0.0335,1,9.73E-05,cloud,114.212.81.11,0.001128333,114.212.81.11,0.004618798,17393,1,0.615895833,1,0.000244901
64,1175,0.008290584,2,82984.11184,360p,2,JPEG,cloud,114.212.81.11,0.007107771,114.212.81.11,0.004499472,257648,1,0.029291667,1,9.73E-05,cloud,114.212.81.11,0.001182813,114.212.81.11,0.00524,27378,1,0.673270833,1,0.000244901
65,1188,0.008083752,0,82984.11184,360p,2,JPEG,cloud,114.212.81.11,0.008083326,114.212.81.11,0.006709627,239599,1,0.033125,1,9.73E-05,cloud,114.212.81.11,4.26E-07,114.212.81.11,0.004639762,625,1,0,1,0.000244916
66,1200,0.00745269,0,86408.85938,360p,2,JPEG,cloud,114.212.81.11,0.007452066,114.212.81.11,0.006471506,216734,1,0.030083333,1,9.73E-05,cloud,114.212.81.11,6.24E-07,114.212.81.11,0.00429445,636,1,0,1,0.000244916
67,1201,0.129673719,0,86408.85938,360p,3,JPEG,host,192.168.1.9,0.129668713,192.168.1.9,0.039696455,215742,1,0.2505,1,0.003732176,host,192.168.1.9,5.01E-06,192.168.1.9,0.027849436,616,1,0,1,0.007344056
68,1209,0.054631975,2,86408.85938,360p,3,JPEG,host,192.168.1.9,0.028698524,192.168.1.9,0.008963241,226696,1,0.2515,1,0.003732176,host,192.168.1.9,0.025933451,192.168.1.9,0.008282344,17193,1,0.59925,1,0.007344056
69,1217,0.075750881,2,86408.85938,360p,3,JPEG,host,192.168.1.9,0.029399395,192.168.1.9,0.013067881,238176,1,0.236,1,0.003732673,host,192.168.1.9,0.046351486,192.168.1.9,0.006948921,26082,1,0.437,1,0.007344056
70,1225,0.047061735,1,86408.85938,360p,3,JPEG,host,192.168.1.9,0.029014455,192.168.1.9,0.009934955,221257,1,0.239,1,0.003738638,host,192.168.1.9,0.01804728,192.168.1.9,0.007248508,10254,1,0.50725,1,0.007344056
71,1234,0.02664454,0,97922.68475,360p,3,JPEG,host,192.168.1.9,0.026643658,192.168.1.9,0.008249283,227363,1,0.24375,1,0.003738638,host,192.168.1.9,8.82E-07,192.168.1.9,0.007962823,618,1,0,1,0.007344056
72,1242,0.04212141,1,97922.68475,360p,3,JPEG,host,192.168.1.9,0.028645489,192.168.1.9,0.00953269,249770,1,0.252,1,0.003738638,host,192.168.1.9,0.013475921,192.168.1.9,0.006495184,6939,1,0.638,1,0.007344553
73,1250,0.054536449,2,97922.68475,360p,3,JPEG,host,192.168.1.9,0.028652324,192.168.1.9,0.009530147,259050,1,0.252,1,0.003741621,host,192.168.1.9,0.025884125,192.168.1.9,0.006656779,12077,1,0.6535,1,0.007376367
74,1259,0.044354916,1,97922.68475,360p,3,JPEG,host,192.168.1.9,0.025983024,192.168.1.9,0.008990073,245515,1,0.25,1,0.003741621,host,192.168.1.9,0.018371892,192.168.1.9,0.006408787,5354,1,0.473,1,0.007376367
75,1267,0.064603912,2,86252.94919,360p,3,JPEG,host,192.168.1.9,0.033856657,192.168.1.9,0.013185634,227241,1,0.21325,1,0.003741621,host,192.168.1.9,0.030747255,192.168.1.9,0.007414262,11907,1,0.56875,1,0.007376367
76,1275,0.030305412,2,86252.94919,360p,3,JPEG,host,192.168.1.9,0.028702127,192.168.1.9,0.008867502,214789,1,0.25125,1,0.003741621,cloud,114.212.81.11,0.001603285,114.212.81.11,0.006684727,14947,1,0.7738125,1,0.000244916
77,1284,0.027491546,2,86252.94919,360p,3,JPEG,host,192.168.1.9,0.026029825,192.168.1.9,0.00828433,222066,1,0.2495,1,0.003741621,cloud,114.212.81.11,0.00146172,114.212.81.11,0.006042814,18369,1,0.693166667,1,0.000244916
78,1292,0.036067512,2,86252.94919,360p,3,JPEG,host,192.168.1.9,0.034270763,192.168.1.9,0.011138784,235769,1,0.2025,1,0.003741621,cloud,114.212.81.11,0.001796749,114.212.81.11,0.007314285,20343,1,0.728645833,1,0.000244916
79,1300,0.031275166,3,86252.94919,360p,3,JPEG,host,192.168.1.9,0.02887045,192.168.1.9,0.01103274,240830,1,0.2595,1,0.003741621,cloud,114.212.81.11,0.002404716,114.212.81.11,0.0071391,19085,1,0.737020833,1,0.000244916
80,1309,0.027786493,2,86252.94919,360p,3,JPEG,host,192.168.1.9,0.02627573,192.168.1.9,0.00884397,243170,1,0.24725,1,0.003742118,cloud,114.212.81.11,0.001510763,114.212.81.11,0.006044126,17789,1,0.753625,1,0.000244916
81,1317,0.031132804,3,86566.4846,360p,3,JPEG,host,192.168.1.9,0.028941075,192.168.1.9,0.011448198,244872,1,0.24925,1,0.003742118,cloud,114.212.81.11,0.002191729,114.212.81.11,0.007354048,24223,1,0.734145833,1,0.000244931
82,1325,0.030306048,2,86566.4846,360p,3,JPEG,host,192.168.1.9,0.028703054,192.168.1.9,0.009337028,240992,1,0.25125,1,0.003742118,cloud,114.212.81.11,0.001602994,114.212.81.11,0.006540828,13233,1,0.760416667,1,0.000244931
83,1334,0.02792294,3,86566.4846,360p,3,JPEG,host,192.168.1.9,0.025955081,192.168.1.9,0.012720656,249254,1,0.25,1,0.003742118,cloud,114.212.81.11,0.001967859,114.212.81.11,0.006118751,23693,1,0.780333333,1,0.000244931
84,1342,0.030817906,3,86566.4846,360p,3,JPEG,host,192.168.1.9,0.028855695,192.168.1.9,0.009820408,259934,1,0.25,1,0.003742118,cloud,114.212.81.11,0.001962211,114.212.81.11,0.007424116,28121,1,0.785770833,1,0.000244931
85,1350,0.030749745,3,108777.5823,360p,3,JPEG,host,192.168.1.9,0.028734287,192.168.1.9,0.013064226,252431,1,0.251,1,0.003742118,cloud,114.212.81.11,0.002015458,114.212.81.11,0.007003148,30077,1,0.787604167,1,0.000244931
86,1359,0.032843995,2,108777.5823,360p,3,JPEG,cloud,114.212.81.11,0.008572149,114.212.81.11,0.004864478,237749,1,0.036416667,1,9.73E-05,host,192.168.1.9,0.024271846,192.168.1.9,0.006016374,26055,1,0.60675,1,0.007376367
87,1367,0.039144569,2,108777.5823,360p,3,JPEG,cloud,114.212.81.11,0.012399567,114.212.81.11,0.004628102,225537,1,0.031708333,1,9.73E-05,host,192.168.1.9,0.026745001,192.168.1.9,0.006847647,12691,1,0.58075,1,0.007376367
88,1375,0.045570532,2,108777.5823,360p,3,JPEG,cloud,114.212.81.11,0.010700544,114.212.81.11,0.006845845,239841,1,0.034583333,1,9.73E-05,host,192.168.1.9,0.034869989,192.168.1.9,0.007356114,14012,1,0.53275,1,0.007376367
89,1384,0.049714732,3,87417.25035,360p,3,JPEG,cloud,114.212.81.11,0.011004663,114.212.81.11,0.006251955,234149,1,0.032166667,1,9.73E-05,host,192.168.1.9,0.03871007,192.168.1.9,0.006177258,25682,1,0.613,1,0.007376367
90,1392,0.04945498,3,87417.25035,360p,3,JPEG,cloud,114.212.81.11,0.011668073,114.212.81.11,0.004966603,221700,1,0.031708333,1,9.73E-05,host,192.168.1.9,0.037786908,192.168.1.9,0.007966571,30979,1,0.639,1,0.007376367
91,1400,0.035860591,2,87417.25035,360p,3,JPEG,cloud,114.212.81.11,0.009416898,114.212.81.11,0.005283568,226661,1,0.031916667,1,9.74E-05,host,192.168.1.9,0.026443693,192.168.1.9,0.007110198,25726,1,0.6295,1,0.007376367
92,1409,0.035518384,2,87417.25035,360p,3,JPEG,cloud,114.212.81.11,0.009501004,114.212.81.11,0.004486585,241227,1,0.032854167,1,9.74E-05,host,192.168.1.9,0.02601738,192.168.1.9,0.006311989,23962,1,0.57575,1,0.007376367
93,1417,0.041988585,2,87417.25035,360p,3,JPEG,cloud,114.212.81.11,0.010458204,114.212.81.11,0.004723734,229037,1,0.033166667,1,9.74E-05,host,192.168.1.9,0.03153038,192.168.1.9,0.010830853,12681,1,0.56325,1,0.007376367
94,1425,0.01145641,1,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.010280318,114.212.81.11,0.005393479,231630,1,0.02925,1,9.74E-05,cloud,114.212.81.11,0.001176092,114.212.81.11,0.006384744,7489,1,0.603333333,1,0.000244931
95,1434,0.009123349,1,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.008255935,114.212.81.11,0.004216528,241968,1,0.035270833,1,9.74E-05,cloud,114.212.81.11,0.000867414,114.212.81.11,0.005920339,9297,1,0.737666667,1,0.000244931
96,1442,0.012388627,2,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.010849184,114.212.81.11,0.004929119,248471,1,0.031958333,1,9.74E-05,cloud,114.212.81.11,0.001539442,114.212.81.11,0.006751617,13625,1,0.7621875,1,0.000244931
97,1450,0.012736294,2,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.011065616,114.212.81.11,0.005550093,246144,1,0.031354167,1,9.74E-05,cloud,114.212.81.11,0.001670678,114.212.81.11,0.007136265,14370,1,0.686958333,1,0.000244931
98,1459,0.010049367,1,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.009132051,114.212.81.11,0.004509234,241690,1,0.036479167,1,9.74E-05,cloud,114.212.81.11,0.000917315,114.212.81.11,0.006523943,9710,1,0.695333333,1,0.000244931
99,1467,0.013401535,1,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.01255899,114.212.81.11,0.005179962,242836,1,0.0313125,1,9.74E-05,cloud,114.212.81.11,0.000842545,114.212.81.11,0.006778638,16534,1,0.73525,1,0.000244931
100,1475,0.011696127,1,78846.36736,360p,3,JPEG,cloud,114.212.81.11,0.010707193,114.212.81.11,0.005183697,224711,1,0.034541667,1,9.74E-05,cloud,114.212.81.11,0.000988934,114.212.81.11,0.006841924,7212,1,0.6930625,1,0.000244931
101,1476,0.199305892,1,98267.38113,360p,4,JPEG,host,192.168.1.9,0.129071116,192.168.1.9,0.041638017,223832,1,0.2515,1,0.003742118,host,192.168.1.9,0.070234776,192.168.1.9,0.029561281,8954,1,0.53325,1,0.007376367
102,1482,0.055168629,1,98267.38113,360p,4,JPEG,host,192.168.1.9,0.036845991,192.168.1.9,0.011549575,221142,1,0.25175,1,0.003742118,host,192.168.1.9,0.018322638,192.168.1.9,0.011328902,8533,1,0.54475,1,0.007376367
103,1488,0.064823219,1,98267.38113,360p,4,JPEG,host,192.168.1.9,0.038154227,192.168.1.9,0.012579918,221359,1,0.24325,1,0.003742118,host,192.168.1.9,0.026668991,192.168.1.9,0.008715766,9025,1,0.3745,1,0.007376367
104,1494,0.061692749,1,98267.38113,360p,4,JPEG,host,192.168.1.9,0.03709272,192.168.1.9,0.011718205,220321,1,0.25025,1,0.003742118,host,192.168.1.9,0.024600029,192.168.1.9,0.008494513,11180,1,0.42,1,0.007376367
105,1500,0.056250674,1,99802.09544,360p,4,JPEG,host,192.168.1.9,0.036999021,192.168.1.9,0.011942557,224776,1,0.25075,1,0.003742118,host,192.168.1.9,0.019251653,192.168.1.9,0.009563037,16348,1,0.5715,1,0.007376367
106,1507,0.059590042,2,99802.09544,360p,4,JPEG,host,192.168.1.9,0.032560647,192.168.1.9,0.011478275,219252,1,0.24925,1,0.003742118,host,192.168.1.9,0.027029395,192.168.1.9,0.007537872,20122,1,0.68075,1,0.007376367
