n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
11,275,0.029663434,1,30780.32112,540p,1,JPEG,host,192.168.1.9,0.029399303,192.168.1.9,0.004022543,255252,1,0.2485,1,0.005699671,cloud,114.212.81.11,0.000264131,114.212.81.11,0.003670023,26417,1,0.7188125,1,0.000244643
12,300,0.029528783,1,33933.57387,540p,1,JPEG,host,192.168.1.9,0.029232309,192.168.1.9,0.003818934,255190,1,0.25,1,0.005699671,cloud,114.212.81.11,0.000296474,114.212.81.11,0.003460838,24939,1,0.798458333,1,0.000244659
13,325,0.029757931,1,33933.57387,540p,1,JPEG,host,192.168.1.9,0.02948043,192.168.1.9,0.005003636,259707,1,0.24775,1,0.005700168,cloud,114.212.81.11,0.000277501,114.212.81.11,0.002937106,25009,1,0.769520833,1,0.000244659
14,350,0.029566105,1,63965.16381,540p,1,JPEG,host,192.168.1.9,0.029287962,192.168.1.9,0.00417459,257071,1,0.2495,1,0.005700168,cloud,114.212.81.11,0.000278143,114.212.81.11,0.002863893,25739,1,0.7985,1,0.000244659
15,375,0.019433636,1,63965.16381,540p,1,JPEG,cloud,114.212.81.11,0.010481046,114.212.81.11,0.004861071,256152,1,0.029041667,1,0.000136235,host,192.168.1.9,0.00895259,192.168.1.9,0.002480204,22221,1,0.42925,1,0.007292855
16,400,0.016273994,1,63965.16381,540p,1,JPEG,cloud,114.212.81.11,0.010400607,114.212.81.11,0.003927772,256239,1,0.0261875,1,0.000157086,host,192.168.1.9,0.005873387,192.168.1.9,0.003332248,26487,1,0.47325,1,0.007292855
17,425,0.015742284,1,49916.92439,540p,1,JPEG,cloud,114.212.81.11,0.010862479,114.212.81.11,0.004980179,256327,1,0.025791667,1,0.000157358,host,192.168.1.9,0.004879805,192.168.1.9,0.002326608,25411,1,0.551,1,0.007293352
18,450,0.015651657,1,49916.92439,540p,1,JPEG,cloud,114.212.81.11,0.009855857,114.212.81.11,0.005331085,257691,1,0.0268125,1,0.000157358,host,192.168.1.9,0.0057958,192.168.1.9,0.002453859,23625,1,0.51275,1,0.007293352
19,475,0.015031228,1,37234.73931,540p,1,JPEG,cloud,114.212.81.11,0.010715521,114.212.81.11,0.005380365,256504,1,0.026166667,1,0.000157358,host,192.168.1.9,0.004315706,192.168.1.9,0.00229245,24255,1,0.66725,1,0.007293352
20,500,0.015429506,1,37234.73931,540p,1,JPEG,cloud,114.212.81.11,0.010182968,114.212.81.11,0.003832991,259668,1,0.025166667,1,0.000157358,host,192.168.1.9,0.005246538,192.168.1.9,0.003025944,27208,1,0.5125,1,0.007293352
21,525,0.015558921,1,37234.73931,540p,1,JPEG,cloud,114.212.81.11,0.010301883,114.212.81.11,0.003824454,252278,1,0.0264375,1,0.000157358,host,192.168.1.9,0.005257038,192.168.1.9,0.002303756,26402,1,0.56625,1,0.007293352
22,550,0.016043415,1,48072.19594,540p,1,JPEG,cloud,114.212.81.11,0.010613038,114.212.81.11,0.00432241,255254,1,0.026416667,1,0.000157358,host,192.168.1.9,0.005430377,192.168.1.9,0.003844004,25224,1,0.45975,1,0.007293352
23,575,0.010889512,1,48072.19594,540p,1,JPEG,cloud,114.212.81.11,0.010598027,114.212.81.11,0.003677964,257849,1,0.026458333,1,0.000157358,cloud,114.212.81.11,0.000291485,114.212.81.11,0.002403599,23951,1,0.784479167,1,0.000244431
24,600,0.010740904,1,48072.19594,540p,1,JPEG,cloud,114.212.81.11,0.01043107,114.212.81.11,0.002497361,257241,1,0.025333333,1,0.000157358,cloud,114.212.81.11,0.000309834,114.212.81.11,0.002670792,24482,1,0.792145833,1,0.000244431
25,625,0.008983942,1,48072.19594,540p,1,JPEG,cloud,114.212.81.11,0.008708945,114.212.81.11,0.004878796,257619,1,0.0285,1,0.000157358,cloud,114.212.81.11,0.000274997,114.212.81.11,0.00317336,26447,1,0.775208333,1,0.000244431
26,650,0.010408887,1,47557.05507,540p,1,JPEG,cloud,114.212.81.11,0.010126224,114.212.81.11,0.003967744,258488,1,0.026104167,1,0.000157358,cloud,114.212.81.11,0.000282664,114.212.81.11,0.002316833,22968,1,0.780625,1,0.000244431
27,675,0.010423064,1,47557.05507,540p,1,JPEG,cloud,114.212.81.11,0.010150616,114.212.81.11,0.002710562,257245,1,0.02525,1,0.000157358,cloud,114.212.81.11,0.000272448,114.212.81.11,0.002622962,26043,1,0.756416667,1,0.000244431
28,700,0.010663372,1,47557.05507,540p,1,JPEG,cloud,114.212.81.11,0.010378856,114.212.81.11,0.002513574,255992,1,0.025458333,1,0.000157358,cloud,114.212.81.11,0.000284516,114.212.81.11,0.002466862,23643,1,0.748958333,1,0.000244431
29,725,0.010074652,1,54509.36391,540p,1,JPEG,cloud,114.212.81.11,0.009790998,114.212.81.11,0.003150298,258322,1,0.025354167,1,0.000157358,cloud,114.212.81.11,0.000283654,114.212.81.11,0.003154837,24760,1,0.778229167,1,0.000244431
30,726,0.485814095,1,54509.36391,540p,2,JPEG,host,192.168.1.9,0.386910439,192.168.1.9,0.050370574,257224,1,0.2455,1,0.005700168,host,192.168.1.9,0.098903656,192.168.1.9,0.032970428,24459,1,0.32825,1,0.007293352
31,738,0.07109642,1,39147.89129,540p,2,JPEG,host,192.168.1.9,0.059723084,192.168.1.9,0.008320643,257232,1,0.24775,1,0.005700168,host,192.168.1.9,0.011373336,192.168.1.9,0.004594454,26008,1,0.5235,1,0.007293352
32,750,0.069126386,1,39147.89129,540p,2,JPEG,host,192.168.1.9,0.058460602,192.168.1.9,0.007473891,258285,1,0.25,1,0.005700168,host,192.168.1.9,0.010665784,192.168.1.9,0.004709739,26419,1,0.522,1,0.007293352
33,763,0.070176329,1,39147.89129,540p,2,JPEG,host,192.168.1.9,0.059203676,192.168.1.9,0.011377999,255976,1,0.22925,1,0.005700168,host,192.168.1.9,0.010972653,192.168.1.9,0.004545876,23622,1,0.471,1,0.007293352
34,775,0.070321266,1,50258.57152,540p,2,JPEG,host,192.168.1.9,0.058691098,192.168.1.9,0.007518383,257168,1,0.25225,1,0.005700168,host,192.168.1.9,0.011630168,192.168.1.9,0.006778589,22451,1,0.4455,1,0.007293352
35,788,0.064008679,1,50258.57152,540p,2,JPEG,host,192.168.1.9,0.054556268,192.168.1.9,0.007333108,258307,1,0.24875,1,0.005700168,host,192.168.1.9,0.009452411,192.168.1.9,0.004506758,24727,1,0.50925,1,0.007293352
36,800,0.070375516,1,61952.25132,540p,2,JPEG,host,192.168.1.9,0.059250795,192.168.1.9,0.008760177,255251,1,0.24975,1,0.005700168,host,192.168.1.9,0.011124721,192.168.1.9,0.004843235,26409,1,0.46625,1,0.007293352
37,813,0.05514712,1,61952.25132,540p,2,JPEG,host,192.168.1.9,0.054649881,192.168.1.9,0.006909626,258288,1,0.24825,1,0.005700168,cloud,114.212.81.11,0.000497239,114.212.81.11,0.004509347,26440,1,0.766458333,1,0.000244431
38,825,0.059982355,1,61952.25132,540p,2,JPEG,host,192.168.1.9,0.059447252,192.168.1.9,0.0091172,255190,1,0.249,1,0.005700168,cloud,114.212.81.11,0.000535103,114.212.81.11,0.008083875,24939,1,0.796958333,1,0.000244431
39,838,0.054975697,1,64298.86606,540p,2,JPEG,host,192.168.1.9,0.054343973,192.168.1.9,0.007077438,257155,1,0.2495,1,0.005700168,cloud,114.212.81.11,0.000631724,114.212.81.11,0.005796075,22441,1,0.744333333,1,0.000244431
40,850,0.059586158,1,64298.86606,540p,2,JPEG,host,192.168.1.9,0.059040051,192.168.1.9,0.008081785,259708,1,0.25075,1,0.005700168,cloud,114.212.81.11,0.000546107,114.212.81.11,0.007192373,25011,1,0.781291667,1,0.000244431
41,863,0.055153932,1,64298.86606,540p,2,JPEG,host,192.168.1.9,0.054567746,192.168.1.9,0.008375866,255251,1,0.25175,1,0.005700168,cloud,114.212.81.11,0.000586186,114.212.81.11,0.006783128,26415,1,0.805125,1,0.000244431
42,875,0.029963677,1,47089.09955,540p,2,JPEG,cloud,114.212.81.11,0.020847376,114.212.81.11,0.007541638,257077,1,0.026125,1,0.000157358,host,192.168.1.9,0.009116301,192.168.1.9,0.004692518,25734,1,0.61075,1,0.007293352
43,888,0.028233477,1,47089.09955,540p,2,JPEG,cloud,114.212.81.11,0.018909608,114.212.81.11,0.007270047,255209,1,0.025958333,1,0.000157358,host,192.168.1.9,0.009323869,192.168.1.9,0.004413945,24944,1,0.612,1,0.007293352
44,900,0.029636713,1,47089.09955,540p,2,JPEG,cloud,114.212.81.11,0.019445401,114.212.81.11,0.007453258,256141,1,0.0271875,1,0.000157358,host,192.168.1.9,0.010191312,192.168.1.9,0.004936805,22196,1,0.603,1,0.007293352
45,913,0.028662903,1,48756.77841,540p,2,JPEG,cloud,114.212.81.11,0.019261088,114.212.81.11,0.007230878,259711,1,0.02625,1,0.000157358,host,192.168.1.9,0.009401815,192.168.1.9,0.004433325,25000,1,0.531,1,0.007293352
46,925,0.028360348,1,48756.77841,540p,2,JPEG,cloud,114.212.81.11,0.02013311,114.212.81.11,0.004707685,256237,1,0.0270625,1,0.000157358,host,192.168.1.9,0.008227238,192.168.1.9,0.004588897,26482,1,0.7,1,0.007293352
47,938,0.027541382,1,48756.77841,540p,2,JPEG,cloud,114.212.81.11,0.016472748,114.212.81.11,0.006769896,257089,1,0.025291667,1,0.000157358,host,192.168.1.9,0.011068634,192.168.1.9,0.004510301,25742,1,0.58,1,0.007293352
48,950,0.030388942,1,48756.77841,540p,2,JPEG,cloud,114.212.81.11,0.020322415,114.212.81.11,0.009053395,256327,1,0.025229167,1,0.000157358,host,192.168.1.9,0.010066528,192.168.1.9,0.00493255,25414,1,0.59125,1,0.007293352
49,963,0.026677149,1,45540.52823,540p,2,JPEG,cloud,114.212.81.11,0.018949628,114.212.81.11,0.006348712,256142,1,0.0266875,1,0.000157358,host,192.168.1.9,0.007727521,192.168.1.9,0.004368271,22197,1,0.623,1,0.007293352
50,975,0.020492425,1,45540.52823,540p,2,JPEG,cloud,114.212.81.11,0.019946263,114.212.81.11,0.005200331,257689,1,0.0265,1,0.000157358,cloud,114.212.81.11,0.000546162,114.212.81.11,0.005581214,23625,1,0.8115,1,0.000244431
51,988,0.019579785,1,45540.52823,540p,2,JPEG,cloud,114.212.81.11,0.019025241,114.212.81.11,0.008391261,256239,1,0.0258125,1,0.000157374,cloud,114.212.81.11,0.000554545,114.212.81.11,0.00528918,26501,1,0.767625,1,0.000244431
52,1000,0.021369897,1,45540.52823,540p,2,JPEG,cloud,114.212.81.11,0.02075309,114.212.81.11,0.008156923,256504,1,0.025479167,1,0.000157374,cloud,114.212.81.11,0.000616807,114.212.81.11,0.005950561,24258,1,0.768416667,1,0.000244431
53,1013,0.019898874,1,47163.83539,540p,2,JPEG,cloud,114.212.81.11,0.019371799,114.212.81.11,0.006445442,256318,1,0.0238125,1,0.000157374,cloud,114.212.81.11,0.000527075,114.212.81.11,0.004788739,25421,1,0.806958333,1,0.000244431
54,1025,0.020693541,1,47163.83539,540p,2,JPEG,cloud,114.212.81.11,0.020122528,114.212.81.11,0.006927215,259669,1,0.025479167,1,0.000157374,cloud,114.212.81.11,0.000571012,114.212.81.11,0.00566312,27226,1,0.745895833,1,0.000244431
55,1038,0.019466639,1,47163.83539,540p,2,JPEG,cloud,114.212.81.11,0.018978221,114.212.81.11,0.008350849,257704,1,0.025854167,1,0.000157374,cloud,114.212.81.11,0.000488417,114.212.81.11,0.005745445,23654,1,0.781041667,1,0.000244431
56,1050,0.022003009,1,41692.23904,540p,2,JPEG,cloud,114.212.81.11,0.02147416,114.212.81.11,0.00807874,252280,1,0.025354167,1,0.000157374,cloud,114.212.81.11,0.000528849,114.212.81.11,0.005679956,26418,1,0.776333333,1,0.000244431
57,1051,0.43532145,1,41692.23904,540p,3,JPEG,host,192.168.1.9,0.382696629,192.168.1.9,0.050254226,256220,1,0.248,1,0.005700665,host,192.168.1.9,0.052624822,192.168.1.9,0.031219363,26464,1,0.7115,1,0.007293352
58,1059,0.105683857,1,41692.23904,540p,3,JPEG,host,192.168.1.9,0.084966924,192.168.1.9,0.011587964,257683,1,0.245,1,0.005700665,host,192.168.1.9,0.020716932,192.168.1.9,0.006810109,23613,1,0.40175,1,0.007293352
59,1067,0.101139784,1,52485.26997,540p,3,JPEG,host,192.168.1.9,0.085024781,192.168.1.9,0.011290762,259652,1,0.24825,1,0.005700665,host,192.168.1.9,0.016115003,192.168.1.9,0.006987068,27188,1,0.53375,1,0.007293352
60,1075,0.102481312,1,52485.26997,540p,3,JPEG,host,192.168.1.9,0.084727738,192.168.1.9,0.010636886,255235,1,0.249,1,0.005700665,host,192.168.1.9,0.017753575,192.168.1.9,0.00898499,25203,1,0.46875,1,0.007293352
61,1084,0.091991186,1,52485.26997,540p,3,JPEG,host,192.168.1.9,0.077011228,192.168.1.9,0.010043979,256486,1,0.2465,1,0.005700665,host,192.168.1.9,0.014979959,192.168.1.9,0.006178689,24218,1,0.5,1,0.007293352
62,1092,0.101899279,1,50529.75108,540p,3,JPEG,host,192.168.1.9,0.084781991,192.168.1.9,0.011149804,252259,1,0.249,1,0.005700665,host,192.168.1.9,0.017117288,192.168.1.9,0.007261727,26379,1,0.45375,1,0.007293352
63,1100,0.085941712,1,50529.75108,540p,3,JPEG,host,192.168.1.9,0.084957785,192.168.1.9,0.011999475,257832,1,0.24825,1,0.005700665,cloud,114.212.81.11,0.000983927,114.212.81.11,0.010422786,23930,1,0.742666667,1,0.000244431
64,1109,0.078116202,1,50529.75108,540p,3,JPEG,host,192.168.1.9,0.0773947,192.168.1.9,0.011066794,259662,1,0.2485,1,0.005700665,cloud,114.212.81.11,0.000721502,114.212.81.11,0.006668401,27214,1,0.707229167,1,0.000244446
65,1117,0.085769706,1,74533.39319,540p,3,JPEG,host,192.168.1.9,0.084794839,192.168.1.9,0.01095083,255238,1,0.24875,1,0.005700665,cloud,114.212.81.11,0.000974867,114.212.81.11,0.007602665,25219,1,0.796104167,1,0.000244446
66,1125,0.087394264,1,74533.39319,540p,3,JPEG,host,192.168.1.9,0.086560806,192.168.1.9,0.014632728,257223,1,0.247,1,0.005700665,cloud,114.212.81.11,0.000833458,114.212.81.11,0.008452495,24461,1,0.778458333,1,0.000244446
67,1134,0.077118683,1,46574.51377,540p,3,JPEG,host,192.168.1.9,0.076359916,192.168.1.9,0.011362171,252260,1,0.2455,1,0.005700665,cloud,114.212.81.11,0.000758767,114.212.81.11,0.006207633,26384,1,0.75325,1,0.000244446
68,1142,0.085528957,1,46574.51377,540p,3,JPEG,host,192.168.1.9,0.084803846,192.168.1.9,0.011990176,257831,1,0.2455,1,0.005700665,cloud,114.212.81.11,0.00072511,114.212.81.11,0.00904976,23918,1,0.75775,1,0.000244446
69,1150,0.085777733,1,46574.51377,540p,3,JPEG,host,192.168.1.9,0.084964381,192.168.1.9,0.013474332,257616,1,0.24825,1,0.005700665,cloud,114.212.81.11,0.000813352,114.212.81.11,0.008278026,26430,1,0.78425,1,0.000244446
70,1159,0.07780757,1,44898.84119,540p,3,JPEG,host,192.168.1.9,0.076980639,192.168.1.9,0.01280725,255238,1,0.24675,1,0.005700665,cloud,114.212.81.11,0.000826931,114.212.81.11,0.007353997,25220,1,0.772083333,1,0.000244446
71,1167,0.041171763,1,44898.84119,540p,3,JPEG,cloud,114.212.81.11,0.030264775,114.212.81.11,0.007377836,257227,1,0.026,1,0.000157374,host,192.168.1.9,0.010906988,192.168.1.9,0.006893847,24454,1,0.76275,1,0.007293352
72,1175,0.046774732,1,44898.84119,540p,3,JPEG,cloud,114.212.81.11,0.029755539,114.212.81.11,0.012478828,258489,1,0.0264375,1,0.000157374,host,192.168.1.9,0.017019192,192.168.1.9,0.007781665,22975,1,0.52175,1,0.007293352
73,1184,0.045493627,1,44898.84119,540p,3,JPEG,cloud,114.212.81.11,0.027495575,114.212.81.11,0.012240958,257836,1,0.0265,1,0.000157374,host,192.168.1.9,0.017998052,192.168.1.9,0.006560326,23934,1,0.47175,1,0.007293352
74,1192,0.044430945,1,39998.7452,540p,3,JPEG,cloud,114.212.81.11,0.030213515,114.212.81.11,0.007120503,257634,1,0.026041667,1,0.000157374,host,192.168.1.9,0.01421743,192.168.1.9,0.007325278,26446,1,0.5655,1,0.007293352
75,1200,0.042560948,1,39998.7452,540p,3,JPEG,cloud,114.212.81.11,0.029596117,114.212.81.11,0.00810904,257251,1,0.025791667,1,0.000157374,host,192.168.1.9,0.012964831,192.168.1.9,0.006891171,26043,1,0.64175,1,0.007293352
76,1209,0.043276596,1,39998.7452,540p,3,JPEG,cloud,114.212.81.11,0.025860047,114.212.81.11,0.00996294,257243,1,0.025770833,1,0.000157374,host,192.168.1.9,0.017416549,192.168.1.9,0.005993462,24468,1,0.51625,1,0.007293352
77,1217,0.04627045,1,39998.7452,540p,3,JPEG,cloud,114.212.81.11,0.029572566,114.212.81.11,0.008181201,258489,1,0.025041667,1,0.000157374,host,192.168.1.9,0.016697884,192.168.1.9,0.007004182,22964,1,0.58125,1,0.007293352
78,1225,0.041646348,1,49525.86145,540p,3,JPEG,cloud,114.212.81.11,0.02892367,114.212.81.11,0.010377222,255993,1,0.026395833,1,0.000157374,host,192.168.1.9,0.012722678,192.168.1.9,0.007107496,23630,1,0.6975,1,0.007293352
79,1234,0.026948237,1,49525.86145,540p,3,JPEG,cloud,114.212.81.11,0.026205373,114.212.81.11,0.008714962,257633,1,0.026229167,1,0.000157374,cloud,114.212.81.11,0.000742865,114.212.81.11,0.008051085,26462,1,0.773020833,1,0.000244461
80,1242,0.032166031,1,49525.86145,540p,3,JPEG,cloud,114.212.81.11,0.031333367,114.212.81.11,0.013501459,257250,1,0.025854167,1,0.000157374,cloud,114.212.81.11,0.000832664,114.212.81.11,0.00937838,26049,1,0.740208333,1,0.000244461
81,1250,0.030942202,1,49525.86145,540p,3,JPEG,cloud,114.212.81.11,0.03014236,114.212.81.11,0.014391263,258325,1,0.026104167,1,0.000157374,cloud,114.212.81.11,0.000799841,114.212.81.11,0.01030506,24765,1,0.739520833,1,0.000244461
82,1259,0.027977085,1,41098.43833,540p,3,JPEG,cloud,114.212.81.11,0.02727797,114.212.81.11,0.009718633,258488,1,0.025958333,1,0.000157374,cloud,114.212.81.11,0.000699115,114.212.81.11,0.006635404,22979,1,0.826104167,1,0.000244461
83,1267,0.030627012,1,41098.43833,540p,3,JPEG,cloud,114.212.81.11,0.029816071,114.212.81.11,0.006787539,255993,1,0.026395833,1,0.000157374,cloud,114.212.81.11,0.000810941,114.212.81.11,0.007686906,23647,1,0.786895833,1,0.000244461
84,1275,0.027483357,1,41098.43833,540p,3,JPEG,cloud,114.212.81.11,0.02664076,114.212.81.11,0.008214739,258305,1,0.026916667,1,0.000157374,cloud,114.212.81.11,0.000842598,114.212.81.11,0.009922849,26463,1,0.702958333,1,0.000244461
85,1284,0.028758359,1,41098.43833,540p,3,JPEG,cloud,114.212.81.11,0.027939367,114.212.81.11,0.011018586,257251,1,0.026083333,1,0.000157374,cloud,114.212.81.11,0.000818992,114.212.81.11,0.006717587,26049,1,0.701208333,1,0.000244461
86,1292,0.030291769,1,41767.22889,540p,3,JPEG,cloud,114.212.81.11,0.029461993,114.212.81.11,0.008345922,258325,1,0.025916667,1,0.000157374,cloud,114.212.81.11,0.000829776,114.212.81.11,0.007573101,24755,1,0.7686875,1,0.000244461
87,1293,0.435248256,1,41767.22889,540p,4,JPEG,host,192.168.1.9,0.38075304,192.168.1.9,0.048567891,257224,1,0.2495,1,0.005700665,host,192.168.1.9,0.054495215,192.168.1.9,0.031371474,24444,1,0.71,1,0.007293352
88,1294,0.480522871,1,41767.22889,540p,4,JPEG,host,192.168.1.9,0.380970001,192.168.1.9,0.049880743,256487,1,0.24925,1,0.005700665,host,192.168.1.9,0.09955287,192.168.1.9,0.049807906,24222,1,0.35125,1,0.007293352
89,1300,0.12457742,1,57855.55767,540p,4,JPEG,host,192.168.1.9,0.108629635,192.168.1.9,0.014389413,257168,1,0.24975,1,0.005700665,host,192.168.1.9,0.015947785,192.168.1.9,0.008586849,22438,1,0.64825,1,0.007293849
90,1307,0.118400931,1,57855.55767,540p,4,JPEG,host,192.168.1.9,0.095294595,192.168.1.9,0.01240015,256309,1,0.249,1,0.005700665,host,192.168.1.9,0.023106337,192.168.1.9,0.009835362,25405,1,0.3915,1,0.007293849
91,1313,0.137411458,1,42636.50126,540p,4,JPEG,host,192.168.1.9,0.110234056,192.168.1.9,0.014868123,258307,1,0.24925,1,0.005700665,host,192.168.1.9,0.027177402,192.168.1.9,0.03154506,24727,1,0.39375,1,0.007293849
92,1319,0.124011619,1,42636.50126,540p,4,JPEG,host,192.168.1.9,0.109247991,192.168.1.9,0.014079775,259652,1,0.24825,1,0.005700665,host,192.168.1.9,0.014763628,192.168.1.9,0.009743656,27188,1,0.7245,1,0.007293849
93,1325,0.127741711,1,42636.50126,540p,4,JPEG,host,192.168.1.9,0.110232319,192.168.1.9,0.014660018,255238,1,0.2495,1,0.005700665,host,192.168.1.9,0.017509392,192.168.1.9,0.008726665,26395,1,0.58975,1,0.007293849
94,1332,0.119674414,1,43082.85831,540p,4,JPEG,host,192.168.1.9,0.104542464,192.168.1.9,0.017576307,257683,1,0.23,1,0.005700665,host,192.168.1.9,0.01513195,192.168.1.9,0.007794917,23611,1,0.598,1,0.007293849
95,1338,0.110201665,1,43082.85831,540p,4,JPEG,host,192.168.1.9,0.109223332,192.168.1.9,0.014352969,258300,1,0.2485,1,0.005700665,cloud,114.212.81.11,0.000978334,114.212.81.11,0.010205167,26453,1,0.752875,1,0.000244461
96,1344,0.112070254,1,43082.85831,540p,4,JPEG,host,192.168.1.9,0.110984155,192.168.1.9,0.016779014,252262,1,0.24775,1,0.005700665,cloud,114.212.81.11,0.001086099,114.212.81.11,0.010861976,26398,1,0.755229167,1,0.000244461
97,1350,0.109483446,1,62245.87568,540p,4,JPEG,host,192.168.1.9,0.108422143,192.168.1.9,0.014746393,255190,1,0.247,1,0.005700665,cloud,114.212.81.11,0.001061303,114.212.81.11,0.012365137,24932,1,0.7733125,1,0.000244461
98,1357,0.097092241,1,62245.87568,540p,4,JPEG,host,192.168.1.9,0.096152872,192.168.1.9,0.013514608,256485,1,0.247,1,0.005700665,cloud,114.212.81.11,0.000939369,114.212.81.11,0.011359125,24236,1,0.736666667,1,0.000244461
99,1363,0.110191754,1,62245.87568,540p,4,JPEG,host,192.168.1.9,0.109130587,192.168.1.9,0.014360223,257168,1,0.2485,1,0.005700665,cloud,114.212.81.11,0.001061167,114.212.81.11,0.01107628,22455,1,0.7754375,1,0.000244461
100,1369,0.111267703,1,52234.52685,540p,4,JPEG,host,192.168.1.9,0.110234601,192.168.1.9,0.016752243,255250,1,0.246,1,0.005700665,cloud,114.212.81.11,0.001033102,114.212.81.11,0.008502688,25234,1,0.794041667,1,0.000244461
101,1375,0.059730564,1,52234.52685,540p,4,JPEG,cloud,114.212.81.11,0.038527966,114.212.81.11,0.012453318,259712,1,0.02625,1,0.000157374,host,192.168.1.9,0.021202598,192.168.1.9,0.00889584,25002,1,0.45425,1,0.007293849
102,1382,0.054840893,1,52234.52685,540p,4,JPEG,cloud,114.212.81.11,0.03382498,114.212.81.11,0.012381017,259669,1,0.026166667,1,0.000157389,host,192.168.1.9,0.021015912,192.168.1.9,0.008966148,27209,1,0.45975,1,0.007293849
103,1388,0.056084905,1,52234.52685,540p,4,JPEG,cloud,114.212.81.11,0.038847617,114.212.81.11,0.01754318,255257,1,0.0245,1,0.000157389,host,192.168.1.9,0.017237289,192.168.1.9,0.008897815,26431,1,0.64025,1,0.007293849
104,1394,0.056628159,1,48142.07556,540p,4,JPEG,cloud,114.212.81.11,0.038506269,114.212.81.11,0.008770943,257835,1,0.0255,1,0.000157389,host,192.168.1.9,0.01812189,192.168.1.9,0.008733443,23921,1,0.5305,1,0.007293849
105,1400,0.058866092,1,48142.07556,540p,4,JPEG,cloud,114.212.81.11,0.038078717,114.212.81.11,0.009036745,257090,1,0.025,1,0.000157389,host,192.168.1.9,0.020787375,192.168.1.9,0.01143166,25759,1,0.497,1,0.007293849
106,1407,0.048980594,1,48142.07556,540p,4,JPEG,cloud,114.212.81.11,0.034364253,114.212.81.11,0.015329272,252265,1,0.02575,1,0.000157389,host,192.168.1.9,0.01461634,192.168.1.9,0.00787273,26387,1,0.619,1,0.007293849
