n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
21,525,0.025202522,1,101675.4043,900p,1,JPEG,cloud,114.212.81.11,0.024952687,114.212.81.11,0.004433916,571920,1,0.023125,1,0.000311457,cloud,114.212.81.11,0.000249835,114.212.81.11,0.002507448,53199,1,0.826,1,0.000244765
22,550,0.025280421,1,101675.4043,900p,1,JPEG,cloud,114.212.81.11,0.024999151,114.212.81.11,0.004516968,576948,1,0.023083333,1,0.000258412,cloud,114.212.81.11,0.00028127,114.212.81.11,0.002821418,53392,1,0.785666667,1,0.000244765
23,575,0.024885636,1,108267.8363,900p,1,JPEG,cloud,114.212.81.11,0.024547623,114.212.81.11,0.004453292,579228,1,0.0235,1,0.000311457,cloud,114.212.81.11,0.000338013,114.212.81.11,0.002568373,49295,1,0.750145833,1,0.000244765
24,600,0.026285914,1,108267.8363,900p,1,JPEG,cloud,114.212.81.11,0.025991302,114.212.81.11,0.004888855,581862,1,0.0228125,1,0.000258412,cloud,114.212.81.11,0.000294612,114.212.81.11,0.002550428,52131,1,0.780791667,1,0.000244765
25,625,0.027256516,1,97633.88652,900p,1,JPEG,cloud,114.212.81.11,0.02697167,114.212.81.11,0.00486561,582586,1,0.022875,1,0.000311457,cloud,114.212.81.11,0.000284846,114.212.81.11,0.002471364,55480,1,0.806833333,1,0.000244765
26,626,1.251137495,1,97633.88652,900p,2,JPEG,host,192.168.1.9,1.183995724,192.168.1.9,0.076352715,573593,1,0.228,1,0.008968059,host,192.168.1.9,0.067141771,192.168.1.9,0.03266263,44101,1,0.59475,1,0.00734505
27,638,0.175031112,1,108925.7966,900p,2,JPEG,host,192.168.1.9,0.164933718,192.168.1.9,0.012107024,579213,1,0.24825,1,0.008968556,host,192.168.1.9,0.010097394,192.168.1.9,0.005267987,49259,1,0.5325,1,0.00734505
28,650,0.177712312,1,110470.8815,900p,2,JPEG,host,192.168.1.9,0.169602706,192.168.1.9,0.012425368,597883,1,0.2425,1,0.008968556,host,192.168.1.9,0.008109606,192.168.1.9,0.0050891,63382,1,0.71025,1,0.00734505
29,663,0.164618765,1,108237.4074,900p,2,JPEG,host,192.168.1.9,0.154509783,192.168.1.9,0.015085254,581870,1,0.2485,1,0.008968556,host,192.168.1.9,0.010108982,192.168.1.9,0.004727909,52123,1,0.56375,1,0.00734505
30,675,0.186134357,1,108237.4074,900p,2,JPEG,host,192.168.1.9,0.166718996,192.168.1.9,0.015418401,575573,1,0.249,1,0.008968556,host,192.168.1.9,0.01941536,192.168.1.9,0.005173775,53848,1,0.35625,1,0.00734505
31,688,0.155026249,1,104866.0382,900p,2,JPEG,host,192.168.1.9,0.154537848,192.168.1.9,0.018239413,582583,1,0.2485,1,0.008968556,cloud,114.212.81.11,0.0004884,114.212.81.11,0.005156466,55472,1,0.81125,1,0.000244765
32,700,0.159616672,1,99688.07818,900p,2,JPEG,host,192.168.1.9,0.15910873,192.168.1.9,0.017028423,578607,1,0.249,1,0.008968556,cloud,114.212.81.11,0.000507942,114.212.81.11,0.005053502,49671,1,0.810645833,1,0.000244765
33,713,0.148556249,1,111758.7563,900p,2,JPEG,host,192.168.1.9,0.148075921,192.168.1.9,0.011858651,597896,1,0.2485,1,0.008968556,cloud,114.212.81.11,0.000480328,114.212.81.11,0.004808222,63407,1,0.829666667,1,0.000244765
34,725,0.161781586,1,111758.7563,900p,2,JPEG,host,192.168.1.9,0.161246942,192.168.1.9,0.013841647,582931,1,0.248,1,0.008968556,cloud,114.212.81.11,0.000534644,114.212.81.11,0.006389746,52110,1,0.830791667,1,0.000244765
35,738,0.148691075,1,107949.8044,900p,2,JPEG,host,192.168.1.9,0.148124916,192.168.1.9,0.012350559,575574,1,0.2495,1,0.008968556,cloud,114.212.81.11,0.000566159,114.212.81.11,0.005414503,53864,1,0.806520833,1,0.000244765
36,750,0.161574034,1,107697.8731,900p,2,JPEG,host,192.168.1.9,0.161040269,192.168.1.9,0.013787893,589242,1,0.24725,1,0.008968556,cloud,114.212.81.11,0.000533764,114.212.81.11,0.005354001,57246,1,0.803270833,1,0.000244765
37,763,0.056815931,1,107697.8731,900p,2,JPEG,cloud,114.212.81.11,0.046490226,114.212.81.11,0.008699451,578625,1,0.023041667,1,0.000258412,host,192.168.1.9,0.010325704,192.168.1.9,0.006442922,49677,1,0.5525,1,0.00734505
38,775,0.062333859,1,110624.1083,900p,2,JPEG,cloud,114.212.81.11,0.053771239,114.212.81.11,0.009041768,577665,1,0.0229375,1,0.000311457,host,192.168.1.9,0.00856262,192.168.1.9,0.005037968,44988,1,0.65,1,0.00734505
39,788,0.057088665,1,110624.1083,900p,2,JPEG,cloud,114.212.81.11,0.047646131,114.212.81.11,0.007411173,582948,1,0.022791667,1,0.000258412,host,192.168.1.9,0.009442534,192.168.1.9,0.00504056,52129,1,0.58525,1,0.00734505
40,800,0.067994613,1,110624.1083,900p,2,JPEG,cloud,114.212.81.11,0.052886981,114.212.81.11,0.010206663,575265,1,0.022729167,1,0.000311457,host,192.168.1.9,0.015107632,192.168.1.9,0.005481005,54107,1,0.4705,1,0.00734505
41,813,0.055144242,1,111093.6563,900p,2,JPEG,cloud,114.212.81.11,0.04647289,114.212.81.11,0.007892387,589245,1,0.023041667,1,0.000258412,host,192.168.1.9,0.008671352,192.168.1.9,0.00525449,57236,1,0.59625,1,0.007345547
42,825,0.060908739,1,111093.6563,900p,2,JPEG,cloud,114.212.81.11,0.050883201,114.212.81.11,0.009730779,578865,1,0.022979167,1,0.000311457,host,192.168.1.9,0.010025538,192.168.1.9,0.005142267,52670,1,0.5555,1,0.007345547
43,838,0.055600354,1,108468.2681,900p,2,JPEG,cloud,114.212.81.11,0.04846595,114.212.81.11,0.008991565,577676,1,0.023333333,1,0.000258412,host,192.168.1.9,0.007134404,192.168.1.9,0.004816975,45001,1,0.74925,1,0.007345547
44,850,0.046559169,1,108468.2681,900p,2,JPEG,cloud,114.212.81.11,0.046018564,114.212.81.11,0.009172495,583838,1,0.023333333,1,0.000311457,cloud,114.212.81.11,0.000540605,114.212.81.11,0.005216672,52135,1,0.789958333,1,0.000244765
45,863,0.048103333,1,108468.2681,900p,2,JPEG,cloud,114.212.81.11,0.047573107,114.212.81.11,0.008050919,575265,1,0.023145833,1,0.000258412,cloud,114.212.81.11,0.000530226,114.212.81.11,0.005100029,54123,1,0.774791667,1,0.000244765
46,875,0.053879261,1,109360.4021,900p,2,JPEG,cloud,114.212.81.11,0.053290496,114.212.81.11,0.008051212,571144,1,0.022854167,1,0.000311457,cloud,114.212.81.11,0.000588766,114.212.81.11,0.004934476,42094,1,0.805604167,1,0.000244765
47,888,0.047027179,1,109360.4021,900p,2,JPEG,cloud,114.212.81.11,0.046514051,114.212.81.11,0.008267369,578865,1,0.022395833,1,0.000258428,cloud,114.212.81.11,0.000513128,114.212.81.11,0.005121367,52685,1,0.7711875,1,0.000244765
48,900,0.050157932,1,107955.1673,900p,2,JPEG,cloud,114.212.81.11,0.049598217,114.212.81.11,0.009476698,575899,1,0.023270833,1,0.000311472,cloud,114.212.81.11,0.000559715,114.212.81.11,0.00520255,45079,1,0.761416667,1,0.000244765
49,913,0.044360161,1,107955.1673,900p,2,JPEG,cloud,114.212.81.11,0.043789165,114.212.81.11,0.007820146,583827,1,0.0234375,1,0.000258428,cloud,114.212.81.11,0.000570995,114.212.81.11,0.004829185,52123,1,0.797333333,1,0.00024478
50,925,0.052126188,1,107955.1673,900p,2,JPEG,cloud,114.212.81.11,0.051552424,114.212.81.11,0.011061558,573963,1,0.0226875,1,0.000311472,cloud,114.212.81.11,0.000573763,114.212.81.11,0.005605533,54653,1,0.74325,1,0.00024478
51,938,0.043694649,1,105938.853,900p,2,JPEG,cloud,114.212.81.11,0.043164287,114.212.81.11,0.008194208,571144,1,0.023104167,1,0.000258428,cloud,114.212.81.11,0.000530362,114.212.81.11,0.004597085,42093,1,0.802354167,1,0.00024478
52,939,1.236313343,1,105938.853,900p,3,JPEG,host,192.168.1.9,1.160691857,192.168.1.9,0.080532074,589228,1,0.225,1,0.008968556,host,192.168.1.9,0.075621486,192.168.1.9,0.033899426,57216,1,0.561,1,0.007345547
53,942,0.575760126,1,109242.2276,900p,3,JPEG,host,192.168.1.9,0.518205702,192.168.1.9,0.042568564,575896,1,0.2485,1,0.008968556,host,192.168.1.9,0.057554424,192.168.1.9,0.015567183,45070,1,0.4015,1,0.007345547
54,950,0.248285982,1,108143.0581,900p,3,JPEG,host,192.168.1.9,0.231938601,192.168.1.9,0.0181196,578979,1,0.24775,1,0.008968556,host,192.168.1.9,0.016347382,192.168.1.9,0.007181512,53215,1,0.45825,1,0.007345547
55,959,0.246899986,1,109270.3205,900p,3,JPEG,host,192.168.1.9,0.234938312,192.168.1.9,0.015102839,571129,1,0.22125,1,0.008968556,host,192.168.1.9,0.011961675,192.168.1.9,0.008403397,42061,1,0.56325,1,0.007345547
56,967,0.248661624,1,109270.3205,900p,3,JPEG,host,192.168.1.9,0.230545945,192.168.1.9,0.017899407,573957,1,0.2505,1,0.008969053,host,192.168.1.9,0.018115679,192.168.1.9,0.007541339,54629,1,0.47475,1,0.007345547
57,975,0.252323548,1,101492.1379,900p,3,JPEG,host,192.168.1.9,0.240717914,192.168.1.9,0.017659744,581005,1,0.23875,1,0.008969053,host,192.168.1.9,0.011605634,192.168.1.9,0.007031653,49041,1,0.7155,1,0.007345547
58,984,0.209654951,1,114154.628,900p,3,JPEG,host,192.168.1.9,0.208941364,192.168.1.9,0.016670704,575882,1,0.2475,1,0.008969053,cloud,114.212.81.11,0.000713587,114.212.81.11,0.00605979,45058,1,0.777520833,1,0.00024478
59,992,0.232135243,1,114154.628,900p,3,JPEG,host,192.168.1.9,0.23126075,192.168.1.9,0.017157899,578993,1,0.2485,1,0.008969053,cloud,114.212.81.11,0.000874493,114.212.81.11,0.007605341,53224,1,0.7876875,1,0.000244795
60,1000,0.231468386,1,110786.0232,900p,3,JPEG,host,192.168.1.9,0.230715354,192.168.1.9,0.019480334,580884,1,0.248,1,0.008969053,cloud,114.212.81.11,0.000753032,114.212.81.11,0.007471482,51882,1,0.82375,1,0.000244795
61,1009,0.209015918,1,113064.9633,900p,3,JPEG,host,192.168.1.9,0.208321118,192.168.1.9,0.016634154,573959,1,0.24825,1,0.008969053,cloud,114.212.81.11,0.000694799,114.212.81.11,0.006394482,54647,1,0.801416667,1,0.000244795
62,1017,0.233144946,1,113064.9633,900p,3,JPEG,host,192.168.1.9,0.232384894,192.168.1.9,0.018095758,581004,1,0.2475,1,0.008969053,cloud,114.212.81.11,0.000760052,114.212.81.11,0.007489761,49055,1,0.783520833,1,0.000244795
63,1025,0.231473446,1,110392.0309,900p,3,JPEG,host,192.168.1.9,0.230709765,192.168.1.9,0.017053233,573596,1,0.24925,1,0.008969053,cloud,114.212.81.11,0.000763681,114.212.81.11,0.007990122,44118,1,0.810854167,1,0.000244795
64,1034,0.079100561,1,110392.0309,900p,3,JPEG,cloud,114.212.81.11,0.065497541,114.212.81.11,0.013159084,578995,1,0.022583333,1,0.000311472,host,192.168.1.9,0.01360302,192.168.1.9,0.006945705,53223,1,0.58725,1,0.007345547
65,1042,0.080230316,1,108274.5963,900p,3,JPEG,cloud,114.212.81.11,0.071615563,114.212.81.11,0.01145898,580901,1,0.023270833,1,0.000258428,host,192.168.1.9,0.008614752,192.168.1.9,0.006969929,51909,1,0.93275,1,0.007345547
66,1050,0.089126428,1,108274.5963,900p,3,JPEG,cloud,114.212.81.11,0.071470155,114.212.81.11,0.012890445,571920,1,0.023,1,0.000311472,host,192.168.1.9,0.017656273,192.168.1.9,0.007415321,53184,1,0.54975,1,0.007345547
67,1059,0.07439847,1,109006.3056,900p,3,JPEG,cloud,114.212.81.11,0.066227961,114.212.81.11,0.010432863,581021,1,0.022958333,1,0.000258428,host,192.168.1.9,0.008170509,192.168.1.9,0.006310606,49072,1,0.88525,1,0.007345547
68,1067,0.08413389,1,109006.3056,900p,3,JPEG,cloud,114.212.81.11,0.075566424,114.212.81.11,0.012614568,573612,1,0.023270833,1,0.000311472,host,192.168.1.9,0.008567466,192.168.1.9,0.007026301,44133,1,0.9705,1,0.007345547
69,1075,0.08533544,1,109006.3056,900p,3,JPEG,cloud,114.212.81.11,0.071651803,114.212.81.11,0.014541282,576949,1,0.02325,1,0.000258428,host,192.168.1.9,0.013683637,192.168.1.9,0.00726872,53376,1,0.64775,1,0.007345547
70,1084,0.068300581,1,110809.4754,900p,3,JPEG,cloud,114.212.81.11,0.060411549,114.212.81.11,0.012743831,580901,1,0.02275,1,0.000311472,host,192.168.1.9,0.007889032,192.168.1.9,0.006583238,51909,1,0.9485,1,0.007345547
71,1092,0.067676571,1,110809.4754,900p,3,JPEG,cloud,114.212.81.11,0.066887458,114.212.81.11,0.011846966,571909,1,0.0231875,1,0.000258428,cloud,114.212.81.11,0.000789113,114.212.81.11,0.007182333,53189,1,0.722166667,1,0.000244795
72,1100,0.075884501,1,110809.4754,900p,3,JPEG,cloud,114.212.81.11,0.075133562,114.212.81.11,0.013419204,579227,1,0.022791667,1,0.000311472,cloud,114.212.81.11,0.000750939,114.212.81.11,0.007715146,49294,1,0.761125,1,0.000244795
73,1109,0.061581969,1,111355.3773,900p,3,JPEG,cloud,114.212.81.11,0.060877776,114.212.81.11,0.010019565,573612,1,0.023270833,1,0.000258428,cloud,114.212.81.11,0.000704193,114.212.81.11,0.006465602,44136,1,0.725541667,1,0.000244795
74,1117,0.06842743,1,111355.3773,900p,3,JPEG,cloud,114.212.81.11,0.067605707,114.212.81.11,0.012430482,576938,1,0.0229375,1,0.000311472,cloud,114.212.81.11,0.000821723,114.212.81.11,0.007503192,53370,1,0.77775,1,0.000244795
75,1125,0.071353886,1,111355.3773,900p,3,JPEG,cloud,114.212.81.11,0.070570628,114.212.81.11,0.012308147,581873,1,0.023291667,1,0.000258428,cloud,114.212.81.11,0.000783258,114.212.81.11,0.007637262,52146,1,0.759208333,1,0.000244795
76,1134,0.060671568,1,103025.687,900p,3,JPEG,cloud,114.212.81.11,0.05994978,114.212.81.11,0.009970975,571920,1,0.023270833,1,0.000311472,cloud,114.212.81.11,0.000721788,114.212.81.11,0.006431127,53200,1,0.6828125,1,0.000244795
77,1135,1.225432158,1,103025.687,900p,4,JPEG,host,192.168.1.9,1.157691717,192.168.1.9,0.082136154,573958,1,0.2235,1,0.008969053,host,192.168.1.9,0.06774044,192.168.1.9,0.034693241,54629,1,0.5895,1,0.007345547
78,1138,0.553405643,1,112700.5614,900p,4,JPEG,host,192.168.1.9,0.518435597,192.168.1.9,0.038509846,576933,1,0.24825,1,0.008969053,host,192.168.1.9,0.034970045,192.168.1.9,0.01764214,53358,1,0.58875,1,0.007345547
79,1144,0.313059705,1,102045.0573,900p,4,JPEG,host,192.168.1.9,0.296294587,192.168.1.9,0.022654159,583822,1,0.2495,1,0.008969053,host,192.168.1.9,0.016765118,192.168.1.9,0.00889819,52111,1,0.5955,1,0.007345547
80,1150,0.310375861,1,112839.8884,900p,4,JPEG,host,192.168.1.9,0.297570024,192.168.1.9,0.023208959,582584,1,0.2485,1,0.008969053,host,192.168.1.9,0.012805837,192.168.1.9,0.009464128,55459,1,0.77925,1,0.007345547
81,1157,0.277950108,1,112839.8884,900p,4,JPEG,host,192.168.1.9,0.259938478,192.168.1.9,0.019124329,575249,1,0.24875,1,0.008969053,host,192.168.1.9,0.01801163,192.168.1.9,0.008475333,54088,1,0.57175,1,0.007345547
82,1163,0.312889678,1,112141.9887,900p,4,JPEG,host,192.168.1.9,0.29670058,192.168.1.9,0.022079127,579210,1,0.249,1,0.008969053,host,192.168.1.9,0.016189098,192.168.1.9,0.008907114,49259,1,0.61675,1,0.007345547
83,1169,0.298379898,1,110292.499,900p,4,JPEG,host,192.168.1.9,0.297366517,192.168.1.9,0.021959611,571141,1,0.24975,1,0.008969053,cloud,114.212.81.11,0.001013381,114.212.81.11,0.009237494,42088,1,0.7800625,1,0.000244795
84,1175,0.313920907,1,110292.499,900p,4,JPEG,host,192.168.1.9,0.312882526,192.168.1.9,0.022365093,597896,1,0.2385,1,0.008969053,cloud,114.212.81.11,0.001038381,114.212.81.11,0.010473592,63397,1,0.76225,1,0.000244795
85,1182,0.261456549,1,112728.0894,900p,4,JPEG,host,192.168.1.9,0.260534376,192.168.1.9,0.020283192,578847,1,0.247,1,0.008969053,cloud,114.212.81.11,0.000922173,114.212.81.11,0.008190662,52666,1,0.724354167,1,0.000244795
86,1188,0.304634809,1,112097.7821,900p,4,JPEG,host,192.168.1.9,0.303647654,192.168.1.9,0.026105302,581870,1,0.2435,1,0.008969053,cloud,114.212.81.11,0.000987155,114.212.81.11,0.008874553,52139,1,0.804645833,1,0.000244795
87,1194,0.302153758,1,112097.7821,900p,4,JPEG,host,192.168.1.9,0.301119021,192.168.1.9,0.023932355,575882,1,0.24675,1,0.008969053,cloud,114.212.81.11,0.001034737,114.212.81.11,0.011028188,45058,1,0.763791667,1,0.000244795
88,1200,0.297591209,1,112045.7722,900p,4,JPEG,host,192.168.1.9,0.296558142,192.168.1.9,0.024650948,575575,1,0.24925,1,0.008969053,cloud,114.212.81.11,0.001033068,114.212.81.11,0.010322639,53866,1,0.738645833,1,0.000244795
89,1207,0.105133504,1,112045.7722,900p,4,JPEG,cloud,114.212.81.11,0.08548978,114.212.81.11,0.015200913,583838,1,0.022229167,1,0.000258428,host,192.168.1.9,0.019643724,192.168.1.9,0.008792579,52116,1,0.556,1,0.007345547
90,1213,0.112482412,1,111318.6693,900p,4,JPEG,cloud,114.212.81.11,0.096911703,114.212.81.11,0.016516209,582587,1,0.022729167,1,0.000311472,host,192.168.1.9,0.015570709,192.168.1.9,0.011706352,55477,1,0.61825,1,0.007345547
91,1219,0.117715563,1,111318.6693,900p,4,JPEG,cloud,114.212.81.11,0.094627414,114.212.81.11,0.016600847,573974,1,0.022645833,1,0.000258428,host,192.168.1.9,0.023088149,192.168.1.9,0.011664425,54649,1,0.4325,1,0.007345547
92,1225,0.117251566,1,111318.6693,900p,4,JPEG,cloud,114.212.81.11,0.095199312,114.212.81.11,0.016201632,578614,1,0.0228125,1,0.000311472,host,192.168.1.9,0.022052254,192.168.1.9,0.011508567,49667,1,0.45275,1,0.007345547
93,1232,0.092395931,1,107818.631,900p,4,JPEG,cloud,114.212.81.11,0.082395226,114.212.81.11,0.014784396,571144,1,0.02275,1,0.000258428,host,192.168.1.9,0.010000706,192.168.1.9,0.008100331,42079,1,0.90425,1,0.007345547
94,1238,0.112208775,1,107818.631,900p,4,JPEG,cloud,114.212.81.11,0.08866712,114.212.81.11,0.018989801,597899,1,0.023166667,1,0.000311487,host,192.168.1.9,0.023541655,192.168.1.9,0.010080372,63400,1,0.51525,1,0.007345547
95,1244,0.110428231,1,110214.2708,900p,4,JPEG,cloud,114.212.81.11,0.097492865,114.212.81.11,0.016865492,578996,1,0.022895833,1,0.000258443,host,192.168.1.9,0.012935366,192.168.1.9,0.008902822,53223,1,0.799,1,0.007345547
96,1250,0.088338477,1,110214.2708,900p,4,JPEG,cloud,114.212.81.11,0.087320771,114.212.81.11,0.014431783,582949,1,0.023166667,1,0.000311487,cloud,114.212.81.11,0.001017707,114.212.81.11,0.009225777,52134,1,0.811291667,1,0.000244795
97,1257,0.080335587,1,110214.2708,900p,4,JPEG,cloud,114.212.81.11,0.07949093,114.212.81.11,0.014151454,575899,1,0.02325,1,0.000258443,cloud,114.212.81.11,0.000844657,114.212.81.11,0.009176135,45079,1,0.822645833,1,0.000244795
98,1263,0.105287211,1,104208.6862,900p,4,JPEG,cloud,114.212.81.11,0.104227066,114.212.81.11,0.017191683,575592,1,0.023125,1,0.000311487,cloud,114.212.81.11,0.001060145,114.212.81.11,0.009757655,53886,1,0.718666667,1,0.000244795
99,1269,0.087841715,1,104208.6862,900p,4,JPEG,cloud,114.212.81.11,0.086892366,114.212.81.11,0.014446531,581021,1,0.023291667,1,0.000258443,cloud,114.212.81.11,0.000949349,114.212.81.11,0.009313311,49077,1,0.838395833,1,0.000244795
100,1275,0.088091373,1,104208.6862,900p,4,JPEG,cloud,114.212.81.11,0.087036576,114.212.81.11,0.016058138,589245,1,0.022916667,1,0.000311487,cloud,114.212.81.11,0.001054798,114.212.81.11,0.012678453,57254,1,0.750979167,1,0.000244795
101,1282,0.077092379,1,104208.6862,900p,4,JPEG,cloud,114.212.81.11,0.076291978,114.212.81.11,0.01458016,573974,1,0.022875,1,0.000258443,cloud,114.212.81.11,0.000800401,114.212.81.11,0.008552879,54665,1,0.83775,1,0.000244795
102,1283,1.130630136,1,111611.6558,900p,5,JPEG,host,192.168.1.9,1.037568331,192.168.1.9,0.07932055,575249,1,0.24925,1,0.008969053,host,192.168.1.9,0.093061805,192.168.1.9,0.032461643,54087,1,0.4965,1,0.007345547
103,1285,0.727236748,1,109252.4527,900p,5,JPEG,host,192.168.1.9,0.692309618,192.168.1.9,0.052850962,576932,1,0.248,1,0.008969053,host,192.168.1.9,0.03492713,192.168.1.9,0.020968278,53356,1,0.69075,1,0.007345547
104,1290,0.365367254,1,112592.6628,900p,5,JPEG,host,192.168.1.9,0.346644521,192.168.1.9,0.027450681,581005,1,0.24875,1,0.008969053,host,192.168.1.9,0.018722733,192.168.1.9,0.010581255,49042,1,0.64425,1,0.007345547
105,1295,0.371737043,1,112592.6628,900p,5,JPEG,host,192.168.1.9,0.346279224,192.168.1.9,0.024801135,571127,1,0.249,1,0.008969053,host,192.168.1.9,0.025457819,192.168.1.9,0.010921518,42057,1,0.555,1,0.007345547
106,1300,0.366000891,1,111584.9772,900p,5,JPEG,host,192.168.1.9,0.34567074,192.168.1.9,0.027242581,577661,1,0.24825,1,0.008969053,host,192.168.1.9,0.020330151,192.168.1.9,0.010280093,44982,1,0.5925,1,0.007345547
