n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,1.0,0.19004416465759277,70.3,360p,30,JPEG,host,172.27.143.164,0.13816475868225098,172.27.143.164,0.04187273979187012,0,0.25,0.253,0,0.25,0.253,0,0.004,0.002660940152458499,0,0.004,0.002660940152458499,host,172.27.143.164,0.0518794059753418,172.27.143.164,0.034764885902404785,0,0.75,0.7197499999999999,0,0.75,0.7197499999999999,2,0.008,0.007133288097847834,2,0.008,0.007133288097847834
2,2.0,0.18656623363494873,70.3,360p,30,JPEG,host,172.27.143.164,0.13395333290100098,172.27.143.164,0.06560134887695312,0,0.25,0.25175000000000003,0,0.25,0.25175000000000003,0,0.004,0.0028975565381432074,0,0.004,0.0028975565381432074,host,172.27.143.164,0.052612900733947754,172.27.143.164,0.03451669216156006,0,0.75,0.7352500000000001,0,0.75,0.7352500000000001,2,0.008,0.007243145705487164,2,0.008,0.007243145705487164
3,3.0,0.19185388088226318,70.3,360p,30,JPEG,host,172.27.143.164,0.13783812522888184,172.27.143.164,0.03899252414703369,0,0.25,0.2445,0,0.25,0.2445,0,0.004,0.0028975565381432074,0,0.004,0.0028975565381432074,host,172.27.143.164,0.05401575565338135,172.27.143.164,0.031142234802246094,0,0.75,0.693,0,0.75,0.693,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
4,4.0,0.18736112117767334,70.3,360p,30,JPEG,host,172.27.143.164,0.13338744640350342,172.27.143.164,0.038495779037475586,0,0.25,0.24325,0,0.25,0.24325,0,0.004,0.0028975565381432074,0,0.004,0.0028975565381432074,host,172.27.143.164,0.05397367477416992,172.27.143.164,0.03145921230316162,0,0.75,0.69325,0,0.75,0.69325,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
5,5.0,0.1765214204788208,70.6,360p,30,JPEG,host,172.27.143.164,0.13499116897583008,172.27.143.164,0.040712594985961914,0,0.25,0.24975000000000003,0,0.25,0.24975000000000003,0,0.004,0.0028975565381432074,0,0.004,0.0028975565381432074,host,172.27.143.164,0.04153025150299072,172.27.143.164,0.030031561851501465,0,0.75,0.9009999999999999,0,0.75,0.9009999999999999,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
6,6.0,0.1752016544342041,70.6,360p,30,JPEG,host,172.27.143.164,0.13519835472106934,172.27.143.164,0.039156198501586914,0,0.25,0.24025,0,0.25,0.24025,0,0.004,0.0029010361908738654,0,0.004,0.0029010361908738654,host,172.27.143.164,0.040003299713134766,172.27.143.164,0.03074777126312256,0,0.75,0.9035,0,0.75,0.9035,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
7,7.0,0.18492233753204346,70.6,360p,30,JPEG,host,172.27.143.164,0.1328291893005371,172.27.143.164,0.03802525997161865,0,0.25,0.2445,0,0.25,0.2445,0,0.004,0.002902527470615575,0,0.004,0.002902527470615575,host,172.27.143.164,0.05209314823150635,172.27.143.164,0.03360879421234131,0,0.75,0.6945,0,0.75,0.6945,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
8,8.0,0.18917715549468994,70.6,360p,30,JPEG,host,172.27.143.164,0.13327276706695557,172.27.143.164,0.042706966400146484,0,0.25,0.253,0,0.25,0.253,0,0.004,0.002903024563862812,0,0.004,0.002903024563862812,host,172.27.143.164,0.055904388427734375,172.27.143.164,0.031304001808166504,0,0.75,0.6920000000000001,0,0.75,0.6920000000000001,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
9,9.0,0.19253754615783691,70.8,360p,30,JPEG,host,172.27.143.164,0.13455092906951904,172.27.143.164,0.03843235969543457,0,0.25,0.253,0,0.25,0.253,0,0.004,0.002903024563862812,0,0.004,0.002903024563862812,host,172.27.143.164,0.05798661708831787,172.27.143.164,0.03112030029296875,0,0.75,0.6920000000000001,0,0.75,0.6920000000000001,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
10,10.0,0.17377054691314697,70.8,360p,30,JPEG,host,172.27.143.164,0.13272607326507568,172.27.143.164,0.03748524188995361,0,0.25,0.25075,0,0.25,0.25075,0,0.004,0.002903024563862812,0,0.004,0.002903024563862812,host,172.27.143.164,0.04104447364807129,172.27.143.164,0.030325651168823242,0,0.75,0.64425,0,0.75,0.64425,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
11,11.0,0.21436500549316406,70.8,360p,30,JPEG,host,172.27.143.164,0.14096975326538086,172.27.143.164,0.0381474494934082,0,0.25,0.254,0,0.25,0.254,0,0.004,0.002903024563862812,0,0.004,0.002903024563862812,host,172.27.143.164,0.0733952522277832,172.27.143.164,0.029958009719848633,0,0.75,0.91175,0,0.75,0.91175,2,0.008,0.007243642798734401,2,0.008,0.007243642798734401
