n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
30,625.0,0.06692242622375488,1,104636.0292715957,360p,5,JPEG,host,192.168.1.9,0.04321185747782389,192.168.1.9,0.012652397155761719,123548,0.35,0.2505,1.0,0.0037068243446446904,host,192.168.1.9,0.02371056874593099,192.168.1.9,0.02023410797119141,16402,0.35,0.5265,1.0,0.007291363750469132
31,630.0,0.07502102851867676,1,104636.0292715957,360p,5,JPEG,host,192.168.1.9,0.04321479797363281,192.168.1.9,0.01344271500905355,123221,0.35,0.2505,1.0,0.003707321437891927,host,192.168.1.9,0.031806230545043945,192.168.1.9,0.012201865514119468,15383,0.35,0.41875,1.0,0.007291363750469132
32,635.0,0.07486283779144287,1,104636.0292715957,360p,5,JPEG,host,192.168.1.9,0.04325878620147705,192.168.1.9,0.01583667596181234,118012,0.35,0.25025,1.0,0.003707321437891927,host,192.168.1.9,0.03160405158996582,192.168.1.9,0.01034080982208252,11064,0.35,0.40825,1.0,0.007291363750469132
33,640.0,0.07313366731007893,1,107562.41514300964,360p,5,JPEG,host,192.168.1.9,0.04327134291330973,192.168.1.9,0.01224307219187419,121133,0.35,0.25025,1.0,0.003707321437891927,host,192.168.1.9,0.029862324396769207,192.168.1.9,0.010085503260294598,12977,0.35,0.40425,1.0,0.007291363750469132
34,645.0,0.05694492657979329,1,107562.41514300964,360p,5,JPEG,host,192.168.1.9,0.04326156775156657,192.168.1.9,0.012212673823038742,118635,0.35,0.25025,1.0,0.003707321437891927,host,192.168.1.9,0.013683358828226725,192.168.1.9,0.01762942473093669,11640,0.45,0.9115000000000001,1.0,0.007291363750469132
35,650.0,0.07256106535593668,1,107562.41514300964,360p,5,JPEG,host,192.168.1.9,0.043206373850504555,192.168.1.9,0.018617351849873863,125343,0.35,0.2505,1.0,0.0037098069041281104,host,192.168.1.9,0.02935469150543213,192.168.1.9,0.009928743044535317,16244,0.45,0.46775,1.0,0.007319200972314391
36,655.0,0.07073891162872314,1,107562.41514300964,360p,5,JPEG,host,192.168.1.9,0.04327770074208578,192.168.1.9,0.012314677238464355,118317,0.35,0.25025,1.0,0.0037098069041281104,host,192.168.1.9,0.02746121088663737,192.168.1.9,0.009805480639139812,10981,0.45,0.51525,1.0,0.007319200972314391
37,660.0,0.06636420885721842,1,99603.02332619044,360p,5,JPEG,host,192.168.1.9,0.04318396250406901,192.168.1.9,0.012704014778137207,120988,0.35,0.25075,1.0,0.0037098069041281104,host,192.168.1.9,0.023180246353149414,192.168.1.9,0.01013310750325521,13021,0.45,0.5565,1.0,0.007319200972314391
38,665.0,0.0655284325281779,1,99603.02332619044,360p,5,JPEG,host,192.168.1.9,0.043402393658955894,192.168.1.9,0.012662967046101883,120621,0.35,0.23975000000000002,1.0,0.0037098069041281104,host,192.168.1.9,0.022126038869222004,192.168.1.9,0.009819467862447102,13633,0.45,0.54525,1.0,0.007319200972314391
39,670.0,0.0591433048248291,1,99603.02332619044,360p,5,JPEG,host,192.168.1.9,0.043341596921284996,192.168.1.9,0.013045787811279297,126236,0.35,0.24975000000000003,1.0,0.0037098069041281104,host,192.168.1.9,0.01580170790354411,192.168.1.9,0.010156790415445961,16602,0.45,0.7895,1.0,0.007319200972314391
40,675.0,0.06298577785491943,1,99603.02332619044,360p,5,JPEG,host,192.168.1.9,0.04351496696472168,192.168.1.9,0.012083649635314941,118635,0.35,0.24875,1.0,0.0037098069041281104,host,192.168.1.9,0.019470810890197754,192.168.1.9,0.010166605313618977,10860,0.45,0.6835,1.0,0.007319200972314391
41,680.0,0.07744510968526204,1,99603.02332619044,360p,5,JPEG,host,192.168.1.9,0.043410936991373696,192.168.1.9,0.014608899752298996,120647,0.35,0.24925,1.0,0.0037098069041281104,host,192.168.1.9,0.034034172693888344,192.168.1.9,0.011960903803507492,12967,0.45,0.379,1.0,0.007319200972314391
42,685.0,0.06576426823933919,1,96140.22610182373,360p,5,JPEG,host,192.168.1.9,0.04362666606903076,192.168.1.9,0.012534300486246742,117409,0.35,0.248,1.0,0.0037098069041281104,host,192.168.1.9,0.02213760217030843,192.168.1.9,0.009805957476298015,10523,0.45,0.56375,1.0,0.007319200972314391
43,690.0,0.06892689069112141,1,96140.22610182373,360p,5,JPEG,host,192.168.1.9,0.04317808151245117,192.168.1.9,0.012450138727823891,124081,0.45,0.2505,1.0,0.0037098069041281104,host,192.168.1.9,0.025748809178670246,192.168.1.9,0.010859449704488117,16464,0.35,0.485,1.0,0.007319200972314391
44,695.0,0.07448748747507732,1,96140.22610182373,360p,5,JPEG,host,192.168.1.9,0.04332602024078369,192.168.1.9,0.019440015157063797,122702,0.45,0.24975000000000003,1.0,0.0037098069041281104,host,192.168.1.9,0.03116146723429362,192.168.1.9,0.010758996009826657,15447,0.35,0.44075000000000003,1.0,0.007319200972314391
45,700.0,0.07268563906351726,1,96140.22610182373,360p,5,JPEG,host,192.168.1.9,0.04373598098754883,192.168.1.9,0.012989640235900879,120620,0.45,0.2475,1.0,0.0037098069041281104,host,192.168.1.9,0.028949658075968426,192.168.1.9,0.010390758514404293,13068,0.35,0.47424999999999995,1.0,0.007319200972314391
46,705.0,0.06817046801249187,1,107374.99320456275,360p,5,JPEG,host,192.168.1.9,0.04340644677480062,192.168.1.9,0.0125662883122762,119545,0.45,0.24925,1.0,0.0037098069041281104,host,192.168.1.9,0.024764021237691242,192.168.1.9,0.009841243426005047,10726,0.35,0.504,1.0,0.007319200972314391
47,710.0,0.06690311431884766,1,107374.99320456275,360p,5,JPEG,host,192.168.1.9,0.04333925247192383,192.168.1.9,0.012626171112060547,124810,0.45,0.2495,1.0,0.0037098069041281104,host,192.168.1.9,0.023563861846923828,192.168.1.9,0.009707371393839516,16669,0.35,0.5475,1.0,0.007319200972314391
48,715.0,0.07660130659739176,1,107374.99320456275,360p,5,JPEG,host,192.168.1.9,0.043178717295328774,192.168.1.9,0.012790322303771973,122453,0.45,0.2505,1.0,0.0037098069041281104,host,192.168.1.9,0.03342258930206299,192.168.1.9,0.010357419649759926,15410,0.35,0.386,1.0,0.007319200972314391
49,720.0,0.07371020317077637,1,107374.99320456275,360p,5,JPEG,host,192.168.1.9,0.04342639446258545,192.168.1.9,0.012923280398050942,119917,0.45,0.249,1.0,0.0037098069041281104,host,192.168.1.9,0.030283808708190918,192.168.1.9,0.010975519816080727,13007,0.35,0.43975000000000003,1.0,0.007319200972314391
50,725.0,0.07785924275716147,1,106052.50433131933,360p,5,JPEG,host,192.168.1.9,0.04359161853790283,192.168.1.9,0.01962665716807048,121505,0.45,0.24825,1.0,0.0037098069041281104,host,192.168.1.9,0.03426762421925863,192.168.1.9,0.01034287611643473,13200,0.35,0.3765,1.0,0.007319200972314391
51,730.0,0.06526410579681396,1,106052.50433131933,360p,5,JPEG,host,192.168.1.9,0.04319473107655843,192.168.1.9,0.012174129486083984,123547,0.45,0.2505,1.0,0.0037098069041281104,host,192.168.1.9,0.022069374720255535,192.168.1.9,0.009875575701395672,16399,0.45,0.5655,1.0,0.007319200972314391
52,735.0,0.06255650520324707,1,106052.50433131933,360p,5,JPEG,host,192.168.1.9,0.043800552686055504,192.168.1.9,0.012322227160135903,123220,0.45,0.247,1.0,0.0037098069041281104,host,192.168.1.9,0.01875595251719157,192.168.1.9,0.009850502014160156,15382,0.45,0.66525,1.0,0.007319200972314391
53,740.0,0.0808342695236206,1,106052.50433131933,360p,5,JPEG,host,192.168.1.9,0.043593406677246094,192.168.1.9,0.014872074127197266,118012,0.45,0.248,1.0,0.0037098069041281104,host,192.168.1.9,0.03724086284637451,192.168.1.9,0.018183191617329918,11064,0.45,0.33525,1.0,0.007319200972314391
54,745.0,0.06886255741119385,1,106052.50433131933,360p,5,JPEG,host,192.168.1.9,0.0433274507522583,192.168.1.9,0.013265927632649742,121146,0.45,0.24975000000000003,1.0,0.0037098069041281104,host,192.168.1.9,0.025535106658935547,192.168.1.9,0.012515783309936523,12992,0.45,0.50525,1.0,0.0073196980655616285
55,750.0,0.06537449359893799,1,88437.40448893287,360p,5,JPEG,host,192.168.1.9,0.04324467976888021,192.168.1.9,0.01225646336873372,118637,0.45,0.25025,1.0,0.0037098069041281104,host,192.168.1.9,0.02212981383005778,192.168.1.9,0.009710788726806637,11629,0.45,0.564,1.0,0.0073196980655616285
56,755.0,0.06179229418436687,1,88437.40448893287,360p,5,JPEG,host,192.168.1.9,0.04334366321563721,192.168.1.9,0.016695102055867515,125343,0.45,0.2495,1.0,0.0037098069041281104,host,192.168.1.9,0.018448630968729656,192.168.1.9,0.012116789817810059,16256,0.45,0.6984999999999999,1.0,0.0073196980655616285
57,760.0,0.09200501441955566,1,88437.40448893287,360p,5,JPEG,host,192.168.1.9,0.06717860698699951,192.168.1.9,0.013413389523824051,118315,0.45,0.161,1.0,0.0037098069041281104,host,192.168.1.9,0.024826407432556152,192.168.1.9,0.010457158088684082,10980,0.45,0.53625,1.0,0.0073196980655616285
58,765.0,0.06527380148569742,1,88437.40448893287,360p,5,JPEG,host,192.168.1.9,0.04337612787882487,192.168.1.9,0.01286613941192627,120986,0.45,0.2495,1.0,0.0037098069041281104,host,192.168.1.9,0.02189767360687256,192.168.1.9,0.010065197944641113,13020,0.45,0.608,1.0,0.0073196980655616285
59,770.0,0.06491851806640625,1,109533.94657220093,360p,5,JPEG,host,192.168.1.9,0.04359813531239828,192.168.1.9,0.01993358135223388,120609,0.45,0.24825,1.0,0.0037098069041281104,host,192.168.1.9,0.021320382754007976,192.168.1.9,0.011912345886230465,13634,0.45,0.5852499999999999,1.0,0.0073196980655616285
60,771.0,0.20511341094970703,1,109533.94657220093,360p,10,JPEG,host,192.168.1.9,0.13028860092163086,192.168.1.9,0.037255048751831055,118636,0.35,0.24925,1.0,0.0037098069041281104,host,192.168.1.9,0.07482481002807617,192.168.1.9,0.028770923614501953,11632,0.35,0.51725,1.0,0.0073196980655616285
61,773.0,0.13872361183166504,1,109533.94657220093,360p,10,JPEG,host,192.168.1.9,0.08707817395528157,192.168.1.9,0.024482568105061858,124808,0.35,0.239,1.0,0.0037098069041281104,host,192.168.1.9,0.05164543787638346,192.168.1.9,0.020452817281087242,16666,0.35,0.499,1.0,0.0073196980655616285
62,775.0,0.13924431800842285,1,109533.94657220093,360p,10,JPEG,host,192.168.1.9,0.0863355000813802,192.168.1.9,0.025904575983683273,126223,0.35,0.25075,1.0,0.0037098069041281104,host,192.168.1.9,0.05290881792704264,192.168.1.9,0.028375228246053062,16604,0.35,0.40850000000000003,1.0,0.0073196980655616285
63,778.0,0.1139337420463562,1,109533.94657220093,360p,10,JPEG,host,192.168.1.9,0.06493687629699707,192.168.1.9,0.020013272762298584,122450,0.35,0.25,1.0,0.0037098069041281104,host,192.168.1.9,0.04899686574935913,192.168.1.9,0.016933441162109375,15411,0.35,0.39475,1.0,0.0073196980655616285
64,780.0,0.13606659571329754,1,108271.7202381654,360p,10,JPEG,host,192.168.1.9,0.08685986200968425,192.168.1.9,0.024198532104492188,118636,0.35,0.24925,1.0,0.0037098069041281104,host,192.168.1.9,0.04920673370361328,192.168.1.9,0.021404584248860672,10863,0.35,0.4905,1.0,0.0073196980655616285
65,783.0,0.11494505405426025,1,108271.7202381654,360p,10,JPEG,host,192.168.1.9,0.06630510091781616,192.168.1.9,0.018864095211029053,119918,0.35,0.245,1.0,0.0037098069041281104,host,192.168.1.9,0.04863995313644409,192.168.1.9,0.015355408191680908,12999,0.35,0.37225,1.0,0.0073196980655616285
66,785.0,0.19430947303771973,1,108271.7202381654,360p,10,JPEG,host,192.168.1.9,0.11736377080281575,192.168.1.9,0.027432362238566085,120660,0.35,0.19149999999999998,1.0,0.0037098069041281104,host,192.168.1.9,0.07694570223490398,192.168.1.9,0.022102514902750642,12983,0.35,0.39975,1.0,0.0073196980655616285
67,788.0,0.10275399684906006,1,108271.7202381654,360p,10,JPEG,host,192.168.1.9,0.06473404169082642,192.168.1.9,0.018651902675628662,121507,0.35,0.25075,1.0,0.0037098069041281104,host,192.168.1.9,0.03801995515823364,192.168.1.9,0.014892041683197021,13204,0.35,0.50875,1.0,0.0073196980655616285
68,790.0,0.1388697624206543,1,73555.39015875659,360p,10,JPEG,host,192.168.1.9,0.08669710159301758,192.168.1.9,0.024579763412475586,117423,0.35,0.24975000000000003,1.0,0.0037098069041281104,host,192.168.1.9,0.05217266082763672,192.168.1.9,0.020206928253173828,10550,0.35,0.49450000000000005,1.0,0.0073196980655616285
69,793.0,0.09174919128417969,1,73555.39015875659,360p,10,JPEG,host,192.168.1.9,0.06511640548706055,192.168.1.9,0.018474578857421875,123547,0.35,0.2495,1.0,0.0037098069041281104,host,192.168.1.9,0.02663278579711914,192.168.1.9,0.015286147594451904,16402,0.45,0.6795,1.0,0.0073196980655616285
70,795.0,0.11598046620686848,1,73555.39015875659,360p,10,JPEG,host,192.168.1.9,0.08666427930196126,192.168.1.9,0.024496873219807952,124093,0.35,0.24975000000000003,1.0,0.0037098069041281104,host,192.168.1.9,0.029316186904907227,192.168.1.9,0.020338614781697593,16478,0.45,0.879,1.0,0.0073196980655616285
71,798.0,0.110015869140625,1,73555.39015875659,360p,10,JPEG,host,192.168.1.9,0.06524133682250977,192.168.1.9,0.018400251865386963,123224,0.35,0.24875,1.0,0.0037098069041281104,host,192.168.1.9,0.044774532318115234,192.168.1.9,0.01513063907623291,15385,0.45,0.502,1.0,0.0073196980655616285
72,800.0,0.1393115520477295,1,73555.39015875659,360p,10,JPEG,host,192.168.1.9,0.08804615338643391,192.168.1.9,0.03217267990112305,122690,0.35,0.24575,1.0,0.0037103039973753475,host,192.168.1.9,0.05126539866129557,192.168.1.9,0.020593961079915367,15435,0.45,0.5195000000000001,1.0,0.0073196980655616285
73,803.0,0.09701979160308838,1,108501.29284820166,360p,10,JPEG,host,192.168.1.9,0.06641680002212524,192.168.1.9,0.0182916522026062,118012,0.35,0.24425,1.0,0.0037103039973753475,host,192.168.1.9,0.030602991580963135,192.168.1.9,0.01432865858078003,11064,0.45,0.5915,1.0,0.0073196980655616285
74,805.0,0.13093503316243488,1,108501.29284820166,360p,10,JPEG,host,192.168.1.9,0.08674200375874837,192.168.1.9,0.02455655733744304,120632,0.35,0.24975000000000003,1.0,0.0037103039973753475,host,192.168.1.9,0.04419302940368652,192.168.1.9,0.019693374633789062,13069,0.45,0.58375,1.0,0.0073196980655616285
75,808.0,0.14178466796875,1,108501.29284820166,360p,10,JPEG,host,192.168.1.9,0.06511366367340088,192.168.1.9,0.022206485271453857,121133,0.35,0.2495,1.0,0.0037103039973753475,host,192.168.1.9,0.07667100429534912,192.168.1.9,0.026472866535186768,12979,0.45,0.31775,1.0,0.0073196980655616285
76,810.0,0.153672456741333,1,108501.29284820166,360p,10,JPEG,host,192.168.1.9,0.08637348810831706,192.168.1.9,0.02625870704650879,119546,0.35,0.25075,1.0,0.0037103039973753475,host,192.168.1.9,0.06729896863301595,192.168.1.9,0.023920297622680664,10729,0.45,0.371,1.0,0.0073196980655616285
77,813.0,0.09548228979110718,1,104086.35551449732,360p,10,JPEG,host,192.168.1.9,0.06529736518859863,192.168.1.9,0.019454658031463623,118649,0.35,0.24850000000000003,1.0,0.0037103039973753475,host,192.168.1.9,0.030184924602508545,192.168.1.9,0.015733838081359863,11654,0.45,0.6409999999999999,1.0,0.0073196980655616285
78,815.0,0.15667462348937988,1,104086.35551449732,360p,10,JPEG,host,192.168.1.9,0.0868519941965739,192.168.1.9,0.025738080342610672,124810,0.45,0.24925,1.0,0.0037103039973753475,host,192.168.1.9,0.06982262929280598,192.168.1.9,0.032602548599243164,16669,0.35,0.3575,1.0,0.007320195158808865
79,818.0,0.1111181378364563,1,104086.35551449732,360p,10,JPEG,host,192.168.1.9,0.06609278917312622,192.168.1.9,0.018705427646636963,125343,0.45,0.24575,1.0,0.0037103039973753475,host,192.168.1.9,0.04502534866333008,192.168.1.9,0.014906883239746094,16244,0.35,0.4155,1.0,0.007320195158808865
80,820.0,0.19910923639933267,1,104086.35551449732,360p,10,JPEG,host,192.168.1.9,0.1229408582051595,192.168.1.9,0.03377143541971843,122453,0.45,0.17625,1.0,0.0037103039973753475,host,192.168.1.9,0.07616837819417317,192.168.1.9,0.023775180180867522,15413,0.35,0.33875,1.0,0.007320195158808865
81,823.0,0.13262593746185303,1,83838.0587174652,360p,10,JPEG,host,192.168.1.9,0.0653235912322998,192.168.1.9,0.01931709051132202,118328,0.45,0.24850000000000003,1.0,0.0037103039973753475,host,192.168.1.9,0.06730234622955322,192.168.1.9,0.017494797706604004,10992,0.35,0.27825,1.0,0.007320195158808865
82,825.0,0.14216216405232748,1,83838.0587174652,360p,10,JPEG,host,192.168.1.9,0.08638644218444824,192.168.1.9,0.02459017435709636,119918,0.45,0.2505,1.0,0.0037103039973753475,host,192.168.1.9,0.055775721867879234,192.168.1.9,0.020128091176350914,13008,0.35,0.43274999999999997,1.0,0.007320195158808865
83,828.0,0.10924947261810303,1,83838.0587174652,360p,10,JPEG,host,192.168.1.9,0.0652884840965271,192.168.1.9,0.01933532953262329,120987,0.45,0.24875,1.0,0.0037103039973753475,host,192.168.1.9,0.04396098852157593,192.168.1.9,0.014975190162658691,13034,0.35,0.41174999999999995,1.0,0.007320195158808865
84,830.0,0.16115466753641766,1,83838.0587174652,360p,10,JPEG,host,192.168.1.9,0.08677220344543457,192.168.1.9,0.02855141957600911,121505,0.45,0.2495,1.0,0.0037103039973753475,host,192.168.1.9,0.07438246409098308,192.168.1.9,0.053997516632080064,13202,0.35,0.35825,1.0,0.007320195158808865
