n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
12,300,0.069472808,3,75976.91879,810p,1,JPEG,host,192.168.1.9,0.068849279,192.168.1.9,0.00671019,914000,1,0.24025,1,0.007836178,cloud,114.212.81.11,0.000623529,114.212.81.11,0.002524715,33463,1,0.804833333,1,0.000239397
13,325,0.035222466,3,75976.91879,810p,1,JPEG,cloud,114.212.81.11,0.022272092,114.212.81.11,0.004971944,960599,1,0.0248125,1,0.000199424,host,192.168.1.9,0.012950375,192.168.1.9,0.002652599,41005,1,0.6455,1,0.007315721
14,350,0.033844352,2,75976.91879,810p,1,JPEG,cloud,114.212.81.11,0.021369852,114.212.81.11,0.006350105,958665,1,0.02175,1,0.00024199,host,192.168.1.9,0.0124745,192.168.1.9,0.002533243,29190,1,0.48525,1,0.007316218
15,375,0.036786611,3,69955.47644,810p,1,JPEG,cloud,114.212.81.11,0.023713029,114.212.81.11,0.007313774,1055703,1,0.022979167,1,0.000242414,host,192.168.1.9,0.013073582,192.168.1.9,0.003140871,78700,1,0.64675,1,0.007317213
16,400,0.039834894,3,69955.47644,810p,1,JPEG,cloud,114.212.81.11,0.021089994,114.212.81.11,0.00774202,906815,1,0.022791667,1,0.000200182,host,192.168.1.9,0.0187449,192.168.1.9,0.002578433,49711,1,0.4975,1,0.007347535
17,425,0.037860091,4,69200.90166,810p,1,JPEG,cloud,114.212.81.11,0.020175961,114.212.81.11,0.005702771,965378,1,0.023416667,1,0.000200182,host,192.168.1.9,0.01768413,192.168.1.9,0.002554077,81860,1,0.636,1,0.007348032
18,450,0.039679802,3,69200.90166,810p,1,JPEG,cloud,114.212.81.11,0.020910896,114.212.81.11,0.006300633,994749,1,0.023375,1,0.000200197,host,192.168.1.9,0.018768907,192.168.1.9,0.002366818,25420,1,0.507,1,0.007348032
19,475,0.02339165,3,67636.61696,810p,1,JPEG,cloud,114.212.81.11,0.022517819,114.212.81.11,0.004734498,881527,1,0.023125,1,0.000200212,cloud,114.212.81.11,0.000873832,114.212.81.11,0.00265569,74641,1,0.602645833,1,0.000239533
20,500,0.020804607,3,67636.61696,810p,1,JPEG,cloud,114.212.81.11,0.020039182,114.212.81.11,0.005409222,935853,1,0.022791667,1,0.000200364,cloud,114.212.81.11,0.000765425,114.212.81.11,0.002954575,48458,1,0.749333333,1,0.000239533
21,525,0.022182923,3,66644.7492,810p,1,JPEG,cloud,114.212.81.11,0.021523687,114.212.81.11,0.013994089,974767,1,0.023458333,1,0.000200364,cloud,114.212.81.11,0.000659237,114.212.81.11,0.002685198,59225,1,0.785666667,1,0.000239533
22,550,0.021729772,2,66644.7492,810p,1,JPEG,cloud,114.212.81.11,0.02122669,114.212.81.11,0.004966892,922351,1,0.022645833,1,0.000200364,cloud,114.212.81.11,0.000503082,114.212.81.11,0.002908019,93153,1,0.758416667,1,0.000239533
23,575,0.02437333,3,66644.7492,810p,1,JPEG,cloud,114.212.81.11,0.023611784,114.212.81.11,0.006632906,913294,1,0.022729167,1,0.000201759,cloud,114.212.81.11,0.000761546,114.212.81.11,0.003747289,56128,1,0.763458333,1,0.000239533
24,576,1.19307816,4,65208.3746,810p,2,JPEG,host,192.168.1.9,0.854743004,192.168.1.9,0.066114426,906851,1,0.2485,1,0.007839658,host,192.168.1.9,0.338335156,192.168.1.9,0.04432261,69289,1,0.443,1,0.007348032
25,588,0.17956134,5,74518.28949,810p,2,JPEG,host,192.168.1.9,0.13594631,192.168.1.9,0.012505861,848767,1,0.24325,1,0.007839658,host,192.168.1.9,0.043615029,192.168.1.9,0.005314093,109958,1,0.6435,1,0.007423093
26,600,0.155704828,2,103177.0643,810p,2,JPEG,host,192.168.1.9,0.137982057,192.168.1.9,0.014157772,871251,1,0.23975,1,0.007890361,host,192.168.1.9,0.017722772,192.168.1.9,0.005313782,17347,1,0.63975,1,0.007423093
27,613,0.167794994,2,103177.0643,810p,2,JPEG,host,192.168.1.9,0.144990257,192.168.1.9,0.011903167,901011,1,0.213,1,0.007890361,host,192.168.1.9,0.022804737,192.168.1.9,0.004524197,21940,1,0.524,1,0.007423093
28,625,0.185688752,3,107963.7597,810p,2,JPEG,host,192.168.1.9,0.133327172,192.168.1.9,0.01340237,959668,1,0.2465,1,0.007890361,host,192.168.1.9,0.05236158,192.168.1.9,0.0051218,26071,1,0.44425,1,0.007423093
29,638,0.158989293,4,102287.7913,810p,2,JPEG,host,192.168.1.9,0.125133038,192.168.1.9,0.012876953,995962,1,0.244,1,0.007890361,host,192.168.1.9,0.033856256,192.168.1.9,0.004403557,49522,1,0.64825,1,0.007423093
30,650,0.138149683,4,102287.7913,810p,2,JPEG,host,192.168.1.9,0.136279235,192.168.1.9,0.016522848,978092,1,0.2455,1,0.007890361,cloud,114.212.81.11,0.001870449,114.212.81.11,0.005037895,45100,1,0.750208333,1,0.000239533
31,663,0.125481878,1,101148.1308,810p,2,JPEG,host,192.168.1.9,0.12481761,192.168.1.9,0.012832165,940199,1,0.2445,1,0.007890361,cloud,114.212.81.11,0.000664268,114.212.81.11,0.005085792,43987,1,0.711020833,1,0.000239533
32,675,0.140250775,2,94139.21533,810p,2,JPEG,host,192.168.1.9,0.139138625,192.168.1.9,0.013843078,892865,1,0.23775,1,0.007890361,cloud,114.212.81.11,0.001112149,114.212.81.11,0.004710014,33770,1,0.772375,1,0.000239533
33,688,0.125859516,2,94139.21533,810p,2,JPEG,host,192.168.1.9,0.124821697,192.168.1.9,0.015104873,892441,1,0.246,1,0.007890361,cloud,114.212.81.11,0.001037819,114.212.81.11,0.004953691,49479,1,0.7548125,1,0.000239533
34,700,0.132844045,3,102602.7981,810p,2,JPEG,host,192.168.1.9,0.131420502,192.168.1.9,0.012268653,894642,1,0.24725,1,0.007890361,cloud,114.212.81.11,0.001423542,114.212.81.11,0.005550825,75287,1,0.796375,1,0.000239548
35,713,0.125305738,2,97602.25785,810p,2,JPEG,host,192.168.1.9,0.124285221,192.168.1.9,0.020902668,843251,1,0.247,1,0.007891355,cloud,114.212.81.11,0.001020517,114.212.81.11,0.004589455,46109,1,0.73825,1,0.000239548
36,725,0.047588147,1,97602.25785,810p,2,JPEG,cloud,114.212.81.11,0.039361073,114.212.81.11,0.010205654,816502,1,0.023604167,1,0.00020182,host,192.168.1.9,0.008227073,192.168.1.9,0.004943921,61351,1,0.63,1,0.007423093
37,738,0.056534001,1,97602.25785,810p,2,JPEG,cloud,114.212.81.11,0.038730059,114.212.81.11,0.008541652,826297,1,0.0234375,1,0.00020182,host,192.168.1.9,0.017803941,192.168.1.9,0.004694138,24274,1,0.4005,1,0.007423093
38,750,0.049767182,1,101473.8264,810p,2,JPEG,cloud,114.212.81.11,0.041720885,114.212.81.11,0.00938443,803421,1,0.023416667,1,0.000244749,host,192.168.1.9,0.008046297,192.168.1.9,0.004869314,32020,1,0.692,1,0.007423093
39,763,0.035420316,0,101473.8264,810p,2,JPEG,cloud,114.212.81.11,0.035419583,114.212.81.11,0.011130214,739258,1,0.023104167,1,0.000244749,host,192.168.1.9,7.32E-07,192.168.1.9,0.004214048,636,1,0,1,0.007423591
40,775,0.050549305,1,101473.8264,810p,2,JPEG,cloud,114.212.81.11,0.038130668,114.212.81.11,0.009099153,738911,1,0.023520833,1,0.000244749,host,192.168.1.9,0.012418637,192.168.1.9,0.006414762,25548,1,0.49475,1,0.007423591
41,788,0.049090522,1,101473.8264,810p,2,JPEG,cloud,114.212.81.11,0.038971492,114.212.81.11,0.009125641,776407,1,0.023291667,1,0.00020182,host,192.168.1.9,0.010119029,192.168.1.9,0.004739199,43303,1,0.54625,1,0.007424088
42,800,0.038602957,0,110017.6741,810p,2,JPEG,cloud,114.212.81.11,0.038602279,114.212.81.11,0.010702298,718646,1,0.023666667,1,0.00020182,host,192.168.1.9,6.79E-07,192.168.1.9,0.004519426,634,1,0,1,0.007424088
43,813,0.035571711,0,110017.6741,810p,2,JPEG,cloud,114.212.81.11,0.035571183,114.212.81.11,0.012296881,728197,1,0.023833333,1,0.000231799,cloud,114.212.81.11,5.28E-07,114.212.81.11,0.004004564,640,1,0,1,0.000239563
44,825,0.038845851,0,110017.6741,810p,2,JPEG,cloud,114.212.81.11,0.038845246,114.212.81.11,0.011461937,730116,1,0.0235,1,0.000238426,cloud,114.212.81.11,6.05E-07,114.212.81.11,0.004606412,638,1,0,1,0.000239563
45,838,0.035757116,0,110017.6741,810p,2,JPEG,cloud,114.212.81.11,0.035756588,114.212.81.11,0.011688811,730848,1,0.023291667,1,0.000238426,cloud,114.212.81.11,5.28E-07,114.212.81.11,0.004288895,639,1,0,1,0.000239563
46,850,0.038570808,0,102745.9178,810p,2,JPEG,cloud,114.212.81.11,0.038570129,114.212.81.11,0.011541,727563,1,0.023270833,1,0.000238426,cloud,114.212.81.11,6.79E-07,114.212.81.11,0.004575693,637,1,0,1,0.000239563
47,863,0.036550965,0,102745.9178,810p,2,JPEG,cloud,114.212.81.11,0.036550607,114.212.81.11,0.009951132,726688,1,0.023208333,1,0.000238426,cloud,114.212.81.11,3.58E-07,114.212.81.11,0.004221797,638,1,0,1,0.000239563
48,875,0.045056765,0,102745.9178,810p,2,JPEG,cloud,114.212.81.11,0.045056233,114.212.81.11,0.012085603,717427,1,0.023125,1,0.000238426,cloud,114.212.81.11,5.32E-07,114.212.81.11,0.004601203,638,1,0,1,0.000239563
49,888,0.035724929,0,102745.9178,810p,2,JPEG,cloud,114.212.81.11,0.035724367,114.212.81.11,0.011485883,712595,1,0.0233125,1,0.000238441,cloud,114.212.81.11,5.62E-07,114.212.81.11,0.004324947,627,1,0,1,0.000239563
50,900,0.039360395,0,105202.0466,810p,2,JPEG,cloud,114.212.81.11,0.039359808,114.212.81.11,0.012333632,711298,1,0.023208333,1,0.000238441,cloud,114.212.81.11,5.87E-07,114.212.81.11,0.004296578,634,1,0,1,0.000239563
51,901,0.905569315,0,105202.0466,810p,3,JPEG,host,192.168.1.9,0.905565262,192.168.1.9,0.076628685,710670,1,0.23725,1,0.007891355,host,192.168.1.9,4.05E-06,192.168.1.9,0.030051231,639,1,14.7085,1,0.007424088
52,909,0.199274169,0,109080.5345,810p,3,JPEG,host,192.168.1.9,0.199273162,192.168.1.9,0.016961336,712929,1,0.23975,1,0.009090841,host,192.168.1.9,1.01E-06,192.168.1.9,0.006185108,624,1,0,1,0.007424088
53,917,0.222299231,0,109080.5345,810p,3,JPEG,host,192.168.1.9,0.222298145,192.168.1.9,0.022178809,730612,1,0.21875,1,0.009090841,host,192.168.1.9,1.09E-06,192.168.1.9,0.008385552,612,1,0,1,0.007424088
54,925,0.196462578,0,112409.5582,810p,3,JPEG,host,192.168.1.9,0.196461651,192.168.1.9,0.016950978,748086,1,0.24025,1,0.009090841,host,192.168.1.9,9.27E-07,192.168.1.9,0.006657124,613,1,0,1,0.007424088
55,934,0.184039879,0,112409.5582,810p,3,JPEG,host,192.168.1.9,0.184039021,192.168.1.9,0.018041992,751138,1,0.23625,1,0.009090841,host,192.168.1.9,8.58E-07,192.168.1.9,0.005984116,611,1,0,1,0.007424088
56,942,0.194310003,0,112490.432,810p,3,JPEG,host,192.168.1.9,0.194309023,192.168.1.9,0.017011245,778332,1,0.243,1,0.009090841,host,192.168.1.9,9.80E-07,192.168.1.9,0.00618834,611,1,0,1,0.007424088
57,950,0.19705677,1,112490.432,810p,3,JPEG,host,192.168.1.9,0.196247101,192.168.1.9,0.018303103,806717,1,0.249,1,0.009090841,cloud,114.212.81.11,0.000809669,114.212.81.11,0.006784916,8343,1,0.759,1,0.000239563
58,959,0.171372437,1,110420.9723,810p,3,JPEG,host,192.168.1.9,0.170438409,192.168.1.9,0.018893123,810038,1,0.24925,1,0.007891355,cloud,114.212.81.11,0.000934029,114.212.81.11,0.005843377,8169,1,0.74875,1,0.000239579
59,967,0.20200189,1,99562.50231,810p,3,JPEG,host,192.168.1.9,0.200903442,192.168.1.9,0.023065117,825202,1,0.23775,1,0.007891355,cloud,114.212.81.11,0.001098447,114.212.81.11,0.006297774,8677,1,0.750895833,1,0.000239579
60,975,0.196201483,1,99562.50231,810p,3,JPEG,host,192.168.1.9,0.195343786,192.168.1.9,0.018440141,878392,1,0.2375,1,0.007891355,cloud,114.212.81.11,0.000857698,114.212.81.11,0.006765366,11137,1,0.743354167,1,0.000239579
61,984,0.176141071,1,101720.0682,810p,3,JPEG,host,192.168.1.9,0.175349402,192.168.1.9,0.018329239,913362,1,0.238,1,0.007891355,cloud,114.212.81.11,0.000791669,114.212.81.11,0.005977798,14088,1,0.729604167,1,0.000239579
62,992,0.187854528,1,101720.0682,810p,3,JPEG,host,192.168.1.9,0.186973545,192.168.1.9,0.018923945,909231,1,0.2495,1,0.007891355,cloud,114.212.81.11,0.000880983,114.212.81.11,0.007609235,13437,1,0.7255,1,0.000239579
63,1000,0.190769778,4,106956.3358,810p,3,JPEG,host,192.168.1.9,0.188289245,192.168.1.9,0.019824372,921277,1,0.24475,1,0.007891355,cloud,114.212.81.11,0.002480533,114.212.81.11,0.006874614,37955,1,0.826791667,1,0.000239579
64,1009,0.067423105,1,106956.3358,810p,3,JPEG,cloud,114.212.81.11,0.054497528,114.212.81.11,0.012465525,896484,1,0.0233125,1,0.000238441,host,192.168.1.9,0.012925577,192.168.1.9,0.006077313,8860,1,0.618,1,0.007424088
65,1017,0.103378693,3,107667.4457,810p,3,JPEG,cloud,114.212.81.11,0.063405911,114.212.81.11,0.014901214,792807,1,0.023,1,0.000201835,host,192.168.1.9,0.039972782,192.168.1.9,0.006999599,31257,1,0.65275,1,0.007424088
66,1025,0.10581904,3,107667.4457,810p,3,JPEG,cloud,114.212.81.11,0.067313459,114.212.81.11,0.013582892,730048,1,0.023041667,1,0.000201835,host,192.168.1.9,0.038505581,192.168.1.9,0.007258972,42584,1,0.67025,1,0.007424088
67,1034,0.138700056,5,107667.4457,810p,3,JPEG,cloud,114.212.81.11,0.055414104,114.212.81.11,0.012605929,750493,1,0.0229375,1,0.000201835,host,192.168.1.9,0.083285952,192.168.1.9,0.007814336,82818,1,0.474,1,0.007424088
68,1042,0.115976652,4,105880.2202,810p,3,JPEG,cloud,114.212.81.11,0.062215567,114.212.81.11,0.014829424,810069,1,0.0230625,1,0.000201835,host,192.168.1.9,0.053761085,192.168.1.9,0.007296695,68788,1,0.6095,1,0.007424088
69,1050,0.127470069,4,105880.2202,810p,3,JPEG,cloud,114.212.81.11,0.065025515,114.212.81.11,0.015012609,863945,1,0.023125,1,0.000244765,host,192.168.1.9,0.062444554,192.168.1.9,0.00866074,40079,1,0.529,1,0.007424088
70,1059,0.119874978,5,106930.7839,810p,3,JPEG,cloud,114.212.81.11,0.054864931,114.212.81.11,0.016182733,948420,1,0.023166667,1,0.000244765,host,192.168.1.9,0.065010047,192.168.1.9,0.008904099,52170,1,0.5495,1,0.007424088
71,1067,0.065218396,1,106930.7839,810p,3,JPEG,cloud,114.212.81.11,0.064259926,114.212.81.11,0.013709572,901600,1,0.023041667,1,0.000201835,cloud,114.212.81.11,0.000958469,114.212.81.11,0.007314814,7514,1,0.738083333,1,0.000239579
72,1075,0.060459693,3,98624.71759,810p,3,JPEG,cloud,114.212.81.11,0.05860877,114.212.81.11,0.016359223,910898,1,0.023291667,1,0.000201835,cloud,114.212.81.11,0.001850923,114.212.81.11,0.006555107,26472,1,0.808416667,1,0.000239579
73,1084,0.052441049,4,98624.71759,810p,3,JPEG,cloud,114.212.81.11,0.05030508,114.212.81.11,0.013284612,939167,1,0.023604167,1,0.000201835,cloud,114.212.81.11,0.002135968,114.212.81.11,0.006946373,46288,1,0.815979167,1,0.000239579
74,1092,0.058444368,2,98624.71759,810p,3,JPEG,cloud,114.212.81.11,0.05674243,114.212.81.11,0.020959536,914354,1,0.023645833,1,0.000201835,cloud,114.212.81.11,0.001701938,114.212.81.11,0.005926609,40203,1,0.755708333,1,0.000239579
75,1100,0.065406773,4,98624.71759,810p,3,JPEG,cloud,114.212.81.11,0.062883801,114.212.81.11,0.015433417,930426,1,0.0235625,1,0.000201835,cloud,114.212.81.11,0.002522972,114.212.81.11,0.007636733,64539,1,0.8035625,1,0.000239594
76,1101,1.044577599,2,103386.2807,810p,4,JPEG,host,192.168.1.9,0.870099664,192.168.1.9,0.079025865,966421,1,0.237,1,0.007891852,host,192.168.1.9,0.174477935,192.168.1.9,0.037350535,89490,1,0.415,1,0.007424088
77,1107,0.282943078,2,110400.5377,810p,4,JPEG,host,192.168.1.9,0.249596391,192.168.1.9,0.025433302,899348,1,0.2375,1,0.007891852,host,192.168.1.9,0.033346687,192.168.1.9,0.008896317,27837,1,0.6095,1,0.007424088
78,1113,0.286794901,2,99344.88392,810p,4,JPEG,host,192.168.1.9,0.244854212,192.168.1.9,0.024955,896914,1,0.2435,1,0.007891852,host,192.168.1.9,0.041940689,192.168.1.9,0.01275754,21578,1,0.52725,1,0.007424088
79,1119,0.315875019,2,99344.88392,810p,4,JPEG,host,192.168.1.9,0.241710833,192.168.1.9,0.024931397,947479,1,0.24225,1,0.007891852,host,192.168.1.9,0.074164186,192.168.1.9,0.009184258,28079,1,0.346,1,0.007424088
80,1125,0.287111453,3,85969.03457,810p,4,JPEG,host,192.168.1.9,0.237506117,192.168.1.9,0.03760876,990440,1,0.248,1,0.007891852,host,192.168.1.9,0.049605336,192.168.1.9,0.016513927,49752,1,0.64725,1,0.007424088
81,1132,0.248757422,2,108793.6128,810p,4,JPEG,host,192.168.1.9,0.209141701,192.168.1.9,0.040760875,951819,1,0.2495,1,0.007891852,host,192.168.1.9,0.039615721,192.168.1.9,0.007810831,33158,1,0.47275,1,0.007424585
82,1138,0.23893857,2,108793.6128,810p,4,JPEG,host,192.168.1.9,0.236895834,192.168.1.9,0.026519639,955660,1,0.25025,1,0.007891852,cloud,114.212.81.11,0.002042736,114.212.81.11,0.011000667,44445,1,0.765729167,1,0.000239594
83,1144,0.240808828,1,104331.4965,810p,4,JPEG,host,192.168.1.9,0.239598104,192.168.1.9,0.02806936,940972,1,0.246,1,0.007891852,cloud,114.212.81.11,0.001210724,114.212.81.11,0.00947673,51310,1,0.679166667,1,0.000239594
84,1150,0.244642803,0,104331.4965,810p,4,JPEG,host,192.168.1.9,0.244641508,192.168.1.9,0.023464884,900687,1,0.24375,1,0.007891852,cloud,114.212.81.11,1.29E-06,114.212.81.11,0.008105244,618,1,0,1,0.000239594
85,1157,0.218049794,3,103403.2446,810p,4,JPEG,host,192.168.1.9,0.215691417,192.168.1.9,0.047676325,985387,1,0.24775,1,0.008874109,cloud,114.212.81.11,0.002358377,114.212.81.11,0.008542448,51868,1,0.789875,1,0.000239594
86,1163,0.244685037,3,103403.2446,810p,4,JPEG,host,192.168.1.9,0.242040191,192.168.1.9,0.025763886,981079,1,0.24775,1,0.007891852,cloud,114.212.81.11,0.002644845,114.212.81.11,0.010690178,65674,1,0.771520833,1,0.000239594
87,1169,0.240509374,4,104408.7976,810p,4,JPEG,host,192.168.1.9,0.237189702,192.168.1.9,0.023652349,1035725,1,0.2485,1,0.007891852,cloud,114.212.81.11,0.003319672,114.212.81.11,0.010138137,92562,1,0.803,1,0.000239594
88,1175,0.170540299,4,104408.7976,810p,4,JPEG,cloud,114.212.81.11,0.079361984,114.212.81.11,0.024045535,1055643,1,0.02325,1,0.000201835,host,192.168.1.9,0.091178315,192.168.1.9,0.010970184,112086,1,0.52475,1,0.007424585
89,1182,0.092024505,2,106384.4148,810p,4,JPEG,cloud,114.212.81.11,0.064021379,114.212.81.11,0.020082206,1050568,1,0.0231875,1,0.000201926,host,192.168.1.9,0.028003126,192.168.1.9,0.008107632,57726,1,0.68025,1,0.007424585
90,1188,0.123183727,2,106384.4148,810p,4,JPEG,cloud,114.212.81.11,0.083267825,114.212.81.11,0.020289523,999236,1,0.023583333,1,0.000201926,host,192.168.1.9,0.039915902,192.168.1.9,0.008855615,14858,1,0.5365,1,0.007424585
91,1194,0.114031792,2,105501.0165,810p,4,JPEG,cloud,114.212.81.11,0.083228145,114.212.81.11,0.019588879,945105,1,0.022875,1,0.000244856,host,192.168.1.9,0.030803646,192.168.1.9,0.008840152,16900,1,0.68325,1,0.007424585
92,1200,0.129111358,2,105501.0165,810p,4,JPEG,cloud,114.212.81.11,0.0791924,114.212.81.11,0.016060829,897537,1,0.023666667,1,0.000244856,host,192.168.1.9,0.049918958,192.168.1.9,0.010090113,16985,1,0.479,1,0.007424585
93,1207,0.107806146,2,105501.0165,810p,4,JPEG,cloud,114.212.81.11,0.070911437,114.212.81.11,0.015598565,891191,1,0.0235,1,0.000201926,host,192.168.1.9,0.036894709,192.168.1.9,0.007834971,30923,1,0.55825,1,0.007425579
94,1213,0.082038096,4,102749.2407,810p,4,JPEG,cloud,114.212.81.11,0.078347683,114.212.81.11,0.021351951,946611,1,0.023541667,1,0.000201926,cloud,114.212.81.11,0.003690413,114.212.81.11,0.010020256,72669,1,0.739604167,1,0.000239594
95,1219,0.076468229,4,102749.2407,810p,4,JPEG,cloud,114.212.81.11,0.07304539,114.212.81.11,0.021655866,968439,1,0.023625,1,0.000201926,cloud,114.212.81.11,0.003422839,114.212.81.11,0.010495901,95827,1,0.788145833,1,0.000239594
96,1225,0.082724639,3,102749.2407,810p,4,JPEG,cloud,114.212.81.11,0.080047948,114.212.81.11,0.020026854,915041,1,0.023416667,1,0.000201926,cloud,114.212.81.11,0.002676691,114.212.81.11,0.010411569,53209,1,0.784458333,1,0.000239594
97,1232,0.072480708,2,102195.5234,810p,4,JPEG,cloud,114.212.81.11,0.070758402,114.212.81.11,0.018851787,979501,1,0.023541667,1,0.000201941,cloud,114.212.81.11,0.001722306,114.212.81.11,0.008761853,81487,1,0.795166667,1,0.000239594
98,1238,0.079242877,0,102195.5234,810p,4,JPEG,cloud,114.212.81.11,0.079241685,114.212.81.11,0.022691965,958548,1,0.023666667,1,0.000201941,cloud,114.212.81.11,1.19E-06,114.212.81.11,0.008595228,637,1,0,1,0.000239594
99,1244,0.075916699,5,102195.5234,810p,4,JPEG,cloud,114.212.81.11,0.071988344,114.212.81.11,0.019808769,1048034,1,0.0235625,1,0.000238547,cloud,114.212.81.11,0.003928355,114.212.81.11,0.00972615,44619,1,0.799708333,1,0.000239624
100,1250,0.090088742,4,106100.9349,810p,4,JPEG,cloud,114.212.81.11,0.086665801,114.212.81.11,0.021312646,1007228,1,0.023354167,1,0.000201941,cloud,114.212.81.11,0.003422941,114.212.81.11,0.008513655,30488,1,0.770104167,1,0.000239624
101,1251,1.116652489,4,106100.9349,810p,5,JPEG,host,192.168.1.9,0.833841681,192.168.1.9,0.106548548,1027095,1,0.24875,1,0.007891852,host,192.168.1.9,0.282810807,192.168.1.9,0.031056285,45771,1,0.5745,1,0.007425579
102,1255,0.513559294,5,99614.41599,810p,5,JPEG,host,192.168.1.9,0.330856705,192.168.1.9,0.052482462,1027345,1,0.24775,1,0.007891852,host,192.168.1.9,0.182702589,192.168.1.9,0.014070988,53201,1,0.3995,1,0.007425579
103,1260,0.397003055,5,104241.1122,810p,5,JPEG,host,192.168.1.9,0.281468153,192.168.1.9,0.060774366,1016233,1,0.24275,1,0.007891852,host,192.168.1.9,0.115534902,192.168.1.9,0.015243729,58589,1,0.53,1,0.007426076
104,1265,0.40942959,6,106145.684,810p,5,JPEG,host,192.168.1.9,0.284235994,192.168.1.9,0.028568149,958595,1,0.24475,1,0.007891852,host,192.168.1.9,0.125193596,192.168.1.9,0.014067809,68052,1,0.582,1,0.007426076
105,1270,0.394457221,5,104312.57,810p,5,JPEG,host,192.168.1.9,0.293752869,192.168.1.9,0.029649536,886124,1,0.23675,1,0.007892847,host,192.168.1.9,0.100704352,192.168.1.9,0.017867406,61139,1,0.612,1,0.007426573
106,1275,0.414834897,4,104312.57,810p,5,JPEG,host,192.168.1.9,0.289914131,192.168.1.9,0.028876384,850069,1,0.2385,1,0.007892847,host,192.168.1.9,0.124920766,192.168.1.9,0.012160897,57696,1,0.43675,1,0.007426573
