n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
321,2500.0,1.0542440017064414,72.9,1080p,5,JPEG,host,172.27.143.164,0.8210445245107015,172.27.143.164,0.18939296404520667,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.23319947719573975,172.27.143.164,0.20738812287648517,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
322,2501.0,1.5132945775985718,72.9,480p,20,JPEG,host,172.27.143.164,1.1966806650161743,172.27.143.164,0.6579251289367676,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.31661391258239746,172.27.143.164,0.09951305389404297,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
323,2502.0,1.5065925121307373,72.9,480p,20,JPEG,host,172.27.143.164,1.1566052436828613,172.27.143.164,0.2335895299911499,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.349987268447876,172.27.143.164,0.3399471044540405,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
324,2503.0,1.5199310779571533,72.9,480p,20,JPEG,host,172.27.143.164,1.1254937648773193,172.27.143.164,0.10823702812194824,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.394437313079834,172.27.143.164,0.10294198989868164,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
325,2504.0,1.484147310256958,72.9,480p,20,JPEG,host,172.27.143.164,1.1549286842346191,172.27.143.164,0.1999434232711792,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.32921862602233887,172.27.143.164,0.050902485847473145,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
326,2505.0,1.5059947967529297,72.9,480p,20,JPEG,host,172.27.143.164,1.154406189918518,172.27.143.164,0.8887934684753418,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.3515886068344116,172.27.143.164,0.24946272373199463,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
327,2506.0,0.4218868017196655,72.9,360p,10,JPEG,host,172.27.143.164,0.33496737480163574,172.27.143.164,0.14984118938446045,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.08691942691802979,172.27.143.164,0.046594858169555664,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
328,2508.0,0.2798788547515869,72.9,360p,10,JPEG,host,172.27.143.164,0.2079618771870931,172.27.143.164,0.15762209892272946,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.07191697756449382,172.27.143.164,0.059449752171834305,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
329,2510.0,0.28162574768066406,72.9,360p,10,JPEG,host,172.27.143.164,0.21056413650512695,172.27.143.164,0.27745572725931805,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.07106161117553711,172.27.143.164,0.21590439478556317,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
330,2513.0,0.2129192352294922,72.9,360p,10,JPEG,host,172.27.143.164,0.15600228309631348,172.27.143.164,0.13042551279067993,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.05691695213317871,172.27.143.164,0.21160823106765747,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
331,2515.0,0.2745348612467448,72.9,360p,10,JPEG,host,172.27.143.164,0.2068934440612793,172.27.143.164,0.06586702664693195,0,0.1,0.10875,0,0.1,0.10875,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.0676414171854655,172.27.143.164,0.0242464542388916,0,0.45,0.34450000000000003,0,0.45,0.34450000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
332,2518.0,0.20244348049163818,72.9,360p,10,JPEG,host,172.27.143.164,0.1567334532737732,172.27.143.164,0.14589041471481323,0,0.1,0.1115,0,0.1,0.1115,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.04571002721786499,172.27.143.164,0.2581579089164734,0,0.45,0.40950000000000003,0,0.45,0.40950000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
333,2520.0,3.475383202234904,73.0,1080p,10,JPEG,host,172.27.143.164,3.3577279249827066,172.27.143.164,0.7097146511077885,0,0.1,0.1115,0,0.1,0.1115,2,0.01,0.011716487837370974,2,0.01,0.011716487837370974,host,172.27.143.164,0.11765527725219727,172.27.143.164,0.1774161656697591,0,0.45,0.40950000000000003,0,0.45,0.40950000000000003,2,0.008,0.007342067261687284,2,0.008,0.007342067261687284
334,2523.0,2.9390355348587036,72.8,1080p,10,JPEG,host,172.27.143.164,2.8511146306991577,172.27.143.164,0.19930338859558105,0,0.1,0.09974999999999999,0,0.1,0.09974999999999999,0,0.008,0.009550155465913073,0,0.008,0.009550155465913073,host,172.27.143.164,0.0879209041595459,172.27.143.164,0.18554240465164185,0,0.2,0.213,0,0.2,0.213,0,0.008,0.007342067261687284,0,0.008,0.007342067261687284
