n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004577985176673302,1,43866.62358874988,360p,1,JPEG,cloud,114.212.81.11,0.0037837853798499475,114.212.81.11,0.0015345811843872066,1.0,0.042333333333333334,1.0,9.206159577365246e-05,cloud,114.212.81.11,0.0007941997968233549,114.212.81.11,0.0023038478998037484,1.0,0.6011666666666666,1.0,0.00024174698728769025
2,50.0,0.004046779412489671,1,43866.62358874988,360p,1,JPEG,cloud,114.212.81.11,0.0037589348279512846,114.212.81.11,0.0015937915215125452,1.0,0.036208333333333335,1.0,9.8885466321856e-05,cloud,114.212.81.11,0.00028784458453838643,114.212.81.11,0.0024548585598285384,1.0,0.7139166666666666,1.0,0.00024447653550697165
3,75.0,0.004923187769376314,1,43866.62358874988,360p,1,JPEG,cloud,114.212.81.11,0.004635774172269381,114.212.81.11,0.0021361662791325496,1.0,0.031083333333333334,1.0,9.818791511026185e-05,cloud,114.212.81.11,0.0002874135971069336,114.212.81.11,0.0025718120428232048,1.0,0.7097916666666667,1.0,0.0002415650174064048
4,100.0,0.0041030920468843905,1,43866.62358874988,360p,1,JPEG,cloud,114.212.81.11,0.003840437302222619,114.212.81.11,0.0016198249963613656,1.0,0.033354166666666664,1.0,9.818791511026185e-05,cloud,114.212.81.11,0.00026265474466177134,114.212.81.11,0.002587135021503155,1.0,0.7821875,1.0,0.0002417014948173689
5,101.0,0.08684265613555908,1,106330.07557063989,480p,22,JPEG,cloud,114.212.81.11,0.0833439826965332,114.212.81.11,0.02362990379333496,1.0,0.027479166666666666,1.0,0.0001117295071092524,cloud,114.212.81.11,0.003498673439025879,114.212.81.11,0.03349161148071289,1.0,0.7931458333333333,1.0,0.00024171665897414267
6,102.0,0.09104645252227783,1,106330.07557063989,480p,22,JPEG,cloud,114.212.81.11,0.08755922317504883,114.212.81.11,0.021492838859558105,1.0,0.0285,1.0,0.0001227993415541159,cloud,114.212.81.11,0.003487229347229004,114.212.81.11,0.032395362854003906,1.0,0.7971666666666667,1.0,0.00024171665897414267
7,103.0,0.08664202690124512,1,106330.07557063989,480p,22,JPEG,cloud,114.212.81.11,0.08300209045410156,114.212.81.11,0.028553366661071777,1.0,0.030104166666666668,1.0,0.0001227993415541159,cloud,114.212.81.11,0.0036399364471435547,114.212.81.11,0.03252232074737549,1.0,0.7886875,1.0,0.00024173182313091645
8,104.0,0.08396458625793457,1,106330.07557063989,480p,22,JPEG,cloud,114.212.81.11,0.0805215835571289,114.212.81.11,0.028306007385253906,1.0,0.029729166666666664,1.0,0.0001227993415541159,cloud,114.212.81.11,0.003443002700805664,114.212.81.11,0.033612608909606934,1.0,0.8027083333333334,1.0,0.00024173182313091645
9,105.0,0.0886160135269165,1,106330.07557063989,480p,22,JPEG,cloud,114.212.81.11,0.08461368083953857,114.212.81.11,0.02921271324157715,1.0,0.02829166666666667,1.0,0.0001227993415541159,cloud,114.212.81.11,0.00400233268737793,114.212.81.11,0.03305459022521973,1.0,0.7966041666666666,1.0,0.00024173182313091645
10,106.0,0.08720946311950684,1,106330.07557063989,480p,22,JPEG,cloud,114.212.81.11,0.08362948894500732,114.212.81.11,0.03347182273864746,1.0,0.027375,1.0,0.0001227993415541159,cloud,114.212.81.11,0.0035799741744995117,114.212.81.11,0.03419649600982666,1.0,0.7159583333333334,1.0,0.00024173182313091645
11,107.0,0.24433648586273193,1,102880.61065011963,480p,22,JPEG,host,192.168.1.7,0.24101543426513672,192.168.1.7,0.04538166522979736,0.3,0.16583333333333333,1.0,0.0032942369494381603,cloud,114.212.81.11,0.003321051597595215,114.212.81.11,0.030659794807434082,1.0,0.8395833333333332,1.0,0.00024173182313091645
12,108.0,0.2372044324874878,1,102880.61065011963,480p,22,JPEG,host,192.168.1.7,0.23354089260101318,192.168.1.7,0.043718576431274414,0.3,0.1711666666666667,1.0,0.00372074295556732,cloud,114.212.81.11,0.0036635398864746094,114.212.81.11,0.03058791160583496,1.0,0.7566875,1.0,0.00024173182313091645
13,110.0,0.15956807136535645,1,102880.61065011963,480p,22,JPEG,host,192.168.1.7,0.15730770428975424,192.168.1.7,0.03391742706298828,0.3,0.16583333333333333,1.0,0.00372074295556732,cloud,114.212.81.11,0.0022603670756022134,114.212.81.11,0.022449970245361328,1.0,0.7915625,1.0,0.00024173182313091645
