n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
454,1184.0,0.22914350032806396,71.7,360p,30,JPEG,host,172.27.143.164,0.15598702430725098,172.27.143.164,0.05792832374572754,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.07315647602081299,172.27.143.164,0.030609965324401855,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
455,1185.0,0.9777311086654663,71.7,540p,28,JPEG,host,172.27.143.164,0.9694411754608154,172.27.143.164,0.33441126346588135,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,cloud,114.212.81.11,0.008289933204650879,114.212.81.11,0.04454624652862549,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
456,1186.0,0.983056902885437,71.7,540p,28,JPEG,host,172.27.143.164,0.9670313596725464,172.27.143.164,0.2613719701766968,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,cloud,114.212.81.11,0.016025543212890625,114.212.81.11,0.05754125118255615,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
457,1187.0,0.9728307723999023,71.7,540p,28,JPEG,host,172.27.143.164,0.9620230197906494,172.27.143.164,0.4327075481414795,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,cloud,114.212.81.11,0.01080775260925293,114.212.81.11,0.050363898277282715,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
458,1188.0,0.9740041494369507,71.7,540p,28,JPEG,host,172.27.143.164,0.9663312435150146,172.27.143.164,0.1983393430709839,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,cloud,114.212.81.11,0.007672905921936035,114.212.81.11,0.04394996166229248,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
459,1189.0,0.9705206155776978,71.7,540p,28,JPEG,host,172.27.143.164,0.9664791822433472,172.27.143.164,0.6088958978652954,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,cloud,114.212.81.11,0.004041433334350586,114.212.81.11,0.044983506202697754,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
460,1190.0,0.408150315284729,71.7,810p,15,JPEG,cloud,114.212.81.11,0.3038550615310669,114.212.81.11,0.07845127582550049,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.10429525375366211,172.27.143.164,0.292769193649292,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
461,1192.0,0.2906150023142497,71.7,810p,15,JPEG,cloud,114.212.81.11,0.2402048110961914,114.212.81.11,0.057883501052856445,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.050410191218058266,172.27.143.164,0.04878473281860352,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
462,1194.0,0.2492220401763916,71.7,810p,15,JPEG,cloud,114.212.81.11,0.203094482421875,114.212.81.11,0.04772591590881348,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.0461275577545166,172.27.143.164,0.03450798988342285,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
463,1195.0,0.43649494647979736,71.7,810p,15,JPEG,cloud,114.212.81.11,0.3705347776412964,114.212.81.11,0.09228754043579102,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.06596016883850098,172.27.143.164,0.05173361301422119,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
464,1197.0,0.21921968460083008,71.7,810p,15,JPEG,cloud,114.212.81.11,0.17277940114339194,114.212.81.11,0.04942806561787921,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.04644028345743815,172.27.143.164,0.14206457138061523,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
465,1199.0,0.24989986419677734,71.7,810p,15,JPEG,cloud,114.212.81.11,0.20151853561401367,114.212.81.11,0.05539441108703613,2,1.0,0.022500000000000003,2,1.0,0.022500000000000003,2,1.0,0.0004214422450570497,2,1.0,0.0004214422450570497,host,172.27.143.164,0.04838132858276367,172.27.143.164,0.221574068069458,0,0.85,0.51975,0,0.85,0.51975,1,0.008,0.007340078888698336,1,0.008,0.007340078888698336
466,1200.0,0.3191194534301758,71.6,630p,6,JPEG,cloud,114.212.81.11,0.23405075073242188,114.212.81.11,0.07033646106719971,2,1.0,0.022250000000000002,2,1.0,0.022250000000000002,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.0850687026977539,172.27.143.164,0.25275158882141113,0,0.85,0.42575,0,0.85,0.42575,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
467,1205.0,0.10632161299387613,71.6,630p,6,JPEG,cloud,114.212.81.11,0.07681520779927571,114.212.81.11,0.02642289797465007,2,1.0,0.022250000000000002,2,1.0,0.022250000000000002,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.029506405194600422,172.27.143.164,0.12094235420227052,0,0.85,0.42575,0,0.85,0.42575,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
468,1209.0,0.10981764793395996,71.8,630p,6,JPEG,cloud,114.212.81.11,0.08323283195495605,114.212.81.11,0.034784126281738284,2,1.0,0.023020833333333334,2,1.0,0.023020833333333334,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.026584815979003907,172.27.143.164,0.14088802337646483,0,0.85,0.5820000000000001,0,0.85,0.5820000000000001,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
469,1213.0,0.13164114952087402,71.8,630p,6,JPEG,cloud,114.212.81.11,0.09285945892333984,114.212.81.11,0.02400717735290528,2,1.0,0.0224375,2,1.0,0.0224375,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.03878169059753418,172.27.143.164,0.14626111984252932,0,0.85,0.39899999999999997,0,0.85,0.39899999999999997,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
470,1217.0,0.10950202941894532,71.8,630p,6,JPEG,cloud,114.212.81.11,0.06288366317749024,114.212.81.11,0.027130889892578128,2,1.0,0.023854166666666666,2,1.0,0.023854166666666666,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.04661836624145508,172.27.143.164,0.02342214584350586,0,0.85,0.29975,0,0.85,0.29975,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
471,1221.0,0.09847030639648438,71.8,630p,6,JPEG,cloud,114.212.81.11,0.07248878479003906,114.212.81.11,0.03241896629333496,2,1.0,0.0235625,2,1.0,0.0235625,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.02598152160644531,172.27.143.164,0.02688522338867188,0,0.85,0.5379999999999999,0,0.85,0.5379999999999999,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
472,1222.0,0.4958012104034424,71.8,900p,8,JPEG,cloud,114.212.81.11,0.42505669593811035,114.212.81.11,0.09926259517669678,2,1.0,0.0218125,2,1.0,0.0218125,2,1.0,0.00036829187556493124,2,1.0,0.00036829187556493124,host,172.27.143.164,0.07074451446533203,172.27.143.164,0.14059674739837646,0,0.9,0.494,0,0.9,0.494,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
473,1225.0,0.24297785758972168,71.8,900p,8,JPEG,cloud,114.212.81.11,0.1881406307220459,114.212.81.11,0.04392433166503906,2,1.0,0.021875000000000002,2,1.0,0.021875000000000002,2,1.0,0.00036829187556493124,2,1.0,0.00036829187556493124,host,172.27.143.164,0.05483722686767578,172.27.143.164,0.0195162296295166,0,0.9,0.34175,0,0.9,0.34175,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
474,1226.0,0.2537306547164917,71.8,360p,30,JPEG,host,172.27.143.164,0.16006696224212646,172.27.143.164,0.29248523712158203,0,0.25,0.21075,0,0.25,0.21075,2,1.0,0.009722646822704238,2,1.0,0.009722646822704238,host,172.27.143.164,0.09366369247436523,172.27.143.164,0.11091792583465576,0,0.75,0.38625,0,0.75,0.38625,2,1.0,0.007340078888698336,2,1.0,0.007340078888698336
475,1227.0,0.46571242809295654,71.7,900p,8,JPEG,cloud,114.212.81.11,0.36979496479034424,114.212.81.11,0.10972297191619873,2,1.0,0.021958333333333333,2,1.0,0.021958333333333333,2,1.0,0.00036829187556493124,2,1.0,0.00036829187556493124,host,172.27.143.164,0.0959174633026123,172.27.143.164,0.043975234031677246,0,0.9,0.39049999999999996,0,0.9,0.39049999999999996,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
476,1229.0,0.3254977862040202,71.7,900p,8,JPEG,cloud,114.212.81.11,0.24331196149190268,114.212.81.11,0.06480018297831217,2,1.0,0.022250000000000002,2,1.0,0.022250000000000002,2,1.0,0.00036829187556493124,2,1.0,0.00036829187556493124,host,172.27.143.164,0.08218582471211751,172.27.143.164,0.16062299410502118,0,0.9,0.32425,0,0.9,0.32425,0,0.007,0.007340078888698336,0,0.007,0.007340078888698336
