n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1,5.0,0.1585152546564738,67.7,540p,5,JPEG,host,172.27.143.164,0.1339652935663859,172.27.143.164,0.011029561360677093,0,0.25,0.2455,0,0.25,0.2455,2,0.014,0.004194969913431211,2,0.014,0.004194969913431211,host,172.27.143.164,0.02454996109008789,172.27.143.164,0.0207669734954834,0,0.4,0.54225,0,0.4,0.54225,1,0.008,0.007212325924158484,1,0.008,0.007212325924158484
2,10.0,0.1735551357269287,67.7,540p,5,JPEG,host,172.27.143.164,0.1504840850830078,172.27.143.164,0.01885966459910074,0,0.25,0.22149999999999997,0,0.25,0.22149999999999997,2,0.014,0.004903824883990863,2,0.014,0.004903824883990863,host,172.27.143.164,0.0230710506439209,172.27.143.164,0.01154442628224691,0,0.4,0.505,0,0.4,0.505,1,0.008,0.007247619544712295,1,0.008,0.007247619544712295
3,15.0,0.1575765609741211,67.7,540p,5,JPEG,host,172.27.143.164,0.1330768664677938,172.27.143.164,0.017171859741210938,0,0.25,0.24425,0,0.25,0.24425,2,0.014,0.004903824883990863,2,0.014,0.004903824883990863,host,172.27.143.164,0.024499694506327312,172.27.143.164,0.011013110478719074,0,0.4,0.5265,0,0.4,0.5265,1,0.008,0.007248116637959532,1,0.008,0.007248116637959532
4,20.0,0.1616928974787394,68.6,540p,5,JPEG,host,172.27.143.164,0.1312661568323771,172.27.143.164,0.016327699025472014,0,0.25,0.24425,0,0.25,0.24425,2,0.014,0.004903824883990863,2,0.014,0.004903824883990863,host,172.27.143.164,0.030426740646362305,172.27.143.164,0.011490186055501304,0,0.4,0.5265,0,0.4,0.5265,1,0.008,0.007248116637959532,1,0.008,0.007248116637959532
5,25.0,0.16368019580841064,68.6,540p,5,JPEG,host,172.27.143.164,0.13190682729085287,172.27.143.164,0.019309123357137026,0,0.25,0.2495,0,0.25,0.2495,2,0.014,0.004903824883990863,2,0.014,0.004903824883990863,host,172.27.143.164,0.03177336851755778,172.27.143.164,0.01143336296081543,0,0.4,0.406,0,0.4,0.406,1,0.008,0.007248613731206769,1,0.008,0.007248613731206769
6,30.0,0.16282717386881512,68.6,540p,5,JPEG,host,172.27.143.164,0.13077815373738608,172.27.143.164,0.016356150309244782,0,0.25,0.24850000000000003,0,0.25,0.24850000000000003,2,0.014,0.0049043219772381,2,0.014,0.0049043219772381,host,172.27.143.164,0.03204902013142904,172.27.143.164,0.014658133188883461,0,0.4,0.37675,0,0.4,0.37675,1,0.008,0.0072491108244540055,1,0.008,0.0072491108244540055
7,31.0,0.20835018157958984,68.6,540p,8,JPEG,cloud,114.212.81.11,0.14082348346710205,114.212.81.11,0.06480669975280762,2,1.0,0.025875,2,1.0,0.025875,2,1.0,0.00013791800585758016,2,1.0,0.00013791800585758016,host,172.27.143.164,0.06752669811248779,172.27.143.164,0.0342024564743042,0,0.5,0.536,0,0.5,0.536,1,0.008,0.0072491108244540055,1,0.008,0.0072491108244540055
8,32.0,0.1807539463043213,68.6,540p,8,JPEG,cloud,114.212.81.11,0.13101959228515625,114.212.81.11,0.04936552047729492,2,1.0,0.023833333333333335,2,1.0,0.023833333333333335,2,1.0,0.00015946627263312954,2,1.0,0.00015946627263312954,host,172.27.143.164,0.04973435401916504,172.27.143.164,0.0297318696975708,0,0.5,0.7275,0,0.5,0.7275,1,0.008,0.0072491108244540055,1,0.008,0.0072491108244540055
9,35.0,0.09515917301177979,68.6,540p,8,JPEG,cloud,114.212.81.11,0.07400256395339966,114.212.81.11,0.027674973011016846,2,1.0,0.023916666666666666,2,1.0,0.023916666666666666,2,1.0,0.00015946627263312954,2,1.0,0.00015946627263312954,host,172.27.143.164,0.021156609058380127,172.27.143.164,0.01592487096786499,0,0.5,0.88275,0,0.5,0.88275,1,0.008,0.0072491108244540055,1,0.008,0.0072491108244540055
10,38.0,0.12061905860900879,68.6,540p,8,JPEG,cloud,114.212.81.11,0.08732098340988159,114.212.81.11,0.028262436389923096,2,1.0,0.023854166666666666,2,1.0,0.023854166666666666,2,1.0,0.00015946627263312954,2,1.0,0.00015946627263312954,host,172.27.143.164,0.0332980751991272,172.27.143.164,0.016454696655273438,0,0.5,0.5615,0,0.5,0.5615,1,0.008,0.0072491108244540055,1,0.008,0.0072491108244540055
