n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
810,2041.0,0.4725140333175659,71.9,360p,26,JPEG,host,172.27.143.164,0.20217585563659668,172.27.143.164,0.045135498046875,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.27033817768096924,172.27.143.164,0.035530924797058105,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
811,2042.0,0.4144175052642822,71.9,360p,26,JPEG,host,172.27.143.164,0.19893789291381836,172.27.143.164,0.04001903533935547,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.21547961235046387,172.27.143.164,0.044579386711120605,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
812,2043.0,0.44417715072631836,71.9,360p,26,JPEG,host,172.27.143.164,0.21366775035858154,172.27.143.164,0.04932248592376709,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.23050940036773682,172.27.143.164,0.07953572273254395,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
813,2044.0,0.5623354911804199,71.9,360p,26,JPEG,host,172.27.143.164,0.22655129432678223,172.27.143.164,0.041971564292907715,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.3357841968536377,172.27.143.164,0.03362321853637695,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
814,2045.0,0.48462724685668945,71.9,360p,26,JPEG,host,172.27.143.164,0.2112966775894165,172.27.143.164,0.06059551239013672,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.27333056926727295,172.27.143.164,0.04083132743835449,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
815,2046.0,0.46269869804382324,71.9,360p,26,JPEG,host,172.27.143.164,0.19649291038513184,172.27.143.164,0.04272639751434326,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.2662057876586914,172.27.143.164,0.033615708351135254,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
816,2047.0,0.2804145812988281,71.9,630p,25,JPEG,cloud,114.212.81.11,0.18048059940338135,114.212.81.11,0.06562411785125732,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.09993398189544678,172.27.143.164,0.04151439666748047,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
817,2048.0,0.35307884216308594,71.9,630p,25,JPEG,cloud,114.212.81.11,0.2314232587814331,114.212.81.11,0.06632876396179199,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.12165558338165283,172.27.143.164,0.038478732109069824,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
818,2049.0,0.2747129201889038,71.9,630p,25,JPEG,cloud,114.212.81.11,0.15688884258270264,114.212.81.11,0.06551003456115723,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.11782407760620117,172.27.143.164,0.03990757465362549,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
819,2050.0,0.2548474073410034,71.9,630p,25,JPEG,cloud,114.212.81.11,0.16264665126800537,114.212.81.11,0.07162761688232422,2,1.0,0.023666666666666666,2,1.0,0.023666666666666666,2,1.0,0.00039605744661773266,2,1.0,0.00039605744661773266,host,172.27.143.164,0.09220075607299805,172.27.143.164,0.03827369213104248,0,0.25,0.28325,0,0.25,0.28325,0,0.005,0.007341570168440047,0,0.005,0.007341570168440047
