n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_portrait,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_trans_cpu_portrait,gender_classification_trans_cpu_util_limit,gender_classification_trans_cpu_util_use,gender_classification_mem_portrait,gender_classification_mem_util_limit,gender_classification_mem_util_use,gender_classification_trans_mem_portrait,gender_classification_trans_mem_util_limit,gender_classification_trans_mem_util_use
1042,2528.0,0.5796589851379395,71.9,1080p,26,JPEG,cloud,114.212.81.11,0.53766930103302,114.212.81.11,0.12457680702209473,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.041989684104919434,172.27.143.164,0.0367431640625,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1043,2529.0,0.48493504524230957,71.9,360p,5,JPEG,host,172.27.143.164,0.38569581508636475,172.27.143.164,0.057610273361206055,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.09923923015594482,172.27.143.164,0.0442734956741333,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1044,2530.0,0.38152456283569336,71.9,360p,5,JPEG,host,172.27.143.164,0.3366355895996094,172.27.143.164,0.04389345645904541,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.044888973236083984,172.27.143.164,0.03201794624328613,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1045,2535.0,0.13725626468658447,71.9,360p,5,JPEG,host,172.27.143.164,0.11763211091359456,172.27.143.164,0.016868472099304213,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.01962415377298991,172.27.143.164,0.01551270484924316,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1046,2540.0,0.13624878724416095,71.9,360p,5,JPEG,host,172.27.143.164,0.12169094880421956,172.27.143.164,0.030336181322733566,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.014557838439941406,172.27.143.164,0.01085809866587321,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1047,2545.0,0.13976045449574787,71.9,360p,5,JPEG,host,172.27.143.164,0.12031265099843343,172.27.143.164,0.013746897379557296,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.019447803497314453,172.27.143.164,0.010242780049641926,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1048,2546.0,0.2268671989440918,71.9,630p,6,JPEG,cloud,114.212.81.11,0.18398737907409668,114.212.81.11,0.06981527805328369,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.04287981986999512,172.27.143.164,0.03356575965881348,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1049,2550.0,0.08718924522399903,71.9,630p,6,JPEG,cloud,114.212.81.11,0.07081613540649415,114.212.81.11,0.0263319969177246,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.016373109817504884,172.27.143.164,0.012732791900634765,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1050,2555.0,0.07868583997090657,71.9,630p,6,JPEG,cloud,114.212.81.11,0.06529688835144043,114.212.81.11,0.01879783471425374,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.013388951619466146,172.27.143.164,0.010465304056803385,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
1051,2559.0,0.0841963768005371,71.9,630p,6,JPEG,cloud,114.212.81.11,0.06371874809265136,114.212.81.11,0.023499298095703128,2,1.0,0.022375000000000003,2,1.0,0.022375000000000003,2,1.0,0.0003444538211165402,2,1.0,0.0003444538211165402,host,172.27.143.164,0.02047762870788574,172.27.143.164,0.013200855255126952,0,0.9,0.70375,0,0.9,0.70375,0,0.003,0.007341570168440047,0,0.003,0.007341570168440047
