n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
285,584.0,0.9067947864532471,1,105347.32917916687,990p,18,JPEG,host,192.168.1.7,0.8619240919748942,192.168.1.7,0.11635168393452966,0.25,0.16633333333333333,1.0,0.012008778666746201,host,192.168.1.7,0.04487069447835287,192.168.1.7,0.027037223180135093,0.75,0.371,1.0,0.007287884097738474
286,585.0,1.3429677486419678,1,92483.96584846008,990p,18,JPEG,host,192.168.1.7,1.284537434577942,192.168.1.7,0.2761192321777344,0.25,0.166,1.0,0.012008778666746201,host,192.168.1.7,0.05843031406402588,192.168.1.7,0.059636712074279785,0.75,0.39866666666666667,1.0,0.007287884097738474
287,587.0,0.976830800374349,1,77248.95743917627,990p,18,JPEG,host,192.168.1.7,0.9409341812133789,192.168.1.7,0.09071588516235352,0.25,0.15166666666666667,1.0,0.012008778666746201,host,192.168.1.7,0.035896619160970054,192.168.1.7,0.022872527440388993,0.75,0.4635,1.0,0.007287884097738474
288,588.0,1.361366629600525,1,77248.95743917627,990p,18,JPEG,host,192.168.1.7,1.2872925996780396,192.168.1.7,0.21998000144958496,0.25,0.16566666666666668,1.0,0.012008778666746201,host,192.168.1.7,0.07407402992248535,192.168.1.7,0.06381690502166748,0.75,0.3706666666666667,1.0,0.007287884097738474
289,589.0,0.39666426181793213,1,106932.463590125,990p,17,JPEG,cloud,114.212.81.11,0.3927510976791382,114.212.81.11,0.06249094009399414,1.0,0.022270833333333333,1.0,0.0004165290582623432,cloud,114.212.81.11,0.003913164138793945,114.212.81.11,0.034514665603637695,1.0,0.734625,1.0,0.00024429456562568625
290,590.0,0.3715031147003174,1,106932.463590125,990p,17,JPEG,cloud,114.212.81.11,0.3679429292678833,114.212.81.11,0.06453049182891846,1.0,0.022645833333333334,1.0,0.00034237633163853155,cloud,114.212.81.11,0.003560185432434082,114.212.81.11,0.03975856304168701,1.0,0.7780833333333333,1.0,0.00024429456562568625
291,592.0,0.25645820299784344,1,109536.0143053158,990p,17,JPEG,cloud,114.212.81.11,0.2541007995605469,114.212.81.11,0.04412492116292316,1.0,0.0226875,1.0,0.0004165290582623432,cloud,114.212.81.11,0.0023574034372965493,114.212.81.11,0.02335246404012044,1.0,0.7253333333333334,1.0,0.00024429456562568625
292,593.0,0.37515270709991455,1,109536.0143053158,990p,17,JPEG,cloud,114.212.81.11,0.37181997299194336,114.212.81.11,0.06294596195220947,1.0,0.0226875,1.0,0.00034237633163853155,cloud,114.212.81.11,0.0033327341079711914,114.212.81.11,0.035207152366638184,1.0,0.7731666666666666,1.0,0.00024429456562568625
293,595.0,0.2573517958323161,1,109536.0143053158,990p,17,JPEG,cloud,114.212.81.11,0.2550179958343506,114.212.81.11,0.05023996035257977,1.0,0.022604166666666665,1.0,0.0003996210234595723,cloud,114.212.81.11,0.0023337999979654946,114.212.81.11,0.02714403470357259,1.0,0.7616041666666665,1.0,0.00024429456562568625
294,596.0,0.36549997329711914,1,88603.48955115576,990p,17,JPEG,cloud,114.212.81.11,0.36199164390563965,114.212.81.11,0.09315478801727295,1.0,0.022729166666666665,1.0,0.00034237633163853155,cloud,114.212.81.11,0.003508329391479492,114.212.81.11,0.03880000114440918,1.0,0.7581666666666665,1.0,0.00024429456562568625
295,598.0,0.24226927757263184,1,88603.48955115576,990p,17,JPEG,cloud,114.212.81.11,0.2402802308400472,114.212.81.11,0.043859322865804046,1.0,0.02283333333333333,1.0,0.0004165290582623432,cloud,114.212.81.11,0.0019890467325846353,114.212.81.11,0.02336470286051432,1.0,0.7586875000000001,1.0,0.00024429456562568625
296,599.0,0.38087987899780273,1,88603.48955115576,990p,17,JPEG,cloud,114.212.81.11,0.37725913524627686,114.212.81.11,0.06950938701629639,1.0,0.02291666666666667,1.0,0.00034237633163853155,cloud,114.212.81.11,0.003620743751525879,114.212.81.11,0.03799712657928467,1.0,0.7367708333333334,1.0,0.00024429456562568625
297,600.0,0.38215386867523193,1,107861.92835743981,990p,17,JPEG,cloud,114.212.81.11,0.3780876398086548,114.212.81.11,0.0803295373916626,1.0,0.022854166666666665,1.0,0.0004165290582623432,cloud,114.212.81.11,0.0040662288665771484,114.212.81.11,0.037863969802856445,1.0,0.6815833333333333,1.0,0.00024429456562568625
298,601.0,0.14596998691558838,1,107861.92835743981,540p,1,JPEG,cloud,114.212.81.11,0.14175093173980713,114.212.81.11,0.029343724250793457,1.0,0.025708333333333333,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00421905517578125,114.212.81.11,0.031557559967041016,1.0,0.778625,1.0,0.00024429456562568625
299,625.0,0.010751523971557616,1,107861.92835743981,540p,1,JPEG,cloud,114.212.81.11,0.010475368499755859,114.212.81.11,0.003238344192504884,1.0,0.024645833333333336,1.0,0.00034237633163853155,cloud,114.212.81.11,0.0002761554718017578,114.212.81.11,0.002820625305175781,1.0,0.745625,1.0,0.00024429456562568625
300,650.0,0.010400010989262506,1,93489.45499331482,540p,1,JPEG,cloud,114.212.81.11,0.010127837841327373,114.212.81.11,0.002856979003319375,1.0,0.026104166666666664,1.0,0.00034237633163853155,cloud,114.212.81.11,0.0002721731479351337,114.212.81.11,0.0025830177160409778,1.0,0.7527291666666667,1.0,0.00024429456562568625
301,675.0,0.010942431596609263,1,93489.45499331482,540p,1,JPEG,cloud,114.212.81.11,0.010660290718078613,114.212.81.11,0.002144520099346455,1.0,0.026291666666666668,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00028214087853064906,114.212.81.11,0.0024739870658287634,1.0,0.7572083333333333,1.0,0.00024429456562568625
302,700.0,0.009684883631192721,1,93489.45499331482,540p,1,JPEG,cloud,114.212.81.11,0.009421238532433143,114.212.81.11,0.004720412767850436,1.0,0.0255,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00026364509875957784,114.212.81.11,0.0033789781423715446,1.0,0.7507708333333333,1.0,0.00024429456562568625
303,725.0,0.010498844660245456,1,84940.1493128733,540p,1,JPEG,cloud,114.212.81.11,0.010190349358778734,114.212.81.11,0.002967531864459697,1.0,0.02672916666666667,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00030849530146672175,114.212.81.11,0.002300684268657978,1.0,0.6911041666666667,1.0,0.00024429456562568625
304,750.0,0.03022951346177321,1,84940.1493128733,540p,1,JPEG,host,192.168.1.7,0.02988003767453707,192.168.1.7,0.004100111814645625,0.3,0.16733333333333333,1.0,0.012008778666746201,cloud,114.212.81.11,0.00034947578723614034,114.212.81.11,0.0023747499172504134,1.0,0.7474791666666666,1.0,0.00024429456562568625
305,775.0,0.030350465040940505,1,84940.1493128733,540p,1,JPEG,host,192.168.1.7,0.030063794209406927,192.168.1.7,0.00774290011479304,0.3,0.15133333333333332,1.0,0.012008778666746201,cloud,114.212.81.11,0.00028667083153357875,114.212.81.11,0.0026283447559063253,1.0,0.7155,1.0,0.00024429456562568625
306,800.0,0.030135594881497897,1,111376.56266235193,540p,1,JPEG,host,192.168.1.7,0.02984441243685209,192.168.1.7,0.004180367176349342,0.3,0.16749999999999998,1.0,0.012008778666746201,cloud,114.212.81.11,0.0002911824446458083,114.212.81.11,0.002520240270174467,1.0,0.7038541666666666,1.0,0.00024429456562568625
307,825.0,0.033100311572735124,1,111376.56266235193,540p,1,JPEG,host,192.168.1.7,0.0327989229789147,192.168.1.7,0.006690502166748047,0.3,0.15233333333333335,1.0,0.012008778666746201,cloud,114.212.81.11,0.00030138859382042516,114.212.81.11,0.002631838505084698,1.0,0.7323124999999999,1.0,0.00024429456562568625
308,850.0,0.030097695497366097,1,110375.71062099256,540p,1,JPEG,host,192.168.1.7,0.02982359666090745,192.168.1.7,0.004477005738478441,0.3,0.1655,1.0,0.012008778666746201,cloud,114.212.81.11,0.00027409883645864634,114.212.81.11,0.0025279888739952673,1.0,0.7738333333333333,1.0,0.00024429456562568625
309,875.0,0.032014342454763554,1,110375.71062099256,540p,1,JPEG,host,192.168.1.7,0.03173858385819655,192.168.1.7,0.0062833565932053845,0.3,0.1575,1.0,0.012008778666746201,cloud,114.212.81.11,0.0002757585965670072,114.212.81.11,0.0023870284740741435,1.0,0.7442500000000001,1.0,0.00024429456562568625
310,900.0,0.030250155008756194,1,76133.79599267797,540p,1,JPEG,host,192.168.1.7,0.029985638765188363,192.168.1.7,0.003956244542048532,0.3,0.1645,1.0,0.012008778666746201,cloud,114.212.81.11,0.00026451624356783356,114.212.81.11,0.0023250579833984375,1.0,0.7743958333333333,1.0,0.00024429456562568625
311,925.0,0.03532574726985051,1,76133.79599267797,540p,1,JPEG,host,192.168.1.7,0.030118722182053786,192.168.1.7,0.0052389915172870345,0.3,0.166,1.0,0.012008778666746201,host,192.168.1.7,0.005207025087796724,192.168.1.7,0.002435830923227164,0.7,0.418,1.0,0.007286889911244001
312,950.0,0.033920700733478255,1,97391.84620560914,540p,1,JPEG,host,192.168.1.7,0.029836076956528883,192.168.1.7,0.00445755628439096,0.3,0.16533333333333333,1.0,0.012008778666746201,host,192.168.1.7,0.004084623776949369,192.168.1.7,0.0027000720684344946,0.7,0.4696666666666667,1.0,0.007286889911244001
313,975.0,0.045813257877643294,1,97391.84620560914,540p,1,JPEG,host,192.168.1.7,0.030391638095562275,192.168.1.7,0.006549871884859521,0.3,0.1645,1.0,0.012008778666746201,host,192.168.1.7,0.015421619782081017,192.168.1.7,0.0034800767898559553,0.7,0.162,1.0,0.007286889911244001
314,1000.0,0.037323905871464655,1,95335.8355557611,540p,1,JPEG,host,192.168.1.7,0.032991537680992715,192.168.1.7,0.00820783468393179,0.3,0.1495,1.0,0.012008778666746201,host,192.168.1.7,0.0043323681904719425,192.168.1.7,0.003023184262789213,0.7,0.4283333333333333,1.0,0.007286889911244001
315,1025.0,0.03699933565579928,1,95335.8355557611,540p,1,JPEG,host,192.168.1.7,0.030036678681006797,192.168.1.7,0.00770591772519625,0.3,0.16433333333333333,1.0,0.012008778666746201,host,192.168.1.7,0.0069626569747924805,192.168.1.7,0.010380891653207634,0.7,0.2758333333333333,1.0,0.007286889911244001
316,1050.0,0.035450137578524075,1,86049.4607029253,540p,1,JPEG,host,192.168.1.7,0.029796554492070124,192.168.1.7,0.005293616881737344,0.3,0.16566666666666668,1.0,0.012008778666746201,host,192.168.1.7,0.005653583086453951,192.168.1.7,0.00253758063683143,0.7,0.351,1.0,0.007286889911244001
317,1075.0,0.036869516739478476,1,105278.64139968579,540p,1,JPEG,host,192.168.1.7,0.030041098594665527,192.168.1.7,0.009013341023371771,0.3,0.16633333333333333,1.0,0.012008778666746201,host,192.168.1.7,0.006828418144812951,192.168.1.7,0.004998207092285156,0.7,0.26266666666666666,1.0,0.007286889911244001
318,1100.0,0.010093056238614596,1,105278.64139968579,540p,1,JPEG,cloud,114.212.81.11,0.009829346950237568,114.212.81.11,0.0047652996503389795,1.0,0.02689583333333333,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00026370928837702825,114.212.81.11,0.0032756970478938175,1.0,0.7200625,1.0,0.00024429456562568625
319,1125.0,0.010293428714458758,1,105278.64139968579,540p,1,JPEG,cloud,114.212.81.11,0.01002054031078632,114.212.81.11,0.00244140625,1.0,0.02716666666666667,1.0,0.00034237633163853155,cloud,114.212.81.11,0.0002728884036724384,114.212.81.11,0.0024773799456082857,1.0,0.7518124999999999,1.0,0.00024429456562568625
320,1150.0,0.009988142893864557,1,110169.9501642926,540p,1,JPEG,cloud,114.212.81.11,0.009717977963961087,114.212.81.11,0.0020907108600323014,1.0,0.0271875,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00027016492990347056,114.212.81.11,0.002457416974581205,1.0,0.7327291666666667,1.0,0.00024429456562568625
321,1175.0,0.010176997918349046,1,110169.9501642926,540p,1,JPEG,cloud,114.212.81.11,0.00990763077369103,114.212.81.11,0.002447256675133338,1.0,0.0266875,1.0,0.00034237633163853155,cloud,114.212.81.11,0.00026936714465801534,114.212.81.11,0.0023289918899536133,1.0,0.7619583333333333,1.0,0.00024429456562568625
322,1200.0,0.009958899938143216,1,110169.9501642926,540p,1,JPEG,cloud,114.212.81.11,0.009697794914245605,114.212.81.11,0.0021281792567326464,1.0,0.02725,1.0,0.00034237633163853155,cloud,114.212.81.11,0.0002611050238976112,114.212.81.11,0.0027160461132343,1.0,0.7867291666666668,1.0,0.00024429456562568625
