n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
698,2856.0,1.414847731590271,1,40944.19132487744,900p,22,JPEG,host,192.168.1.7,1.411199927330017,192.168.1.7,0.4592289924621582,0.15,0.12516666666666665,1.0,0.012390049187376816,cloud,114.212.81.11,0.0036478042602539062,114.212.81.11,0.034001827239990234,1.0,0.7580208333333333,1.0,0.00024324823880829502
699,2857.0,1.551998496055603,1,84427.0948080592,900p,22,JPEG,host,192.168.1.7,1.5483559370040894,192.168.1.7,0.2112112045288086,0.15,0.11416666666666668,1.0,0.012390049187376816,cloud,114.212.81.11,0.003642559051513672,114.212.81.11,0.03657948970794678,1.0,0.789,1.0,0.00024324823880829502
700,2858.0,1.1682775020599365,1,66859.07769903382,900p,22,JPEG,host,192.168.1.7,1.1638118028640747,192.168.1.7,0.6970969438552856,0.15,0.15033333333333335,1.0,0.012390049187376816,cloud,114.212.81.11,0.004465699195861816,114.212.81.11,0.03442788124084473,1.0,0.6015,1.0,0.00024324823880829502
701,2860.0,0.9093640645345052,1,47045.06429839807,900p,22,JPEG,host,192.168.1.7,0.9067359765370687,192.168.1.7,0.12482953071594227,0.15,0.12933333333333333,1.0,0.012390049187376816,cloud,114.212.81.11,0.0026280879974365234,114.212.81.11,0.021951993306477863,1.0,0.7290416666666667,1.0,0.00024324823880829502
702,2861.0,1.1683117151260376,1,77740.2087194502,900p,22,JPEG,host,192.168.1.7,1.164673089981079,192.168.1.7,0.2905021905899048,0.15,0.151,1.0,0.012390049187376816,cloud,114.212.81.11,0.003638625144958496,114.212.81.11,0.033875346183776855,1.0,0.7614166666666667,1.0,0.00024324823880829502
703,2862.0,1.1681013107299805,1,77043.94559536963,900p,22,JPEG,host,192.168.1.7,1.1645783185958862,192.168.1.7,0.8758994340896606,0.15,0.151,1.0,0.012390049187376816,cloud,114.212.81.11,0.0035229921340942383,114.212.81.11,0.04213845729827881,1.0,0.7567916666666666,1.0,0.00024324823880829502
704,2863.0,2.586086392402649,1,87604.29411018714,1080p,24,JPEG,host,192.168.1.7,2.5139652490615845,192.168.1.7,0.8032517433166504,0.1,0.10083333333333333,1.0,0.01387088997089519,host,192.168.1.7,0.07212114334106445,192.168.1.7,0.22161471843719482,0.8,0.3116666666666667,1.0,0.007264520715118346
705,2864.0,2.615185856819153,1,84467.3647055365,1080p,24,JPEG,host,192.168.1.7,2.5134164094924927,192.168.1.7,0.4249889850616455,0.1,0.10083333333333333,1.0,0.014460442562118016,host,192.168.1.7,0.10176944732666016,192.168.1.7,0.5417389869689941,0.8,0.23733333333333337,1.0,0.007264520715118346
706,2865.0,2.589337468147278,1,74710.60570043213,1080p,24,JPEG,host,192.168.1.7,2.5104900598526,192.168.1.7,0.8850568532943726,0.1,0.10049999999999999,1.0,0.014460442562118016,host,192.168.1.7,0.07884740829467773,192.168.1.7,0.1595146656036377,0.8,0.30616666666666664,1.0,0.007264520715118346
707,2866.0,2.7697784900665283,1,62975.622969885866,1080p,24,JPEG,host,192.168.1.7,2.6893566846847534,192.168.1.7,0.45037364959716797,0.1,0.09450000000000001,1.0,0.014460442562118016,host,192.168.1.7,0.0804218053817749,192.168.1.7,0.04522883892059326,0.8,0.3416666666666666,1.0,0.007264520715118346
