n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
890,4959.0,0.4956190586090088,93.4,360p,30,JPEG,cloud,114.212.81.11,0.009865880012512207,114.212.81.11,0.07701623439788818,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,host,172.27.151.145,0.2794077396392822,172.27.151.145,0.12932920455932617,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
891,4960.0,0.32765519618988037,93.4,720p,5,JPEG,cloud,114.212.81.11,0.00807034969329834,114.212.81.11,0.06954348087310791,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,host,172.27.151.145,0.18021881580352783,172.27.151.145,0.06982254981994629,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
892,4961.0,0.41345059871673584,93.4,720p,5,JPEG,cloud,114.212.81.11,0.00949251651763916,114.212.81.11,0.16233468055725098,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,host,172.27.151.145,0.17269635200500488,172.27.151.145,0.06892704963684082,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
893,4965.0,0.1953293800354004,93.4,720p,5,JPEG,cloud,114.212.81.11,0.003720664978027344,114.212.81.11,0.06803927421569825,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,host,172.27.151.145,0.08382277488708496,172.27.151.145,0.03974666595458984,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
894,4970.0,0.15151556332906085,93.4,720p,5,JPEG,cloud,114.212.81.11,0.0034175713857014975,114.212.81.11,0.04578177134195963,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,host,172.27.151.145,0.07924075921376546,172.27.151.145,0.023075461387634277,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
895,4975.0,0.14536718527475992,93.4,720p,5,JPEG,cloud,114.212.81.11,0.003912687301635742,114.212.81.11,0.04922409852345785,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,host,172.27.151.145,0.06726125876108806,172.27.151.145,0.02496914068857828,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
896,4980.0,0.12674025694529217,93.4,360p,1,JPEG,cloud,114.212.81.11,0.002837061882019043,114.212.81.11,0.0616144339243571,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,cloud,114.212.81.11,0.03694589932759603,114.212.81.11,0.025342861811319985,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
897,4981.0,0.20798027515411377,93.4,360p,1,JPEG,cloud,114.212.81.11,0.007269382476806641,114.212.81.11,0.06751847267150879,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,cloud,114.212.81.11,0.06397080421447754,114.212.81.11,0.0692216157913208,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
898,5000.0,0.02927854061126709,93.4,360p,1,JPEG,cloud,114.212.81.11,0.000720977783203125,114.212.81.11,0.01345062255859375,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,cloud,114.212.81.11,0.008763813972473144,114.212.81.11,0.00634312629699707,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
899,5025.0,0.029941943975595325,93.4,360p,1,JPEG,cloud,114.212.81.11,0.0007248291602501502,114.212.81.11,0.012681796000554012,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,cloud,114.212.81.11,0.010897471354557918,114.212.81.11,0.005637847460233247,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
900,5050.0,0.030037256387563854,93.4,360p,1,JPEG,cloud,114.212.81.11,0.0006440786214975211,114.212.81.11,0.01047068375807542,0,0.8,0.024729166666666667,0,0.8,0.024729166666666667,0,0.3,0.00832688111099406,0,0.3,0.00832688111099406,cloud,114.212.81.11,0.01306607173039363,114.212.81.11,0.005856422277597282,0,0.5,0.31139583333333337,0,0.5,0.31139583333333337,0,0.3,0.010855504253022811,0,0.3,0.010855504253022811
901,5075.0,0.0537573374234713,93.4,360p,30,JPEG,cloud,114.212.81.11,0.0008135758913480318,114.212.81.11,0.017566259090717025,0,0.75,0.019604166666666666,0,0.75,0.019604166666666666,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.028562151468717135,172.27.151.145,0.0068153509726891146,2,0.15,0.15825,2,0.15,0.15825,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
902,5076.0,0.6965367794036865,93.4,360p,30,JPEG,cloud,114.212.81.11,0.011426091194152832,114.212.81.11,0.06762754917144775,0,0.75,0.018145833333333333,0,0.75,0.018145833333333333,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.4946424961090088,172.27.151.145,0.12284064292907715,2,0.15,0.139,2,0.15,0.139,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
903,5077.0,0.569205641746521,93.4,360p,30,JPEG,cloud,114.212.81.11,0.011011719703674316,114.212.81.11,0.0740652084350586,0,0.75,0.0188125,0,0.75,0.0188125,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.3958979845046997,172.27.151.145,0.08823072910308838,2,0.15,0.15475,2,0.15,0.15475,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
904,5078.0,0.49815475940704346,93.4,360p,30,JPEG,cloud,114.212.81.11,0.008930444717407227,114.212.81.11,0.07944881916046143,0,0.75,0.0231875,0,0.75,0.0231875,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.31832993030548096,172.27.151.145,0.09144556522369385,2,0.15,0.157,2,0.15,0.157,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
905,5079.0,0.5930978059768677,93.4,360p,30,JPEG,cloud,114.212.81.11,0.008873581886291504,114.212.81.11,0.09630537033081055,0,0.75,0.011687500000000002,0,0.75,0.011687500000000002,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.39752161502838135,172.27.151.145,0.09039723873138428,2,0.15,0.154,2,0.15,0.154,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
906,5080.0,0.39762723445892334,93.4,360p,30,JPEG,cloud,114.212.81.11,0.010236740112304688,114.212.81.11,0.07635498046875,0,0.75,0.02029166666666667,0,0.75,0.02029166666666667,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.24014794826507568,172.27.151.145,0.07088756561279297,0,0.55,0.27575,0,0.55,0.27575,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
907,5081.0,0.3983619213104248,93.4,360p,30,JPEG,cloud,114.212.81.11,0.01053774356842041,114.212.81.11,0.07235944271087646,2,0.05,0.01964583333333333,2,0.05,0.01964583333333333,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.24394309520721436,172.27.151.145,0.07152163982391357,0,0.55,0.26125,0,0.55,0.26125,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
908,5082.0,0.5068018436431885,93.4,360p,30,JPEG,cloud,114.212.81.11,0.0073473453521728516,114.212.81.11,0.12503314018249512,2,0.05,0.014083333333333331,2,0.05,0.014083333333333331,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.2040177583694458,172.27.151.145,0.1704035997390747,0,0.55,0.23274999999999998,0,0.55,0.23274999999999998,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
909,5083.0,0.34459590911865234,93.4,360p,30,JPEG,cloud,114.212.81.11,0.008721590042114258,114.212.81.11,0.08325088024139404,2,0.05,0.02379166666666667,2,0.05,0.02379166666666667,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.18173599243164062,172.27.151.145,0.07088744640350342,0,0.55,0.268,0,0.55,0.268,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
910,5084.0,0.3639870882034302,93.4,360p,30,JPEG,cloud,114.212.81.11,0.01018214225769043,114.212.81.11,0.08536374568939209,2,0.05,0.0101875,2,0.05,0.0101875,0,0.25,0.00832688111099406,0,0.25,0.00832688111099406,host,172.27.151.145,0.19339454174041748,172.27.151.145,0.07504665851593018,0,0.55,0.27775,0,0.55,0.27775,2,0.3,0.2730016208519771,2,0.3,0.2730016208519771
