n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,3.0,5.526935398578644,73.3,360p,10,JPEG,host,172.27.151.145,4.3284889459609985,172.27.151.145,0.09846389293670654,2,0.1,0.1,2,0.1,0.1,2,0.1,0.13063678886238878,2,0.1,0.13063678886238878,host,172.27.151.145,1.0649712085723877,172.27.151.145,0.035011351108551025,2,0.3,0.213,2,0.3,0.213,2,0.3,0.28335258654742607,2,0.3,0.28335258654742607
2,5.0,0.33662017186482746,73.3,360p,10,JPEG,host,172.27.151.145,0.030373573303222656,172.27.151.145,0.09698049227396646,2,0.1,0.13699999999999998,2,0.1,0.13699999999999998,2,0.1,0.10136842094789493,2,0.1,0.10136842094789493,host,172.27.151.145,0.16228191057840982,172.27.151.145,0.046984195709228516,2,0.3,0.26175,2,0.3,0.26175,2,0.3,0.28350880125608563,2,0.3,0.28350880125608563
3,8.0,0.19713884592056274,73.3,360p,10,JPEG,host,172.27.151.145,0.011004030704498291,172.27.151.145,0.06754130125045776,2,0.1,0.13699999999999998,2,0.1,0.13699999999999998,2,0.1,0.10136842094789493,2,0.1,0.10136842094789493,host,172.27.151.145,0.08385920524597168,172.27.151.145,0.03473430871963501,2,0.3,0.26175,2,0.3,0.26175,2,0.3,0.28350880125608563,2,0.3,0.28350880125608563
4,10.0,0.2841614882151286,73.3,360p,10,JPEG,host,172.27.151.145,0.020239988962809246,172.27.151.145,0.09408426284790039,2,0.1,0.20525,2,0.1,0.20525,2,0.1,0.10106046902222526,2,0.1,0.10106046902222526,host,172.27.151.145,0.12317490577697754,172.27.151.145,0.046662330627441406,2,0.3,0.26375,2,0.3,0.26375,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
5,13.0,0.20722204446792603,73.3,360p,10,JPEG,host,172.27.151.145,0.01316910982131958,172.27.151.145,0.06740379333496094,2,0.1,0.18899999999999997,2,0.1,0.18899999999999997,2,0.1,0.10106046902222526,2,0.1,0.10106046902222526,host,172.27.151.145,0.0912885069847107,172.27.151.145,0.035360634326934814,2,0.3,0.267,2,0.3,0.267,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
6,15.0,0.29013490676879883,73.3,360p,10,JPEG,host,172.27.151.145,0.026424646377563477,172.27.151.145,0.0968782901763916,2,0.1,0.12575,2,0.1,0.12575,2,0.1,0.10106046902222526,2,0.1,0.10106046902222526,host,172.27.151.145,0.12003556887308757,172.27.151.145,0.04679640134175618,2,0.3,0.2705,2,0.3,0.2705,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
7,18.0,0.20499294996261597,73.3,360p,10,JPEG,host,172.27.151.145,0.010106384754180908,172.27.151.145,0.07173800468444824,2,0.1,0.24625,2,0.1,0.24625,2,0.1,0.10099529664377176,2,0.1,0.10099529664377176,host,172.27.151.145,0.08780759572982788,172.27.151.145,0.035340964794158936,2,0.3,0.27725,2,0.3,0.27725,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
8,20.0,0.29398568471272785,73.3,360p,10,JPEG,host,172.27.151.145,0.023084640502929688,172.27.151.145,0.09478004773457845,2,0.1,0.14400000000000002,2,0.1,0.14400000000000002,2,0.1,0.10099629164191609,2,0.1,0.10099629164191609,host,172.27.151.145,0.12919203440348306,172.27.151.145,0.04692896207173666,2,0.3,0.26425,2,0.3,0.26425,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
9,23.0,0.20699769258499146,73.3,360p,10,JPEG,host,172.27.151.145,0.010000050067901611,172.27.151.145,0.07078641653060913,2,0.1,0.24875,2,0.1,0.24875,2,0.1,0.10099629164191609,2,0.1,0.10099629164191609,host,172.27.151.145,0.09109646081924438,172.27.151.145,0.03511476516723633,2,0.3,0.27425,2,0.3,0.27425,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
10,25.0,0.28928057352701825,73.3,360p,10,JPEG,host,172.27.151.145,0.0209353764851888,172.27.151.145,0.09548338254292807,2,0.1,0.15875,2,0.1,0.15875,2,0.1,0.10099778413913257,2,0.1,0.10099778413913257,host,172.27.151.145,0.12406214078267415,172.27.151.145,0.04879967371622722,2,0.3,0.2685,2,0.3,0.2685,2,0.3,0.2837296908441266,2,0.3,0.2837296908441266
