n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
124,1150.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1927.9605937369633,0.0,0.013277402290931115,0.0006561279296875,0.005668750176062951,0.004596737714914175,0.0023557864702664893,79.5
125,1175.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2007.3703094931386,0.0,0.015670143640958346,0.0008168037121112531,0.005550265312194824,0.006783870550302358,0.0025192040663499105,79.5
126,1200.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1943.075954523237,0.0,0.01390542433812068,0.000898131957420936,0.005787950295668382,0.0044814439920278695,0.002737898093003493,79.5
127,1225.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1925.9547874247987,0.0,0.016071310410132773,0.0007609862547654372,0.00588825115790734,0.006648457967318022,0.0027736150301419767,79.5
128,1250.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1912.8045353456732,0.0,0.012766645504878119,0.0006342759499183068,0.005038013825049767,0.004552446878873385,0.0025419088510366594,79.5
129,1275.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1922.5175272573917,0.0,0.016244163879981406,0.0007517429498525766,0.005434861549964318,0.007252995784466083,0.00280456359569843,79.5
130,1300.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1979.8546705350745,0.0,0.01657696870657114,0.0012651956998384916,0.0053181098057673536,0.007643745495722844,0.0023499177052424504,79.5
131,1325.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1977.934845634603,0.0,0.015096260951115534,0.0006651328160212591,0.0046570025957547705,0.0071261020807119515,0.0026480234586275537,79.5
132,1350.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1940.5038286198728,0.0,0.01320826090299166,0.0008747577667236328,0.005179551931527944,0.0047187346678513745,0.0024352165368887093,79.6
133,1375.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1961.8553099614967,0.0,0.013429861802321214,0.0007939797181349534,0.005179753670325646,0.0047918924918541545,0.00266423592200646,79.6
134,1400.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1934.5245776264262,0.0,0.012986357395465557,0.0006585763050959661,0.0052365431418785685,0.004453328939584585,0.002637909008906438,79.6
135,1425.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1963.8865672833385,0.0,0.017865666976341836,0.0006488653329702524,0.006685229448171763,0.007844649828397311,0.002686922366802508,79.6
136,1450.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1957.7403789172115,0.0,0.015990559871380147,0.0006127174084003156,0.005428204169640174,0.007509185717656062,0.0024404525756835946,79.6
137,1475.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1953.0828753126386,0.0,0.012903461089501014,0.000710303966815655,0.0052396884331336385,0.0044588492466853214,0.002494619442866399,79.6
138,1500.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1930.9188099619766,0.0,0.015269756317138672,0.0007672860072209284,0.0058303796328031095,0.005631336799034705,0.0030407538780799284,79.6
139,1525.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1914.8449502887338,0.0,0.012633552918067345,0.0006520931537334735,0.004928689736586351,0.0045023698073167065,0.0025504002204308146,79.6
140,1550.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2010.0932170340925,0.0,0.014404801221994253,0.000657815199631911,0.00545952870295598,0.005570356662456806,0.0027171006569495565,79.6
141,1575.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1937.3761467120078,0.0,0.013697349108182467,0.0009688322360698993,0.005600204834571252,0.004680468485905574,0.002447843551635742,79.6
142,1600.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1922.2554774948928,0.0,0.014692086439866286,0.0007118720274705153,0.005215837405278132,0.006019784854008601,0.0027445921531090373,79.6
143,1625.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1947.5737710742812,0.0,0.013642522004934456,0.0007496797121488131,0.005568605202894945,0.004804647885836088,0.0025195892040546118,79.5
144,1650.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1914.1306909784075,0.0,0.013086484028742865,0.0006682597673856295,0.00511010793539194,0.0047952211820162256,0.002512895143949069,79.5
145,1675.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1920.7452541480973,0.0,0.015068155068617601,0.0006757424427912786,0.005293213404141939,0.006363474405728853,0.00273572481595553,79.5
146,1700.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1960.3183585540392,0.0,0.013170654957111064,0.0006354772127591646,0.005354010141812839,0.004923472037682166,0.002257695564856896,79.5
147,1725.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1948.80206385644,0.0,0.013095571444584772,0.0007546039728017953,0.005000866376436674,0.00468750183398907,0.002652599261357234,79.5
148,1750.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2000.010186582604,0.0,0.016484884115365837,0.0006997860394991362,0.005631703596848708,0.006908902755150428,0.0032444917238675635,79.5
149,1775.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1908.4222178343418,0.0,0.013859024414649377,0.0007390150657066932,0.005443288729741023,0.005098480444688063,0.002578240174513597,79.5
150,1800.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1911.987688260286,0.0,0.014428193752582256,0.0008110816662128156,0.005176966006939228,0.005476685670705942,0.002963460408724271,79.5
151,1825.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1945.0137159380995,0.0,0.019129129556509167,0.0008021959891686073,0.005065147693340595,0.010759848814744215,0.002501937059255747,79.5
152,1826.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1960.3183585540392,0.0,0.1971670389175415,0.008104562759399414,0.06793355941772461,0.08435094356536865,0.03677797317504883,79.5
153,1830.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1943.075954523237,0.0,0.09430127143859862,0.0048105716705322266,0.022593116760253905,0.05113348960876465,0.01576409339904785,79.5
154,1835.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1947.5737710742812,0.0,0.07362794876098633,0.003293633460998535,0.027825117111206055,0.030612468719482422,0.011896729469299316,79.5
155,1840.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1951.646299411493,0.0,0.0730129877726237,0.003102262814839681,0.0234446128209432,0.03568772474924723,0.01077838738759359,79.5
156,1845.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1963.8865672833385,0.0,0.0584633747736613,0.0035481850306193032,0.021982471148173012,0.021190325419108074,0.011742393175760906,79.5
157,1850.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1945.8702632303216,0.0,0.05527055263519287,0.002936720848083496,0.021399060885111492,0.020409425099690754,0.010525345802307129,79.5
158,1855.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1925.9547874247987,0.0,0.06124647458394368,0.0031525293986002603,0.020707050959269203,0.025329113006591797,0.012057781219482422,79.5
159,1860.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1914.1306909784075,0.0,0.05688734849294027,0.003191351890563965,0.019950151443481445,0.023008108139038086,0.010737737019856773,79.5
160,1865.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1940.2173361927937,0.0,0.059824347496032715,0.003148794174194336,0.01954193909962972,0.025205175081888836,0.01192843914031982,79.6
161,1870.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1957.7403789172115,0.0,0.059008876482645675,0.003711144129435221,0.0224763552347819,0.020972251892089844,0.011849125226338707,79.6
162,1871.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1977.934845634603,0.0,0.1785888671875,0.010174989700317383,0.06956493854522705,0.061725616455078125,0.03712332248687744,79.6
163,1875.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2009.27108527853,0.0,0.07114472389221191,0.0045035362243652345,0.02749166488647461,0.026055574417114258,0.013093948364257812,79.6
164,1900.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1896.7167224590667,0.0,0.01391741862663856,0.0008509067388681265,0.005701963718120868,0.004933274709261381,0.0024312734603881836,79.6
165,1925.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1931.1497719048389,0.0,0.01623245385976938,0.0007069019170907828,0.004850699351384089,0.008034366827744704,0.0026404857635498047,79.6
166,1950.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1969.7740215504475,0.0,0.013920242969806377,0.000749817261329064,0.005221907909099872,0.004892431772672213,0.0030560860267052287,79.6
167,1975.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1959.0366529536634,0.0,0.012503339694096493,0.0009189844131469727,0.0048196682563194865,0.0042798519134521484,0.002484835111177885,79.6
168,2000.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1952.4932787168905,0.0,0.013620935953580417,0.000796363903925969,0.00520184406867394,0.004836485936091497,0.0027862420448890096,79.6
169,2025.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1923.3651796726542,0.0,0.01764400188739483,0.0010281892923208384,0.006046386865469126,0.007566406176640437,0.003003019552964431,79.6
170,2050.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1951.646299411493,0.0,0.01699822682600755,0.0006872232143695538,0.006326849644000714,0.007543490483210637,0.0024406634844266447,79.6
171,2075.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1940.2173361927937,0.0,0.015280494323143592,0.0010495552649864783,0.005452834642850436,0.006016456163846529,0.002761648251460149,79.6
172,2100.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1973.7196861005255,0.0,0.015708721601046048,0.0008589946306668795,0.005941831148587741,0.0061511076413668115,0.0027567881804246176,79.6
173,2125.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1961.5965768853202,0.0,0.015148034462561976,0.0009677960322453425,0.0061539319845346305,0.0054135872767521786,0.0026127191690298235,79.6
174,2150.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1934.7475300326478,0.0,0.01712217697730431,0.0009273840830876277,0.006062067472017729,0.007631705357478215,0.0025010200647207397,79.6
175,2175.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1960.4169968040992,0.0,0.018223203145540677,0.0009053303645207331,0.0064426935636080224,0.008187303176293006,0.002687876041118916,79.6
176,2200.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1927.9605937369633,0.0,0.015163586689875677,0.0008873847814706656,0.006416641748868502,0.005353744213397686,0.0025058159461388224,79.6
177,2225.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2007.3703094931386,0.0,0.01471882600050706,0.0009687038568349985,0.0053866001275869515,0.005874221141521747,0.0024893008745633634,79.6
178,2250.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1943.075954523237,0.0,0.013647565474876992,0.0008439100705660307,0.005382840449993428,0.004693141350379357,0.0027276736039381763,79.6
179,2275.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1925.9547874247987,0.0,0.014000700070307806,0.0007833334115835336,0.005819485737727239,0.004569695546076848,0.0028281853749201847,79.6
180,2300.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1912.8045353456732,0.0,0.013695157491243802,0.0006596675285926232,0.0049048662185668945,0.005691042313208947,0.0024395814308753386,79.6
181,2325.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1922.5175272573917,0.0,0.013692892514742337,0.000812383798452524,0.005974907141465407,0.004435612605168269,0.0024699889696561377,79.6
182,2350.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1979.8546705350745,0.0,0.01592698464026818,0.0009208734218890851,0.005595656541677621,0.0066904379771305965,0.0027200166995708765,79.6
183,2375.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1977.934845634603,0.0,0.013247233170729417,0.0006982913384070763,0.005155444145202637,0.0045841473799485425,0.0028093503071711613,79.6
184,2400.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1940.5038286198728,0.0,0.01320348336146428,0.0005977062078622672,0.00502316768352802,0.005079911305354192,0.0025026981647198014,79.6
185,2425.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1961.8553099614967,0.0,0.013574591049781213,0.0006370269335233248,0.0056701440077561605,0.004691976767319899,0.0025754433411818286,79.6
186,2450.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1934.5245776264262,0.0,0.016423729749826282,0.0006604286340566782,0.005665439825791579,0.007573870512155386,0.0025239907778226416,79.6
187,2475.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1963.8865672833385,0.0,0.013528557924123911,0.0006555043734036959,0.005574180529667782,0.004879217881422777,0.0024196551396296574,79.6
188,2500.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1957.7403789172115,0.0,0.013998682682330791,0.0006789335837730995,0.005517950424781212,0.004952036417447603,0.002849762256328876,79.7
189,2525.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1953.0828753126386,0.0,0.01740411611703726,0.0007518529891967773,0.00672306464268611,0.00690319904914269,0.0030259994360116813,79.7
190,2550.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1930.9188099619766,0.0,0.014527119123018704,0.0008612504372229943,0.005708070901724009,0.005190885983980619,0.002766911800091083,79.7
191,2575.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,1914.8449502887338,0.0,0.016115096899179313,0.0007252326378455529,0.005495639947744517,0.007392012155972994,0.0025022121576162492,79.7
192,2576.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,634.8146484019069,0.0,0.15031254291534424,0.014048337936401367,0.037265777587890625,0.06603062152862549,0.03296780586242676,79.7
193,2580.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,640.0926660635076,0.0,0.07317819595336914,0.00510258674621582,0.016395473480224607,0.03865795135498047,0.013022184371948242,79.7
194,2585.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,651.6066957427122,0.0,0.06003129482269287,0.0036672353744506836,0.014577507972717285,0.030908823013305664,0.010877728462219238,79.7
195,2590.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,643.7108508794003,0.0,0.06722791989644368,0.003917813301086426,0.012760241826375324,0.03839262326558431,0.012157241503397621,79.7
196,2595.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,636.4574331162148,0.0,0.05520733197530111,0.0027584234873453775,0.012697378794352215,0.02794059117635091,0.011810938517252605,79.7
197,2600.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,643.0404936954146,0.0,0.061131159464518234,0.0036243597666422525,0.011822978655497234,0.03441659609476725,0.011267224947611496,79.7
198,2605.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,645.5321672104765,0.0,0.09936098257700603,0.003304441769917806,0.014258702596028646,0.06986383597056071,0.011934002240498856,79.7
199,2610.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,644.3475556816473,0.0,0.04555046558380127,0.003208716710408529,0.01238719622294108,0.019546151161193848,0.010408401489257812,79.7
200,2615.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,630.9094817520818,0.0,0.051638523737589516,0.004053513209025065,0.010445674260457356,0.02582526206970215,0.011314074198404946,79.7
201,2620.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,634.02365192524,0.0,0.07728270689646403,0.004595398902893066,0.014221946398417156,0.04694827397664388,0.011517087618509926,79.7
202,2621.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1940.2173361927937,0.0,0.16852736473083496,0.012858033180236816,0.06241190433502197,0.06101584434509277,0.0322415828704834,79.7
203,2623.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1945.0137159380995,0.0,0.15003720919291177,0.005936066309611003,0.05006949106852214,0.06954145431518555,0.024490197499593094,79.7
204,2625.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1937.3761467120078,0.0,0.11273694038391113,0.005106369654337565,0.04228504498799642,0.043771584828694664,0.021573940912882485,79.7
205,2628.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1943.075954523237,0.0,0.0911099910736084,0.004484415054321289,0.03750962018966675,0.029592037200927734,0.019523918628692627,79.7
206,2630.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1952.4932787168905,0.0,0.11057941118876138,0.0081330935160319,0.04058464368184408,0.038471380869547524,0.02339029312133789,79.7
207,2633.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1947.5737710742812,0.0,0.08786916732788086,0.00415194034576416,0.03437906503677368,0.0323602557182312,0.016977906227111816,79.7
208,2635.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1961.8553099614967,0.0,0.11011060078938802,0.0061702728271484375,0.040566205978393555,0.03981820742289225,0.023555914560953774,79.7
209,2638.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1951.646299411493,0.0,0.08892875909805298,0.005033969879150391,0.031811654567718506,0.03615689277648926,0.015926241874694824,79.7
210,2640.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1911.987688260286,0.0,0.1375130812327067,0.006524244944254558,0.041271209716796875,0.06693784395853679,0.022779782613118485,79.7
211,2643.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1963.8865672833385,0.0,0.08478248119354248,0.00467759370803833,0.03400015830993652,0.029889702796936035,0.016215026378631592,79.7
212,2644.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1979.8546705350745,0.0,0.19072318077087402,0.015534400939941406,0.06022524833679199,0.08305191993713379,0.031911611557006836,79.7
213,2650.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1922.2554774948928,0.0,0.05275075776236397,0.002456120082310268,0.018281255449567522,0.022660017013549805,0.009353365216936381,79.7
214,2675.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1947.5737710742812,0.0,0.02471939417032095,0.0006338266225961539,0.004852753419142503,0.016637802124023438,0.0025950120045588575,79.7
215,2700.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1914.1306909784075,0.0,0.01635748606461745,0.00069731932419997,0.005421656828660231,0.007847419151893029,0.0023910907598642204,79.7
216,2725.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1920.7452541480973,0.0,0.01800096035003662,0.0006849123881413386,0.0054623163663423974,0.009439789331876315,0.002413942263676569,79.7
217,2750.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1960.3183585540392,0.0,0.01871331838461069,0.0006774663925170898,0.00795133297259991,0.0075107996280376725,0.0025737193914560173,79.7
218,2775.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1948.80206385644,0.0,0.01440257292527419,0.000750440817612868,0.005913651906527006,0.00518650275010329,0.0025519774510310246,79.7
219,2800.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2000.010186582604,0.0,0.01452485414651724,0.0007108908433180589,0.005812525749206543,0.005589338449331431,0.0024120991046612077,79.7
220,2825.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1908.4222178343418,0.0,0.016254406708937425,0.0006652061755840594,0.005810673420245831,0.0067452192306518555,0.0030333078824556787,79.7
221,2850.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1911.987688260286,0.0,0.014588557756864108,0.0007266998291015625,0.005482857043926532,0.005686209752009465,0.002692791131826547,79.7
222,2875.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1945.0137159380995,0.0,0.013578937603877142,0.0010239436076237606,0.005511265534621019,0.0044313485805804916,0.00261237988105187,79.7
223,2900.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1945.8702632303216,0.0,0.014135406567500189,0.0006741010225736178,0.006464022856492262,0.00452270874610314,0.002474573942331168,79.7
224,2925.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2009.27108527853,0.0,0.014126291641822228,0.0010459973261906551,0.005838284125694862,0.004592519540053148,0.0026494906498835636,79.7
225,2950.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1896.7167224590667,0.0,0.018358294780437764,0.0007624901258028471,0.006161112051743727,0.009041767853956956,0.0023929247489342317,79.7
226,2975.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1931.1497719048389,0.0,0.015019829456622783,0.0006717901963454026,0.005771160125732422,0.006093703783475435,0.002483175351069524,79.7
227,3000.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1969.7740215504475,0.0,0.01716501896197979,0.00062865477341872,0.0061395535102257365,0.0076130078389094425,0.0027838028394258944,79.7
228,3025.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1959.0366529536634,0.0,0.012970309991102952,0.000886697035569411,0.004891707346989559,0.004599332809448242,0.0025925727990957406,79.8
229,3050.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1952.4932787168905,0.0,0.01358659450824444,0.0010213576830350435,0.005253305801978478,0.004749674063462477,0.0025622569597684424,79.8
230,3075.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1923.3651796726542,0.0,0.014816540938157301,0.00070648009960468,0.005765447249779334,0.0047494448148287256,0.0035951687739445622,79.8
231,3100.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1951.646299411493,0.0,0.018740094625032865,0.0006619691848754883,0.0056966726596538834,0.009916112973139836,0.0024653398073636573,79.8
232,3125.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1940.2173361927937,0.0,0.017476439476013184,0.0006824915225689227,0.006010651588439941,0.008383035659790039,0.0024002607052142806,79.8
233,3150.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1973.7196861005255,0.0,0.01618930926689735,0.0007142287034254808,0.0052903615511380704,0.007398550327007587,0.00278616868532621,79.8
234,3175.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1961.5965768853202,0.0,0.014650785006009616,0.0006982821684617263,0.005169419141916129,0.005450652195857122,0.0033324314997746395,79.8
235,3200.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1934.7475300326478,0.0,0.01651458556835468,0.0007071770154512846,0.004948817766629733,0.008183846106896034,0.0026747446793776285,79.8
236,3225.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1960.4169968040992,0.0,0.016586743868314303,0.0009670532666719877,0.00544428825378418,0.007469800802377554,0.002705601545480581,79.8
237,3250.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1927.9605937369633,0.0,0.016716553614689753,0.0006252435537484976,0.006334442358750563,0.007057446699876051,0.002699421002314642,79.8
238,3275.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2007.3703094931386,0.0,0.017266328518207256,0.0007061041318453276,0.006014466285705566,0.007738764469440167,0.0028069936312161954,79.8
239,3300.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1943.075954523237,0.0,0.013507925547086276,0.0006689200034508338,0.006091209558340219,0.00447543767782358,0.0022723583074716423,79.8
240,3325.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1925.9547874247987,0.0,0.013274981425358698,0.0009162334295419547,0.0049746036529541016,0.00483540388254019,0.0025487404603224528,79.8
241,3350.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1912.8045353456732,0.0,0.01565418793604924,0.0009400844573974609,0.005860530413114107,0.006198864716749925,0.0026547083487877474,79.8
242,3375.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1922.5175272573917,0.0,0.0150377108500554,0.0009036981142484224,0.005189336263216458,0.006466581271244929,0.00247809520134559,79.8
243,3400.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1979.8546705350745,0.0,0.01579723908351018,0.0011073259206918569,0.007121691336998573,0.004830552981450007,0.002737668844369742,79.8
244,3425.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1977.934845634603,0.0,0.012618734286381647,0.0006908178329467773,0.004995190180264986,0.004365361653841459,0.0025673646193284253,79.8
245,3450.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1940.5038286198728,0.0,0.014095755723806528,0.0010504355797400842,0.005614069791940542,0.00472096296457144,0.002710287387554462,79.8
246,3475.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1961.8553099614967,0.0,0.01748365622300368,0.0006615748772254357,0.005444737581106333,0.008466876470125638,0.0029104672945462744,79.8
