n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
11,11.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4348.836274666911,0.0,0.31311166286468506,0.02389228343963623,0.08854997158050537,0.16917431354522705,0.031495094299316406,69.1
12,12.0,7,3,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4289.283391119447,0.0,0.3180558681488037,0.020181655883789062,0.08745944499969482,0.17806994915008545,0.032344818115234375,69.1
13,13.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4314.739036328891,0.0,0.30767273902893066,0.01970362663269043,0.08951318264007568,0.16733336448669434,0.031122565269470215,69.1
14,14.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4349.433802900037,0.0,0.3083993196487427,0.019746065139770508,0.08761084079742432,0.16992366313934326,0.03111875057220459,69.1
15,15.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4312.661219763403,0.0,0.3431812524795532,0.022807717323303223,0.09303474426269531,0.19627082347869873,0.031067967414855957,69.1
16,16.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4302.759550932363,0.0,0.32502686977386475,0.021361708641052246,0.08925604820251465,0.1837902069091797,0.030618906021118164,69.1
17,17.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4368.687418608593,0.0,0.30613183975219727,0.02079594135284424,0.0908820629119873,0.1642742156982422,0.030179619789123535,69.1
18,18.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4479.206717439395,0.0,0.30711567401885986,0.020766377449035645,0.09049296379089355,0.1661761999130249,0.02968013286590576,69.1
19,19.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4419.414702297588,0.0,0.3280690908432007,0.021628379821777344,0.08764505386352539,0.18813228607177734,0.030663371086120605,79.9
20,20.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4409.815734392265,0.0,0.34536099433898926,0.021215319633483887,0.09050643444061279,0.1946251392364502,0.03901410102844238,79.9
21,21.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4415.333424111396,0.0,0.32059192657470703,0.021705150604248047,0.09992480278015137,0.1642540693283081,0.03470790386199951,79.9
22,22.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4440.976346073273,0.0,0.3634377717971802,0.023032188415527344,0.09717929363250732,0.20963382720947266,0.03359246253967285,79.9
23,23.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4420.797050017797,0.0,0.3384077548980713,0.02242410182952881,0.10117220878601074,0.183577299118042,0.031234145164489746,79.9
24,24.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4357.094938770701,0.0,0.31615400314331055,0.01959526538848877,0.09015893936157227,0.17636322975158691,0.030036568641662598,79.9
25,25.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4442.786444497062,0.0,0.31045448780059814,0.02116084098815918,0.08975136280059814,0.16847765445709229,0.031064629554748535,79.9
26,26.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4426.2812960835045,0.0,0.30257606506347656,0.022095203399658203,0.08744323253631592,0.16212129592895508,0.030916333198547363,79.9
27,27.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4439.888439659628,0.0,0.3181281089782715,0.020017147064208984,0.08775949478149414,0.1805582046508789,0.029793262481689453,79.9
28,28.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4444.11292170211,0.0,0.3247852325439453,0.020056486129760742,0.08839666843414307,0.18554413318634033,0.030787944793701172,79.9
29,29.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4432.991305333363,0.0,0.3017728328704834,0.02003002166748047,0.08769702911376953,0.1632775068283081,0.030768275260925293,79.9
30,30.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4374.577071633589,0.0,0.32229888439178467,0.022303104400634766,0.09096753597259521,0.17664813995361328,0.032380104064941406,79.9
31,31.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4382.473247774777,0.0,0.32500433921813965,0.020294785499572754,0.09046602249145508,0.18261480331420898,0.03162872791290283,79.9
32,32.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4398.211884199908,0.0,0.3130683898925781,0.02173745632171631,0.0922849178314209,0.16591131687164307,0.03313469886779785,79.9
33,33.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4423.371167707656,0.0,0.3112189769744873,0.01982128620147705,0.09199285507202148,0.1665637493133545,0.03284108638763428,79.9
34,34.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4434.782628338651,0.0,0.32299888134002686,0.019906163215637207,0.09047937393188477,0.18148112297058105,0.031132221221923828,79.9
35,35.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4368.998915858932,0.0,0.34260082244873047,0.02067553997039795,0.08730542659759521,0.20430827140808105,0.03031158447265625,79.9
36,36.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4446.961010636429,0.0,0.306290864944458,0.019886374473571777,0.08796274662017822,0.16692602634429932,0.03151571750640869,79.9
37,37.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4440.262191992153,0.0,0.3287975788116455,0.019889473915100098,0.08853721618652344,0.18916833400726318,0.03120255470275879,79.9
38,38.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4509.5216977869695,0.0,0.3485574722290039,0.022418618202209473,0.11087071895599365,0.18097054958343506,0.03429758548736572,79.9
39,39.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4451.304683648116,0.0,0.3242255449295044,0.02076578140258789,0.09088826179504395,0.18339967727661133,0.02917182445526123,79.9
40,40.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4574.6593085950835,0.0,0.3020930290222168,0.020580410957336426,0.08806467056274414,0.1637415885925293,0.029706358909606934,79.9
41,41.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4607.757939757081,0.0,0.3091229200363159,0.019643425941467285,0.09209299087524414,0.16688644886016846,0.030500054359436035,79.9
42,42.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4534.733684852453,0.0,0.34014809131622314,0.02310633659362793,0.08344244956970215,0.2034369707107544,0.030162334442138672,79.9
43,43.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4499.353299888915,0.0,0.36438190937042236,0.020722031593322754,0.08355164527893066,0.22404980659484863,0.03605842590332031,79.9
44,44.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4433.388783529202,0.0,0.3073838949203491,0.02110898494720459,0.09189188480377197,0.1637725830078125,0.03061044216156006,79.9
45,45.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4447.2158795339055,0.0,0.30024969577789307,0.02084958553314209,0.08308756351470947,0.16685843467712402,0.02945411205291748,79.9
46,46.0,7,3,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4399.028000589727,0.0,0.32044684886932373,0.021077394485473633,0.0857309103012085,0.1840447187423706,0.029593825340270996,79.9
47,47.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4471.160904125943,0.0,0.30408167839050293,0.021331787109375,0.0822986364364624,0.16884732246398926,0.03160393238067627,79.9
48,48.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4491.84175456119,0.0,0.2981921434402466,0.020928502082824707,0.08282601833343506,0.1645340919494629,0.029903531074523926,79.9
49,49.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4381.23731898114,0.0,0.3306427001953125,0.022437691688537598,0.08414816856384277,0.19421744346618652,0.029839396476745605,79.9
50,50.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4381.330773126932,0.0,0.32220375537872314,0.019778966903686523,0.08580327033996582,0.18433082103729248,0.03229069709777832,79.9
51,51.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4351.046280908731,0.0,0.30150771141052246,0.019840240478515625,0.0848240852355957,0.1646186113357544,0.03222477436065674,79.9
