n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,2.048454999923706,74.9,720p,30,JPEG,cloud,114.212.81.11,0.7183862924575806,114.212.81.11,0.08780050277709961,0,1.0,0.022479166666666665,0,1.0,0.022479166666666665,0,1.0,0.00942869357802055,0,1.0,0.00942869357802055,cloud,114.212.81.11,1.186370611190796,114.212.81.11,0.05589759349822998,2,0.05,0.03195833333333333,2,0.05,0.03195833333333333,2,0.05,0.010846754534564337,2,0.05,0.010846754534564337
2,2.0,0.5147954225540161,75.6,720p,30,JPEG,cloud,114.212.81.11,0.009886980056762695,114.212.81.11,0.09579086303710938,0,1.0,0.09445833333333332,0,1.0,0.09445833333333332,0,1.0,0.008252076325628976,0,1.0,0.008252076325628976,cloud,114.212.81.11,0.3561757802963257,114.212.81.11,0.05294179916381836,2,0.05,0.05291666666666667,2,0.05,0.05291666666666667,2,0.05,0.010853912016561565,2,0.05,0.010853912016561565
3,3.0,0.4915858507156372,75.6,720p,30,JPEG,cloud,114.212.81.11,0.00903618335723877,114.212.81.11,0.0913318395614624,0,1.0,0.091875,0,1.0,0.091875,0,1.0,0.008252076325628976,0,1.0,0.008252076325628976,cloud,114.212.81.11,0.3350914716720581,114.212.81.11,0.05612635612487793,2,0.05,0.056562499999999995,2,0.05,0.056562499999999995,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
4,4.0,0.48124217987060547,75.6,720p,30,JPEG,cloud,114.212.81.11,0.009853124618530273,114.212.81.11,0.10537505149841309,0,1.0,0.07358333333333333,0,1.0,0.07358333333333333,0,1.0,0.008252076325628976,0,1.0,0.008252076325628976,cloud,114.212.81.11,0.3104053735733032,114.212.81.11,0.05560863018035889,2,0.05,0.05637500000000001,2,0.05,0.05637500000000001,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
5,5.0,0.48296618461608887,75.6,720p,30,JPEG,cloud,114.212.81.11,0.010091423988342285,114.212.81.11,0.09659552574157715,0,1.0,0.09260416666666667,0,1.0,0.09260416666666667,0,1.0,0.008252076325628976,0,1.0,0.008252076325628976,cloud,114.212.81.11,0.3219648599624634,114.212.81.11,0.054314374923706055,2,0.05,0.057895833333333334,2,0.05,0.057895833333333334,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
6,6.0,0.4916059970855713,75.6,720p,30,JPEG,cloud,114.212.81.11,0.009945273399353027,114.212.81.11,0.0940929651260376,0,1.0,0.09352083333333333,0,1.0,0.09352083333333333,0,1.0,0.008252121818099298,0,1.0,0.008252121818099298,cloud,114.212.81.11,0.3250206708908081,114.212.81.11,0.06254708766937256,2,0.05,0.0554375,2,0.05,0.0554375,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
7,7.0,0.48052501678466797,75.6,720p,30,JPEG,cloud,114.212.81.11,0.010180234909057617,114.212.81.11,0.09262299537658691,0,1.0,0.0814375,0,1.0,0.0814375,0,1.0,0.008252121818099298,0,1.0,0.008252121818099298,cloud,114.212.81.11,0.32086241245269775,114.212.81.11,0.056859374046325684,2,0.05,0.057458333333333333,2,0.05,0.057458333333333333,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
8,8.0,0.48113131523132324,75.6,720p,30,JPEG,cloud,114.212.81.11,0.009819388389587402,114.212.81.11,0.08640408515930176,0,1.0,0.08439583333333334,0,1.0,0.08439583333333334,0,1.0,0.008252167310569618,0,1.0,0.008252167310569618,cloud,114.212.81.11,0.3316824436187744,114.212.81.11,0.05322539806365967,2,0.05,0.05683333333333334,2,0.05,0.05683333333333334,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
9,9.0,0.4898030757904053,75.6,720p,30,JPEG,cloud,114.212.81.11,0.009923815727233887,114.212.81.11,0.09914803504943848,0,1.0,0.08352083333333332,0,1.0,0.08352083333333332,0,1.0,0.00825221280303994,0,1.0,0.00825221280303994,cloud,114.212.81.11,0.322917103767395,114.212.81.11,0.05781412124633789,2,0.05,0.05772916666666667,2,0.05,0.05772916666666667,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
10,10.0,0.4745962619781494,75.6,720p,30,JPEG,cloud,114.212.81.11,0.009698152542114258,114.212.81.11,0.09979748725891113,0,1.0,0.08352083333333332,0,1.0,0.08352083333333332,0,1.0,0.00825221280303994,0,1.0,0.00825221280303994,cloud,114.212.81.11,0.3129429817199707,114.212.81.11,0.05215764045715332,2,0.05,0.05772916666666667,2,0.05,0.05772916666666667,2,0.05,0.010853927180718337,2,0.05,0.010853927180718337
