n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,2.856879472732544,76.8,1080p,30,JPEG,host,172.27.151.145,1.5259495973587036,172.27.151.145,0.2297900915145874,2,0.2,0.1925,2,0.2,0.1925,0,1,0.2797371113961633,0,1,0.2797371113961633,cloud,114.212.81.11,1.0322885513305664,114.212.81.11,0.06885123252868652,0,0.2,0.033,0,0.2,0.033,0,1,0.012010679387736251,0,1,0.012010679387736251
2,2.0,0.35421979427337646,76.8,1080p,30,JPEG,host,172.27.151.145,0.03564453125,172.27.151.145,0.19385826587677002,2,0.2,0.1925,2,0.2,0.1925,0,1,0.2797371113961633,0,1,0.2797371113961633,cloud,114.212.81.11,0.055684566497802734,114.212.81.11,0.06903243064880371,0,0.2,0.033,0,0.2,0.033,0,1,0.012010679387736251,0,1,0.012010679387736251
3,3.0,0.355104923248291,76.8,1080p,30,JPEG,host,172.27.151.145,0.029342174530029297,172.27.151.145,0.16175949573516846,2,0.2,0.175,2,0.2,0.175,0,1,0.28129567662157134,0,1,0.28129567662157134,cloud,114.212.81.11,0.0961540937423706,114.212.81.11,0.06784915924072266,2,0.2,0.23933333333333331,2,0.2,0.23933333333333331,0,1,0.012013120816976832,0,1,0.012013120816976832
4,4.0,0.3614736795425415,76.8,1080p,30,JPEG,host,172.27.151.145,0.028756380081176758,172.27.151.145,0.16703224182128906,2,0.2,0.16975,2,0.2,0.16975,0,1,0.2820511036440905,0,1,0.2820511036440905,cloud,114.212.81.11,0.09912657737731934,114.212.81.11,0.06655848026275635,2,0.2,0.3193333333333333,2,0.2,0.3193333333333333,0,1,0.012013135981133606,0,1,0.012013135981133606
5,5.0,0.45063793659210205,76.8,1080p,30,JPEG,host,172.27.151.145,0.02971649169921875,172.27.151.145,0.2518165111541748,2,0.2,0.25125,2,0.2,0.25125,0,1,0.2820516006355527,0,1,0.2820516006355527,cloud,114.212.81.11,0.1048579216003418,114.212.81.11,0.0642470121383667,2,0.2,0.3147083333333333,2,0.2,0.3147083333333333,0,1,0.012013135981133606,0,1,0.012013135981133606
6,6.0,0.31040799617767334,76.8,1080p,30,JPEG,host,172.27.151.145,0.025118589401245117,172.27.151.145,0.1646329164505005,2,0.2,0.19824999999999998,2,0.2,0.19824999999999998,0,1,0.2820516006355527,0,1,0.2820516006355527,cloud,114.212.81.11,0.056416869163513184,114.212.81.11,0.06423962116241455,2,0.2,0.2343333333333333,2,0.2,0.2343333333333333,0,1,0.012017594243225098,0,1,0.012017594243225098
7,7.0,0.3127204179763794,76.8,1080p,30,JPEG,host,172.27.151.145,0.024467825889587402,172.27.151.145,0.16505110263824463,2,0.2,0.25425000000000003,2,0.2,0.25425000000000003,0,1,0.2820516006355527,0,1,0.2820516006355527,cloud,114.212.81.11,0.05637717247009277,114.212.81.11,0.06682431697845459,2,0.2,0.23085416666666667,2,0.2,0.23085416666666667,0,1,0.012017594243225098,0,1,0.012017594243225098
8,8.0,0.357516884803772,76.8,1080p,30,JPEG,host,172.27.151.145,0.024323582649230957,172.27.151.145,0.213087797164917,2,0.2,0.20425000000000001,2,0.2,0.20425000000000001,0,1,0.2820516006355527,0,1,0.2820516006355527,cloud,114.212.81.11,0.05499398708343506,114.212.81.11,0.06511151790618896,2,0.2,0.23089583333333333,2,0.2,0.23089583333333333,0,1,0.012017594243225098,0,1,0.012017594243225098
9,9.0,0.3529236316680908,76.8,1080p,30,JPEG,host,172.27.151.145,0.02449190616607666,172.27.151.145,0.19484484195709229,2,0.2,0.20325,2,0.2,0.20325,0,1,0.2820516006355527,0,1,0.2820516006355527,cloud,114.212.81.11,0.0666358470916748,114.212.81.11,0.06695103645324707,2,0.2,0.20622916666666666,2,0.2,0.20622916666666666,0,1,0.012017594243225098,0,1,0.012017594243225098
10,10.0,0.34421825408935547,76.8,1080p,30,JPEG,host,172.27.151.145,0.02592170238494873,172.27.151.145,0.18751847743988037,2,0.2,0.24025,2,0.2,0.24025,0,1,0.2820516006355527,0,1,0.2820516006355527,cloud,114.212.81.11,0.05985307693481445,114.212.81.11,0.07092499732971191,2,0.2,0.2451875,2,0.2,0.2451875,0,1,0.012017594243225098,0,1,0.012017594243225098
