n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
11,275.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4420.310398642639,0.0,0.01928853988647461,0.0006039967903724083,0.01070545269892766,0.005313066335824819,0.0026660240613497217,62.3
12,300.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4491.315857088725,0.0,0.019773345727186937,0.0007837368891789363,0.010618237348703239,0.005646173770611103,0.0027251977186936597,62.3
13,325.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4382.065132687667,0.0,0.019553257868840143,0.0007937871492826021,0.011335666363055889,0.004718487079326923,0.00270531727717473,62.3
14,350.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4349.054652411557,0.0,0.01981538075667161,0.0007901833607600286,0.011032214531531699,0.004642211473905123,0.00335077139047476,62.3
15,375.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4450.860646614406,0.0,0.018677564767690807,0.0006155050717867338,0.010788156436039852,0.004548494632427509,0.0027254086274367114,62.3
16,400.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4440.439227637036,0.0,0.019247898688683145,0.0008662205476027268,0.011280389932485728,0.004470513417170598,0.002630774791424091,62.3
17,425.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4470.970996058213,0.0,0.017983207335838906,0.0006089027111346906,0.00977014578305758,0.0046605238547691935,0.0029436349868774414,62.3
18,450.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4374.212528124052,0.0,0.019655035092280462,0.0006068944931030273,0.010882120866041917,0.005438419488760142,0.002727600244375376,62.3
19,475.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4314.3609258770675,0.0,0.017620416787954476,0.0006531752072847807,0.009293923011192909,0.004608035087585449,0.0030652834818913387,62.3
20,500.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4509.169832967954,0.0,0.020076091472919173,0.0006350920750544622,0.011176127653855544,0.005327096352210412,0.0029377753917987533,62.3
21,525.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4415.311179778971,0.0,0.01964855194091797,0.0007432240706223708,0.010794300299424391,0.005128933833195613,0.0029820937376755932,62.3
22,550.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4398.702153148862,0.0,0.018575053948622484,0.0007560895039485051,0.010354307981637808,0.0044421232663668115,0.0030225331966693587,62.3
23,575.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4432.651977085908,0.0,0.019697675338158242,0.0006483609859759991,0.01099410423865685,0.005104660987854004,0.0029505491256713867,62.3
24,600.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4288.940814896786,0.0,0.0181046907718365,0.0007735490798950195,0.010078155077420749,0.0045503011116614705,0.0027026855028592627,62.3
25,625.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4440.1786327818745,0.0,0.021466337717496432,0.0006774755624624399,0.011063612424410306,0.006884189752432017,0.0028410599781916682,62.3
26,650.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4409.406004163537,0.0,0.02033063081594614,0.0006671318641075721,0.011185325109041655,0.005710464257460374,0.002767709585336538,62.3
27,675.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4447.007577540652,0.0,0.01851185468526987,0.0007330546012291542,0.008982933484590972,0.0060510360277616065,0.002744830571688138,62.3
28,700.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4443.75083740285,0.0,0.020944769565875713,0.0007225916935847356,0.009959422625028169,0.007305347002469576,0.0029574082447932316,62.3
29,725.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4348.282590299379,0.0,0.017918284122760482,0.000733182980464055,0.009244955503023589,0.004683136940002441,0.0032570086992703955,62.3
30,750.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4446.715090136443,0.0,0.018183882419879623,0.0010579457649817835,0.009468317031860352,0.004693682377155011,0.002963937245882475,62.4
31,775.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4418.963083053939,0.0,0.017726540565490723,0.0006052255630493164,0.010080383374140812,0.004316320786109338,0.0027246108421912557,62.4
32,800.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4432.916892585744,0.0,0.017663121223449707,0.0006246016575739934,0.009653091430664062,0.004615893730750451,0.0027695344044612004,62.4
33,825.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4439.365238882335,0.0,0.017712758137629583,0.0006368893843430739,0.009593541805560771,0.004628392366262583,0.0028539345814631535,62.4
34,850.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4315.697778652322,0.0,0.020422091850867637,0.0005894624269925631,0.012409356924203726,0.004382445262028621,0.0030408272376427287,62.4
35,875.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4368.814518338668,0.0,0.018194941373971794,0.0007818020307100737,0.00984497253711407,0.005073437323937049,0.0024947294822106,62.4
36,900.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4478.508592736574,0.0,0.01804839647733248,0.0007786934192364032,0.010077751599825345,0.004753543780400203,0.0024384076778705306,62.4
37,925.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4498.836460708408,0.0,0.016674050917992223,0.0006383932553804838,0.008681911688584548,0.004708776107201209,0.002644969866825984,62.4
38,950.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4426.014102783387,0.0,0.019928189424368054,0.0006296359575711763,0.009078768583444448,0.0069154134163489705,0.0033043714670034563,62.4
39,975.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4350.626215657818,0.0,0.018117079368004434,0.000735016969534067,0.009333060337946964,0.005263016774104192,0.002785985286419208,62.4
40,1000.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4434.388566459662,0.0,0.02031402404491718,0.000674284421480619,0.01131739066197322,0.005324858885544997,0.0029974900759183448,62.4
41,1025.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4368.057471522629,0.0,0.01769698583162748,0.0007865612323467548,0.00946511672093318,0.004623147157522349,0.0028221607208251953,62.4
42,1050.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4534.306506903011,0.0,0.01912039059859056,0.0006297735067514273,0.009923687347998986,0.005764099267812876,0.002802830476027269,62.4
43,1075.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4442.198077787047,0.0,0.019121876129737266,0.0006298743761502779,0.011284635617182804,0.0045748490553635815,0.002632517081040603,62.4
44,1100.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4380.683612633364,0.0,0.017223422343914326,0.0007983904618483323,0.009169028355525091,0.004704502912668081,0.0025515006138728223,62.4
45,1125.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4423.149795405966,0.0,0.017886620301466722,0.0005837495510394757,0.009163352159353403,0.005261567922738882,0.002877950668334961,62.4
46,1150.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4302.763400402785,0.0,0.018602444575383112,0.0007557868957519531,0.010326972374549279,0.004568842741159292,0.0029508425639225887,62.4
47,1175.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4607.803789814934,0.0,0.022431529485262357,0.0007215646597055289,0.010994626925541805,0.007908261739290677,0.0028070761607243474,62.4
48,1200.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4357.263327483421,0.0,0.017229905495276816,0.0008629652170034555,0.009291126177861141,0.004722457665663499,0.0023533564347487223,62.4
49,1225.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4380.505657678404,0.0,0.017455266072199896,0.0007249300296490009,0.009189128875732422,0.00453802255483774,0.0030031846119807316,62.4
50,1250.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4398.046919768343,0.0,0.017866675670330342,0.0006246475073007437,0.009547609549302321,0.004935952333303599,0.0027584662804236776,62.4
51,1275.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4311.839521149373,0.0,0.01864984402289757,0.0006296909772432768,0.009285229903001051,0.005952284886286809,0.0027826382563664364,62.4
