n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
18,385.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,364.02467375390034,0.0,0.05719570318857829,0.002436677614847819,0.014422774314880373,0.02677297592163086,0.013563275337219238,79.0
19,390.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,352.53532879312326,0.0,0.05477118492126465,0.002428293228149414,0.014468391736348469,0.026526411374409992,0.01134808858235677,79.0
20,395.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,360.96953388392495,0.0,0.06789290904998779,0.002836306889851888,0.01850903034210205,0.03386171658833822,0.012685855229695633,79.0
21,400.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,368.51805966493805,0.0,0.05241032441457112,0.003525972366333008,0.011341253916422525,0.019201199213663738,0.018341898918151852,79.0
22,405.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,360.39160668948483,0.0,0.09759215513865153,0.014337301254272461,0.006574392318725586,0.06648739178975423,0.01019306977589926,79.0
23,410.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,362.7463924251247,0.0,0.1006159782409668,0.0073117415110270185,0.006224989891052245,0.0773926575978597,0.009686589241027832,79.0
24,415.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,365.8288182798632,0.0,0.09635412693023682,0.007611989974975586,0.006690343221028646,0.07159280776977539,0.010458985964457199,79.0
25,420.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,376.41914273763126,0.0,0.0915001630783081,0.007324417432149251,0.006423433621724446,0.06792779763539632,0.009824514389038086,79.0
26,425.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,368.3390399195778,0.0,0.09046022097269693,0.008131146430969238,0.006056626637776693,0.06656173865000407,0.00971070925394693,79.0
27,430.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,353.9511770470999,0.0,0.09729790687561035,0.0074598391850789385,0.0062654415766398115,0.07370940844217937,0.009863217671712235,79.0
28,435.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,355.4587573556554,0.0,0.09691222508748373,0.007824063301086426,0.0061630407969156895,0.07345914840698242,0.00946597258249919,79.0
29,440.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,362.82344861999655,0.0,0.05912212530771892,0.004417856534322103,0.016625165939331055,0.02606324354807536,0.012015859285990398,79.0
30,441.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,369.7133847325375,0.0,0.14498281478881836,0.009556055068969727,0.03940606117248535,0.05759692192077637,0.038423776626586914,79.0
31,443.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,363.9744339615073,0.0,0.09900856018066406,0.00537872314453125,0.03324683507283529,0.03830218315124512,0.022080818812052407,79.0
32,445.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,367.5583719669043,0.0,0.09712004661560059,0.008073806762695312,0.026587724685668945,0.03817065556844076,0.02428785959879557,79.0
33,448.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,364.90658455164936,0.0,0.07781445980072021,0.005666017532348633,0.024965226650238037,0.029209911823272705,0.01797330379486084,79.0
34,450.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,357.02470925823684,0.0,0.10217372576395671,0.005890051523844401,0.03144319852193197,0.039214531580607094,0.02562594413757325,79.0
35,453.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,360p,7.0,363.35091703440827,0.0,0.06931042671203613,0.005468547344207764,0.018250226974487305,0.029733777046203613,0.01585787534713745,79.0
36,455.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,359.7060180215839,0.0,0.18215290705362955,0.01601576805114746,0.013747612635294598,0.13259061177571616,0.019798914591471345,79.0
37,458.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,368.0763955902117,0.0,0.1428138017654419,0.013593435287475586,0.00915616750717163,0.10506367683410645,0.015000522136688232,79.0
38,460.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,376.26580140024555,0.0,0.18664439519246417,0.014838933944702148,0.013203064600626629,0.13973569869995117,0.018866697947184236,79.0
39,463.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,369.3543569402287,0.0,0.14935612678527832,0.012222349643707275,0.009423911571502686,0.11259454488754272,0.015115320682525635,79.0
40,465.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,364.46119024001695,0.0,0.21404782931009927,0.023363510767618816,0.022637605667114254,0.14864691098531088,0.01939980189005533,78.8
41,468.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,367.1148629327072,0.0,0.14502745866775513,0.012509047985076904,0.00938183069229126,0.10877746343612671,0.014359116554260254,78.8
42,470.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,360p,7.0,356.55772862967984,0.0,0.19831124941507974,0.014451821645100912,0.012947003046671549,0.15062427520751953,0.02028814951578775,78.8
43,473.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,359.19574870885117,0.0,0.07760858535766602,0.0036304593086242676,0.023956120014190674,0.03024578094482422,0.019776225090026855,78.8
44,474.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,352.53532879312326,0.0,0.1429581642150879,0.009409666061401367,0.0318598747253418,0.06052243709564209,0.04116618633270264,78.8
45,475.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,355.8322778829565,0.0,0.15424180030822754,0.006875157356262207,0.038147568702697754,0.0682913064956665,0.040927767753601074,78.8
46,477.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,355.43759715331754,0.0,0.09142168362935384,0.005923350652058919,0.01877705256144206,0.04129584630330404,0.02542543411254882,78.8
47,478.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,355.4243060437272,0.0,0.15104031562805176,0.008189678192138672,0.03247475624084473,0.05783963203430176,0.0525362491607666,78.8
48,479.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,360.96953388392495,0.0,0.13983440399169922,0.008772611618041992,0.03615224361419678,0.05918431282043457,0.03572523593902588,78.8
49,480.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,369.02076407097877,0.0,0.13692820072174072,0.007269501686096191,0.031153440475463867,0.05758821964263916,0.040917038917541504,78.8
50,482.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,362.8779762910978,0.0,0.1993105411529541,0.014847437540690104,0.012491226196289064,0.1529982884724935,0.018973588943481445,78.8
51,483.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,369.7511444865959,0.0,0.27484703063964844,0.021004557609558105,0.018574833869934082,0.20514678955078125,0.030120849609375,78.8
52,484.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,368.55729615211436,0.0,0.2786593437194824,0.02197861671447754,0.02196061611175537,0.20539319515228271,0.029326915740966797,78.8
53,485.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,364.0178059011024,0.0,0.3439826965332031,0.023129820823669434,0.021704912185668945,0.26230597496032715,0.0368419885635376,78.8
54,487.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,367.54839953433424,0.0,0.20544838905334473,0.02045607566833496,0.01588789621988932,0.13985141118367514,0.029253005981445312,78.8
55,488.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,362.7520002302689,0.0,0.26856911182403564,0.021744728088378906,0.018096446990966797,0.1999833583831787,0.02874457836151123,78.8
56,489.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,360p,7.0,360.39160668948483,0.0,0.28218793869018555,0.021347522735595703,0.018451690673828125,0.21393513679504395,0.028453588485717773,78.8
57,490.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,364.9229142397359,0.0,0.2788515090942383,0.02293837070465088,0.01910841464996338,0.2075951099395752,0.029209613800048828,78.8
58,491.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,366.0353986674828,0.0,0.18052053451538086,0.00972294807434082,0.06965970993041992,0.06165027618408203,0.039487600326538086,78.8
59,492.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,357.02470925823684,0.0,0.15858638286590576,0.007077693939208984,0.05193281173706055,0.058638691902160645,0.040937185287475586,78.8
60,493.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,361.7959985532881,0.0,0.1425638198852539,0.007887601852416992,0.034191250801086426,0.05792999267578125,0.04255497455596924,78.8
61,494.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,362.7320226295186,0.0,0.13460206985473633,0.009216666221618652,0.02677321434020996,0.05743443965911865,0.04117774963378906,78.8
62,495.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,363.35091703440827,0.0,0.14784228801727295,0.011481881141662598,0.03625929355621338,0.05911540985107422,0.040985703468322754,78.8
63,496.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,365.9676941788722,0.0,0.14485299587249756,0.013405919075012207,0.03814899921417236,0.056842923164367676,0.03645515441894531,78.8
64,497.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,359.69819336501365,0.0,0.24668288230895996,0.008757948875427246,0.032071828842163086,0.19814026355743408,0.007712841033935547,78.8
65,498.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,360.3709362008459,0.0,0.28679490089416504,0.02543628215789795,0.019939661026000977,0.21374821662902832,0.027670741081237793,78.8
66,499.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,365.8288182798632,0.0,0.2801835536956787,0.021466374397277832,0.018885254859924316,0.20975852012634277,0.03007340431213379,78.8
67,500.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.0763955902117,0.0,0.27157652378082275,0.021201252937316895,0.018886208534240723,0.20375967025756836,0.027729392051696777,78.8
68,501.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.5520877952305,0.0,0.2987992763519287,0.022482633590698242,0.02063608169555664,0.22751200199127197,0.028168559074401855,78.8
69,502.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,376.26580140024555,0.0,0.2748509645462036,0.02073812484741211,0.0188751220703125,0.20547199249267578,0.029765725135803223,78.8
70,503.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,378.0222853401418,0.0,0.2819169759750366,0.02332174777984619,0.02016425132751465,0.2086806297302246,0.029750347137451172,78.8
71,504.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,376.41914273763126,0.0,0.1254502534866333,0.03028416633605957,0.019916772842407227,0.05809915065765381,0.017150163650512695,78.8
72,505.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,645.5321672104765,0.0,0.1493130922317505,0.01231086254119873,0.04803812503814697,0.05727887153625488,0.0316852331161499,78.9
73,525.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,644.6346743544315,0.0,0.016335124061221167,0.0009102821350097656,0.006283271880376907,0.005515768414451962,0.0036258016313825336,78.9
74,550.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,638.5509549002994,0.0,0.011734430606548604,0.0008141444279597356,0.0038347060863788314,0.0044718522291917065,0.0026137278630183293,78.9
75,575.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,643.185461356974,0.0,0.011363396277794471,0.0006721845039954552,0.003574334658109225,0.0045766005149254435,0.0025402766007643473,78.9
76,600.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,631.0566521519712,0.0,0.011646802608783428,0.0007440493657038762,0.0036351772455068734,0.0044978673641498275,0.0027697086334228516,78.9
77,625.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,630.9855110852056,0.0,0.012380361557006836,0.0007690558066734901,0.003446377240694486,0.005592529590313251,0.002572398919325608,78.9
78,650.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,644.7621371495936,0.0,0.024626695192777194,0.0033084704325749325,0.002459984559279222,0.01659844471858098,0.0022597954823420606,78.9
79,675.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,643.7335705493294,0.0,0.024544789240910456,0.0017707531268780048,0.0020870703917283276,0.018356708379892204,0.0023302573424119205,78.9
80,700.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,643.8130515082157,0.0,0.022110838156480055,0.0017484793296227087,0.002006237323467548,0.015916851850656364,0.002439269652733434,78.9
81,725.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,630.9359075201127,0.0,0.026234278312096227,0.0022320197178767277,0.003812560668358436,0.017951836952796348,0.002237860973064717,78.9
82,750.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,625.4364774277367,0.0,0.021749065472529486,0.0018913929279033954,0.002105602851280799,0.015516290297875037,0.0022357793954702523,78.9
83,775.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,633.5497510589194,0.0,0.02267923721900353,0.0016778157307551457,0.0020685837819026066,0.016703715691199668,0.00222912201514611,78.9
84,800.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,649.0367628548411,0.0,0.022151690263014574,0.00169221254495474,0.00208133917588454,0.016051750916701097,0.002326387625474196,78.9
85,825.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,634.7117203466062,0.0,0.01088435833270733,0.0007471029575054462,0.003369450569152832,0.004472989302415114,0.0022948155036339396,78.9
86,826.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,643.7108508794003,0.0,0.1622622013092041,0.012315034866333008,0.037596940994262695,0.08027136325836182,0.03207886219024658,78.9
87,830.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,636.4465171806431,0.0,0.05594801902770996,0.004035425186157226,0.015747976303100587,0.02266373634338379,0.013500881195068357,78.9
88,835.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,630.9855110852056,0.0,0.04305895169576009,0.0029495557149251304,0.011177539825439453,0.01910845438639323,0.009823401769002277,78.9
89,840.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,651.9842233172842,0.0,0.060716827710469566,0.003143906593322754,0.01695382595062256,0.02962485949198405,0.010994235674540203,78.9
90,845.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,648.7158583701863,0.0,0.04639013608296712,0.0032210747400919595,0.012962619463602701,0.01955735683441162,0.01064908504486084,78.9
91,850.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,636.4395988486441,0.0,0.04479662577311198,0.002792914708455404,0.011515140533447266,0.01962765057881673,0.010860919952392578,78.9
92,855.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,635.3854504215664,0.0,0.10308551788330078,0.017505367596944172,0.008587161699930828,0.06736973921457927,0.009623249371846512,78.9
93,860.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,644.7621371495936,0.0,0.11916470527648926,0.009413520495096842,0.013665318489074709,0.08550008138020833,0.010585784912109375,78.9
94,865.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,656.5339058009392,0.0,0.0990008513132731,0.008939107259114584,0.011044144630432127,0.06766982873280843,0.011347770690917969,78.9
95,870.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,639.3709085644763,0.0,0.09686116377512613,0.008515238761901855,0.008926113446553547,0.06989081700642903,0.0095289945602417,78.9
96,875.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,623.1703355488634,0.0,0.09740539391835532,0.008450905481974283,0.008229017257690431,0.0711435079574585,0.009581963221232101,78.9
97,880.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,650.5082354669659,0.0,0.09816789627075195,0.00804464022318522,0.00937473773956299,0.070931871732076,0.009816646575927734,78.9
98,885.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,643.7335705493294,0.0,0.09750111897786459,0.007846474647521973,0.008868853251139324,0.07071900367736816,0.010066787401835128,78.9
99,890.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,654.4652455725924,0.0,0.06172605355580648,0.004217942555745442,0.022944847742716473,0.020011345545450848,0.014551917711893719,78.9
100,891.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,647.7866511515874,0.0,0.16934621334075928,0.009053826332092285,0.04882705211639404,0.0749821662902832,0.036483168601989746,78.9
101,893.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,630.9094817520818,0.0,0.10480086008707683,0.005801995595296224,0.03344647089640299,0.04046114285786947,0.02509125073750814,78.9
102,895.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,631.2012666809939,0.0,0.12317117055257161,0.006359577178955078,0.0338592529296875,0.05533274014790853,0.0276196002960205,78.9
103,898.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,634.02365192524,0.0,0.08712077140808105,0.005670666694641113,0.03220170736312866,0.030437171459197998,0.01881122589111328,78.9
104,900.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,640.0926660635076,0.0,0.09885319073994954,0.008632183074951172,0.025169849395751953,0.03863294919331869,0.026418209075927727,78.9
105,903.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,644.6346743544315,0.0,0.0852171778678894,0.00501251220703125,0.02411431074142456,0.03389054536819458,0.022199809551239014,78.9
106,905.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,651.6066957427122,0.0,0.17204085985819498,0.007428089777628581,0.024669726689656574,0.13376879692077637,0.006174246470133454,78.9
107,908.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,650.1587707773682,0.0,0.1463562250137329,0.01184934377670288,0.01252293586730957,0.10658103227615356,0.015402913093566895,78.9
108,910.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,643.8130515082157,0.0,0.19170697530110675,0.01633906364440918,0.016739527384440102,0.13867791493733725,0.01995046933492023,78.9
109,913.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,635.3673655594133,0.0,0.15403491258621216,0.011256396770477295,0.013071537017822266,0.1127440333366394,0.016962945461273193,78.9
110,915.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,636.4735898897052,0.0,0.30495309829711914,0.020609458287556965,0.032599131266276046,0.22161761919657388,0.03012688954671225,79.2
111,918.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,625.4364774277367,0.0,0.15324950218200684,0.013734757900238037,0.019147217273712158,0.10571026802062988,0.014657258987426758,79.2
112,920.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,643.0148581177802,0.0,0.20099449157714844,0.015431086222330729,0.017539660135904953,0.14854749043782553,0.01947625478108722,79.2
113,923.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,660.044587788854,0.0,0.08707916736602783,0.005704164505004883,0.022067666053771973,0.043379127979278564,0.015928208827972412,79.2
114,924.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,651.9842233172842,0.0,0.15582609176635742,0.007364511489868164,0.03350186347961426,0.08408641815185547,0.03087329864501953,79.2
115,925.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,645.5321672104765,0.0,0.14360499382019043,0.011022567749023438,0.04023897647857666,0.06025111675262451,0.03209233283996582,79.2
116,927.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,643.6379230100928,0.0,0.10739668210347494,0.006324609120686849,0.03048570950826009,0.049148162206014,0.021438201268514,79.2
117,928.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,638.5509549002994,0.0,0.15008652210235596,0.009428143501281738,0.03912186622619629,0.06793451309204102,0.033601999282836914,79.2
118,929.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,648.7158583701863,0.0,0.1602851152420044,0.009543299674987793,0.04160439968109131,0.07731735706329346,0.031820058822631836,79.2
119,930.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,644.3475556816473,0.0,0.18214595317840576,0.01046907901763916,0.07152760028839111,0.06039094924926758,0.03975832462310791,79.2
120,932.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,654.5572592605853,0.0,0.18860125541687012,0.017139673233032227,0.016641934712727867,0.13593395551045737,0.01888569196065265,79.2
121,933.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,647.8366564738099,0.0,0.2898097038269043,0.02617621421813965,0.025031328201293945,0.20624446868896484,0.03235769271850586,79.2
122,934.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,636.5257288819121,0.0,0.28977465629577637,0.02400517463684082,0.026447534561157227,0.2096315622329712,0.02969038486480713,79.2
123,935.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,630.9359075201127,0.0,0.277927041053772,0.024428963661193848,0.025700092315673828,0.19949591159820557,0.02830207347869873,79.2
124,937.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,631.2731118508091,0.0,0.19370094935099283,0.01787265141805013,0.01692541440327962,0.13916436831156412,0.019738515218098968,79.2
125,938.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,634.8738337402964,0.0,0.2843904495239258,0.02322673797607422,0.025841593742370605,0.2055511474609375,0.029770970344543457,79.2
126,939.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,635.3854504215664,0.0,0.28717052936553955,0.022069931030273438,0.02958059310913086,0.2072620391845703,0.02825796604156494,79.2
127,940.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,634.02365192524,0.0,0.1474994421005249,0.01058197021484375,0.04757106304168701,0.05781888961791992,0.03152751922607422,79.2
128,941.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,637.8121815917964,0.0,0.1475234031677246,0.011728167533874512,0.04546380043029785,0.05881977081298828,0.031511664390563965,79.2
