n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
127,1200.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,643.2539440327922,0.0,0.07879801591237386,0.003724217414855957,0.02182193597157796,0.03905256589253744,0.014199296633402504,78.7
128,1205.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,643.185461356974,0.0,0.08209864298502605,0.0026447375615437827,0.02306195100148519,0.04125972588857015,0.015132228533426918,78.7
129,1210.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,630.7787026569048,0.0,0.0667426586151123,0.003807226816813151,0.017530004183451332,0.03086368242899577,0.014541745185852047,78.7
130,1215.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,480p,7.0,637.6079095127394,0.0,0.06696085135142009,0.003235022226969401,0.019304553667704262,0.030970056851704914,0.013451218605041507,78.7
131,1220.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,649.0367628548411,0.0,0.09672923882802327,0.017928401629130047,0.008969028790791828,0.05937373638153076,0.010458072026570633,78.7
132,1225.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,643.4857056329741,0.0,0.08746695518493652,0.00931096076965332,0.00974265734354655,0.05797950426737467,0.010433832804361977,78.7
133,1230.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,631.1666455394422,0.0,0.09470140933990479,0.007451454798380534,0.00873573621114095,0.0687328577041626,0.009781360626220703,78.7
134,1235.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,637.8595214427415,0.0,0.08446701367696127,0.007819294929504395,0.009042421976725262,0.057037671407063804,0.010567625363667808,78.7
135,1240.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,653.1795972340125,0.0,0.08632278442382812,0.007437388102213542,0.008946657180786133,0.059459527333577476,0.01047921180725097,78.7
136,1245.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,634.7548179735064,0.0,0.08848019440968831,0.009058554967244467,0.00893417994181315,0.06002159913380941,0.010465860366821282,78.7
137,1250.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,636.5085770388499,0.0,0.12385344505310059,0.008301695187886557,0.017305095990498863,0.0860437552134196,0.012202898661295564,78.7
138,1255.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,631.0534868753083,0.0,0.09164937337239584,0.0076218048731486005,0.00873112678527832,0.0655812422434489,0.00971519947052002,78.7
139,1260.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,652.0813717601122,0.0,0.08372775713602701,0.007195591926574707,0.008686145146687824,0.05800004800160726,0.00984597206115722,78.7
140,1265.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,5,480p,7.0,648.7930929595271,0.0,0.08472756544748943,0.00815423329671224,0.008454402287801107,0.05807983875274658,0.010039091110229492,78.7
141,1270.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,636.4395988486441,0.0,0.0665802558263143,0.0034652153650919595,0.016273339589436848,0.03568859895070394,0.011153101921081543,78.7
142,1271.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,630.9094817520818,0.0,0.15188062191009521,0.009622454643249512,0.03986811637878418,0.06903576850891113,0.03335428237915039,78.7
143,1273.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,631.2012666809939,0.0,0.09972413380940755,0.0059947967529296875,0.026000261306762695,0.045119524002075195,0.02260955174763997,78.7
144,1275.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,635.3381170303286,0.0,0.11075695355733237,0.00572959582010905,0.026758352915445965,0.05495516459147135,0.023313840230305992,78.7
145,1278.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,640.0926660635076,0.0,0.07886439561843872,0.004777848720550537,0.01909703016281128,0.03729701042175293,0.017692506313323975,78.7
146,1280.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,644.6776050322557,0.0,0.13038023312886557,0.007479190826416016,0.02645548184712728,0.07559291521708171,0.020852645238240555,78.7
147,1283.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,651.6066957427122,0.0,0.08773964643478394,0.007133603096008301,0.019306302070617676,0.04589718580245972,0.015402555465698242,78.7
148,1285.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,656.493432236802,0.0,0.13796186447143555,0.010823806126912435,0.022909720738728837,0.08058516184488933,0.02364317576090494,78.7
149,1288.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,643.7108508794003,0.0,0.1064116358757019,0.006215155124664307,0.02207714319229126,0.0604594349861145,0.017659902572631836,78.7
150,1290.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,639.3422312206739,0.0,0.12355732917785645,0.008103529612223307,0.02485911051432292,0.0671540101369222,0.02344067891438803,78.7
151,1293.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,636.4735898897052,0.0,0.14630359411239624,0.02189350128173828,0.014089047908782959,0.09588974714279175,0.014431297779083252,78.7
152,1295.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,623.1703355488634,0.0,0.17220544815063477,0.016846100489298504,0.017476797103881832,0.11812233924865723,0.01976021130879721,78.7
153,1298.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,643.0148581177802,0.0,0.1339312195777893,0.012029886245727539,0.012582600116729736,0.09382486343383789,0.01549386978149414,78.7
154,1300.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,650.5082354669659,0.0,0.1811391512552897,0.015503883361816406,0.016759554545084633,0.12751992543538412,0.021355787913004548,78.7
155,1303.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,645.5879506298558,0.0,0.12606102228164673,0.01134711503982544,0.012496769428253174,0.08810973167419434,0.01410740613937378,78.7
156,1305.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,643.7335705493294,0.0,0.1823863983154297,0.014665683110555014,0.018127759297688797,0.130326509475708,0.019266446431477874,78.7
157,1308.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,644.4227623441506,0.0,0.1263129711151123,0.011257410049438477,0.013008415699005127,0.08727872371673584,0.014768421649932861,78.7
158,1310.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,654.5572592605853,0.0,0.1748052438100179,0.015778223673502605,0.02272168795267741,0.11575913429260254,0.02054619789123535,78.7
159,1313.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,630.9359075201127,0.0,0.13775795698165894,0.01068812608718872,0.012461483478546143,0.10024404525756836,0.014364302158355713,78.7
160,1315.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,480p,7.0,631.2731118508091,0.0,0.16683133443196616,0.013704538345336914,0.017391522725423176,0.11659932136535645,0.01913595199584961,78.7
161,1318.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,634.02365192524,0.0,0.0734785795211792,0.007005214691162109,0.021293580532073975,0.028375446796417236,0.01680433750152588,78.7
162,1319.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,637.8121815917964,0.0,0.1735095977783203,0.016629934310913086,0.037133216857910156,0.08449602127075195,0.03525042533874512,78.7
163,1320.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,640.0926660635076,0.0,0.1726597547531128,0.010659456253051758,0.03138148784637451,0.09999704360961914,0.030621767044067383,78.7
164,1322.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,644.6776050322557,0.0,0.09205269813537598,0.007713715235392253,0.024470329284667965,0.03722612063090006,0.022642532984415695,78.7
165,1323.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,644.6346743544315,0.0,0.31672680377960205,0.012376546859741211,0.041353464126586914,0.22883641719818115,0.03416037559509277,78.7
166,1324.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,653.096389777526,0.0,0.1777583360671997,0.00975644588470459,0.04596841335296631,0.08129215240478516,0.04074132442474365,78.7
167,1325.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,651.6066957427122,0.0,0.18507623672485352,0.01107180118560791,0.05310344696044922,0.08282005786895752,0.03808093070983887,78.7
168,1327.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,656.493432236802,0.0,0.11929957071940103,0.006481329600016276,0.03164172172546387,0.05372476577758789,0.027451753616333008,78.7
169,1328.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,650.1532095460819,0.0,0.19379675388336182,0.009596109390258789,0.047595977783203125,0.09528183937072754,0.04132282733917236,78.7
170,1329.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,634.7117203466062,0.0,0.20587241649627686,0.01143944263458252,0.05368077754974365,0.09013557434082031,0.05061662197113037,78.7
171,1330.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,643.7108508794003,0.0,0.284446120262146,0.009824991226196289,0.058500051498413086,0.2035202980041504,0.01260077953338623,78.7
172,1332.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,639.3709085644763,0.0,0.17571266492207843,0.01596983273824056,0.019201358159383137,0.12077983220418294,0.019761641820271805,78.7
173,1333.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,635.3673655594133,0.0,0.2520653009414673,0.026366233825683594,0.026481032371520996,0.17072629928588867,0.028491735458374023,78.7
174,1334.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,636.5085770388499,0.0,0.2617393732070923,0.022232532501220703,0.025453925132751465,0.18466031551361084,0.029392600059509277,78.7
175,1335.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,636.4735898897052,0.0,0.2478954792022705,0.022179722785949707,0.02494192123413086,0.16948461532592773,0.03128921985626221,78.7
176,1337.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,623.1703355488634,0.0,0.1882907549540202,0.014148553212483725,0.017565250396728516,0.13748804728190103,0.01908890406290692,78.7
177,1338.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,625.4364774277367,0.0,0.24934351444244385,0.0213242769241333,0.025179505348205566,0.17179012298583984,0.031049609184265137,78.7
178,1339.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,631.0534868753083,0.0,0.25963878631591797,0.024029016494750977,0.024797558784484863,0.18184137344360352,0.028970837593078613,78.7
179,1340.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,643.0148581177802,0.0,0.26111316680908203,0.020642518997192383,0.026545047760009766,0.18410181999206543,0.029823780059814453,78.7
180,1342.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,650.5082354669659,0.0,0.17112183570861816,0.01491705576578776,0.01692016919453939,0.12014412879943848,0.01914048194885254,78.7
181,1343.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,660.0704420617798,0.0,0.18495512008666992,0.021770119667053223,0.02723515033721924,0.11216747760772705,0.02378237247467041,78.7
182,1344.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,651.9842233172842,0.0,0.21981453895568848,0.0087890625,0.06534051895141602,0.10469686985015869,0.04098808765411377,78.7
183,1345.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,645.5321672104765,0.0,0.2061629295349121,0.011284112930297852,0.05236494541168213,0.0931161642074585,0.04939770698547363,78.7
184,1346.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,648.922208678942,0.0,0.20521891117095947,0.012757658958435059,0.05003345012664795,0.11184227466583252,0.030585527420043945,78.7
185,1347.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,643.6379230100928,0.0,0.1504276990890503,0.014370918273925781,0.04300665855407715,0.05971717834472656,0.0333329439163208,78.7
186,1348.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,638.5509549002994,0.0,0.15377306938171387,0.013363957405090332,0.03561830520629883,0.0723106861114502,0.03248012065887451,78.7
187,1349.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,648.7158583701863,0.0,0.14253652095794678,0.011131644248962402,0.0385890007019043,0.06148803234100342,0.03132784366607666,78.7
188,1350.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,644.3475556816473,0.0,0.1367875337600708,0.01239001750946045,0.03456532955169678,0.059000492095947266,0.03083169460296631,78.7
189,1351.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,643.4145633016971,0.0,0.15257573127746582,0.012797117233276367,0.03630495071411133,0.06982934474945068,0.03364431858062744,78.7
190,1352.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,654.4652455725924,0.0,0.17063283920288086,0.013143539428710938,0.03882944583892822,0.08494818210601807,0.03371167182922363,78.7
191,1353.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,647.7866511515874,0.0,0.24081313610076904,0.011487483978271484,0.04011130332946777,0.1780937910079956,0.01112055778503418,78.7
192,1354.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,636.5257288819121,0.0,0.2840282917022705,0.022753000259399414,0.026971936225891113,0.20484113693237305,0.029462218284606934,78.7
193,1355.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,630.9359075201127,0.0,0.255668044090271,0.021055102348327637,0.025769948959350586,0.17769622802734375,0.031146764755249023,78.7
194,1356.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,631.1666455394422,0.0,0.2685493230819702,0.02168262004852295,0.027232050895690918,0.1899663209915161,0.029668331146240234,78.7
195,1357.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,631.2731118508091,0.0,0.2517956495285034,0.02192831039428711,0.0257875919342041,0.17476427555084229,0.029315471649169922,78.7
196,1358.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,634.8738337402964,0.0,0.2830697298049927,0.02438187599182129,0.028826475143432617,0.20018327236175537,0.0296781063079834,78.7
197,1359.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,635.3854504215664,0.0,0.24973773956298828,0.020698070526123047,0.026007771492004395,0.16941940784454346,0.03361248970031738,78.7
198,1360.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,634.1141537661149,0.0,0.2571136951446533,0.021226048469543457,0.025529026985168457,0.18066930770874023,0.029689311981201172,78.7
199,1361.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,637.8595214427415,0.0,0.3510584831237793,0.022044897079467773,0.047475337982177734,0.2391427755355835,0.04239547252655029,78.7
200,1362.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,480p,7.0,640.1182635075446,0.0,0.2621341943740845,0.020757555961608887,0.026612401008605957,0.18608474731445312,0.028679490089416504,78.7
201,1363.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,633.5497510589194,0.0,0.13914918899536133,0.028998970985412598,0.026783227920532227,0.07036209106445312,0.013004899024963379,78.7
202,1364.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1960.3183585540392,0.0,0.20585107803344727,0.01057291030883789,0.08127987384796143,0.07728123664855957,0.03671705722808838,78.7
203,1375.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1961.8553099614967,0.0,0.03784634669621785,0.0016341209411621094,0.0117148756980896,0.017474273840586346,0.007023076216379799,78.7
204,1400.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1934.5245776264262,0.0,0.014351175381587101,0.0008052404110248273,0.005779009598952073,0.0051992856539212744,0.0025676397176889265,78.7
205,1425.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1963.8865672833385,0.0,0.01423034301170936,0.0007658554957463191,0.005152757351215069,0.005349195920504057,0.002962534244243915,78.7
206,1450.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1957.7403789172115,0.0,0.01577894504253681,0.0009019925044133113,0.006317248711219201,0.005309159939105694,0.0032505438877986027,78.7
207,1475.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1953.0828753126386,0.0,0.023742336493272048,0.001013480699979342,0.008003647510822002,0.01119669584127573,0.003528512441194974,78.7
208,1500.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1930.9188099619766,0.0,0.0171127411035391,0.0010423293480506311,0.008169128344609186,0.004662825511052058,0.003238457899827224,78.7
209,1525.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1914.8449502887338,0.0,0.0171889066696167,0.0008018200214092548,0.007500281700721154,0.005427149625924917,0.0034596553215613737,78.7
210,1550.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,2010.0932170340925,0.0,0.014934888252845177,0.00074463624220628,0.00608521241408128,0.0053689021330613354,0.0027361374634962818,78.7
211,1575.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1937.675211903739,0.0,0.026474916017972507,0.0031175796802227315,0.004591584205627441,0.01599429203913762,0.0027714600929847136,78.7
212,1600.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1922.3513847046997,0.0,0.021969914436340332,0.001803755760192871,0.004205254408029409,0.013519186239976149,0.002441718028141901,78.8
213,1625.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1947.6906120428716,0.0,0.021895408630371094,0.0017693501252394456,0.004317925526545598,0.013458912189190205,0.0023492207893958464,78.8
214,1650.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1914.3564040375973,0.0,0.022039431792039137,0.0016922308848454403,0.0041531782883864185,0.013886653459989108,0.0023073691588181705,78.8
215,1675.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1920.984409287971,0.0,0.02306085366469163,0.001663675675025353,0.003946258471562312,0.01516099159534161,0.002289927922762355,78.8
216,1700.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1960.5103526982878,0.0,0.022698906751779407,0.0017261321728046124,0.004076673434330867,0.01463002424973708,0.002266076894906849,78.8
217,1725.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1948.988489686212,0.0,0.021862130898695726,0.0015940666198730469,0.004019095347477839,0.01388707527747521,0.0023618936538696306,78.8
218,1750.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,2000.1546019088544,0.0,0.023139806894155648,0.0016067945040189303,0.00396414903494028,0.015201586943406325,0.002367276411790114,78.8
219,1775.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1908.5446258252487,0.0,0.024204373359680176,0.0017724220569317157,0.003924644910372221,0.01611042022705078,0.002396886165325459,78.8
220,1800.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1912.10672672206,0.0,0.022009794528667744,0.0018123204891498273,0.0040770769119262695,0.013692571566655086,0.002427825560936561,78.8
221,1825.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1945.0137159380995,0.0,0.01504371716425969,0.0012327340932992788,0.005867793009831355,0.005428387568547175,0.0025148024925818807,78.9
222,1826.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1960.3183585540392,0.0,0.2040543556213379,0.008289217948913574,0.06479430198669434,0.09845352172851562,0.032517313957214355,78.9
223,1830.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1943.075954523237,0.0,0.07162837982177735,0.0045834541320800785,0.028565835952758793,0.024936771392822264,0.013542318344116212,78.9
224,1835.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1947.5737710742812,0.0,0.06214551130930583,0.00277864933013916,0.0234296719233195,0.026113192240397137,0.009823997815450031,78.9
225,1840.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1951.646299411493,0.0,0.07446269194285074,0.0030718247095743814,0.024483402570088703,0.034682512283325195,0.012224952379862465,78.9
226,1845.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1963.8865672833385,0.0,0.060054222742716476,0.0034912824630737305,0.021609981854756672,0.024370551109313965,0.010582407315572105,78.9
227,1850.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1945.8702632303216,0.0,0.05773488680521647,0.002806981404622396,0.021813432375590008,0.02072318394978841,0.012391289075215656,78.9
228,1855.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1925.9547874247987,0.0,0.05433305104573568,0.0029430786768595376,0.02151620388031006,0.01907769838968913,0.010796070098876953,78.9
229,1860.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1914.1306909784075,0.0,0.060566624005635575,0.002835949261983236,0.02755240599314372,0.019688725471496582,0.010489543279012043,78.9
230,1865.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,720p,7.0,1940.2173361927937,0.0,0.05862307548522949,0.004078984260559082,0.023218512535095215,0.019312818845113117,0.012012759844462078,78.9
231,1870.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1957.982255094485,0.0,0.10764976342519125,0.01315633455912272,0.018648187319437667,0.05941144625345866,0.016433795293172203,78.9
232,1875.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,2009.482611477691,0.0,0.10729038715362549,0.007710973421732585,0.01710395018259684,0.07280552387237549,0.009669939676920578,78.9
233,1880.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1912.9608067529875,0.0,0.09990151723225911,0.007662574450174968,0.01747767130533854,0.0652999480565389,0.00946132342020671,78.9
234,1885.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1920.984409287971,0.0,0.09366118907928467,0.007722258567810059,0.01665918032328288,0.05957265694936117,0.00970709323883056,78.9
235,1890.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1974.0491136619155,0.0,0.09299933910369873,0.007021784782409668,0.016511042912801106,0.05872074762980143,0.01074576377868653,78.9
236,1895.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1953.2907199006295,0.0,0.11012367407480875,0.009005586306254068,0.033297816912333175,0.05808893839518229,0.009731332461039223,78.9
237,1900.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1896.8924250078355,0.0,0.09923970699310303,0.007175644238789876,0.016718268394470215,0.06533348560333252,0.010012308756510421,78.9
238,1905.0,7,3,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1922.852324606618,0.0,0.10802380243937175,0.007174213727315267,0.0166927973429362,0.07443114121754964,0.009725650151570647,78.9
239,1910.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1960.5103526982878,0.0,0.0963512659072876,0.006947795550028483,0.016384681065877277,0.06250524520874023,0.010513544082641602,78.9
240,1915.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,720p,7.0,1961.7507073950421,0.0,0.09615270296732585,0.006925503412882487,0.01715393861134847,0.06236048539479574,0.009712775548299156,78.9
241,1920.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1930.9188099619766,0.0,0.06789724032084148,0.0030260483423868814,0.025867501894632973,0.028566519419352215,0.010437170664469402,78.9
242,1921.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1961.8553099614967,0.0,0.2074432373046875,0.01205742359161377,0.06865382194519043,0.0943307876586914,0.032401204109191895,78.9
243,1923.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1960.4169968040992,0.0,0.12784862518310547,0.006319522857666016,0.0505986213684082,0.0476072629292806,0.02332321802775065,78.9
244,1925.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1931.1497719048389,0.0,0.11219183603922527,0.006170352300008138,0.0421914259592692,0.039795875549316406,0.024034182230631515,78.9
245,1928.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,2010.0932170340925,0.0,0.09090220928192139,0.006293296813964844,0.03528088331222534,0.03027576208114624,0.01905226707458496,78.9
246,1930.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1979.8546705350745,0.0,0.13374725977579752,0.006805737813313802,0.04244621594746907,0.06435942649841309,0.020135879516601562,78.9
247,1933.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1959.0366529536634,0.0,0.08098578453063965,0.005129218101501465,0.0314365029335022,0.028853178024291992,0.015566885471343994,79.0
248,1935.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1948.80206385644,0.0,0.2013537883758545,0.007984320322672525,0.04526106516520183,0.12326685587565105,0.024841547012329088,79.0
249,1938.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1940.5038286198728,0.0,0.08170890808105469,0.004721224308013916,0.031737685203552246,0.027715563774108887,0.01753443479537964,79.0
250,1940.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,720p,7.0,1934.7475300326478,0.0,0.16502483685811362,0.006299813588460286,0.045228560765584305,0.08803788820902507,0.025458574295043945,79.0
251,1943.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,10,720p,7.0,1908.5446258252487,0.0,0.17196208238601685,0.03232288360595703,0.02676105499267578,0.09805876016616821,0.01481938362121582,79.0
252,1945.0,7,3,host,172.27.133.85,host,172.27.133.85,JEPG,10,720p,7.0,1915.035234163582,0.0,0.18785468737284344,0.015278895696004232,0.032573699951171875,0.11902435620625813,0.020977735519409194,79.0
253,1948.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,10,720p,7.0,1928.2449300139144,0.0,0.14706951379776,0.015912950038909912,0.024632692337036133,0.09122604131698608,0.01529783010482788,79.0
254,1950.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,10,720p,7.0,1969.9033605962593,0.0,0.2176676591237386,0.015530665715535482,0.0337682565053304,0.14861504236857095,0.019753694534301758,79.0
