n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
14,14.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,360.268201243756,0.0,0.2544788122177124,0.022411704063415527,0.018740534782409668,0.1826549768447876,0.03067159652709961,79.1
15,15.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,355.4587573556554,0.0,0.23491382598876953,0.022790193557739258,0.018355131149291992,0.1646862030029297,0.029082298278808594,79.1
16,16.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,355.46729163951903,0.0,0.24756133556365967,0.022406578063964844,0.01900172233581543,0.17738723754882812,0.02876579761505127,79.1
17,17.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,361.0022774432769,0.0,0.2714576721191406,0.019971847534179688,0.0190964937210083,0.20109200477600098,0.03129732608795166,79.1
18,18.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,369.02022664802746,0.0,0.2606632709503174,0.024143218994140625,0.036424994468688965,0.1719348430633545,0.0281602144241333,79.1
19,19.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,366.60073905413657,0.0,0.25586581230163574,0.020227909088134766,0.01888728141784668,0.1871473789215088,0.029603242874145508,79.1
20,20.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,362.8779762910978,0.0,0.23778772354125977,0.019986987113952637,0.019259095191955566,0.16962885856628418,0.028912782669067383,79.1
21,21.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,369.7511444865959,0.0,0.25691163539886475,0.02184426784515381,0.01873600482940674,0.18821203708648682,0.028119325637817383,79.1
22,22.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.55729615211436,0.0,0.24194729328155518,0.0217435359954834,0.01919257640838623,0.1733236312866211,0.027687549591064453,79.1
23,23.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,364.0178059011024,0.0,0.25116443634033203,0.020869016647338867,0.019468307495117188,0.1804800033569336,0.030347108840942383,79.1
24,24.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,360.9922811577479,0.0,0.24730563163757324,0.019745945930480957,0.018618226051330566,0.17720568180084229,0.031735777854919434,79.1
25,25.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,367.54839953433424,0.0,0.2409219741821289,0.022216439247131348,0.018859028816223145,0.16979587078094482,0.03005063533782959,79.1
26,26.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,362.7520002302689,0.0,0.24761998653411865,0.019931554794311523,0.019321799278259277,0.1799386739730835,0.028427958488464355,79.1
27,27.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,360.39160668948483,0.0,0.2402327060699463,0.019999265670776367,0.01939225196838379,0.1692962646484375,0.03154492378234863,79.1
28,28.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,364.9229142397359,0.0,0.25587689876556396,0.01997208595275879,0.02003955841064453,0.18630623817443848,0.029559016227722168,79.1
29,29.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,366.0815537182581,0.0,0.2402486801147461,0.02098703384399414,0.020187020301818848,0.167455792427063,0.03161883354187012,79.1
30,30.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,357.0559584401781,0.0,0.2680405378341675,0.020337462425231934,0.019472241401672363,0.1980518102645874,0.03017902374267578,79.1
31,31.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,361.8383562903286,0.0,0.2461625337600708,0.022275686264038086,0.018844127655029297,0.17676353454589844,0.02827918529510498,79.1
32,32.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,362.7463924251247,0.0,0.2595083713531494,0.021919608116149902,0.018353819847106934,0.191320538520813,0.02791440486907959,79.1
33,33.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,363.38516937738416,0.0,0.23599505424499512,0.021681666374206543,0.01931774616241455,0.16656041145324707,0.028435230255126953,79.1
34,34.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,366.0356090055596,0.0,0.25053441524505615,0.024013280868530273,0.018728971481323242,0.17566251754760742,0.032129645347595215,79.1
35,35.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,359.7060180215839,0.0,0.2740154266357422,0.020453214645385742,0.01928532123565674,0.20286774635314941,0.03140914440155029,79.1
36,36.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,360.3709362008459,0.0,0.2574295997619629,0.023879528045654297,0.030243873596191406,0.17522680759429932,0.02807939052581787,79.1
37,37.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,365.8288182798632,0.0,0.32631731033325195,0.020975351333618164,0.029367804527282715,0.23659098148345947,0.0393831729888916,79.1
38,38.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.0763955902117,0.0,0.2543753385543823,0.020125985145568848,0.0195845365524292,0.18607652187347412,0.028588294982910156,79.1
39,39.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.5520877952305,0.0,0.25751543045043945,0.02168738842010498,0.01883554458618164,0.1871623992919922,0.029830098152160645,79.1
40,40.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,376.26580140024555,0.0,0.2420492172241211,0.019327163696289062,0.01842963695526123,0.17518889904022217,0.029103517532348633,79.1
41,41.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,378.0222853401418,0.0,0.2366933822631836,0.020383477210998535,0.01849365234375,0.16857898235321045,0.02923727035522461,79.1
42,42.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,376.41914273763126,0.0,0.24822115898132324,0.020154833793640137,0.019337773323059082,0.1791445016860962,0.029584050178527832,79.1
43,43.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,369.3543569402287,0.0,0.23429358005523682,0.019705653190612793,0.01808297634124756,0.16800403594970703,0.028500914573669434,79.1
44,44.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.9930880726897,0.0,0.25159013271331787,0.020095109939575195,0.01866757869720459,0.18398618698120117,0.028841257095336914,79.1
45,45.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,364.46119024001695,0.0,0.23354816436767578,0.019906044006347656,0.01858663558959961,0.16474461555480957,0.030310869216918945,79.1
46,46.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,364.39309558113536,0.0,0.2541395425796509,0.02093636989593506,0.018329381942749023,0.185499906539917,0.029373884201049805,79.1
47,47.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,368.3390399195778,0.0,0.23460924625396729,0.019572854042053223,0.01864910125732422,0.16766726970672607,0.02872002124786377,79.1
48,48.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,367.1148629327072,0.0,0.254819393157959,0.02322828769683838,0.018480896949768066,0.1849585771560669,0.028151631355285645,79.1
49,49.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,364.06375076143223,0.0,0.24410808086395264,0.0222930908203125,0.019507884979248047,0.17062854766845703,0.03167855739593506,79.1
50,50.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,356.55772862967984,0.0,0.24666118621826172,0.023177742958068848,0.019026637077331543,0.1749032735824585,0.029553532600402832,79.1
51,51.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,355.81689715979155,0.0,0.24836933612823486,0.02277243137359619,0.0185396671295166,0.17708468437194824,0.029972553253173828,79.1
52,52.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,30,360p,7.0,353.9511770470999,0.0,0.24067699909210205,0.019417881965637207,0.020900487899780273,0.169946551322937,0.03041207790374756,79.1
