n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
30,30.0,0.409464955329895,84.4,1080p,30,JPEG,cloud,114.212.81.11,0.007885336875915527,114.212.81.11,0.15381717681884766,host,172.27.151.145,0.1866743564605713,172.27.151.145,0.06108808517456055
31,31.0,0.26846635341644287,84.4,1080p,30,JPEG,host,172.27.143.164,0.00933694839477539,172.27.143.164,0.14532935619354248,cloud,114.212.81.11,0.07424342632293701,114.212.81.11,0.03955662250518799
32,32.0,2.0782943964004517,84.4,1080p,30,JPEG,host,172.27.143.164,1.8161566257476807,172.27.143.164,0.1328064203262329,cloud,114.212.81.11,0.09414005279541016,114.212.81.11,0.03519129753112793
33,33.0,0.2460024356842041,84.4,1080p,30,JPEG,host,172.27.143.164,0.03944385051727295,172.27.143.164,0.11936306953430176,cloud,114.212.81.11,0.06058049201965332,114.212.81.11,0.026615023612976074
34,34.0,0.203338623046875,84.4,1080p,30,JPEG,host,172.27.143.164,0.027816057205200195,172.27.143.164,0.0948249101638794,cloud,114.212.81.11,0.05928957462310791,114.212.81.11,0.0214080810546875
35,35.0,0.2014296054840088,84.4,1080p,30,JPEG,host,172.27.143.164,0.027858614921569824,172.27.143.164,0.092262864112854,cloud,114.212.81.11,0.05802309513092041,114.212.81.11,0.02328503131866455
36,36.0,0.23238444328308105,84.4,1080p,30,JPEG,host,172.27.143.164,0.028255939483642578,172.27.143.164,0.09774243831634521,cloud,114.212.81.11,0.0839608907699585,114.212.81.11,0.022425174713134766
37,37.0,0.20632171630859375,84.4,1080p,30,JPEG,host,172.27.143.164,0.027403593063354492,172.27.143.164,0.09467494487762451,cloud,114.212.81.11,0.06401300430297852,114.212.81.11,0.02023017406463623
38,38.0,0.23904132843017578,84.4,1080p,30,JPEG,host,172.27.143.164,0.023479700088500977,172.27.143.164,0.09956300258636475,cloud,114.212.81.11,0.08828234672546387,114.212.81.11,0.02771627902984619
39,39.0,0.24451684951782227,84.4,1080p,30,JPEG,host,172.27.143.164,0.026012182235717773,172.27.143.164,0.09798991680145264,cloud,114.212.81.11,0.09501242637634277,114.212.81.11,0.025502324104309082
40,40.0,0.24861609935760498,84.4,1080p,30,JPEG,host,172.27.143.164,0.024343371391296387,172.27.143.164,0.10103368759155273,cloud,114.212.81.11,0.10078668594360352,114.212.81.11,0.022452354431152344
41,41.0,0.39821934700012207,84.4,1080p,30,JPEG,host,172.27.143.164,0.02636885643005371,172.27.143.164,0.10410130023956299,host,172.27.143.164,0.23766756057739258,172.27.143.164,0.030081629753112793
42,42.0,0.39151763916015625,84.4,1080p,30,JPEG,host,172.27.143.164,0.02418065071105957,172.27.143.164,0.09139692783355713,host,172.27.143.164,0.23828840255737305,172.27.143.164,0.037651658058166504
43,43.0,0.5425947904586792,92.2,1080p,30,JPEG,host,172.27.143.164,0.03795361518859863,172.27.143.164,0.17573308944702148,host,172.27.143.164,0.2919529676437378,172.27.143.164,0.03695511817932129
44,44.0,0.3663133382797241,92.2,1080p,30,JPEG,host,172.27.143.164,0.025128483772277832,172.27.143.164,0.09144973754882812,host,172.27.143.164,0.21830809116363525,172.27.143.164,0.03142702579498291
45,45.0,0.36813807487487793,92.2,1080p,30,JPEG,host,172.27.143.164,0.026497364044189453,172.27.143.164,0.08897185325622559,host,172.27.143.164,0.22188782691955566,172.27.143.164,0.030781030654907227
46,46.0,0.36830735206604004,92.2,1080p,30,JPEG,host,172.27.143.164,0.02391350269317627,172.27.143.164,0.09670484066009521,host,172.27.143.164,0.21557927131652832,172.27.143.164,0.032109737396240234
47,47.0,0.3499484062194824,92.2,1080p,30,JPEG,host,172.27.143.164,0.02572929859161377,172.27.143.164,0.09253811836242676,host,172.27.143.164,0.2010098695755005,172.27.143.164,0.030671119689941406
48,48.0,0.3401803970336914,92.2,1080p,30,JPEG,host,172.27.143.164,0.024114131927490234,172.27.143.164,0.09399282932281494,host,172.27.143.164,0.19149327278137207,172.27.143.164,0.03058016300201416
49,49.0,0.35592150688171387,92.2,1080p,30,JPEG,host,172.27.143.164,0.026987671852111816,172.27.143.164,0.09485495090484619,host,172.27.143.164,0.20259153842926025,172.27.143.164,0.031487345695495605
50,50.0,0.36671721935272217,92.2,1080p,30,JPEG,host,172.27.143.164,0.030712246894836426,172.27.143.164,0.09478378295898438,host,172.27.143.164,0.20924115180969238,172.27.143.164,0.031980037689208984
51,51.0,0.41182398796081543,92.2,1080p,30,JPEG,host,172.27.143.164,0.023708820343017578,172.27.143.164,0.09176409244537354,host,172.27.151.145,0.2024071216583252,172.27.151.145,0.09394395351409912
52,52.0,0.4051172733306885,92.2,1080p,30,JPEG,host,172.27.143.164,0.023235559463500977,172.27.143.164,0.09272646903991699,host,172.27.151.145,0.18670713901519775,172.27.151.145,0.10244810581207275
53,53.0,0.3943486213684082,92.2,1080p,30,JPEG,host,172.27.143.164,0.025513529777526855,172.27.143.164,0.09954142570495605,host,172.27.151.145,0.18778717517852783,172.27.151.145,0.08150649070739746
54,54.0,0.39090096950531006,92.2,1080p,30,JPEG,host,172.27.143.164,0.024356365203857422,172.27.143.164,0.09555697441101074,host,172.27.151.145,0.1718508005142212,172.27.151.145,0.0991368293762207
55,55.0,0.42254889011383057,92.2,1080p,30,JPEG,host,172.27.143.164,0.03402209281921387,172.27.143.164,0.10733819007873535,host,172.27.151.145,0.1748117208480835,172.27.151.145,0.10637688636779785
56,56.0,0.4036428928375244,92.2,1080p,30,JPEG,host,172.27.143.164,0.024378538131713867,172.27.143.164,0.09906625747680664,host,172.27.151.145,0.16780531406402588,172.27.151.145,0.11239278316497803
57,57.0,0.4174208641052246,92.2,1080p,30,JPEG,host,172.27.143.164,0.023804783821105957,172.27.143.164,0.10992968082427979,host,172.27.151.145,0.1852092742919922,172.27.151.145,0.09847712516784668
58,58.0,0.40551233291625977,92.2,1080p,30,JPEG,host,172.27.143.164,0.02616584300994873,172.27.143.164,0.09877753257751465,host,172.27.151.145,0.21089959144592285,172.27.151.145,0.06966936588287354
59,59.0,0.36854660511016846,92.2,1080p,30,JPEG,host,172.27.143.164,0.028618574142456055,172.27.143.164,0.0995023250579834,host,172.27.151.145,0.17485225200653076,172.27.151.145,0.06557345390319824
60,60.0,0.37477850914001465,92.2,1080p,30,JPEG,host,172.27.143.164,0.023816823959350586,172.27.143.164,0.10409915447235107,host,172.27.151.145,0.17690813541412354,172.27.151.145,0.06995439529418945
61,61.0,1.3555245399475098,92.0,1080p,30,JPEG,host,172.27.151.145,0.8970284461975098,172.27.151.145,0.3375096321105957,cloud,114.212.81.11,0.09491276741027832,114.212.81.11,0.026073694229125977
62,62.0,0.4017750024795532,92.0,1080p,30,JPEG,host,172.27.151.145,0.02328944206237793,172.27.151.145,0.26283514499664307,cloud,114.212.81.11,0.0889045000076294,114.212.81.11,0.026745915412902832
63,63.0,0.41149353981018066,92.0,1080p,30,JPEG,host,172.27.151.145,0.022670745849609375,172.27.151.145,0.30281102657318115,cloud,114.212.81.11,0.05787205696105957,114.212.81.11,0.028139710426330566
64,64.0,0.3847919702529907,92.0,1080p,30,JPEG,host,172.27.151.145,0.025074243545532227,172.27.151.145,0.2739582061767578,cloud,114.212.81.11,0.05822300910949707,114.212.81.11,0.027536511421203613
65,65.0,0.3751060962677002,92.0,1080p,30,JPEG,host,172.27.151.145,0.024884700775146484,172.27.151.145,0.24982130527496338,cloud,114.212.81.11,0.06718170642852783,114.212.81.11,0.0332183837890625
66,66.0,0.4258846044540405,92.0,1080p,30,JPEG,host,172.27.151.145,0.022614240646362305,172.27.151.145,0.31639623641967773,cloud,114.212.81.11,0.059868574142456055,114.212.81.11,0.027005553245544434
67,67.0,0.4166368246078491,92.0,1080p,30,JPEG,host,172.27.151.145,0.023013710975646973,172.27.151.145,0.26738500595092773,cloud,114.212.81.11,0.0735626220703125,114.212.81.11,0.052675485610961914
68,68.0,0.438618540763855,92.0,1080p,30,JPEG,host,172.27.151.145,0.02349841594696045,172.27.151.145,0.3072366714477539,cloud,114.212.81.11,0.062365174293518066,114.212.81.11,0.04551827907562256
69,69.0,0.41668152809143066,92.0,1080p,30,JPEG,host,172.27.151.145,0.02198004722595215,172.27.151.145,0.2957545518875122,cloud,114.212.81.11,0.07453680038452148,114.212.81.11,0.024410128593444824
70,70.0,0.4093061685562134,92.0,1080p,30,JPEG,host,172.27.151.145,0.02201259136199951,172.27.151.145,0.2860628366470337,cloud,114.212.81.11,0.06761276721954346,114.212.81.11,0.03361797332763672
71,71.0,0.5261034965515137,92.0,1080p,30,JPEG,host,172.27.151.145,0.020132899284362793,172.27.151.145,0.2876267433166504,host,172.27.143.164,0.20641005039215088,172.27.143.164,0.01193380355834961
72,72.0,0.48403406143188477,92.0,1080p,30,JPEG,host,172.27.151.145,0.020412802696228027,172.27.151.145,0.25934576988220215,host,172.27.143.164,0.19443047046661377,172.27.143.164,0.00984501838684082
73,73.0,0.5297731161117554,92.0,1080p,30,JPEG,host,172.27.151.145,0.021335959434509277,172.27.151.145,0.29279816150665283,host,172.27.143.164,0.20410370826721191,172.27.143.164,0.011535286903381348
74,74.0,0.5848691463470459,92.0,1080p,30,JPEG,host,172.27.151.145,0.02017533779144287,172.27.151.145,0.3463578224182129,host,172.27.143.164,0.20816099643707275,172.27.143.164,0.010174989700317383
75,75.0,0.6362566947937012,92.0,1080p,30,JPEG,host,172.27.151.145,0.02015829086303711,172.27.151.145,0.3545280694961548,host,172.27.143.164,0.2417224645614624,172.27.143.164,0.019847869873046875
76,76.0,0.5552539825439453,92.0,1080p,30,JPEG,host,172.27.151.145,0.02053248882293701,172.27.151.145,0.2672004699707031,host,172.27.143.164,0.25505053997039795,172.27.143.164,0.012470483779907227
77,77.0,0.7528698444366455,92.0,1080p,30,JPEG,host,172.27.151.145,0.03401768207550049,172.27.151.145,0.5111347436904907,host,172.27.143.164,0.19790589809417725,172.27.143.164,0.00981152057647705
78,78.0,0.525132417678833,92.0,1080p,30,JPEG,host,172.27.151.145,0.020958542823791504,172.27.151.145,0.2890279293060303,host,172.27.143.164,0.20528197288513184,172.27.143.164,0.009863972663879395
79,79.0,0.5295979976654053,92.0,1080p,30,JPEG,host,172.27.151.145,0.021117806434631348,172.27.151.145,0.29774045944213867,host,172.27.143.164,0.2010643482208252,172.27.143.164,0.009675383567810059
80,80.0,0.5129356384277344,92.0,1080p,30,JPEG,host,172.27.151.145,0.02100527286529541,172.27.151.145,0.2760270833969116,host,172.27.143.164,0.20584917068481445,172.27.143.164,0.01005411148071289
81,81.0,0.5675508975982666,92.0,1080p,30,JPEG,host,172.27.151.145,0.02101719379425049,172.27.151.145,0.29922211170196533,host,172.27.151.145,0.18783557415008545,172.27.151.145,0.05947601795196533
82,82.0,0.5215089321136475,92.0,1080p,30,JPEG,host,172.27.151.145,0.021945476531982422,172.27.151.145,0.2566283941268921,host,172.27.151.145,0.18654406070709229,172.27.151.145,0.056391000747680664
83,83.0,0.47746431827545166,92.0,1080p,30,JPEG,host,172.27.151.145,0.022106170654296875,172.27.151.145,0.23294150829315186,host,172.27.151.145,0.17185258865356445,172.27.151.145,0.05056405067443848
84,84.0,0.47068464756011963,92.0,1080p,30,JPEG,host,172.27.151.145,0.022739410400390625,172.27.151.145,0.22398757934570312,host,172.27.151.145,0.16881108283996582,172.27.151.145,0.05514657497406006
85,85.0,0.47847282886505127,92.0,1080p,30,JPEG,host,172.27.151.145,0.023387789726257324,172.27.151.145,0.2283623218536377,host,172.27.151.145,0.16905570030212402,172.27.151.145,0.05766701698303223
86,86.0,0.4904986619949341,92.0,1080p,30,JPEG,host,172.27.151.145,0.020928144454956055,172.27.151.145,0.2368760108947754,host,172.27.151.145,0.17375600337982178,172.27.151.145,0.05893850326538086
87,87.0,0.575063943862915,92.0,1080p,30,JPEG,host,172.27.151.145,0.022210240364074707,172.27.151.145,0.2961618900299072,host,172.27.151.145,0.19743716716766357,172.27.151.145,0.05925464630126953
88,88.0,0.5108439922332764,92.0,1080p,30,JPEG,host,172.27.151.145,0.024163246154785156,172.27.151.145,0.25561583042144775,host,172.27.151.145,0.1770777702331543,172.27.151.145,0.05398714542388916
89,89.0,0.47309446334838867,92.0,1080p,30,JPEG,host,172.27.151.145,0.020359277725219727,172.27.151.145,0.20577764511108398,host,172.27.151.145,0.18770992755889893,172.27.151.145,0.059247612953186035
90,90.0,0.4873466491699219,92.0,1080p,30,JPEG,host,172.27.151.145,0.020392894744873047,172.27.151.145,0.21653759479522705,host,172.27.151.145,0.19131004810333252,172.27.151.145,0.05910611152648926
91,91.0,0.28747105598449707,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.02785801887512207,114.212.81.11,0.14735150337219238,cloud,114.212.81.11,0.07204008102416992,114.212.81.11,0.040221452713012695
92,92.0,0.2531358003616333,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.011470913887023926,114.212.81.11,0.13601481914520264,cloud,114.212.81.11,0.06636631488800049,114.212.81.11,0.03928375244140625
93,93.0,0.28415846824645996,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.010378837585449219,114.212.81.11,0.1385183334350586,cloud,114.212.81.11,0.08811306953430176,114.212.81.11,0.04714822769165039
94,94.0,0.3303210735321045,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.009689569473266602,114.212.81.11,0.18652784824371338,cloud,114.212.81.11,0.09634602069854736,114.212.81.11,0.03775763511657715
95,95.0,0.28223907947540283,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.00836634635925293,114.212.81.11,0.17693424224853516,cloud,114.212.81.11,0.0595090389251709,114.212.81.11,0.03742945194244385
96,97.0,0.1817198594411214,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.0068730513254801435,114.212.81.11,0.09913317362467447,cloud,114.212.81.11,0.0499106248219808,114.212.81.11,0.025803009668986
97,98.0,0.24825751781463623,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008548736572265625,114.212.81.11,0.1396956443786621,cloud,114.212.81.11,0.05873560905456543,114.212.81.11,0.041277527809143066
98,99.0,0.29268717765808105,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.009501099586486816,114.212.81.11,0.14147400856018066,cloud,114.212.81.11,0.10306131839752197,114.212.81.11,0.0386507511138916
99,100.0,0.2710918188095093,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.010628938674926758,114.212.81.11,0.15200769901275635,cloud,114.212.81.11,0.07535135746002197,114.212.81.11,0.0331038236618042
100,102.0,0.17684110005696616,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.006674607594807942,114.212.81.11,0.09456332524617514,cloud,114.212.81.11,0.046006361643473305,114.212.81.11,0.029596805572509773
101,103.0,0.37238407135009766,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.011871337890625,114.212.81.11,0.14584147930145264,host,172.27.143.164,0.20433902740478516,172.27.143.164,0.010332226753234863
102,104.0,0.3735017776489258,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.0081712007522583,114.212.81.11,0.15879499912261963,host,172.27.143.164,0.196630597114563,172.27.143.164,0.009904980659484863
103,105.0,0.36798787117004395,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.00861048698425293,114.212.81.11,0.15518414974212646,host,172.27.143.164,0.19444918632507324,172.27.143.164,0.009744048118591309
104,107.0,0.2576152483622233,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008563915888468424,114.212.81.11,0.11374974250793457,host,172.27.143.164,0.12907894452412924,172.27.143.164,0.0062226454416910715
105,108.0,0.38419437408447266,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008703947067260742,114.212.81.11,0.1389753818511963,host,172.27.143.164,0.22561931610107422,172.27.143.164,0.010895729064941406
106,109.0,0.38297975063323975,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008643746376037598,114.212.81.11,0.13614988327026367,host,172.27.143.164,0.2277916669845581,172.27.143.164,0.010394454002380371
107,110.0,0.37229347229003906,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008747458457946777,114.212.81.11,0.14379632472991943,host,172.27.143.164,0.20739948749542236,172.27.143.164,0.012350201606750488
108,112.0,0.24497063954671225,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.0053606828053792315,114.212.81.11,0.09213368097941081,host,172.27.143.164,0.14050960540771484,172.27.143.164,0.006966670354207366
109,113.0,0.34452688694000244,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.009276032447814941,114.212.81.11,0.13296377658843994,host,172.27.143.164,0.19278860092163086,172.27.143.164,0.0094984769821167
110,114.0,0.41206228733062744,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.007817506790161133,114.212.81.11,0.1395033597946167,host,172.27.143.164,0.24826836585998535,172.27.143.164,0.016473054885864258
111,115.0,0.37199676036834717,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008309364318847656,114.212.81.11,0.13329815864562988,host,172.27.151.145,0.19018936157226562,172.27.151.145,0.040199875831604004
112,117.0,0.285895029703776,92.0,1080p,20,JPEG,cloud,114.212.81.11,0.008865276972452799,114.212.81.11,0.09311660130818684,host,172.27.151.145,0.12255628903706868,172.27.151.145,0.061356862386067704
113,118.0,0.45138609409332275,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.013390064239501953,114.212.81.11,0.13342678546905518,host,172.27.151.145,0.26686978340148926,172.27.151.145,0.03769946098327637
114,119.0,0.3940984010696411,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.0112534761428833,114.212.81.11,0.1391754150390625,host,172.27.151.145,0.20827031135559082,172.27.151.145,0.03539919853210449
115,120.0,0.4292107820510864,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.0115128755569458,114.212.81.11,0.15589964389801025,host,172.27.151.145,0.18479561805725098,172.27.151.145,0.0770026445388794
116,122.0,0.27710763613382977,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.007516940434773763,114.212.81.11,0.10869940121968588,host,172.27.151.145,0.12503759066263834,172.27.151.145,0.03585370381673178
117,123.0,0.4425579309463501,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.011595487594604492,114.212.81.11,0.14639079570770264,host,172.27.151.145,0.19772911071777344,172.27.151.145,0.08684253692626953
118,124.0,0.42026209831237793,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.012061119079589844,114.212.81.11,0.14040422439575195,host,172.27.151.145,0.19061744213104248,172.27.151.145,0.07717931270599365
119,125.0,0.43238532543182373,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.009048700332641602,114.212.81.11,0.1504751443862915,host,172.27.151.145,0.18693280220031738,172.27.151.145,0.08592867851257324
120,127.0,0.24909241994222006,92.1,1080p,20,JPEG,cloud,114.212.81.11,0.006793419520060222,114.212.81.11,0.09123953183492024,host,172.27.151.145,0.12351520856221516,172.27.151.145,0.027544260025024428
121,128.0,0.23490405082702637,92.1,1080p,20,JPEG,host,172.27.143.164,0.03613269329071045,172.27.143.164,0.09892427921295166,cloud,114.212.81.11,0.06811296939849854,114.212.81.11,0.03173410892486572
122,129.0,0.2362205982208252,92.1,1080p,20,JPEG,host,172.27.143.164,0.032088398933410645,172.27.143.164,0.09522616863250732,cloud,114.212.81.11,0.08676803112030029,114.212.81.11,0.022137999534606934
123,130.0,0.23662400245666504,92.1,1080p,20,JPEG,host,172.27.143.164,0.02647709846496582,172.27.143.164,0.12047457695007324,cloud,114.212.81.11,0.05942642688751221,114.212.81.11,0.03024590015411377
124,132.0,0.15021522839864096,92.1,1080p,20,JPEG,host,172.27.143.164,0.016763766606648762,172.27.143.164,0.0730281670888265,cloud,114.212.81.11,0.04625519116719564,114.212.81.11,0.014168103535970047
125,133.0,0.2050398588180542,92.1,1080p,20,JPEG,host,172.27.143.164,0.023783564567565918,172.27.143.164,0.09695017337799072,cloud,114.212.81.11,0.0679318904876709,114.212.81.11,0.01637423038482666
126,134.0,0.2020864486694336,92.1,1080p,20,JPEG,host,172.27.143.164,0.023076653480529785,172.27.143.164,0.09862208366394043,cloud,114.212.81.11,0.05687665939331055,114.212.81.11,0.023511052131652832
127,135.0,0.2069995403289795,92.1,1080p,20,JPEG,host,172.27.143.164,0.02333962917327881,172.27.143.164,0.09507060050964355,cloud,114.212.81.11,0.06831645965576172,114.212.81.11,0.02027285099029541
128,137.0,0.14267738660176593,92.1,1080p,20,JPEG,host,172.27.143.164,0.015962759653727215,172.27.143.164,0.06259862581888834,cloud,114.212.81.11,0.044631640116373696,114.212.81.11,0.019484361012776695
129,138.0,0.19580471515655518,92.1,1080p,20,JPEG,host,172.27.143.164,0.023604989051818848,172.27.143.164,0.09369564056396484,cloud,114.212.81.11,0.05670166015625,114.212.81.11,0.021802425384521484
130,139.0,0.22074174880981445,92.1,1080p,20,JPEG,host,172.27.143.164,0.024583101272583008,172.27.143.164,0.09301209449768066,cloud,114.212.81.11,0.07717740535736084,114.212.81.11,0.02596914768218994
131,140.0,0.3713703155517578,92.1,1080p,20,JPEG,host,172.27.143.164,0.02758777141571045,172.27.143.164,0.09198713302612305,host,172.27.143.164,0.22048628330230713,172.27.143.164,0.03130912780761719
