n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,2.0,1.296720345815023,69.7,360p,20,JPEG,cloud,114.212.81.11,0.5077519416809082,114.212.81.11,0.060584863026936886,2,0.05,0.020645833333333332,2,0.05,0.020645833333333332,2,0.05,0.0093740571211646,2,0.05,0.0093740571211646,cloud,114.212.81.11,0.6787845293680826,114.212.81.11,0.04959901173909509,2,0.05,0.0329375,2,0.05,0.0329375,2,0.05,0.010847330772521742,2,0.05,0.010847330772521742
2,3.0,0.24320876598358154,69.7,360p,20,JPEG,cloud,114.212.81.11,0.013998627662658691,114.212.81.11,0.09887969493865967,2,0.05,0.0148125,2,0.05,0.0148125,2,0.05,0.00822693415369804,2,0.05,0.00822693415369804,cloud,114.212.81.11,0.058088064193725586,114.212.81.11,0.0722423791885376,2,0.05,0.243625,2,0.05,0.243625,2,0.05,0.010849711545135225,2,0.05,0.010849711545135225
3,4.0,0.22013628482818604,69.7,360p,20,JPEG,cloud,114.212.81.11,0.010703563690185547,114.212.81.11,0.07344639301300049,2,0.05,0.0148125,2,0.05,0.0148125,2,0.05,0.00822693415369804,2,0.05,0.00822693415369804,cloud,114.212.81.11,0.058147311210632324,114.212.81.11,0.07783901691436768,2,0.05,0.243625,2,0.05,0.243625,2,0.05,0.010849711545135225,2,0.05,0.010849711545135225
4,5.0,0.28536176681518555,69.7,360p,20,JPEG,cloud,114.212.81.11,0.01002049446105957,114.212.81.11,0.06444323062896729,2,0.05,0.0206875,2,0.05,0.0206875,2,0.05,0.00822693415369804,2,0.05,0.00822693415369804,cloud,114.212.81.11,0.0952005386352539,114.212.81.11,0.11569750308990479,2,0.05,0.1640625,2,0.05,0.1640625,2,0.05,0.010850636558698425,2,0.05,0.010850636558698425
5,7.0,0.14852333068847656,69.7,360p,20,JPEG,cloud,114.212.81.11,0.006701548894246419,114.212.81.11,0.04497877756754557,2,0.05,0.02060416666666667,2,0.05,0.02060416666666667,2,0.05,0.00822693415369804,2,0.05,0.00822693415369804,cloud,114.212.81.11,0.04573249816894531,114.212.81.11,0.05111050605773926,2,0.05,0.21847916666666667,2,0.05,0.21847916666666667,2,0.05,0.010850636558698425,2,0.05,0.010850636558698425
6,8.0,0.23514223098754883,69.7,360p,20,JPEG,cloud,114.212.81.11,0.009971261024475098,114.212.81.11,0.0760660171508789,2,0.05,0.020791666666666667,2,0.05,0.020791666666666667,2,0.05,0.00822693415369804,2,0.05,0.00822693415369804,cloud,114.212.81.11,0.0690680742263794,114.212.81.11,0.08003687858581543,2,0.05,0.214,2,0.05,0.214,2,0.05,0.010850666887011974,2,0.05,0.010850666887011974
7,9.0,0.2354336977005005,69.7,360p,20,JPEG,cloud,114.212.81.11,0.007634639739990234,114.212.81.11,0.08169865608215332,2,0.05,0.013541666666666667,2,0.05,0.013541666666666667,2,0.05,0.008226949317854813,2,0.05,0.008226949317854813,cloud,114.212.81.11,0.07351350784301758,114.212.81.11,0.07258689403533936,2,0.05,0.20525000000000002,2,0.05,0.20525000000000002,2,0.05,0.010850682051168747,2,0.05,0.010850682051168747
8,10.0,0.259246826171875,69.7,360p,20,JPEG,cloud,114.212.81.11,0.009686946868896484,114.212.81.11,0.09217751026153564,2,0.05,0.0106875,2,0.05,0.0106875,2,0.05,0.008226949317854813,2,0.05,0.008226949317854813,cloud,114.212.81.11,0.08223843574523926,114.212.81.11,0.07514393329620361,2,0.05,0.20122916666666665,2,0.05,0.20122916666666665,2,0.05,0.010850682051168747,2,0.05,0.010850682051168747
9,12.0,0.1779646873474121,70.2,360p,20,JPEG,cloud,114.212.81.11,0.006180683771769206,114.212.81.11,0.07587893803914388,2,0.05,0.0106875,2,0.05,0.0106875,2,0.05,0.008226949317854813,2,0.05,0.008226949317854813,cloud,114.212.81.11,0.0460358460744222,114.212.81.11,0.04986921946207682,2,0.05,0.20122916666666665,2,0.05,0.20122916666666665,2,0.05,0.010850682051168747,2,0.05,0.010850682051168747
10,13.0,0.23119568824768066,70.2,360p,20,JPEG,cloud,114.212.81.11,0.007979035377502441,114.212.81.11,0.07766079902648926,2,0.05,0.012979166666666667,2,0.05,0.012979166666666667,2,0.05,0.008226949317854813,2,0.05,0.008226949317854813,cloud,114.212.81.11,0.06882476806640625,114.212.81.11,0.07673108577728271,2,0.05,0.2087083333333333,2,0.05,0.2087083333333333,2,0.05,0.010850682051168747,2,0.05,0.010850682051168747
11,14.0,0.22340989112854004,70.2,360p,20,JPEG,cloud,114.212.81.11,0.007995843887329102,114.212.81.11,0.07074987888336182,2,0.05,0.0389375,2,0.05,0.0389375,2,0.05,0.00822697964616836,2,0.05,0.00822697964616836,cloud,114.212.81.11,0.0698620080947876,114.212.81.11,0.07480216026306152,2,0.05,0.20858333333333334,2,0.05,0.20858333333333334,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
12,15.0,0.2421875,70.2,360p,20,JPEG,cloud,114.212.81.11,0.007338762283325195,114.212.81.11,0.06305074691772461,2,0.05,0.014124999999999999,2,0.05,0.014124999999999999,2,0.05,0.00822697964616836,2,0.05,0.00822697964616836,cloud,114.212.81.11,0.08251452445983887,114.212.81.11,0.08928346633911133,2,0.05,0.1854375,2,0.05,0.1854375,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
13,17.0,0.14170249303181967,70.2,360p,20,JPEG,cloud,114.212.81.11,0.006506522496541341,114.212.81.11,0.04260683059692383,2,0.05,0.0211875,2,0.05,0.0211875,2,0.05,0.00822697964616836,2,0.05,0.00822697964616836,cloud,114.212.81.11,0.04465174674987793,114.212.81.11,0.04793739318847656,2,0.05,0.2175625,2,0.05,0.2175625,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
14,18.0,0.23295950889587402,70.2,360p,20,JPEG,cloud,114.212.81.11,0.009536504745483398,114.212.81.11,0.0820765495300293,2,0.05,0.021770833333333333,2,0.05,0.021770833333333333,2,0.05,0.00822697964616836,2,0.05,0.00822697964616836,cloud,114.212.81.11,0.07126212120056152,114.212.81.11,0.0700843334197998,2,0.05,0.21614583333333334,2,0.05,0.21614583333333334,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
15,19.0,0.21029090881347656,70.2,360p,20,JPEG,cloud,114.212.81.11,0.00962066650390625,114.212.81.11,0.06116354465484619,2,0.05,0.021541666666666667,2,0.05,0.021541666666666667,2,0.05,0.00822697964616836,2,0.05,0.00822697964616836,cloud,114.212.81.11,0.06994569301605225,114.212.81.11,0.06956100463867188,2,0.05,0.20691666666666667,2,0.05,0.20691666666666667,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
16,20.0,0.21500778198242188,70.2,360p,20,JPEG,cloud,114.212.81.11,0.009816408157348633,114.212.81.11,0.06315624713897705,2,0.05,0.021104166666666663,2,0.05,0.021104166666666663,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.07088494300842285,114.212.81.11,0.07115018367767334,2,0.05,0.20262500000000003,2,0.05,0.20262500000000003,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
17,22.0,0.13964502016703287,70.2,360p,20,JPEG,cloud,114.212.81.11,0.00565791130065918,114.212.81.11,0.043852647145589195,2,0.05,0.024416666666666666,2,0.05,0.024416666666666666,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.046975294748942055,114.212.81.11,0.043159166971842446,2,0.05,0.20533333333333334,2,0.05,0.20533333333333334,2,0.1,0.010850682051168747,2,0.1,0.010850682051168747
18,23.0,0.21464359760284424,70.2,360p,20,JPEG,cloud,114.212.81.11,0.010265111923217773,114.212.81.11,0.0577617883682251,2,0.05,0.0201875,2,0.05,0.0201875,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.07899785041809082,114.212.81.11,0.06761884689331055,2,0.05,0.2306041666666667,2,0.05,0.2306041666666667,2,0.1,0.010852350108413865,2,0.1,0.010852350108413865
19,24.0,0.2197786569595337,70.2,360p,20,JPEG,cloud,114.212.81.11,0.018694400787353516,114.212.81.11,0.07217228412628174,2,0.05,0.02779166666666667,2,0.05,0.02779166666666667,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.05913734436035156,114.212.81.11,0.06977462768554688,2,0.05,0.22352083333333336,2,0.05,0.22352083333333336,2,0.1,0.010852350108413865,2,0.1,0.010852350108413865
20,25.0,0.2178821563720703,70.2,360p,20,JPEG,cloud,114.212.81.11,0.009104728698730469,114.212.81.11,0.06673085689544678,2,0.05,0.022750000000000003,2,0.05,0.022750000000000003,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.06982791423797607,114.212.81.11,0.07221865653991699,2,0.05,0.21910416666666668,2,0.05,0.21910416666666668,2,0.1,0.010852350108413865,2,0.1,0.010852350108413865
21,27.0,0.15061434110005698,70.2,360p,20,JPEG,cloud,114.212.81.11,0.005456129709879558,114.212.81.11,0.04157177607218425,2,0.05,0.03795833333333333,2,0.05,0.03795833333333333,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.05449509620666504,114.212.81.11,0.049091339111328125,2,0.05,0.22287500000000002,2,0.05,0.22287500000000002,0,0.15,0.010852350108413865,0,0.15,0.010852350108413865
22,28.0,0.21548211574554443,70.2,360p,20,JPEG,cloud,114.212.81.11,0.010669112205505371,114.212.81.11,0.06398677825927734,2,0.05,0.01941666666666667,2,0.05,0.01941666666666667,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.0757220983505249,114.212.81.11,0.06510412693023682,2,0.05,0.22679166666666664,2,0.05,0.22679166666666664,0,0.15,0.010852350108413865,0,0.15,0.010852350108413865
23,29.0,0.2051534652709961,70.2,360p,20,JPEG,cloud,114.212.81.11,0.00854337215423584,114.212.81.11,0.06437993049621582,2,0.05,0.024229166666666666,2,0.05,0.024229166666666666,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.06969654560089111,114.212.81.11,0.06253361701965332,2,0.05,0.22397916666666665,2,0.05,0.22397916666666665,0,0.15,0.010852350108413865,0,0.15,0.010852350108413865
24,30.0,0.21124637126922607,70.2,360p,20,JPEG,cloud,114.212.81.11,0.009664058685302734,114.212.81.11,0.06631457805633545,2,0.05,0.021458333333333333,2,0.05,0.021458333333333333,2,0.05,0.008226994810325135,2,0.05,0.008226994810325135,cloud,114.212.81.11,0.06925666332244873,114.212.81.11,0.06601107120513916,2,0.05,0.21941666666666668,2,0.05,0.21941666666666668,0,0.15,0.010852350108413865,0,0.15,0.010852350108413865
