n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,3.0811636447906494,90.4,1080p,30,JPEG,host,172.27.151.145,1.8121072053909302,172.27.151.145,0.16745376586914062,2,0.2,0.1925,2,0.2,0.1925,0,1,0.27560959730272794,0,1,0.27560959730272794,cloud,114.212.81.11,1.0405642986297607,114.212.81.11,0.06103837490081787,0,0.2,0.033125,0,0.2,0.033125,0,1,0.012012104818472988,0,1,0.012012104818472988
2,2.0,0.3759557008743286,90.4,1080p,30,JPEG,host,172.27.151.145,0.0396115779876709,172.27.151.145,0.19600892066955566,2,0.2,0.1925,2,0.2,0.1925,0,1,0.27560959730272794,0,1,0.27560959730272794,cloud,114.212.81.11,0.06910598278045654,114.212.81.11,0.07122921943664551,0,0.2,0.033125,0,0.2,0.033125,0,1,0.012012104818472988,0,1,0.012012104818472988
3,3.0,0.3881833553314209,90.4,1080p,30,JPEG,host,172.27.151.145,0.028548479080200195,172.27.151.145,0.2146843671798706,2,0.2,0.17425000000000002,2,0.2,0.17425000000000002,0,1,0.27603899792605463,0,1,0.27603899792605463,cloud,114.212.81.11,0.07055783271789551,114.212.81.11,0.07439267635345459,2,0.2,0.19181250000000002,2,0.2,0.19181250000000002,0,1,0.012012332280824595,0,1,0.012012332280824595
4,4.0,0.368414044380188,90.4,1080p,30,JPEG,host,172.27.151.145,0.028418302536010742,172.27.151.145,0.22198593616485596,2,0.2,0.21899999999999997,2,0.2,0.21899999999999997,0,1,0.27603949491751684,0,1,0.27603949491751684,cloud,114.212.81.11,0.0587385892868042,114.212.81.11,0.05927121639251709,2,0.2,0.22139583333333335,2,0.2,0.22139583333333335,0,1,0.012012332280824595,0,1,0.012012332280824595
5,5.0,0.3487321138381958,90.4,1080p,30,JPEG,host,172.27.151.145,0.023148775100708008,172.27.151.145,0.20144271850585938,2,0.2,0.215,2,0.2,0.215,0,1,0.27603949491751684,0,1,0.27603949491751684,cloud,114.212.81.11,0.06270360946655273,114.212.81.11,0.061437010765075684,2,0.2,0.22395833333333334,2,0.2,0.22395833333333334,0,1,0.012012332280824595,0,1,0.012012332280824595
6,6.0,0.34223687648773193,90.4,1080p,30,JPEG,host,172.27.151.145,0.022691965103149414,172.27.151.145,0.20390188694000244,2,0.2,0.32875,2,0.2,0.32875,0,1,0.27600818445539926,0,1,0.27600818445539926,cloud,114.212.81.11,0.05782902240753174,114.212.81.11,0.05781400203704834,2,0.2,0.23204166666666667,2,0.2,0.23204166666666667,0,1,0.012012332280824595,0,1,0.012012332280824595
7,7.0,0.3605167865753174,90.4,1080p,30,JPEG,host,172.27.151.145,0.021590113639831543,172.27.151.145,0.2149958610534668,2,0.2,0.34525,2,0.2,0.34525,0,1,0.27600818445539926,0,1,0.27600818445539926,cloud,114.212.81.11,0.0618894100189209,114.212.81.11,0.062041401863098145,2,0.2,0.23881249999999998,2,0.2,0.23881249999999998,0,1,0.012012332280824595,0,1,0.012012332280824595
8,8.0,0.3579714298248291,90.4,1080p,30,JPEG,host,172.27.151.145,0.02217578887939453,172.27.151.145,0.21827495098114014,2,0.2,0.34525,2,0.2,0.34525,0,1,0.27600818445539926,0,1,0.27600818445539926,cloud,114.212.81.11,0.05736124515533447,114.212.81.11,0.06015944480895996,2,0.2,0.23881249999999998,2,0.2,0.23881249999999998,0,1,0.012012332280824595,0,1,0.012012332280824595
9,9.0,0.34824490547180176,90.4,1080p,30,JPEG,host,172.27.151.145,0.023416519165039062,172.27.151.145,0.2055126428604126,2,0.2,0.26575,2,0.2,0.26575,0,1,0.2756011484478708,0,1,0.2756011484478708,cloud,114.212.81.11,0.0571674108505249,114.212.81.11,0.062148332595825195,2,0.2,0.2221666666666667,2,0.2,0.2221666666666667,0,1,0.012012332280824595,0,1,0.012012332280824595
10,10.0,0.35203659534454346,90.4,1080p,30,JPEG,host,172.27.151.145,0.023624539375305176,172.27.151.145,0.2041393518447876,2,0.2,0.2635,2,0.2,0.2635,0,1,0.2753243242034345,0,1,0.2753243242034345,cloud,114.212.81.11,0.06096768379211426,114.212.81.11,0.06330502033233643,2,0.2,0.225375,2,0.2,0.225375,0,1,0.012012332280824595,0,1,0.012012332280824595
11,11.0,0.35214126110076904,90.4,1080p,30,JPEG,host,172.27.151.145,0.027030110359191895,172.27.151.145,0.20556771755218506,2,0.2,0.27575,2,0.2,0.27575,0,1,0.27527959497183796,0,1,0.27527959497183796,cloud,114.212.81.11,0.05804407596588135,114.212.81.11,0.06149935722351074,2,0.2,0.2259583333333333,2,0.2,0.2259583333333333,0,1,0.012012332280824595,0,1,0.012012332280824595
12,12.0,0.34393537044525146,90.4,1080p,30,JPEG,host,172.27.151.145,0.0233076810836792,172.27.151.145,0.201593279838562,2,0.2,0.267,2,0.2,0.267,0,1,0.2752706491255187,0,1,0.2752706491255187,cloud,114.212.81.11,0.05937480926513672,114.212.81.11,0.059659600257873535,2,0.2,0.22616666666666665,2,0.2,0.22616666666666665,0,1,0.012012332280824595,0,1,0.012012332280824595
13,13.0,0.34042441844940186,90.4,1080p,30,JPEG,host,172.27.151.145,0.024288415908813477,172.27.151.145,0.19619309902191162,2,0.2,0.256,2,0.2,0.256,0,1,0.275163298969687,0,1,0.275163298969687,cloud,114.212.81.11,0.05792808532714844,114.212.81.11,0.06201481819152832,2,0.2,0.22277083333333333,2,0.2,0.22277083333333333,0,1,0.012012332280824595,0,1,0.012012332280824595
14,14.0,0.35207414627075195,90.4,1080p,30,JPEG,host,172.27.151.145,0.024353981018066406,172.27.151.145,0.20770466327667236,2,0.2,0.20425000000000001,2,0.2,0.20425000000000001,0,1,0.275133479481956,0,1,0.275133479481956,cloud,114.212.81.11,0.05763745307922363,114.212.81.11,0.06237804889678955,2,0.2,0.233,2,0.2,0.233,0,1,0.012012332280824595,0,1,0.012012332280824595
15,15.0,0.33075594902038574,90.4,1080p,30,JPEG,host,172.27.151.145,0.021260380744934082,172.27.151.145,0.19426429271697998,2,0.2,0.23425,2,0.2,0.23425,0,1,0.2750738405064939,0,1,0.2750738405064939,cloud,114.212.81.11,0.05769538879394531,114.212.81.11,0.05753588676452637,2,0.2,0.21824999999999997,2,0.2,0.21824999999999997,0,1,0.012012332280824595,0,1,0.012012332280824595
16,16.0,0.4326286315917969,90.4,1080p,30,JPEG,host,172.27.151.145,0.02245628833770752,172.27.151.145,0.16687583923339844,2,0.2,0.22175,2,0.2,0.22175,0,1,0.2750440210187629,0,1,0.2750440210187629,cloud,114.212.81.11,0.18444299697875977,114.212.81.11,0.05885350704193115,2,0.2,0.3336666666666666,2,0.2,0.3336666666666666,0,1,0.012012332280824595,0,1,0.012012332280824595
