n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
11,11.0,2.134458899497986,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.009917020797729492,114.212.81.11,0.11760890483856201,host,172.27.151.145,1.994688868522644,172.27.151.145,0.012244105339050293
12,12.0,0.34584295749664307,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.01040506362915039,114.212.81.11,0.11730337142944336,host,172.27.151.145,0.20809245109558105,172.27.151.145,0.010042071342468262
13,13.0,0.33864593505859375,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.009585380554199219,114.212.81.11,0.1188281774520874,host,172.27.151.145,0.20070242881774902,172.27.151.145,0.009529948234558105
14,14.0,0.35899150371551514,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.011729240417480469,114.212.81.11,0.12178623676300049,host,172.27.151.145,0.21517670154571533,172.27.151.145,0.010299324989318848
15,15.0,0.3496100902557373,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.008847475051879883,114.212.81.11,0.11838233470916748,host,172.27.151.145,0.2122647762298584,172.27.151.145,0.010115504264831543
16,16.0,0.350382924079895,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.010060906410217285,114.212.81.11,0.11301982402801514,host,172.27.151.145,0.2175520658493042,172.27.151.145,0.009750127792358398
17,17.0,0.34574878215789795,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.010247111320495605,114.212.81.11,0.11914145946502686,host,172.27.151.145,0.2069087028503418,172.27.151.145,0.009451508522033691
18,18.0,0.344419002532959,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.009785175323486328,114.212.81.11,0.12121200561523438,host,172.27.151.145,0.2035607099533081,172.27.151.145,0.009861111640930176
19,19.0,0.3396477699279785,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.008143305778503418,114.212.81.11,0.12514376640319824,host,172.27.151.145,0.1966850757598877,172.27.151.145,0.00967562198638916
20,20.0,0.38962769508361816,75.9,1080p,30,JPEG,cloud,114.212.81.11,0.010395407676696777,114.212.81.11,0.11983764171600342,host,172.27.151.145,0.24469709396362305,172.27.151.145,0.014697551727294922
21,21.0,1.0956165790557861,75.9,1080p,30,JPEG,host,172.27.151.145,0.8909317255020142,172.27.151.145,0.10505819320678711,cloud,114.212.81.11,0.0833277702331543,114.212.81.11,0.016298890113830566
22,22.0,0.2247406244277954,75.9,1080p,30,JPEG,host,172.27.151.145,0.024604082107543945,172.27.151.145,0.09223306179046631,cloud,114.212.81.11,0.0943756103515625,114.212.81.11,0.013527870178222656
23,23.0,0.18845641613006592,75.9,1080p,30,JPEG,host,172.27.151.145,0.02285003662109375,172.27.151.145,0.088897705078125,cloud,114.212.81.11,0.0619504451751709,114.212.81.11,0.01475822925567627
24,24.0,0.18196463584899902,75.9,1080p,30,JPEG,host,172.27.151.145,0.023787975311279297,172.27.151.145,0.08715033531188965,cloud,114.212.81.11,0.057987213134765625,114.212.81.11,0.013039112091064453
25,25.0,0.19275951385498047,75.9,1080p,30,JPEG,host,172.27.151.145,0.02252018451690674,172.27.151.145,0.08740925788879395,cloud,114.212.81.11,0.06919598579406738,114.212.81.11,0.013634085655212402
26,26.0,0.18682360649108887,75.9,1080p,30,JPEG,host,172.27.151.145,0.02700209617614746,172.27.151.145,0.08788585662841797,cloud,114.212.81.11,0.05826234817504883,114.212.81.11,0.01367330551147461
27,27.0,0.19064569473266602,75.9,1080p,30,JPEG,host,172.27.151.145,0.021524667739868164,172.27.151.145,0.09364378452301025,cloud,114.212.81.11,0.06064331531524658,114.212.81.11,0.014833927154541016
28,28.0,0.19194698333740234,75.9,1080p,30,JPEG,host,172.27.151.145,0.02504563331604004,172.27.151.145,0.09273886680603027,cloud,114.212.81.11,0.06137692928314209,114.212.81.11,0.012785553932189941
29,29.0,0.1867830753326416,75.9,1080p,30,JPEG,host,172.27.151.145,0.021616339683532715,172.27.151.145,0.08986294269561768,cloud,114.212.81.11,0.06226325035095215,114.212.81.11,0.013040542602539062
30,30.0,0.18481802940368652,75.9,1080p,30,JPEG,host,172.27.151.145,0.021915912628173828,172.27.151.145,0.09150779247283936,cloud,114.212.81.11,0.05852687358856201,114.212.81.11,0.012867450714111328
31,31.0,0.34640347957611084,75.9,1080p,30,JPEG,host,172.27.151.145,0.022106409072875977,172.27.151.145,0.08887040615081787,host,172.27.151.145,0.20305931568145752,172.27.151.145,0.03236734867095947
32,32.0,0.37165069580078125,75.9,1080p,30,JPEG,host,172.27.151.145,0.024504542350769043,172.27.151.145,0.08959877490997314,host,172.27.151.145,0.2257683277130127,172.27.151.145,0.03177905082702637
33,33.0,0.36275219917297363,88.3,1080p,30,JPEG,host,172.27.151.145,0.025940775871276855,172.27.151.145,0.09861910343170166,host,172.27.151.145,0.2068803310394287,172.27.151.145,0.031311988830566406
34,34.0,0.35929739475250244,88.3,1080p,30,JPEG,host,172.27.151.145,0.022904396057128906,172.27.151.145,0.08802294731140137,host,172.27.151.145,0.2178189754486084,172.27.151.145,0.03055107593536377
35,35.0,0.4540553092956543,88.3,1080p,30,JPEG,host,172.27.151.145,0.02446115016937256,172.27.151.145,0.0919104814529419,host,172.27.151.145,0.2895561456680298,172.27.151.145,0.04812753200531006
36,36.0,0.34662818908691406,88.3,1080p,30,JPEG,host,172.27.151.145,0.02439582347869873,172.27.151.145,0.09184014797210693,host,172.27.151.145,0.19800043106079102,172.27.151.145,0.03239178657531738
37,37.0,0.34500670433044434,88.3,1080p,30,JPEG,host,172.27.151.145,0.02557516098022461,172.27.151.145,0.0882340669631958,host,172.27.151.145,0.20109999179840088,172.27.151.145,0.030097484588623047
38,38.0,0.348787784576416,88.3,1080p,30,JPEG,host,172.27.151.145,0.022147417068481445,172.27.151.145,0.09322929382324219,host,172.27.151.145,0.20322859287261963,172.27.151.145,0.030182480812072754
39,39.0,0.360318660736084,88.3,1080p,30,JPEG,host,172.27.151.145,0.024007558822631836,172.27.151.145,0.09171998500823975,host,172.27.151.145,0.2119121551513672,172.27.151.145,0.032678961753845215
40,40.0,0.3705010414123535,88.3,1080p,30,JPEG,host,172.27.151.145,0.022609710693359375,172.27.151.145,0.09068512916564941,host,172.27.151.145,0.2265719175338745,172.27.151.145,0.030634284019470215
41,41.0,0.2202666997909546,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.01113128662109375,114.212.81.11,0.1177833080291748,cloud,114.212.81.11,0.06004750728607178,114.212.81.11,0.03130459785461426
42,42.0,0.20607030391693115,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.008772492408752441,114.212.81.11,0.10313951969146729,cloud,114.212.81.11,0.060875535011291504,114.212.81.11,0.03328275680541992
43,43.0,0.2199087142944336,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.010352253913879395,114.212.81.11,0.11458790302276611,cloud,114.212.81.11,0.06187593936920166,114.212.81.11,0.033092617988586426
44,44.0,0.21273577213287354,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.008226513862609863,114.212.81.11,0.10193026065826416,cloud,114.212.81.11,0.0695955753326416,114.212.81.11,0.03298342227935791
45,45.0,0.20419979095458984,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.010245442390441895,114.212.81.11,0.10094332695007324,cloud,114.212.81.11,0.06078064441680908,114.212.81.11,0.032230377197265625
46,47.0,0.14058136940002441,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.006696462631225586,114.212.81.11,0.07361920674641927,cloud,114.212.81.11,0.037746270497639976,114.212.81.11,0.02251942952473958
47,48.0,0.2047673463821411,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.009380340576171875,114.212.81.11,0.10545384883880615,cloud,114.212.81.11,0.05802440643310547,114.212.81.11,0.03190875053405762
48,49.0,0.22212421894073486,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.01120913028717041,114.212.81.11,0.12064707279205322,cloud,114.212.81.11,0.05653107166290283,114.212.81.11,0.0337369441986084
49,50.0,0.21074092388153076,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.009077787399291992,114.212.81.11,0.10772049427032471,cloud,114.212.81.11,0.059514522552490234,114.212.81.11,0.03442811965942383
50,52.0,0.1475085417429606,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.005953550338745117,114.212.81.11,0.08005960782368977,cloud,114.212.81.11,0.04065847396850586,114.212.81.11,0.02083690961201986
51,53.0,0.35577094554901123,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.008414983749389648,114.212.81.11,0.11461472511291504,host,172.27.151.145,0.22211956977844238,172.27.151.145,0.01062166690826416
52,54.0,0.39357244968414307,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.01183009147644043,114.212.81.11,0.11166369915008545,host,172.27.151.145,0.25818705558776855,172.27.151.145,0.011891603469848633
53,55.0,0.32515740394592285,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.0076563358306884766,114.212.81.11,0.1103818416595459,host,172.27.151.145,0.19700229167938232,172.27.151.145,0.010116934776306152
54,57.0,0.2383853594462077,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.007191658020019531,114.212.81.11,0.09208329518636067,host,172.27.151.145,0.13241243362426758,172.27.151.145,0.006697972615559905
55,58.0,0.32781660556793213,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.009366393089294434,114.212.81.11,0.10885381698608398,host,172.27.151.145,0.2003871202468872,172.27.151.145,0.009209275245666504
56,59.0,0.3647611141204834,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.008139252662658691,114.212.81.11,0.11300647258758545,host,172.27.151.145,0.233606219291687,172.27.151.145,0.010009169578552246
57,60.0,0.3902839422225952,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.007803797721862793,114.212.81.11,0.11006832122802734,host,172.27.151.145,0.2533310651779175,172.27.151.145,0.019080758094787598
58,62.0,0.22694063186645508,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.0056269168853759766,114.212.81.11,0.07640973726908366,host,172.27.151.145,0.13809402783711752,172.27.151.145,0.00680994987487793
59,63.0,0.34166502952575684,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.009643912315368652,114.212.81.11,0.12226331233978271,host,172.27.151.145,0.197471022605896,172.27.151.145,0.012286782264709473
60,64.0,0.34146857261657715,88.3,1080p,20,JPEG,cloud,114.212.81.11,0.009176373481750488,114.212.81.11,0.11770486831665039,host,172.27.151.145,0.20366311073303223,172.27.151.145,0.010924220085144043
61,65.0,0.24322617053985596,88.3,1080p,20,JPEG,host,172.27.151.145,0.013139128684997559,172.27.151.145,0.11979234218597412,cloud,114.212.81.11,0.07856428623199463,114.212.81.11,0.03173041343688965
62,67.0,0.14023089408874512,88.3,1080p,20,JPEG,host,172.27.151.145,0.01505740483601888,172.27.151.145,0.06192700068155924,cloud,114.212.81.11,0.05657402674357096,114.212.81.11,0.006672461827596031
63,68.0,0.18145084381103516,88.3,1080p,20,JPEG,host,172.27.151.145,0.023650527000427246,172.27.151.145,0.08681130409240723,cloud,114.212.81.11,0.056540727615356445,114.212.81.11,0.014448285102844238
64,69.0,0.199371337890625,88.3,1080p,20,JPEG,host,172.27.151.145,0.022828102111816406,172.27.151.145,0.10160410404205322,cloud,114.212.81.11,0.061826229095458984,114.212.81.11,0.013112902641296387
65,70.0,0.19683825969696045,88.3,1080p,20,JPEG,host,172.27.151.145,0.025376200675964355,172.27.151.145,0.09402632713317871,cloud,114.212.81.11,0.06410562992095947,114.212.81.11,0.01333010196685791
66,72.0,0.12500580151875815,88.3,1080p,20,JPEG,host,172.27.151.145,0.01449124018351237,172.27.151.145,0.060379346211751304,cloud,114.212.81.11,0.040281454722086586,114.212.81.11,0.009853760401407882
67,73.0,0.18702340126037598,88.3,1080p,20,JPEG,host,172.27.151.145,0.023947596549987793,172.27.151.145,0.0902557373046875,cloud,114.212.81.11,0.06057107448577881,114.212.81.11,0.012248992919921875
68,74.0,0.183884859085083,88.3,1080p,20,JPEG,host,172.27.151.145,0.02130913734436035,172.27.151.145,0.08945715427398682,cloud,114.212.81.11,0.05981254577636719,114.212.81.11,0.013306021690368652
69,75.0,0.24042809009552002,88.3,1080p,20,JPEG,host,172.27.151.145,0.023473501205444336,172.27.151.145,0.11572802066802979,cloud,114.212.81.11,0.08745646476745605,114.212.81.11,0.013770103454589844
70,77.0,0.12819035847981772,88.3,1080p,20,JPEG,host,172.27.151.145,0.01528151830037435,172.27.151.145,0.06041423479715983,cloud,114.212.81.11,0.04169964790344238,114.212.81.11,0.010794957478841148
71,78.0,0.35571515560150146,88.3,1080p,20,JPEG,host,172.27.151.145,0.023311614990234375,172.27.151.145,0.09249591827392578,host,172.27.151.145,0.20922446250915527,172.27.151.145,0.030683159828186035
72,79.0,0.3714292049407959,88.3,1080p,20,JPEG,host,172.27.151.145,0.022617220878601074,172.27.151.145,0.09417498111724854,host,172.27.151.145,0.22438740730285645,172.27.151.145,0.030249595642089844
73,80.0,0.366485595703125,88.3,1080p,20,JPEG,host,172.27.151.145,0.022911787033081055,172.27.151.145,0.08908736705780029,host,172.27.151.145,0.2239166498184204,172.27.151.145,0.030569791793823242
74,82.0,0.23067251841227213,88.3,1080p,20,JPEG,host,172.27.151.145,0.01568436622619629,172.27.151.145,0.06176424026489258,host,172.27.151.145,0.13218863805135092,172.27.151.145,0.02103527386983234
75,83.0,0.3460730314254761,88.3,1080p,20,JPEG,host,172.27.151.145,0.023243308067321777,172.27.151.145,0.09246325492858887,host,172.27.151.145,0.19891357421875,172.27.151.145,0.03145289421081543
76,84.0,0.34474802017211914,88.3,1080p,20,JPEG,host,172.27.151.145,0.0248410701751709,172.27.151.145,0.08156764507293701,host,172.27.151.145,0.2071603536605835,172.27.151.145,0.031178951263427734
77,85.0,0.3487645387649536,88.3,1080p,20,JPEG,host,172.27.151.145,0.02361273765563965,172.27.151.145,0.08272016048431396,host,172.27.151.145,0.21259117126464844,172.27.151.145,0.029840469360351562
78,87.0,0.22776373227437335,88.3,1080p,20,JPEG,host,172.27.151.145,0.015350580215454102,172.27.151.145,0.05703242619832356,host,172.27.151.145,0.13438042004903158,172.27.151.145,0.02100030581156412
79,88.0,0.3574700355529785,88.3,1080p,20,JPEG,host,172.27.151.145,0.02266836166381836,172.27.151.145,0.09035277366638184,host,172.27.151.145,0.21349990367889404,172.27.151.145,0.030948996543884277
80,89.0,0.3498128652572632,88.3,1080p,20,JPEG,host,172.27.151.145,0.027123212814331055,172.27.151.145,0.08571243286132812,host,172.27.151.145,0.20587444305419922,172.27.151.145,0.031102776527404785
81,90.0,0.2284836769104004,88.3,1080p,10,JPEG,cloud,114.212.81.11,0.010217785835266113,114.212.81.11,0.12345170974731445,cloud,114.212.81.11,0.05963313579559326,114.212.81.11,0.03518104553222656
82,91.0,0.20991814136505127,88.3,1080p,10,JPEG,cloud,114.212.81.11,0.008641958236694336,114.212.81.11,0.10914015769958496,cloud,114.212.81.11,0.05940604209899902,114.212.81.11,0.03272998332977295
83,93.0,0.15260616938273114,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.006676832834879558,114.212.81.11,0.08043511708577473,cloud,114.212.81.11,0.04510251681009928,114.212.81.11,0.020391702651977546
84,95.0,0.14583325386047363,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.007158994674682617,114.212.81.11,0.07795778910319011,cloud,114.212.81.11,0.03884394963582357,114.212.81.11,0.021872520446777344
85,98.0,0.11426502466201782,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.004218339920043945,114.212.81.11,0.061645448207855225,cloud,114.212.81.11,0.030815541744232178,114.212.81.11,0.017585694789886475
86,100.0,0.14522902170817056,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.006171067555745442,114.212.81.11,0.07851497332255046,cloud,114.212.81.11,0.039911746978759766,114.212.81.11,0.020631233851114907
87,103.0,0.11000972986221313,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.0042580366134643555,114.212.81.11,0.06109243631362915,cloud,114.212.81.11,0.02928149700164795,114.212.81.11,0.01537775993347168
88,105.0,0.14685757954915363,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.005578200022379558,114.212.81.11,0.0784472624460856,cloud,114.212.81.11,0.03976297378540039,114.212.81.11,0.023069143295288086
89,108.0,0.10878652334213257,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.004247426986694336,114.212.81.11,0.05580204725265503,cloud,114.212.81.11,0.031638383865356445,114.212.81.11,0.017098665237426758
90,110.0,0.14206449190775555,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.005743106206258138,114.212.81.11,0.07458813985188803,cloud,114.212.81.11,0.0406187375386556,114.212.81.11,0.021114508310953774
91,113.0,0.17898261547088623,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.005178570747375488,114.212.81.11,0.058512747287750244,host,172.27.151.145,0.11040669679641724,172.27.151.145,0.004884600639343262
92,115.0,0.2299048105875651,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.00515898068745931,114.212.81.11,0.0748275915781657,host,172.27.151.145,0.1430960496266683,172.27.151.145,0.006822188695271791
93,118.0,0.17280054092407227,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.004890024662017822,114.212.81.11,0.06304401159286499,host,172.27.151.145,0.10009139776229858,172.27.151.145,0.004775106906890869
94,120.0,0.24007074038187662,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.007080078125,114.212.81.11,0.08539605140686035,host,172.27.151.145,0.141404390335083,172.27.151.145,0.006190220514933259
95,123.0,0.1775694489479065,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.005321085453033447,114.212.81.11,0.06392532587051392,host,172.27.151.145,0.10345810651779175,172.27.151.145,0.004864931106567383
96,125.0,0.23923198382059735,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.00762025515238444,114.212.81.11,0.08423662185668945,host,172.27.151.145,0.14037934939066568,172.27.151.145,0.006995757420857757
97,128.0,0.17600536346435547,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.005337417125701904,114.212.81.11,0.058798789978027344,host,172.27.151.145,0.10690796375274658,172.27.151.145,0.004961192607879639
98,130.0,0.2154066562652588,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.005632321039835612,114.212.81.11,0.0696113109588623,host,172.27.151.145,0.1332836151123047,172.27.151.145,0.006879409154256194
99,133.0,0.19103717803955078,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.00540846586227417,114.212.81.11,0.056446731090545654,host,172.27.151.145,0.12314993143081665,172.27.151.145,0.006032049655914307
100,135.0,0.22808011372884113,88.2,1080p,10,JPEG,cloud,114.212.81.11,0.006000041961669922,114.212.81.11,0.07625071207682292,host,172.27.151.145,0.13885052998860678,172.27.151.145,0.006978829701741518
101,138.0,0.09248858690261841,88.2,1080p,10,JPEG,host,172.27.151.145,0.012367069721221924,172.27.151.145,0.04456281661987305,cloud,114.212.81.11,0.02991586923599243,114.212.81.11,0.005642831325531006
102,140.0,0.1250749429066976,88.2,1080p,10,JPEG,host,172.27.151.145,0.017419974009195965,172.27.151.145,0.05950387318929036,cloud,114.212.81.11,0.03894925117492676,114.212.81.11,0.009201844533284508
103,143.0,0.0928686261177063,88.2,1080p,10,JPEG,host,172.27.151.145,0.012442946434020996,172.27.151.145,0.04422616958618164,cloud,114.212.81.11,0.029534220695495605,114.212.81.11,0.006665289402008057
104,145.0,0.12311887741088867,88.2,1080p,10,JPEG,host,172.27.151.145,0.016014655431111652,172.27.151.145,0.05937981605529785,cloud,114.212.81.11,0.03884458541870117,114.212.81.11,0.008879820505777992
105,148.0,0.1082535982131958,88.2,1080p,10,JPEG,host,172.27.151.145,0.011227130889892578,172.27.151.145,0.04606747627258301,cloud,114.212.81.11,0.04398047924041748,114.212.81.11,0.006978511810302734
106,150.0,0.12482237815856934,88.2,1080p,10,JPEG,host,172.27.151.145,0.015046834945678711,172.27.151.145,0.05820576349894206,cloud,114.212.81.11,0.0426029364267985,114.212.81.11,0.00896684328715007
107,153.0,0.09255433082580566,88.2,1080p,10,JPEG,host,172.27.151.145,0.011299490928649902,172.27.151.145,0.04442030191421509,cloud,114.212.81.11,0.029805004596710205,114.212.81.11,0.007029533386230469
108,155.0,0.15471768379211426,88.2,1080p,10,JPEG,host,172.27.151.145,0.01999513308207194,172.27.151.145,0.08685723940531412,cloud,114.212.81.11,0.03891158103942871,114.212.81.11,0.008953730265299477
109,158.0,0.09760361909866333,88.4,1080p,10,JPEG,host,172.27.151.145,0.011500358581542969,172.27.151.145,0.047380805015563965,cloud,114.212.81.11,0.03291577100753784,114.212.81.11,0.005806684494018555
110,160.0,0.1656213601430257,88.4,1080p,10,JPEG,host,172.27.151.145,0.015234867731730143,172.27.151.145,0.06162707010904948,cloud,114.212.81.11,0.07985782623291016,114.212.81.11,0.008901596069335938
111,163.0,0.1720992922782898,88.4,1080p,10,JPEG,host,172.27.151.145,0.010725080966949463,172.27.151.145,0.04362267255783081,host,172.27.151.145,0.10177171230316162,172.27.151.145,0.0159798264503479
112,165.0,0.2276331583658854,88.4,1080p,10,JPEG,host,172.27.151.145,0.015669822692871094,172.27.151.145,0.058692216873168945,host,172.27.151.145,0.1319272518157959,172.27.151.145,0.02134386698404947
113,168.0,0.16966301202774048,88.4,1080p,10,JPEG,host,172.27.151.145,0.011215388774871826,172.27.151.145,0.04469388723373413,host,172.27.151.145,0.09811055660247803,172.27.151.145,0.015643179416656494
114,170.0,0.23342394828796387,88.4,1080p,10,JPEG,host,172.27.151.145,0.01777807871500651,172.27.151.145,0.05600674947102864,host,172.27.151.145,0.1395293871561686,172.27.151.145,0.0201097329457601
115,173.0,0.18925875425338745,88.4,1080p,10,JPEG,host,172.27.151.145,0.011162161827087402,172.27.151.145,0.04311370849609375,host,172.27.151.145,0.1194382905960083,172.27.151.145,0.015544593334197998
116,175.0,0.3554424444834391,88.4,1080p,10,JPEG,host,172.27.151.145,0.018423000971476238,172.27.151.145,0.1349340279897054,host,172.27.151.145,0.16027983029683432,172.27.151.145,0.04180558522542316
117,178.0,0.18009710311889648,88.4,1080p,10,JPEG,host,172.27.151.145,0.011413931846618652,172.27.151.145,0.046958088874816895,host,172.27.151.145,0.10659486055374146,172.27.151.145,0.015130221843719482
118,180.0,0.24196434020996094,88.4,1080p,10,JPEG,host,172.27.151.145,0.015050570170084635,172.27.151.145,0.05955100059509278,host,172.27.151.145,0.14723634719848633,172.27.151.145,0.02012642224629721
119,183.0,0.1752333641052246,88.4,1080p,10,JPEG,host,172.27.151.145,0.012920916080474854,172.27.151.145,0.04520756006240845,host,172.27.151.145,0.10220962762832642,172.27.151.145,0.014895260334014893
120,185.0,0.23388497034708658,88.4,1080p,10,JPEG,host,172.27.151.145,0.015874147415161133,172.27.151.145,0.06116509437561035,host,172.27.151.145,0.1361363728841146,172.27.151.145,0.020709355672200502
121,188.0,0.1317017674446106,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.004390537738800049,114.212.81.11,0.0630003809928894,cloud,114.212.81.11,0.046972692012786865,114.212.81.11,0.017338156700134277
122,189.0,0.24411022663116455,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.008324027061462402,114.212.81.11,0.11047017574310303,cloud,114.212.81.11,0.09338939189910889,114.212.81.11,0.031926631927490234
123,190.0,0.2409428358078003,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0093231201171875,114.212.81.11,0.11687302589416504,cloud,114.212.81.11,0.07874763011932373,114.212.81.11,0.03599905967712402
124,195.0,0.07502452532450357,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0030939976374308267,114.212.81.11,0.041323184967041016,cloud,114.212.81.11,0.019782384236653645,114.212.81.11,0.010824958483378094
125,200.0,0.08910222848256429,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.003464301427205404,114.212.81.11,0.04043622811635335,cloud,114.212.81.11,0.03211589654286703,114.212.81.11,0.013085802396138504
126,205.0,0.08401628335316975,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0035686492919921875,114.212.81.11,0.04226307074228922,cloud,114.212.81.11,0.027440110842386883,114.212.81.11,0.010744452476501461
127,210.0,0.07601165771484375,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.002939303716023763,114.212.81.11,0.041895548502604164,cloud,114.212.81.11,0.019696752230326336,114.212.81.11,0.011480053265889485
128,215.0,0.07496098677317302,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0031636555989583335,114.212.81.11,0.04193115234375,cloud,114.212.81.11,0.018988728523254395,114.212.81.11,0.010877450307210285
129,220.0,0.07583864529927573,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.00347900390625,114.212.81.11,0.04182287057240804,cloud,114.212.81.11,0.019214272499084473,114.212.81.11,0.011322498321533203
130,225.0,0.07956580320994058,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.003461440404256185,114.212.81.11,0.040797313054402665,cloud,114.212.81.11,0.02435600757598877,114.212.81.11,0.010951042175292969
131,230.0,0.12448124090830484,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.002762595812479655,114.212.81.11,0.04007601737976074,host,172.27.151.145,0.07016158103942871,172.27.151.145,0.011481046676635742
